"DISABLED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4670,ARKANSAS                 ,SHARP                  ,"1,029","53,438",4.33,"53,438",4.33,0,0,0,947,0,0.00,
4680,ARKANSAS                 ,STONE                  ,641,"86,731",11.28,"86,731",11.28,0,0,0,593,0,0.00,
4690,ARKANSAS                 ,UNION                  ,"2,175","93,913",3.60,"93,913",3.60,0,0,0,"2,033",0,0.00,
4700,ARKANSAS                 ,VAN BUREN              ,733,"27,898",3.17,"27,898",3.17,0,0,0,641,0,0.00,
4710,ARKANSAS                 ,WASHINGTON             ,"4,608","595,007",10.76,"595,007",10.76,0,0,0,"3,960",0,0.00,
4720,ARKANSAS                 ,WHITE                  ,"2,922","251,267",7.17,"251,267",7.17,0,0,0,"2,629",0,0.00,
4730,ARKANSAS                 ,WOODRUFF               ,392,"50,023",10.63,"50,023",10.63,0,0,0,372,0,0.00,
4740,ARKANSAS                 ,YELL                   ,"1,002","33,650",2.80,"33,650",2.80,0,0,0,911,0,0.00,
5000,CALIFORNIA               ,ALAMEDA                ,"20,036","1,618,321",6.73,"1,618,321",6.73,0,0,0,"16,887",0,0.00,
5010,CALIFORNIA               ,ALPINE                 ,26,0,0.00,0,0.00,0,0,0,23,0,0.00,
5020,CALIFORNIA               ,AMADOR                 ,885,"6,328",0.60,"6,328",0.60,0,0,0,755,0,0.00,
5030,CALIFORNIA               ,BUTTE                  ,"7,763","286,273",3.07,"286,273",3.07,0,0,0,"7,088",0,0.00,
5040,CALIFORNIA               ,CALAVERAS              ,"1,221","22,025",1.50,"22,025",1.50,0,0,0,"1,058",0,0.00,
5050,CALIFORNIA               ,COLUSA                 ,486,"27,814",4.77,"27,814",4.77,0,0,0,441,0,0.00,
5060,CALIFORNIA               ,CONTRA COSTA           ,"14,320","1,181,422",6.88,"1,181,422",6.88,0,0,0,"11,577",0,0.00,
5070,CALIFORNIA               ,DEL NORTE              ,"1,166",0,0.00,0,0.00,0,0,0,"1,082",0,0.00,
