AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
06220,COLORADO                 ,GARFIELD,"-76,520","-82,484","-108,379","-82,819","-73,640",,,,,,
06230,COLORADO                 ,GILPIN,"-1,559","-1,318","-2,910","-1,863","-2,713",,,,,,
06240,COLORADO                 ,GRAND,"-5,150","-6,779","-11,670","-10,417","-10,448",,,,,,
06250,COLORADO                 ,GUNNISON,-458,"-1,533","-4,885","-3,839","-5,832",,,,,,
06260,COLORADO                 ,HINSDALE,-73,-6,-631,"-1,089","-1,139",,,,,,
06270,COLORADO                 ,HUERFANO,317,-324,"-3,312","-4,202","-12,799",,,,,,
06280,COLORADO                 ,JACKSON,239,73,-470,-931,"-2,436",,,,,,
06290,COLORADO                 ,JEFFERSON,"-204,489","-206,979","-314,859","-315,551","-274,555",,,,,,
06300,COLORADO                 ,KIOWA,24,-299,"-1,634","-1,129","-2,071",,,,,,
06310,COLORADO                 ,KIT CARSON,"-1,157",-876,"-5,969","-5,519","-9,058",,,,,,
06320,COLORADO                 ,LAKE,"-2,077","-1,791","-2,443","-3,676","-4,275",,,,,,
06330,COLORADO                 ,LA PLATA,"21,845","18,097","-16,575","-25,817","-74,926",,,,,,
06340,COLORADO                 ,LARIMER,"-81,003","-88,156","-153,547","-116,775","-279,816",,,,,,
06350,COLORADO                 ,LAS ANIMAS,"5,180","-1,717","-8,512","-10,892","-22,416",,,,,,
06360,COLORADO                 ,LINCOLN,"-1,432","-1,291","-6,449","-4,299","-2,429",,,,,,
06370,COLORADO                 ,LOGAN,"3,804","2,493","-14,538","-21,674","-38,251",,,,,,
06380,COLORADO                 ,MESA,"-199,002","-99,574","-219,216","-233,982","-197,673",,,,,,
06390,COLORADO                 ,MINERAL,-249,-9,-560,-503,-432,,,,,,
06400,COLORADO                 ,MOFFAT,"-3,687","-3,440","-7,689","-6,906","-11,854",,,,,,
06410,COLORADO                 ,MONTEZUMA,"14,537","6,943","-6,118","-9,313","-24,623",,,,,,
06420,COLORADO                 ,MONTROSE,"12,254","10,518","-29,421","-44,735","-77,054",,,,,,
06430,COLORADO                 ,MORGAN,"-3,247","-2,678","-19,767","-24,209","-36,327",,,,,,
06440,COLORADO                 ,OTERO,"13,318","2,148","-11,824","-16,202","-37,388",,,,,,
06450,COLORADO                 ,OURAY,"1,319",10,"-2,591","-3,924","-7,502",,,,,,
06460,COLORADO                 ,PARK,"-1,079","-3,597","-7,978","-9,002","-7,885",,,,,,
06470,COLORADO                 ,PHILLIPS,439,253,"-3,244","-4,171","-4,866",,,,,,
06480,COLORADO                 ,PITKIN,"-6,937","-14,850","-13,966","-13,033","-9,105",,,,,,
06490,COLORADO                 ,PROWERS,"-1,421","-2,433","-7,436","-8,805","-15,677",,,,,,
06500,COLORADO                 ,PUEBLO,"38,166","3,022","-66,287","-102,372","-222,404",,,,,,
06510,COLORADO                 ,RIO BLANCO,"-3,381","-3,346","-7,043","-7,609","-5,691",,,,,,
06520,COLORADO                 ,RIO GRANDE,264,-994,"-6,704","-9,220","-12,830",,,,,,
06530,COLORADO                 ,ROUTT,"-2,129","-5,474","-15,956","-13,127","-27,255",,,,,,
06540,COLORADO                 ,SAGUACHE,776,310,"-2,550","-2,993","-4,736",,,,,,
06550,COLORADO                 ,SAN JUAN,5,157,-173,-391,"-1,283",,,,,,
06560,COLORADO                 ,SAN MIGUEL,924,-731,"-2,247","-2,880","-3,967",,,,,,
06570,COLORADO                 ,SEDGWICK,"-1,241",-688,"-2,103","-2,248","-4,044",,,,,,
06580,COLORADO                 ,SUMMIT,-701,"-2,559","-7,521","-19,429","-18,504",,,,,,
06590,COLORADO                 ,TELLER,"7,367","-8,270","-8,972","-10,352","-5,729",,,,,,
06600,COLORADO                 ,WASHINGTON,-773,-311,"-5,321","-6,061","-10,372",,,,,,
06610,COLORADO                 ,WELD,"-144,413","-89,201","-185,439","-189,828","-240,987",,,,,,
06620,COLORADO                 ,YUMA,-591,"-3,663","-9,879","-11,247","-15,657",,,,,,
06630,COLORADO                 ,BROOMFIELD,"-14,149","-19,350","-30,589","-30,713","-36,010",,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"936,359","1,506,208","1,820,421","1,523,000","1,239,316",,,,,,
07010,CONNECTICUT              ,HARTFORD,"2,107,721","2,600,723","2,396,375","2,901,915","5,526,606",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"426,292","595,177","577,996","701,440","1,285,502",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"442,341","579,710","526,248","641,828","1,168,804",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"1,294,137","1,645,340","1,891,847","2,000,163","2,619,976",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"710,510","948,110","849,519","1,017,324","1,939,534",,,,,,
07060,CONNECTICUT              ,TOLLAND,"343,794","446,786","387,915","426,775","893,131",,,,,,
07070,CONNECTICUT              ,WINDHAM,"382,590","472,283","454,406","461,664","763,537",,,,,,
08000,DELAWARE                 ,KENT,"89,969","112,641","103,914","147,488","131,222",,,,,,
08010,DELAWARE                 ,NEW CASTLE,"140,321","174,762","100,054","182,581","163,817",,,,,,
08020,DELAWARE                 ,SUSSEX,"-66,065","-162,880","11,669","-186,102","-114,142",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-706,165","-749,448","-597,123","-462,662","-508,981",,,,,,
10000,FLORIDA                  ,ALACHUA,"242,694","236,266","380,231","264,639","158,778",,,,,,
10010,FLORIDA                  ,BAKER,"-29,296","-22,210","-27,305","-8,903","-6,667",,,,,,
10020,FLORIDA                  ,BAY,"-511,421","-374,619","-404,917","-331,387","-355,338",,,,,,
10030,FLORIDA                  ,BRADFORD,"-3,820",-772,"16,088","9,637","4,249",,,,,,
10040,FLORIDA                  ,BREVARD,"-1,263,013","-1,289,175","-1,044,884","-1,042,667","-705,452",,,,,,
10050,FLORIDA                  ,BROWARD,"-760,002","-444,177","-1,448,277","-1,026,156","-941,883",,,,,,
10060,FLORIDA                  ,CALHOUN,"-26,328","-23,577","-27,714","-26,078","-20,246",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-396,566","-333,091","-229,385","-38,123","-17,411",,,,,,
10080,FLORIDA                  ,CITRUS,"-159,858","-60,740","-32,943","-93,161","-82,168",,,,,,
10090,FLORIDA                  ,CLAY,"-64,437","-59,737","-59,297","33,043","29,614",,,,,,
10100,FLORIDA                  ,COLLIER,"-309,525","-503,612","-573,035","-615,022","-610,838",,,,,,
10110,FLORIDA                  ,COLUMBIA,"33,764","33,676","119,178","137,202","131,269",,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-1,651,944","-753,724","-1,948,308","-1,665,463","-1,687,865",,,,,,
10130,FLORIDA                  ,DESOTO,"-101,424","-101,589","-83,115","-44,374","-36,941",,,,,,
10140,FLORIDA                  ,DIXIE,"10,387","12,916","25,521","17,435","9,231",,,,,,
10150,FLORIDA                  ,DUVAL,"-413,619","-378,943","-389,957","111,767","128,835",,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-1,112,224","-894,508","-957,060","-665,654","-572,158",,,,,,
10170,FLORIDA                  ,FLAGLER,"-383,812","-315,004","-331,161","-241,299","-245,908",,,,,,
10180,FLORIDA                  ,FRANKLIN,"-20,865","-18,274","-12,124","-15,999","-14,353",,,,,,
10190,FLORIDA                  ,GADSDEN,"-59,328","-37,595","-25,309","-57,224","-29,388",,,,,,
10200,FLORIDA                  ,GILCHRIST,"22,108","21,517","41,105","29,021","11,996",,,,,,
10210,FLORIDA                  ,GLADES,"-13,946","-15,007","-14,883","-12,985","-12,890",,,,,,
10220,FLORIDA                  ,GULF,"-49,165","-35,495","-43,095","-39,496","-39,713",,,,,,
10230,FLORIDA                  ,HAMILTON,"-5,415","-2,613","6,005","4,192","10,895",,,,,,
10240,FLORIDA                  ,HARDEE,"-41,845","-34,412","-29,718","-24,281","-19,149",,,,,,
10250,FLORIDA                  ,HENDRY,"-52,995","-63,836","-79,352","-43,750","-47,280",,,,,,
10260,FLORIDA                  ,HERNANDO,"-90,012","-51,140","-58,816","-51,094","-44,560",,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-515,429","-449,035","-448,893","-490,380","-460,644",,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-470,205","-348,576","-310,977","-201,357","-181,937",,,,,,
10290,FLORIDA                  ,HOLMES,"-58,824","-34,983","-39,299","-24,109","10,648",,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-490,450","-516,550","-654,503","-715,177","-415,950",,,,,,
10310,FLORIDA                  ,JACKSON,"-61,831","-105,793","-114,752","-77,323","9,939",,,,,,
10320,FLORIDA                  ,JEFFERSON,"-22,406","-15,891","-13,184","-15,255","-15,649",,,,,,
10330,FLORIDA                  ,LAFAYETTE,"-2,932","-2,411","3,217","1,443",-133,,,,,,
10340,FLORIDA                  ,LAKE,"-835,924","-492,385","-288,457","-481,264","-370,810",,,,,,
10350,FLORIDA                  ,LEE,"-1,384,250","-1,307,755","-778,317","-1,012,421","-1,257,443",,,,,,
10360,FLORIDA                  ,LEON,"-224,251","-159,842","-102,900","-178,312","-106,628",,,,,,
10370,FLORIDA                  ,LEVY,"21,410","26,373","59,825","38,497","15,878",,,,,,
10380,FLORIDA                  ,LIBERTY,"-15,308","-11,466","-11,652","-14,797","-7,882",,,,,,
10390,FLORIDA                  ,MADISON,"-32,142","-22,021","-24,733","-39,490","-23,891",,,,,,
10400,FLORIDA                  ,MANATEE,"-898,960","-878,913","-713,407","-33,734","14,840",,,,,,
10410,FLORIDA                  ,MARION,"-418,465","-324,819","-292,331","-40,498","-50,020",,,,,,
10420,FLORIDA                  ,MARTIN,"-534,733","-509,957","-705,722","-917,194","-428,111",,,,,,
10430,FLORIDA                  ,MONROE,"-113,527","-89,770","-73,201","-87,636","-84,567",,,,,,
10440,FLORIDA                  ,NASSAU,"-56,783","-53,722","-50,926","7,889","18,102",,,,,,
10450,FLORIDA                  ,OKALOOSA,"-291,607","-249,413","-204,102","-117,418","-149,163",,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-76,387","-63,358","-111,415","-140,651","-61,511",,,,,,
10470,FLORIDA                  ,ORANGE,"-1,243,670","-1,071,959","-747,520","-340,866","-283,612",,,,,,
10480,FLORIDA                  ,OSCEOLA,"-196,896","-169,441","-94,692","-76,763","-65,079",,,,,,
10490,FLORIDA                  ,PALM BEACH,"-1,799,996","-1,566,722","-3,300,243","-2,661,780","-2,672,499",,,,,,
10500,FLORIDA                  ,PASCO,"-252,329","-149,660","-194,447","-112,125","-90,189",,,,,,
10510,FLORIDA                  ,PINELLAS,"-536,308","-195,922","-258,469","-227,203","-201,372",,,,,,
10520,FLORIDA                  ,POLK,"-674,172","-596,913","-557,901","-406,884","-326,797",,,,,,
10530,FLORIDA                  ,PUTNAM,"-22,942","-20,314","21,176","15,520","66,464",,,,,,
10540,FLORIDA                  ,ST. JOHNS,"-400,699","-423,249","-509,519","-364,369","-351,591",,,,,,
10550,FLORIDA                  ,ST. LUCIE,"-579,253","-601,087","-857,740","-914,976","-403,767",,,,,,
10560,FLORIDA                  ,SANTA ROSA,"-528,726","-511,018","-499,117","-323,274","-303,231",,,,,,
10570,FLORIDA                  ,SARASOTA,"-1,601,054","-1,374,866","-746,384","-67,333","20,210",,,,,,
10580,FLORIDA                  ,SEMINOLE,"-461,507","-351,616","-235,655","-139,392","-116,657",,,,,,
10590,FLORIDA                  ,SUMTER,"-75,044","-42,611","-33,205","-40,687","-33,662",,,,,,
10600,FLORIDA                  ,SUWANNEE,"14,840","21,304","82,551","77,022","71,679",,,,,,
10610,FLORIDA                  ,TAYLOR,"-57,552","-32,920","-45,907","-53,168","-42,748",,,,,,
10620,FLORIDA                  ,UNION,"9,313","8,009","11,439","12,074","6,680",,,,,,
10630,FLORIDA                  ,VOLUSIA,"-797,576","-619,889","-512,122","-561,628","-463,329",,,,,,
10640,FLORIDA                  ,WAKULLA,"-40,313","-29,533","-18,234","-37,511","-18,169",,,,,,
10650,FLORIDA                  ,WALTON,"-89,306","-80,851","-85,087","-57,336","-51,107",,,,,,
10660,FLORIDA                  ,WASHINGTON,"-36,200","-38,309","-46,752","-33,837","-8,152",,,,,,
11000,GEORGIA                  ,APPLING,"-18,110","-26,561","-23,793","-12,648","-12,904",,,,,,
11010,GEORGIA                  ,ATKINSON,"-10,863","-11,107","-12,092","-12,220","-7,908",,,,,,
11011,GEORGIA                  ,BACON,"-7,783","-10,996","-7,901","-5,405","-3,201",,,,,,
11020,GEORGIA                  ,BAKER,-629,"-1,771","-2,708","-2,367",148,,,,,,
11030,GEORGIA                  ,BALDWIN,"-202,600","-298,690","-197,403","-160,251","-87,528",,,,,,
11040,GEORGIA                  ,BANKS,"-17,852","-19,609","-13,377","-8,153","3,763",,,,,,
11050,GEORGIA                  ,BARROW,"-78,124","-63,258","-64,633","-54,128","-11,243",,,,,,
11060,GEORGIA                  ,BARTOW,"-93,054","-109,308","-65,219",-239,"144,357",,,,,,
11070,GEORGIA                  ,BEN HILL,"-30,977","-38,031","-45,782","-29,148","-18,863",,,,,,
11080,GEORGIA                  ,BERRIEN,"-27,113","-38,576","-37,487","-54,301","-30,059",,,,,,
11090,GEORGIA                  ,BIBB,"-294,743","-525,008","-549,406","-232,510","-75,226",,,,,,
11100,GEORGIA                  ,BLECKLEY,"-14,230","-20,461","-22,861","-9,742","-3,494",,,,,,
11110,GEORGIA                  ,BRANTLEY,"-34,221","-44,223","-40,787","-31,091","-14,577",,,,,,
11120,GEORGIA                  ,BROOKS,"-22,566","-27,599","-20,554","-29,537","-29,337",,,,,,
11130,GEORGIA                  ,BRYAN,"-18,669","-26,987","-30,286","-22,210","-24,093",,,,,,
11140,GEORGIA                  ,BULLOCH,"-40,450","-65,501","-80,008","-57,787","-59,554",,,,,,
11150,GEORGIA                  ,BURKE,"-25,035","-37,805","-39,137","-47,889","-42,718",,,,,,
11160,GEORGIA                  ,BUTTS,"-20,745","-25,191","-18,468","-4,164","28,908",,,,,,
11161,GEORGIA                  ,CALHOUN,"-3,369","-9,333","-16,182","-13,031","1,719",,,,,,
11170,GEORGIA                  ,CAMDEN,"-104,705","-135,006","-140,089","-113,958","-65,834",,,,,,
11180,GEORGIA                  ,CANDLER,"-6,933","-11,736","-11,595","-7,777","-9,561",,,,,,
11190,GEORGIA                  ,CARROLL,"-115,754","-134,169","-80,438","8,213","191,593",,,,,,
11200,GEORGIA                  ,CATOOSA,"-33,139","-20,596","-30,261","-23,498","3,536",,,,,,
11210,GEORGIA                  ,CHARLTON,"-14,908","-16,855","-19,493","-15,757","-8,830",,,,,,
11220,GEORGIA                  ,CHATHAM,"-177,356","-260,114","-276,005","-168,458","-231,392",,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"-7,676","-7,891","-8,516","-10,274","-10,233",,,,,,
11240,GEORGIA                  ,CHATTOOGA,"-27,789","-29,672","-18,795",596,"32,434",,,,,,
11250,GEORGIA                  ,CHEROKEE,"-122,738","-143,498","-72,779","11,003","191,238",,,,,,
11260,GEORGIA                  ,CLARKE,"-188,680","-109,945","-139,526","-186,365","-158,165",,,,,,
11270,GEORGIA                  ,CLAY,-137,"-3,521","-3,286","-2,595","1,773",,,,,,
11280,GEORGIA                  ,CLAYTON,"-119,704","-120,896","-72,359","7,926","179,512",,,,,,
11281,GEORGIA                  ,CLINCH,"-7,846","-9,338","-10,867","-14,930","-7,932",,,,,,
11290,GEORGIA                  ,COBB,"-531,472","-579,690","-311,036","54,807","801,264",,,,,,
11291,GEORGIA                  ,COFFEE,"-45,269","-55,560","-57,272","-51,286","-32,260",,,,,,
11300,GEORGIA                  ,COLQUITT,"-23,875","-49,228","-107,393","-112,748","-95,891",,,,,,
11310,GEORGIA                  ,COLUMBIA,"-145,402","-180,437","-149,857","-182,112","-179,953",,,,,,
11311,GEORGIA                  ,COOK,"-24,694","-31,684","-33,891","-41,835","-32,920",,,,,,
11320,GEORGIA                  ,COWETA,"-75,888","-94,927","-51,404","7,754","149,591",,,,,,
11330,GEORGIA                  ,CRAWFORD,"-6,532","-12,000","-14,834","-5,810","-1,482",,,,,,
11340,GEORGIA                  ,CRISP,"-16,627","-31,840","-41,796","-32,885","-11,264",,,,,,
11341,GEORGIA                  ,DADE,"-14,782","-8,984","-12,898","-9,168","1,125",,,,,,
11350,GEORGIA                  ,DAWSON,"-22,403","-26,925","-15,819","3,906","43,313",,,,,,
11360,GEORGIA                  ,DECATUR,"-37,575","-49,635","-37,305","-25,243","-27,381",,,,,,
11370,GEORGIA                  ,DEKALB,"-367,959","-370,859","-221,939","27,338","501,617",,,,,,
11380,GEORGIA                  ,DODGE,"-34,603","-75,268","-73,391","-36,820","-18,068",,,,,,
11381,GEORGIA                  ,DOOLY,"-13,147","-26,175","-25,247","-15,745","-6,196",,,,,,
11390,GEORGIA                  ,DOUGHERTY,"-21,737","-77,644","-160,537","-150,609","27,424",,,,,,
11400,GEORGIA                  ,DOUGLAS,"-72,878","-86,584","-46,545","5,795","113,927",,,,,,
11410,GEORGIA                  ,EARLY,"-2,894","-16,770","-17,604","-8,200","16,113",,,,,,
11420,GEORGIA                  ,ECHOLS,-844,"-1,327","-1,231","-3,394","-2,040",,,,,,
11421,GEORGIA                  ,EFFINGHAM,"-18,611","-32,329","-31,883","-21,840","-30,603",,,,,,
11430,GEORGIA                  ,ELBERT,"-42,861","-38,599","-43,577","-45,672","-33,658",,,,,,
11440,GEORGIA                  ,EMANUEL,"-27,525","-40,063","-45,358","-26,039","-24,370",,,,,,
11441,GEORGIA                  ,EVANS,"-8,208","-13,692","-13,064","-9,496","-9,032",,,,,,
11450,GEORGIA                  ,FANNIN,"-44,348","-49,842","-32,584","-6,482","50,648",,,,,,
11451,GEORGIA                  ,FAYETTE,"-93,851","-95,938","-57,022","14,093","154,678",,,,,,
11460,GEORGIA                  ,FLOYD,"-109,526","-116,964","-70,696","5,006","149,474",,,,,,
11461,GEORGIA                  ,FORSYTH,"-88,649","-80,266","-46,773","17,308","187,946",,,,,,
11462,GEORGIA                  ,FRANKLIN,"-40,113","-42,391","-40,694","-48,136","-28,702",,,,,,
11470,GEORGIA                  ,FULTON,"-464,310","-511,037","-283,846","38,139","710,761",,,,,,
11471,GEORGIA                  ,GILMER,"-51,160","-59,428","-40,062","-9,954","45,490",,,,,,
11480,GEORGIA                  ,GLASCOCK,"-6,284","-10,703","-10,084","-10,543","-8,220",,,,,,
11490,GEORGIA                  ,GLYNN,"-298,004","-427,950","-274,628","-231,367","-110,907",,,,,,
11500,GEORGIA                  ,GORDON,"-53,589","-66,371","-38,655","1,705","79,706",,,,,,
11510,GEORGIA                  ,GRADY,"-48,321","-51,828","-34,871","-19,062","-36,636",,,,,,
11520,GEORGIA                  ,GREENE,"-26,754","-24,071","-27,460","-26,701","-18,852",,,,,,
11530,GEORGIA                  ,GWINNETT,"-361,632","-325,010","-181,492","24,431","509,921",,,,,,
11540,GEORGIA                  ,HABERSHAM,"-102,382","-128,385","-95,658","-62,530","-15,948",,,,,,
11550,GEORGIA                  ,HALL,"-131,653","-137,556","-80,432","16,219","216,280",,,,,,
11560,GEORGIA                  ,HANCOCK,"-40,200","-55,133","-42,249","-34,034","-17,826",,,,,,
11570,GEORGIA                  ,HARALSON,"-24,015","-31,758","-18,275","4,296","42,493",,,,,,
11580,GEORGIA                  ,HARRIS,"-40,663","-49,889","-51,902","-72,282","-73,920",,,,,,
11581,GEORGIA                  ,HART,"-37,356","-40,509","-42,273","-30,776","-18,065",,,,,,
11590,GEORGIA                  ,HEARD,"-3,191","1,663",-120,"6,424","16,957",,,,,,
11591,GEORGIA                  ,HENRY,"-81,246","-98,414","-58,881","13,074","151,185",,,,,,
11600,GEORGIA                  ,HOUSTON,"-324,105","-508,226","-501,172","-213,133","-114,152",,,,,,
11601,GEORGIA                  ,IRWIN,"-11,492","-14,858","-11,588","-13,067","-9,171",,,,,,
11610,GEORGIA                  ,JACKSON,"-88,707","-73,396","-70,928","-69,380","10,512",,,,,,
11611,GEORGIA                  ,JASPER,"-12,076","-17,056","-11,949","-6,191","6,797",,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"-13,220","-17,714","-13,559","-3,363",-524,,,,,,
11620,GEORGIA                  ,JEFFERSON,"-38,581","-60,787","-50,059","-53,807","-43,480",,,,,,
