"DISABLED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
15710,INDIANA                  ,SCOTT                  ,"1,132","4,188,752",308.36,"3,753,914",276.35,"97,605","313,081","24,151","1,019","4,551,399",372.21,1.013,,,,,,
15720,INDIANA                  ,SHELBY                 ,979,"3,929,419",334.48,"3,559,335",302.97,"82,234","262,462","25,386",856,"4,112,430",400.35,1.038,,,,,,
15730,INDIANA                  ,SPENCER                ,475,"1,211,521",212.55,"1,088,932",191.04,"26,317","88,231","8,040",421,"1,625,383",321.73,0.934,,,,,,
15740,INDIANA                  ,STARKE                 ,906,"2,941,898",270.59,"2,638,435",242.68,"84,551","188,836","30,075",830,"3,904,600",392.03,0.960,,,,,,
15750,INDIANA                  ,STEUBEN                ,686,"2,163,478",262.81,"2,028,172",246.38,"17,370","108,064","9,870",600,"2,490,202",345.86,0.896,,,,,,
15760,INDIANA                  ,SULLIVAN               ,652,"2,291,736",292.91,"2,060,896",263.41,"51,200","159,033","20,606",600,"2,951,327",409.91,1.015,,,,,,
15770,INDIANA                  ,SWITZERLAND            ,286,"1,104,972",321.96,"990,928",288.73,"19,582","85,969","8,492",258,"960,020",310.08,0.977,,,,,,
15780,INDIANA                  ,TIPPECANOE             ,"3,237","14,366,196",369.84,"13,338,609",343.39,"210,477","746,150","70,959","2,883","14,217,320",410.95,1.008,,,,,,
15790,INDIANA                  ,TIPTON                 ,282,"1,535,655",453.80,"1,415,647",418.34,"36,330","74,161","9,516",262,"1,398,036",444.67,0.938,,,,,,
15800,INDIANA                  ,UNION                  ,180,"926,883",429.11,"820,013",379.64,"36,440","61,205","9,223",161,"935,709",484.32,0.953,,,,,,
15810,INDIANA                  ,VANDERBURGH            ,"5,650","23,100,844",340.72,"21,146,885",311.90,"391,118","1,406,023","156,817","5,042","21,991,715",363.48,1.032,,,,,,
15820,INDIANA                  ,VERMILLION             ,516,"1,594,323",257.48,"1,407,838",227.36,"55,260","109,395","21,829",461,"2,263,498",409.16,1.019,,,,,,
15830,INDIANA                  ,VIGO                   ,"3,705","15,728,250",353.76,"13,987,607",314.61,"430,161","1,156,624","153,857","3,437","17,419,362",422.35,1.093,,,,,,
15840,INDIANA                  ,WABASH                 ,744,"1,792,206",200.74,"1,645,067",184.26,"22,837","113,090","11,211",664,"3,145,332",394.75,0.991,,,,,,
15850,INDIANA                  ,WARREN                 ,137,"595,615",362.30,"517,597",314.84,"23,296","48,418","6,303",112,"545,292",405.72,0.969,,,,,,
15860,INDIANA                  ,WARRICK                ,"1,025","3,024,155",245.87,"2,795,334",227.26,"43,011","161,924","23,883",868,"4,329,961",415.70,0.948,,,,,,
15870,INDIANA                  ,WASHINGTON             ,918,"3,439,432",312.22,"3,104,103",281.78,"63,520","251,903","19,903",828,"4,493,092",452.20,1.004,,,,,,
15880,INDIANA                  ,WAYNE                  ,"2,742","10,094,492",306.79,"9,249,661",281.11,"191,606","587,078","66,146","2,483","12,634,878",424.05,1.020,,,,,,
15890,INDIANA                  ,WELLS                  ,454,"1,783,591",327.38,"1,685,288",309.34,"11,961","81,039","5,302",399,"1,617,000",337.72,0.973,,,,,,
15900,INDIANA                  ,WHITE                  ,674,"2,265,340",280.09,"2,062,536",255.01,"43,762","143,787","15,253",602,"2,915,575",403.60,0.945,,,,,,
15910,INDIANA                  ,WHITLEY                ,582,"2,112,579",302.49,"1,950,435",279.27,"20,901","130,556","10,686",504,"2,194,403",362.83,0.945,,,,,,
16000,IOWA                     ,ADAIR                  ,124,"277,431",186.45,"255,359",171.61,"4,485","14,693","2,893",111,"498,276",374.08,0.862,,,,,,
16010,IOWA                     ,ADAMS                  ,106,"371,514",292.07,"336,439",264.50,"4,948","25,297","4,828",96,"887,072",770.03,0.986,,,,,,
16020,IOWA                     ,ALLAMAKEE              ,255,"910,842",297.66,"803,138",262.46,"44,251","46,769","16,682",228,"988,240",361.20,0.898,,,,,,
16030,IOWA                     ,APPANOOSE              ,403,"1,156,338",239.11,"1,009,113",208.67,"47,745","83,315","16,164",371,"1,914,344",430.00,0.985,,,,,,
16040,IOWA                     ,AUDUBON                ,120,"157,568",109.42,"143,873",99.91,"2,693","8,065","2,936",107,"576,971",449.35,0.894,,,,,,
16050,IOWA                     ,BENTON                 ,439,"1,275,115",242.05,"1,045,828",198.52,"90,428","113,473","25,384",380,"1,747,026",383.12,0.954,,,,,,
16060,IOWA                     ,BLACK HAWK             ,"3,710","14,594,762",327.82,"12,382,091",278.12,"560,721","1,437,495","214,453","3,389","15,315,039",376.59,1.013,,,,,,
16070,IOWA                     ,BOONE                  ,449,"1,498,571",278.13,"1,337,105",248.16,"60,193","83,501","17,771",404,"1,752,425",361.47,0.960,,,,,,
16080,IOWA                     ,BREMER                 ,278,"937,991",281.17,"814,101",244.04,"30,610","81,705","11,573",235,"1,374,700",487.48,0.930,,,,,,
16090,IOWA                     ,BUCHANAN               ,395,"1,742,537",367.62,"1,348,734",284.54,"152,353","202,955","38,493",359,"1,645,336",381.93,0.911,,,,,,
16100,IOWA                     ,BUENA VISTA            ,346,"820,070",197.51,"757,074",182.34,"25,088","28,784","9,121",311,"1,489,461",399.11,0.971,,,,,,
16110,IOWA                     ,BUTLER                 ,289,"690,484",199.10,"546,582",157.61,"47,929","78,815","17,156",256,"1,367,950",445.30,0.933,,,,,,
16120,IOWA                     ,CALHOUN                ,215,"859,509",333.14,"770,751",298.74,"38,656","39,882","10,217",199,"971,780",406.94,0.985,,,,,,
16130,IOWA                     ,CARROLL                ,588,"1,759,181",249.32,"1,600,100",226.77,"65,003","76,368","17,708",546,"2,063,843",314.99,0.936,,,,,,
16140,IOWA                     ,CASS                   ,360,"1,473,801",341.16,"1,292,072",299.09,"80,477","74,513","26,738",333,"1,414,620",354.01,0.822,,,,,,
16150,IOWA                     ,CEDAR                  ,213,"588,024",230.06,"429,775",168.14,"68,967","66,169","23,112",165,"712,893",360.05,0.922,,,,,,
16160,IOWA                     ,CERRO GORDO            ,"1,576","6,070,789",321.00,"5,266,155",278.46,"327,005","360,368","117,260","1,456","6,031,817",345.23,0.975,,,,,,
16170,IOWA                     ,CHEROKEE               ,210,"668,852",265.42,"622,488",247.02,"16,333","23,733","6,297",181,"742,242",341.73,0.911,,,,,,
16180,IOWA                     ,CHICKASAW              ,218,"751,251",287.18,"661,356",252.81,"41,008","38,517","10,367",198,"1,332,918",560.99,0.951,,,,,,
16190,IOWA                     ,CLARKE                 ,192,"666,226",289.16,"611,942",265.60,"17,347","27,955","8,980",178,"935,564",438.00,0.884,,,,,,
16200,IOWA                     ,CLAY                   ,499,"1,536,634",256.62,"1,448,948",241.98,"37,245","41,991","8,448",465,"1,762,092",315.79,0.896,,,,,,
16210,IOWA                     ,CLAYTON                ,413,"902,004",182.00,"794,224",160.26,"48,380","45,293","14,104",372,"1,494,853",334.87,0.892,,,,,,
16220,IOWA                     ,CLINTON                ,"1,350","5,253,135",324.27,"4,504,810",278.07,"301,942","364,954","81,427","1,245","5,916,362",396.01,1.029,,,,,,
16230,IOWA                     ,CRAWFORD               ,340,"1,233,823",302.41,"1,112,641",272.71,"45,089","48,155","27,937",309,"1,247,700",336.49,0.857,,,,,,
16240,IOWA                     ,DALLAS                 ,733,"2,173,094",247.05,"1,902,034",216.24,"92,659","143,559","34,841",648,"2,562,555",329.55,0.899,,,,,,
16250,IOWA                     ,DAVIS                  ,185,"290,702",130.95,"238,941",107.63,"21,519","20,966","9,274",167,"804,116",401.26,0.914,,,,,,
16260,IOWA                     ,DECATUR                ,199,"443,658",185.79,"393,181",164.65,"17,586","25,085","7,805",188,"747,894",331.51,0.909,,,,,,
16270,IOWA                     ,DELAWARE               ,260,"701,700",224.90,"631,782",202.49,"22,022","40,481","7,414",225,"965,254",357.50,0.943,,,,,,
16280,IOWA                     ,DES MOINES             ,"1,340","4,316,344",268.43,"3,693,614",229.70,"194,310","368,340","60,079","1,233","5,224,973",353.13,0.937,,,,,,
16290,IOWA                     ,DICKINSON              ,306,"844,968",230.11,"782,038",212.97,"18,382","36,785","7,762",287,"1,046,412",303.84,0.834,,,,,,
16300,IOWA                     ,DUBUQUE                ,"2,044","5,423,876",221.13,"5,013,415",204.40,"149,392","211,386","49,680","1,841","6,126,045",277.30,0.888,,,,,,
16310,IOWA                     ,EMMET                  ,233,"970,768",347.20,"904,402",323.46,"33,309","24,914","8,141",213,"1,051,252",411.29,0.888,,,,,,
16320,IOWA                     ,FAYETTE                ,432,"1,848,838",356.64,"1,611,978",310.95,"89,675","117,895","29,289",390,"1,986,032",424.37,0.970,,,,,,
16330,IOWA                     ,FLOYD                  ,415,"1,446,897",290.54,"1,267,428",254.50,"78,155","77,469","23,844",382,"1,667,973",363.87,0.920,,,,,,
16340,IOWA                     ,FRANKLIN               ,170,"510,396",250.19,"454,284",222.69,"25,907","23,247","6,956",157,"632,689",335.82,0.869,,,,,,
16350,IOWA                     ,FREMONT                ,176,"929,616",440.16,"792,557",375.26,"51,224","66,427","19,406",155,"1,159,212",623.23,1.021,,,,,,
16360,IOWA                     ,GREENE                 ,206,"754,271",305.13,"699,657",283.03,"21,090","22,600","10,922",188,"953,116",422.48,0.909,,,,,,
16370,IOWA                     ,GRUNDY                 ,177,"737,617",347.28,"658,483",310.02,"24,363","46,901","7,869",161,"838,786",434.15,0.909,,,,,,
16380,IOWA                     ,GUTHRIE                ,226,"779,934",287.59,"691,334",254.92,"34,436","45,669","8,494",214,"939,473",365.84,0.871,,,,,,
16390,IOWA                     ,HAMILTON               ,330,"1,109,065",280.07,"956,185",241.46,"74,229","62,632","16,018",303,"1,522,460",418.72,1.027,,,,,,
16400,IOWA                     ,HANCOCK                ,180,"950,521",440.06,"810,587",375.27,"74,130","46,489","19,314",160,"985,654",513.36,0.939,,,,,,
16410,IOWA                     ,HARDIN                 ,345,"1,293,021",312.32,"1,085,844",262.28,"80,024","108,756","18,396",314,"1,763,466",468.01,0.950,,,,,,
16420,IOWA                     ,HARRISON               ,343,"1,871,567",454.71,"1,669,609",405.64,"56,514","118,270","27,172",315,"1,732,188",458.25,0.966,,,,,,
16430,IOWA                     ,HENRY                  ,451,"1,211,574",223.87,"977,393",180.60,"99,797","103,982","30,401",408,"1,492,027",304.74,0.905,,,,,,
16440,IOWA                     ,HOWARD                 ,174,"595,838",285.36,"482,616",231.14,"60,902","34,093","18,225",160,"725,905",378.08,0.902,,,,,,
16450,IOWA                     ,HUMBOLDT               ,208,"830,859",332.88,"770,986",308.89,"28,241","20,600","11,030",192,"803,304",348.66,0.945,,,,,,
16460,IOWA                     ,IDA                    ,106,"261,418",205.52,"242,026",190.27,"7,754","8,354","3,283",94,"438,798",389.01,0.986,,,,,,
16470,IOWA                     ,IOWA                   ,279,"678,041",202.52,"557,925",166.64,"49,180","55,539","15,396",234,"1,026,119",365.43,0.921,,,,,,
16480,IOWA                     ,JACKSON                ,404,"1,310,465",270.31,"1,120,250",231.07,"81,967","84,532","23,713",366,"1,371,892",312.36,0.954,,,,,,
16490,IOWA                     ,JASPER                 ,758,"1,758,815",193.36,"1,496,634",164.54,"96,483","126,784","38,911",685,"2,306,659",280.62,0.875,,,,,,
16500,IOWA                     ,JEFFERSON              ,397,"1,552,056",325.79,"1,254,717",263.37,"130,753","133,950","32,635",365,"1,679,468",383.44,0.842,,,,,,
16510,IOWA                     ,JOHNSON                ,"1,931","7,161,899",309.08,"5,389,150",232.57,"827,690","688,045","257,012","1,688","7,320,448",361.40,0.879,,,,,,
16520,IOWA                     ,JONES                  ,346,"1,082,917",260.82,"922,909",222.28,"54,365","83,246","22,395",300,"1,710,530",475.15,0.956,,,,,,
16530,IOWA                     ,KEOKUK                 ,222,"1,213,875",455.66,"1,062,026",398.66,"63,946","70,076","17,826",183,"1,097,319",499.69,0.971,,,,,,
16540,IOWA                     ,KOSSUTH                ,312,"691,771",184.77,"627,531",167.61,"25,402","28,606","10,231",289,"1,042,393",300.57,0.860,,,,,,
16550,IOWA                     ,LEE                    ,"1,004","3,673,604",304.91,"3,107,900",257.96,"214,209","289,718","61,775",883,"3,605,974",340.31,0.954,,,,,,
16560,IOWA                     ,LINN                   ,"4,204","15,532,040",307.88,"13,663,486",270.84,"675,310","1,004,890","188,353","3,759","15,665,024",347.28,0.962,,,,,,
16570,IOWA                     ,LOUISA                 ,222,"880,800",330.63,"715,427",268.55,"65,586","78,976","20,810",187,"868,691",387.12,0.875,,,,,,
16580,IOWA                     ,LUCAS                  ,188,"789,387",349.91,"693,873",307.57,"46,320","33,654","15,538",172,"790,804",383.14,0.923,,,,,,
16590,IOWA                     ,LYON                   ,127,"297,917",195.48,"261,621",171.67,"8,717","23,365","4,212",107,"450,387",350.77,0.846,,,,,,
16600,IOWA                     ,MADISON                ,255,"807,735",263.97,"718,013",234.64,"29,774","46,332","13,614",221,"1,112,286",419.41,0.860,,,,,,
16610,IOWA                     ,MAHASKA                ,487,"1,762,495",301.59,"1,502,734",257.14,"107,521","124,473","27,764",433,"1,818,733",350.03,0.912,,,,,,
16620,IOWA                     ,MARION                 ,668,"1,842,949",229.91,"1,592,152",198.62,"92,818","129,832","28,145",562,"2,341,098",347.14,0.920,,,,,,
16630,IOWA                     ,MARSHALL               ,"1,146","3,362,626",244.52,"2,951,149",214.60,"137,118","230,998","43,360","1,038","4,699,124",377.26,0.992,,,,,,
16640,IOWA                     ,MILLS                  ,554,"2,148,752",323.22,"1,618,818",243.50,"196,033","201,655","132,244",509,"1,854,755",303.66,0.960,,,,,,
16650,IOWA                     ,MITCHELL               ,156,"613,448",327.70,"534,725",285.64,"38,129","25,958","14,635",139,"593,177",355.62,0.828,,,,,,
16660,IOWA                     ,MONONA                 ,206,"1,035,658",418.96,"926,602",374.84,"38,937","54,165","15,953",190,"1,142,045",500.90,0.970,,,,,,
16670,IOWA                     ,MONROE                 ,176,"553,457",262.05,"518,200",245.36,"8,796","21,952","4,507",160,"791,901",412.45,0.903,,,,,,
16680,IOWA                     ,MONTGOMERY             ,290,"997,393",286.61,"929,992",267.24,"18,927","41,064","7,409",265,"1,320,229",415.17,1.008,,,,,,
16690,IOWA                     ,MUSCATINE              ,808,"2,627,422",270.98,"2,130,250",219.70,"196,052","241,660","59,458",727,"2,801,152",321.09,0.911,,,,,,
16700,IOWA                     ,O'BRIEN                ,330,"1,020,105",257.60,"906,681",228.96,"49,117","47,681","16,625",305,"1,193,154",326.00,0.841,,,,,,
16710,IOWA                     ,OSCEOLA                ,117,"172,877",123.13,"165,042",117.55,"1,357","5,741",736,106,"498,012",391.52,0.884,,,,,,
16720,IOWA                     ,PAGE                   ,416,"1,483,227",297.12,"1,362,519",272.94,"47,512","54,055","19,139",375,"1,916,713",425.94,1.019,,,,,,
16730,IOWA                     ,PALO ALTO              ,244,"649,566",221.85,"568,937",194.31,"28,829","43,083","8,716",223,"954,787",356.80,0.864,,,,,,
16740,IOWA                     ,PLYMOUTH               ,298,"1,440,028",402.69,"1,361,465",380.72,"22,091","43,899","12,572",265,"1,418,528",446.08,0.939,,,,,,
16750,IOWA                     ,POCAHONTAS             ,167,"477,876",238.46,"433,864",216.50,"21,564","11,177","11,270",154,"611,487",330.89,0.923,,,,,,
16760,IOWA                     ,POLK                   ,"7,897","28,033,627",295.83,"23,768,447",250.82,"1,176,177","2,424,563","664,438","6,940","28,434,677",341.43,0.940,,,,,,
16770,IOWA                     ,POTTAWATTAMIE          ,"2,705","10,062,363",309.99,"8,576,725",264.22,"373,144","945,793","166,701","2,415","10,340,868",356.83,0.957,,,,,,
16780,IOWA                     ,POWESHIEK              ,316,"1,119,714",295.28,"932,506",245.91,"75,364","86,318","25,525",283,"1,218,573",358.83,0.848,,,,,,
16790,IOWA                     ,RINGGOLD               ,103,"201,919",163.36,"172,038",139.19,"11,306","12,862","5,712",93,"902,926",809.07,0.955,,,,,,
16800,IOWA                     ,SAC                    ,197,"525,590",222.33,"484,082",204.77,"17,004","16,966","7,537",183,"901,853",410.68,0.976,,,,,,
16810,IOWA                     ,SCOTT                  ,"3,790","15,082,987",331.64,"12,690,094",279.03,"859,671","1,239,513","293,708","3,405","15,294,709",374.32,0.968,,,,,,
16820,IOWA                     ,SHELBY                 ,288,"1,098,538",317.86,"982,840",284.39,"45,235","47,494","22,967",272,"1,315,106",402.91,0.951,,,,,,
16830,IOWA                     ,SIOUX                  ,325,"1,295,829",332.26,"1,179,659",302.48,"45,838","57,148","13,183",282,"1,425,403",421.22,0.901,,,,,,
16840,IOWA                     ,STORY                  ,"1,244","4,291,961",287.51,"3,946,895",264.40,"122,263","169,560","53,242","1,114","4,541,842",339.75,0.959,,,,,,
16850,IOWA                     ,TAMA                   ,301,"931,801",257.97,"784,244",217.12,"48,021","83,347","16,187",255,"1,125,749",367.89,0.978,,,,,,
16860,IOWA                     ,TAYLOR                 ,147,"433,256",245.61,"375,392",212.81,"21,042","29,280","7,541",136,"714,191",437.62,0.931,,,,,,
16870,IOWA                     ,UNION                  ,646,"1,501,864",193.74,"1,340,079",172.87,"51,721","85,854","24,209",600,"2,138,610",297.03,0.888,,,,,,
16880,IOWA                     ,VAN BUREN              ,183,"453,036",206.30,"340,450",155.03,"49,146","45,569","17,871",164,"607,405",308.64,0.860,,,,,,
16890,IOWA                     ,WAPELLO                ,"1,531","4,136,702",225.16,"3,453,301",187.97,"221,149","383,088","79,162","1,425","5,404,442",316.05,1.006,,,,,,
16900,IOWA                     ,WARREN                 ,641,"2,264,468",294.39,"1,897,004",246.62,"102,385","218,422","46,655",542,"2,604,687",400.47,0.911,,,,,,
16910,IOWA                     ,WASHINGTON             ,411,"1,324,910",268.64,"985,159",199.75,"149,848","140,185","49,716",348,"1,502,760",359.86,0.924,,,,,,
