DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2008,2009,2010,2011,2012,,,,,,,,,,,
15840,INDIANA                  ,WABASH,"5,719","1,744","-10,814","-11,938",-297,,,,,,,,,,,
15850,INDIANA                  ,WARREN,"1,364",598,"-2,229","-2,858",-105,,,,,,,,,,,
15860,INDIANA                  ,WARRICK,"9,145","2,744","-17,896","-20,377",-509,,,,,,,,,,,
15870,INDIANA                  ,WASHINGTON,"6,189","3,443","-17,393","-20,235",-104,,,,,,,,,,,
15880,INDIANA                  ,WAYNE,"19,021","5,587","-43,217","-49,157","-2,053",,,,,,,,,,,
15890,INDIANA                  ,WELLS,"3,701","1,045","-8,290","-8,695",-259,,,,,,,,,,,
15900,INDIANA                  ,WHITE,"5,239","1,497","-12,478","-11,954",-464,,,,,,,,,,,
15910,INDIANA                  ,WHITLEY,"4,075","1,349","-9,335","-10,286",-364,,,,,,,,,,,
16000,IOWA                     ,ADAIR,517,"1,151","-1,033","-1,545",281,,,,,,,,,,,
16010,IOWA                     ,ADAMS,612,803,"-1,199","-1,415",277,,,,,,,,,,,
16020,IOWA                     ,ALLAMAKEE,"2,266","2,450",-503,"-1,579",435,,,,,,,,,,,
16030,IOWA                     ,APPANOOSE,"2,589","4,846","-7,580","-6,884","1,255",,,,,,,,,,,
16040,IOWA                     ,AUDUBON,494,916,"-1,176","-1,506",257,,,,,,,,,,,
16050,IOWA                     ,BENTON,"3,035","5,251","-6,384","-6,940","1,263",,,,,,,,,,,
16060,IOWA                     ,BLACK HAWK,"23,182","40,589","-55,209","-68,761","13,867",,,,,,,,,,,
16070,IOWA                     ,BOONE,"3,145","4,693","-6,711","-8,855","1,754",,,,,,,,,,,
16080,IOWA                     ,BREMER,"1,967","3,371","-4,177","-5,098",919,,,,,,,,,,,
16090,IOWA                     ,BUCHANAN,"2,183","4,266","-6,158","-6,429","1,345",,,,,,,,,,,
16100,IOWA                     ,BUENA VISTA,"2,700","4,245","-2,888","-3,914",881,,,,,,,,,,,
16110,IOWA                     ,BUTLER,"1,741","3,048","-4,045","-4,791",898,,,,,,,,,,,
16120,IOWA                     ,CALHOUN,"1,522","2,117","-2,536","-3,323",798,,,,,,,,,,,
16130,IOWA                     ,CARROLL,"3,609","6,113","-7,692","-10,589","2,068",,,,,,,,,,,
16140,IOWA                     ,CASS,"2,586","3,508","-3,824","-4,576",855,,,,,,,,,,,
16150,IOWA                     ,CEDAR,"1,023","2,047","-2,865","-3,061",618,,,,,,,,,,,
16160,IOWA                     ,CERRO GORDO,"9,251","16,437","-18,049","-24,748","5,780",,,,,,,,,,,
16170,IOWA                     ,CHEROKEE,"2,709","3,733",-763,"-4,151",547,,,,,,,,,,,
16180,IOWA                     ,CHICKASAW,"1,261","2,436","-1,846","-3,065",579,,,,,,,,,,,
16190,IOWA                     ,CLARKE,"1,243","2,028","-3,685","-3,468",640,,,,,,,,,,,
16200,IOWA                     ,CLAY,"6,405","8,317","-3,795","-7,411","1,589",,,,,,,,,,,
16210,IOWA                     ,CLAYTON,"2,229","3,990","-2,717","-3,824",807,,,,,,,,,,,
16220,IOWA                     ,CLINTON,"12,570","20,951","-32,243","-38,658","6,634",,,,,,,,,,,
16230,IOWA                     ,CRAWFORD,"2,453","3,612","-4,096","-4,726",771,,,,,,,,,,,
16240,IOWA                     ,DALLAS,"5,842","9,469","-13,768","-15,696","2,806",,,,,,,,,,,
16250,IOWA                     ,DAVIS,"1,227","1,974","-2,242","-2,857",467,,,,,,,,,,,
16260,IOWA                     ,DECATUR,"1,001","1,593","-1,982","-2,755",551,,,,,,,,,,,
16270,IOWA                     ,DELAWARE,"1,367","2,369","-2,698","-3,361",623,,,,,,,,,,,
16280,IOWA                     ,DES MOINES,"6,859","13,385","-15,912","-21,058","4,087",,,,,,,,,,,
16290,IOWA                     ,DICKINSON,"5,501","8,888","-2,362","-4,748",811,,,,,,,,,,,
16300,IOWA                     ,DUBUQUE,"10,725","20,555","-31,188","-39,962","6,921",,,,,,,,,,,
16310,IOWA                     ,EMMET,"2,974","3,624",-18,"-1,143",565,,,,,,,,,,,
16320,IOWA                     ,FAYETTE,"2,467","4,542","-4,237","-5,386","1,152",,,,,,,,,,,
16330,IOWA                     ,FLOYD,"3,125","5,704","-5,099","-6,839","1,377",,,,,,,,,,,
16340,IOWA                     ,FRANKLIN,906,"1,461","-1,537","-2,251",545,,,,,,,,,,,
16350,IOWA                     ,FREMONT,"1,618","2,338","-2,817","-3,488",570,,,,,,,,,,,
16360,IOWA                     ,GREENE,"1,756","2,640","-3,923","-4,775",727,,,,,,,,,,,
16370,IOWA                     ,GRUNDY,697,"1,811","-3,319","-3,128",572,,,,,,,,,,,
16380,IOWA                     ,GUTHRIE,"1,812","2,563","-3,590","-5,288",742,,,,,,,,,,,
16390,IOWA                     ,HAMILTON,"2,901","5,017","-7,013","-7,148","1,564",,,,,,,,,,,
16400,IOWA                     ,HANCOCK,"1,024","2,151","-1,972","-2,164",629,,,,,,,,,,,
16410,IOWA                     ,HARDIN,"2,302","4,384","-4,955","-5,075","1,240",,,,,,,,,,,
16420,IOWA                     ,HARRISON,"2,066","3,123","-3,741","-4,848",867,,,,,,,,,,,
16430,IOWA                     ,HENRY,"2,281","4,541","-6,061","-7,469","1,251",,,,,,,,,,,
16440,IOWA                     ,HOWARD,969,"2,447",-448,"-1,381",428,,,,,,,,,,,
16450,IOWA                     ,HUMBOLDT,"1,172","2,271","-2,648","-3,304",552,,,,,,,,,,,
16460,IOWA                     ,IDA,932,"1,927","-1,545","-1,851",225,,,,,,,,,,,
16470,IOWA                     ,IOWA,"1,095","2,188","-3,406","-3,463",650,,,,,,,,,,,
16480,IOWA                     ,JACKSON,"2,484","4,694","-5,943","-7,539","1,476",,,,,,,,,,,
16490,IOWA                     ,JASPER,"6,152","8,948","-12,431","-12,515","2,587",,,,,,,,,,,
16500,IOWA                     ,JEFFERSON,"2,183","3,695","-4,827","-6,036","1,276",,,,,,,,,,,
16510,IOWA                     ,JOHNSON,"9,691","16,629","-23,314","-32,974","6,795",,,,,,,,,,,
16520,IOWA                     ,JONES,"1,973","3,772","-4,522","-6,237","1,165",,,,,,,,,,,
16530,IOWA                     ,KEOKUK,"1,587","2,366","-3,329","-3,707",824,,,,,,,,,,,
16540,IOWA                     ,KOSSUTH,"1,343","3,280","-1,849","-1,811",653,,,,,,,,,,,
16550,IOWA                     ,LEE,"6,111","9,376","-11,965","-14,336","2,531",,,,,,,,,,,
16560,IOWA                     ,LINN,"26,492","45,154","-65,759","-83,902","16,531",,,,,,,,,,,
16570,IOWA                     ,LOUISA,"1,058","1,972","-2,362","-2,639",598,,,,,,,,,,,
16580,IOWA                     ,LUCAS,"1,415","2,586","-3,292","-3,352",444,,,,,,,,,,,
16590,IOWA                     ,LYON,"3,019","4,712","1,797",-465,42,,,,,,,,,,,
16600,IOWA                     ,MADISON,"1,414","2,041","-4,784","-4,888",982,,,,,,,,,,,
16610,IOWA                     ,MAHASKA,"2,809","4,867","-6,816","-9,202","1,434",,,,,,,,,,,
16620,IOWA                     ,MARION,"3,913","5,526","-8,712","-8,920","2,026",,,,,,,,,,,
16630,IOWA                     ,MARSHALL,"7,955","12,465","-17,928","-22,311","4,248",,,,,,,,,,,
16640,IOWA                     ,MILLS,"3,771","5,781","-7,220","-8,712","1,555",,,,,,,,,,,
16650,IOWA                     ,MITCHELL,707,"1,600",-925,-895,400,,,,,,,,,,,
16660,IOWA                     ,MONONA,"2,682","3,990","-1,829","-3,072",591,,,,,,,,,,,
16670,IOWA                     ,MONROE,"1,284","1,815","-2,355","-2,494",480,,,,,,,,,,,
16680,IOWA                     ,MONTGOMERY,"1,923","2,665","-3,489","-4,198",776,,,,,,,,,,,
16690,IOWA                     ,MUSCATINE,"6,174","11,100","-17,058","-18,772","2,788",,,,,,,,,,,
16700,IOWA                     ,O'BRIEN,"4,228","7,019",356,"-2,443",555,,,,,,,,,,,
16710,IOWA                     ,OSCEOLA,"2,680","3,379",843,"-1,961",133,,,,,,,,,,,
16720,IOWA                     ,PAGE,"2,840","3,851","-4,727","-5,088",960,,,,,,,,,,,
16730,IOWA                     ,PALO ALTO,"1,202","2,292","-2,268","-3,357",556,,,,,,,,,,,
16740,IOWA                     ,PLYMOUTH,"5,664","9,152","-2,040","-5,028",882,,,,,,,,,,,
16750,IOWA                     ,POCAHONTAS,"1,060","1,673","-1,484","-1,804",402,,,,,,,,,,,
16760,IOWA                     ,POLK,"56,974","95,947","-142,575","-176,906","32,965",,,,,,,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"19,367","28,176","-37,348","-48,227","8,483",,,,,,,,,,,
16780,IOWA                     ,POWESHIEK,"2,003","3,508","-4,456","-5,317","1,181",,,,,,,,,,,
16790,IOWA                     ,RINGGOLD,442,804,"-1,169","-1,269",210,,,,,,,,,,,
16800,IOWA                     ,SAC,"2,109","2,793","-1,789","-2,441",451,,,,,,,,,,,
16810,IOWA                     ,SCOTT,"24,861","41,658","-60,076","-74,571","13,256",,,,,,,,,,,
16820,IOWA                     ,SHELBY,"1,579","2,226","-3,314","-3,925",671,,,,,,,,,,,
16830,IOWA                     ,SIOUX,"6,723","10,168",854,"-2,622",389,,,,,,,,,,,
16840,IOWA                     ,STORY,"9,005","14,188","-21,227","-26,073","5,145",,,,,,,,,,,
16850,IOWA                     ,TAMA,"2,013","3,101","-4,214","-5,399",994,,,,,,,,,,,
16860,IOWA                     ,TAYLOR,824,"1,302","-3,197","-1,943",262,,,,,,,,,,,
16870,IOWA                     ,UNION,"1,769","3,408","-5,055","-6,810","1,368",,,,,,,,,,,
16880,IOWA                     ,VAN BUREN,834,"1,366","-2,672","-2,751",460,,,,,,,,,,,
16890,IOWA                     ,WAPELLO,"10,787","16,997","-24,213","-28,502","5,150",,,,,,,,,,,
16900,IOWA                     ,WARREN,"4,768","8,912","-12,218","-14,462","2,831",,,,,,,,,,,
16910,IOWA                     ,WASHINGTON,"1,809","3,169","-4,114","-6,408","1,188",,,,,,,,,,,
16920,IOWA                     ,WAYNE,944,"1,548","-1,788","-2,225",542,,,,,,,,,,,
16930,IOWA                     ,WEBSTER,"7,982","13,449","-17,109","-21,927","4,040",,,,,,,,,,,
16940,IOWA                     ,WINNEBAGO,"1,184","2,003","-1,358","-2,284",587,,,,,,,,,,,
16950,IOWA                     ,WINNESHIEK,"2,140","2,988","-1,839","-3,146",749,,,,,,,,,,,
16960,IOWA                     ,WOODBURY,"39,229","60,950","-17,119","-41,716","7,354",,,,,,,,,,,
16970,IOWA                     ,WORTH,597,"1,386","-1,561","-1,282",391,,,,,,,,,,,
16980,IOWA                     ,WRIGHT,"1,276","2,727","-2,585","-4,024",757,,,,,,,,,,,
17000,KANSAS                   ,ALLEN,"5,245","4,473","-2,515","-5,820","-2,687",,,,,,,,,,,
17010,KANSAS                   ,ANDERSON,"1,848","1,846",-917,"-2,547",-997,,,,,,,,,,,
17020,KANSAS                   ,ATCHISON,"4,158","4,887","-4,124","-7,268","-2,028",,,,,,,,,,,
17030,KANSAS                   ,BARBER,"1,043","1,306",-607,"-1,507",-517,,,,,,,,,,,
17040,KANSAS                   ,BARTON,"9,079","10,015","-5,036","-12,911","-4,262",,,,,,,,,,,
17050,KANSAS                   ,BOURBON,"5,687","6,405","-3,913","-6,975","-2,588",,,,,,,,,,,
17060,KANSAS                   ,BROWN,"3,157","2,784","-1,234","-2,600","-1,559",,,,,,,,,,,
17070,KANSAS                   ,BUTLER,"20,950","21,965","-12,345","-27,458","-8,931",,,,,,,,,,,
17080,KANSAS                   ,CHASE,"1,322","1,008",-844,"-1,112",-254,,,,,,,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"2,116","2,102","-1,214","-1,824",-260,,,,,,,,,,,
17100,KANSAS                   ,CHEROKEE,"12,155","8,302","-17,214","-22,214","-3,939",,,,,,,,,,,
17110,KANSAS                   ,CHEYENNE,562,"1,109",319,"1,028",89,,,,,,,,,,,
17120,KANSAS                   ,CLARK,716,295,-113,-608,-93,,,,,,,,,,,
17130,KANSAS                   ,CLAY,"2,280","1,963",-921,"-2,508",-855,,,,,,,,,,,
17140,KANSAS                   ,CLOUD,"2,176","2,830","-1,298","-2,992","-1,245",,,,,,,,,,,
17150,KANSAS                   ,COFFEY,"2,565","2,672",-648,"-2,665","-1,208",,,,,,,,,,,
17160,KANSAS                   ,COMANCHE,870,969,-244,-689,-173,,,,,,,,,,,
17170,KANSAS                   ,COWLEY,"8,410","8,158","-4,436","-11,016","-4,327",,,,,,,,,,,
17180,KANSAS                   ,CRAWFORD,"18,834","15,788","-13,417","-24,743","-8,298",,,,,,,,,,,
17190,KANSAS                   ,DECATUR,700,989,-765,-387,-125,,,,,,,,,,,
17200,KANSAS                   ,DICKINSON,"4,164","4,580","-2,016","-5,798","-1,856",,,,,,,,,,,
17210,KANSAS                   ,DONIPHAN,"1,834","2,102","-2,901","-3,156",-989,,,,,,,,,,,
17220,KANSAS                   ,DOUGLAS,"27,029","26,170","-18,815","-38,143","-12,676",,,,,,,,,,,
17230,KANSAS                   ,EDWARDS,610,679,-332,-665,-163,,,,,,,,,,,
17240,KANSAS                   ,ELK,"1,290","1,192",-775,"-1,317",-526,,,,,,,,,,,
17250,KANSAS                   ,ELLIS,"7,858","7,284","-2,803","-7,845","-3,635",,,,,,,,,,,
17260,KANSAS                   ,ELLSWORTH,"1,729","1,444",-592,"-1,688",-781,,,,,,,,,,,
17270,KANSAS                   ,FINNEY,"8,229","6,590","-2,263","-8,195","-3,892",,,,,,,,,,,
17280,KANSAS                   ,FORD,"8,692","8,046","-5,685","-10,711","-2,836",,,,,,,,,,,
17290,KANSAS                   ,FRANKLIN,"7,098","6,992","-3,154","-9,345","-4,221",,,,,,,,,,,
17300,KANSAS                   ,GEARY,"5,122","5,942","-3,231","-7,163","-2,386",,,,,,,,,,,
17310,KANSAS                   ,GOVE,581,513,-289,-983,-213,,,,,,,,,,,
17320,KANSAS                   ,GRAHAM,889,660,-176,"-1,031",-222,,,,,,,,,,,
17330,KANSAS                   ,GRANT,"1,228","1,221",-573,"-1,327",-418,,,,,,,,,,,
17340,KANSAS                   ,GRAY,961,969,-503,"-2,010",-239,,,,,,,,,,,
17350,KANSAS                   ,GREELEY,276,345,-69,-227,17,,,,,,,,,,,
17360,KANSAS                   ,GREENWOOD,"3,785","3,711","-1,025","-4,102","-1,648",,,,,,,,,,,
17370,KANSAS                   ,HAMILTON,318,498,-107,-244,-50,,,,,,,,,,,
17380,KANSAS                   ,HARPER,"1,338","1,262",-859,"-2,136",-723,,,,,,,,,,,
17390,KANSAS                   ,HARVEY,"13,141","14,205","-9,002","-18,196","-4,695",,,,,,,,,,,
17391,KANSAS                   ,HASKELL,446,846,-246,-921,-373,,,,,,,,,,,
17410,KANSAS                   ,HODGEMAN,363,339,-47,-294,-199,,,,,,,,,,,
17420,KANSAS                   ,JACKSON,"4,759","3,975","-1,999","-4,729","-1,682",,,,,,,,,,,
17430,KANSAS                   ,JEFFERSON,"5,098","7,070","-4,035","-7,878","-2,935",,,,,,,,,,,
17440,KANSAS                   ,JEWELL,765,690,-641,"-1,247",-136,,,,,,,,,,,
17450,KANSAS                   ,JOHNSON,"74,967","80,013","-54,147","-111,948","-39,304",,,,,,,,,,,
17451,KANSAS                   ,KEARNY,760,816,-415,-594,-308,,,,,,,,,,,
17470,KANSAS                   ,KINGMAN,"2,253","3,358","-1,706","-3,010","-1,042",,,,,,,,,,,
17480,KANSAS                   ,KIOWA,"1,128",713,-314,"-1,020",-479,,,,,,,,,,,
17490,KANSAS                   ,LABETTE,"10,553","9,142","-8,009","-12,780","-3,942",,,,,,,,,,,
17500,KANSAS                   ,LANE,452,460,-214,-598,-190,,,,,,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"24,059","22,362","-15,325","-28,820","-8,838",,,,,,,,,,,
17520,KANSAS                   ,LINCOLN,794,956,-747,"-1,065",-348,,,,,,,,,,,
17530,KANSAS                   ,LINN,"2,756","2,341","-1,504","-3,738","-1,388",,,,,,,,,,,
17540,KANSAS                   ,LOGAN,494,605,187,-462,-280,,,,,,,,,,,
17550,KANSAS                   ,LYON,"12,981","13,900","-6,640","-17,703","-6,782",,,,,,,,,,,
17560,KANSAS                   ,MCPHERSON,"8,319","6,937","-3,843","-9,199","-2,780",,,,,,,,,,,
17570,KANSAS                   ,MARION,"3,791","3,404","-2,035","-3,693","-1,718",,,,,,,,,,,
17580,KANSAS                   ,MARSHALL,"2,044","2,203","-1,206","-4,116",-833,,,,,,,,,,,
17590,KANSAS                   ,MEADE,627,390,-186,-511,-79,,,,,,,,,,,
17600,KANSAS                   ,MIAMI,"7,269","7,441","-3,390","-7,889","-3,890",,,,,,,,,,,
17610,KANSAS                   ,MITCHELL,825,"1,120",-304,"-1,127",-386,,,,,,,,,,,
17620,KANSAS                   ,MONTGOMERY,"17,109","17,243","-12,543","-23,882","-5,485",,,,,,,,,,,
17630,KANSAS                   ,MORRIS,"1,990","1,586","-1,056","-2,747",-764,,,,,,,,,,,
17640,KANSAS                   ,MORTON,821,"1,034",-386,-944,-339,,,,,,,,,,,
17650,KANSAS                   ,NEMAHA,"1,815","1,543",-882,"-2,231",-937,,,,,,,,,,,
17660,KANSAS                   ,NEOSHO,"5,514","5,274","-3,265","-7,411","-2,706",,,,,,,,,,,
17670,KANSAS                   ,NESS,612,359,-194,-694,-224,,,,,,,,,,,
17680,KANSAS                   ,NORTON,"1,247",958,-609,"-1,147",-469,,,,,,,,,,,
17690,KANSAS                   ,OSAGE,"4,982","5,607","-4,081","-7,577","-3,030",,,,,,,,,,,
17700,KANSAS                   ,OSBORNE,"1,152","1,240",-535,"-1,005",-441,,,,,,,,,,,
17710,KANSAS                   ,OTTAWA,"1,158","1,595",-811,"-2,334",-600,,,,,,,,,,,
17720,KANSAS                   ,PAWNEE,"1,102",999,-833,"-1,471",-561,,,,,,,,,,,
17730,KANSAS                   ,PHILLIPS,"1,069","1,273",-502,"-1,461",-323,,,,,,,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"4,639","4,670","-2,290","-5,760","-2,258",,,,,,,,,,,
17750,KANSAS                   ,PRATT,"2,659","3,016","-1,280","-3,247","-1,211",,,,,,,,,,,
17760,KANSAS                   ,RAWLINS,615,543,-208,-223,127,,,,,,,,,,,
17770,KANSAS                   ,RENO,"35,308","37,134","-22,927","-50,881","-13,017",,,,,,,,,,,
17780,KANSAS                   ,REPUBLIC,"1,190","1,101",-541,-856,-332,,,,,,,,,,,
17790,KANSAS                   ,RICE,"3,996","3,212","-2,672","-4,977","-1,086",,,,,,,,,,,
17800,KANSAS                   ,RILEY,"11,168","12,933","-7,719","-18,416","-5,371",,,,,,,,,,,
17810,KANSAS                   ,ROOKS,"1,997","1,649",-724,"-2,042",-749,,,,,,,,,,,
17820,KANSAS                   ,RUSH,814,"1,044",-569,"-1,332",-553,,,,,,,,,,,
17830,KANSAS                   ,RUSSELL,"2,674","1,992",-881,"-2,474",-909,,,,,,,,,,,
17840,KANSAS                   ,SALINE,"17,797","18,170","-10,524","-25,458","-8,513",,,,,,,,,,,
17841,KANSAS                   ,SCOTT,238,162,-104,-32,-253,,,,,,,,,,,
17860,KANSAS                   ,SEDGWICK,"186,599","187,790","-117,394","-245,714","-71,882",,,,,,,,,,,
17870,KANSAS                   ,SEWARD,"3,872","2,771","-1,443","-4,296","-1,553",,,,,,,,,,,
17880,KANSAS                   ,SHAWNEE,"88,821","87,749","-45,162","-112,584","-41,431",,,,,,,,,,,
17890,KANSAS                   ,SHERIDAN,371,98,17,-143,-30,,,,,,,,,,,
17900,KANSAS                   ,SHERMAN,"1,531","1,876",46,-639,66,,,,,,,,,,,
17910,KANSAS                   ,SMITH,689,990,-425,-925,-318,,,,,,,,,,,
17920,KANSAS                   ,STAFFORD,"2,522","2,832","-1,052","-2,216",-923,,,,,,,,,,,
17921,KANSAS                   ,STANTON,331,576,-34,-360,-19,,,,,,,,,,,
17940,KANSAS                   ,STEVENS,832,920,-455,"-1,597",-281,,,,,,,,,,,
17950,KANSAS                   ,SUMNER,"6,951","6,214","-3,204","-7,524","-2,502",,,,,,,,,,,
17960,KANSAS                   ,THOMAS,"2,085","2,423",-111,-896,-134,,,,,,,,,,,
17970,KANSAS                   ,TREGO,"1,006","1,124",-240,"-1,015",-346,,,,,,,,,,,
17980,KANSAS                   ,WABAUNSEE,"1,614","1,865","-1,218","-2,821",-934,,,,,,,,,,,
17981,KANSAS                   ,WALLACE,120,393,26,-117,-59,,,,,,,,,,,
17982,KANSAS                   ,WASHINGTON,"1,225","1,192","-1,456","-2,175",-201,,,,,,,,,,,
17983,KANSAS                   ,WICHITA,271,168,-160,-15,-160,,,,,,,,,,,
17984,KANSAS                   ,WILSON,"4,203","3,560","-1,515","-4,808","-2,286",,,,,,,,,,,
17985,KANSAS                   ,WOODSON,"2,068","2,015",-543,"-1,735",-791,,,,,,,,,,,
17986,KANSAS                   ,WYANDOTTE,"51,337","55,687","-37,517","-78,843","-32,830",,,,,,,,,,,
18000,KENTUCKY                 ,ADAIR,"5,283","6,642","-14,438","-19,385","1,212",,,,,,,,,,,
18010,KENTUCKY                 ,ALLEN,"5,112","6,768","-19,156","-23,110","1,405",,,,,,,,,,,
18020,KENTUCKY                 ,ANDERSON,"5,077","6,277","-12,461","-15,378","1,074",,,,,,,,,,,
18030,KENTUCKY                 ,BALLARD,"4,216","5,514","-12,142","-14,417",971,,,,,,,,,,,
18040,KENTUCKY                 ,BARREN,"12,493","16,028","-40,863","-59,591","3,233",,,,,,,,,,,
18050,KENTUCKY                 ,BATH,"3,909","4,961","-10,888","-11,888",787,,,,,,,,,,,
18060,KENTUCKY                 ,BELL,"13,902","15,999","-48,716","-58,644","2,779",,,,,,,,,,,
18070,KENTUCKY                 ,BOONE,"14,850","17,761","-56,480","-75,059",-250,,,,,,,,,,,
18080,KENTUCKY                 ,BOURBON,"4,965","6,246","-14,790","-16,740","1,026",,,,,,,,,,,
18090,KENTUCKY                 ,BOYD,"19,467","24,982","-61,211","-77,033","4,965",,,,,,,,,,,
18100,KENTUCKY                 ,BOYLE,"8,720","10,380","-27,923","-37,913","2,303",,,,,,,,,,,
18110,KENTUCKY                 ,BRACKEN,"2,941","2,795","-9,165","-8,798",74,,,,,,,,,,,
18120,KENTUCKY                 ,BREATHITT,"12,704","13,260","-33,152","-40,461","2,262",,,,,,,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"4,755","5,838","-12,230","-17,185","1,268",,,,,,,,,,,
18140,KENTUCKY                 ,BULLITT,"12,406","16,875","-36,378","-51,893","3,964",,,,,,,,,,,
18150,KENTUCKY                 ,BUTLER,"4,941","5,812","-14,052","-18,857",989,,,,,,,,,,,
18160,KENTUCKY                 ,CALDWELL,"3,844","4,488","-12,457","-14,958",987,,,,,,,,,,,
18170,KENTUCKY                 ,CALLOWAY,"8,794","10,566","-27,674","-34,362","1,853",,,,,,,,,,,
18180,KENTUCKY                 ,CAMPBELL,"11,473","12,232","-45,394","-52,992",-489,,,,,,,,,,,
18190,KENTUCKY                 ,CARLISLE,"1,989","2,504","-5,627","-7,453",514,,,,,,,,,,,
