"ESRD -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,,,,,,,
17660,KANSAS                   ,NEOSHO                 ,21,"694,382","2,755.48",600946,"2,384.71","35,019","43,010","15,407",21,"970,161","3,849.85",,,,,,,
17670,KANSAS                   ,NESS                   ,3,"10,391",288.64,10391,288.64,0,0,0,3,"112,589","3,127.47",,,,,,,
17680,KANSAS                   ,NORTON                 ,6,"185,984","2,583.11",181800,"2,525.00",331,"3,744",109,6,"254,016","3,528.00",,,,,,,
17690,KANSAS                   ,OSAGE                  ,11,"508,729","3,854.01",472711,"3,581.14","3,335","31,929",754,10,"287,155","2,392.96",,,,,,,
17700,KANSAS                   ,OSBORNE                ,1,0,0.00,0,0.00,0,0,0,1,184,15.33,,,,,,,
17710,KANSAS                   ,OTTAWA                 ,2,"23,011",958.79,22002,916.75,315,451,243,1,"22,851","1,904.25",,,,,,,
17720,KANSAS                   ,PAWNEE                 ,4,"49,397","1,029.10",40446,842.63,"3,128","4,765","1,058",4,"115,683","2,410.06",,,,,,,
17730,KANSAS                   ,PHILLIPS               ,7,"156,579","1,864.04",148665,"1,769.82","2,941","4,243",730,7,"231,305","2,753.63",,,,,,,
17740,KANSAS                   ,POTTAWATOMIE           ,11,"181,379","1,374.08",161771,"1,225.54","8,427","9,805","1,376",11,"468,843","3,551.84",,,,,,,
17750,KANSAS                   ,PRATT                  ,9,"12,529",116.01,9919,91.84,815,"1,266",529,8,"157,475","1,640.36",,,,,,,
17760,KANSAS                   ,RAWLINS                ,2,"81,237","3,384.88",80299,"3,345.79",25,896,17,2,"89,373","3,723.88",,,,,,,
17770,KANSAS                   ,RENO                   ,84,"1,248,593","1,238.68",1162878,"1,153.65","34,548","39,816","11,351",80,"2,676,024","2,787.53",,,,,,,
17780,KANSAS                   ,REPUBLIC               ,3,"39,466","1,096.28",36813,"1,022.58",913,"1,254",486,3,"101,382","2,816.17",,,,,,,
17790,KANSAS                   ,RICE                   ,10,"416,997","3,474.98",383553,"3,196.28","13,386","16,010","4,048",10,"405,555","3,379.63",,,,,,,
17800,KANSAS                   ,RILEY                  ,34,"1,024,082","2,510.00",995254,"2,439.35","5,266","21,560","2,002",34,"990,286","2,427.17",,,,,,,
17810,KANSAS                   ,ROOKS                  ,5,"24,800",413.33,21174,352.90,"1,196","1,779",651,5,"196,969","3,282.82",,,,,,,
17820,KANSAS                   ,RUSH                   ,2,"72,306","3,012.75",71242,"2,968.42",418,525,121,2,"93,706","3,904.42",,,,,,,
17830,KANSAS                   ,RUSSELL                ,6,"10,855",150.76,7731,107.38,909,"1,574",641,6,"225,709","3,134.85",,,,,,,
17840,KANSAS                   ,SALINE                 ,62,"1,235,968","1,661.25",1157791,"1,556.17","30,814","36,556","10,807",59,"2,147,466","3,033.14",,,,,,,
17841,KANSAS                   ,SCOTT                  ,1,367,30.58,367,30.58,0,0,0,1,"53,107","4,425.58",,,,,,,
17860,KANSAS                   ,SEDGWICK               ,651,"13,197,690","1,689.41",11065671,"1,416.50","672,548","1,044,636","414,835",629,"22,925,382","3,037.28",,,,,,,
17870,KANSAS                   ,SEWARD                 ,20,"610,257","2,542.74",544387,"2,268.28","18,210","35,868","11,792",20,"576,018","2,400.08",,,,,,,
17880,KANSAS                   ,SHAWNEE                ,243,"4,557,631","1,562.97",4113478,"1,410.66","73,957","346,415","23,781",224,"7,123,533","2,650.12",,,,,,,
17890,KANSAS                   ,SHERIDAN               ,2,250,10.42,250,10.42,0,0,0,2,"36,370","1,515.42",,,,,,,
17900,KANSAS                   ,SHERMAN                ,4,"21,893",456.10,17012,354.42,651,"3,925",305,4,"63,535","1,323.65",,,,,,,
17910,KANSAS                   ,SMITH                  ,3,"12,699",352.75,12336,342.67,15,331,17,3,"42,526","1,181.28",,,,,,,
17920,KANSAS                   ,STAFFORD               ,7,"48,923",582.42,41825,497.92,"2,595","3,445","1,058",7,"182,776","2,175.90",,,,,,,
17921,KANSAS                   ,STANTON                ,4,"14,696",306.17,14327,298.48,0,369,0,4,"104,666","2,180.54",,,,,,,
17940,KANSAS                   ,STEVENS                ,5,"60,180","1,003.00",55902,931.70,668,"3,081",529,3,"112,280","3,118.89",,,,,,,
17950,KANSAS                   ,SUMNER                 ,32,"396,805","1,033.35",331618,863.59,"20,783","31,281","13,123",31,"1,048,527","2,818.62",,,,,,,
17960,KANSAS                   ,THOMAS                 ,5,"39,740",662.33,38410,640.17,324,477,529,5,"134,980","2,249.67",,,,,,,
17970,KANSAS                   ,TREGO                  ,1,"18,861","1,571.75",18861,"1,571.75",0,0,0,1,"24,715","2,059.58",,,,,,,
17980,KANSAS                   ,WABAUNSEE              ,3,"85,792","2,383.11",82728,"2,298.00",101,"2,946",17,3,"144,301","4,008.36",,,,,,,
17981,KANSAS                   ,WALLACE                ,1,"7,219",601.58,7219,601.58,0,0,0,1,"38,117","3,176.42",,,,,,,
17982,KANSAS                   ,WASHINGTON             ,3,"28,669",796.36,24323,675.64,609,"3,372",365,3,"228,707","6,352.97",,,,,,,
17983,KANSAS                   ,WICHITA                ,2,"17,578",732.42,17569,732.04,7,0,2,2,"89,621","3,734.21",,,,,,,
17984,KANSAS                   ,WILSON                 ,7,"211,320","2,515.71",181897,"2,165.44","9,417","15,780","4,226",7,"264,522","3,149.07",,,,,,,
17985,KANSAS                   ,WOODSON                ,1,"123,165","10,263.75",113652,"9,471.00","3,123","4,802","1,588",1,"152,571","12,714.25",,,,,,,
17986,KANSAS                   ,WYANDOTTE              ,322,"7,270,899","1,881.70",6318342.07,"1,635.18","377,081","444,008","131,467",304,"10,632,475","2,914.60",,,,,,,
18000,KENTUCKY                 ,ADAIR                  ,15,"274,683","1,526.02",236224,"1,312.36","2,187","35,776",496,15,"534,669","2,970.38",,,,,,,
18010,KENTUCKY                 ,ALLEN                  ,18,"252,073","1,167.00",227274,"1,052.19","1,983","21,827",989,18,"502,500","2,326.39",,,,,,,
18020,KENTUCKY                 ,ANDERSON               ,25,"357,941","1,193.14",267545,891.82,"29,045","52,521","8,830",23,"797,530","2,889.60",,,,,,,
18030,KENTUCKY                 ,BALLARD                ,12,"207,149","1,438.53",197433,"1,371.06","1,636","7,513",567,12,"412,114","2,861.90",,,,,,,
18040,KENTUCKY                 ,BARREN                 ,52,"859,862","1,377.98",731594,"1,172.43","18,106","104,545","5,617",52,"1,643,548","2,633.89",,,,,,,
18050,KENTUCKY                 ,BATH                   ,10,"152,385","1,269.88",113710,947.58,"12,101","24,245","2,329",10,"356,584","2,971.53",,,,,,,
18060,KENTUCKY                 ,BELL                   ,34,"826,863","2,026.63",672712,"1,648.80","39,032","99,998","15,121",34,"1,436,026","3,519.67",,,,,,,
18070,KENTUCKY                 ,BOONE                  ,108,"2,396,243","1,848.95",2121624,"1,637.06","76,884","175,552","22,183",104,"3,567,538","2,858.60",,,,,,,
18080,KENTUCKY                 ,BOURBON                ,22,"491,926","1,863.36",448458,"1,698.70","7,610","32,257","3,601",21,"824,801","3,273.02",,,,,,,
18090,KENTUCKY                 ,BOYD                   ,60,"1,489,025","2,068.09",1257284,"1,746.23","33,406","187,323","11,012",58,"2,354,820","3,383.36",,,,,,,
18100,KENTUCKY                 ,BOYLE                  ,31,"765,799","2,058.60",618584,"1,662.86","34,458","101,335","11,422",31,"1,034,426","2,780.72",,,,,,,
18110,KENTUCKY                 ,BRACKEN                ,7,"129,673","1,543.73",97539,"1,161.18","14,572","15,719","1,843",7,"173,004","2,059.57",,,,,,,
18120,KENTUCKY                 ,BREATHITT              ,16,"346,335","1,803.83",283903,"1,478.66","6,134","53,511","2,787",15,"898,215","4,990.08",,,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE           ,12,"385,284","2,675.58",345032,"2,396.06","16,557","22,249","1,446",12,"425,899","2,957.63",,,,,,,
18140,KENTUCKY                 ,BULLITT                ,42,"887,997","1,761.90",733335,"1,455.03","19,916","128,788","5,958",40,"1,428,116","2,975.24",,,,,,,
18150,KENTUCKY                 ,BUTLER                 ,10,"421,499","3,512.49",351792,"2,931.60","11,734","56,770","1,203",10,"276,899","2,307.49",,,,,,,
18160,KENTUCKY                 ,CALDWELL               ,16,"408,416","2,127.17",373270,"1,944.11","15,484","16,491","3,171",15,"625,785","3,476.58",,,,,,,
18170,KENTUCKY                 ,CALLOWAY               ,37,"562,056","1,265.89",531261,"1,196.53","7,076","21,877","1,842",35,"1,119,689","2,665.93",,,,,,,
18180,KENTUCKY                 ,CAMPBELL               ,84,"1,983,070","1,967.33",1780580,"1,766.45","72,537","111,186","18,767",78,"2,930,212","3,130.57",,,,,,,
18190,KENTUCKY                 ,CARLISLE               ,7,"155,487","1,851.04",139560,"1,661.43","4,959","8,610","2,358",7,"146,323","1,741.94",,,,,,,
18191,KENTUCKY                 ,CARROLL                ,8,"457,510","4,765.73",383834,"3,998.27","10,540","59,725","3,411",8,"555,299","5,784.36",,,,,,,
18210,KENTUCKY                 ,CARTER                 ,21,"595,402","2,362.71",503155,"1,996.65","14,244","74,414","3,589",19,"876,242","3,843.17",,,,,,,
18220,KENTUCKY                 ,CASEY                  ,12,"278,439","1,933.60",266594,"1,851.35",208,"11,577",60,12,"388,577","2,698.45",,,,,,,
18230,KENTUCKY                 ,CHRISTIAN              ,96,"1,787,672","1,551.80",1522798,"1,321.87","48,661","205,494","10,719",92,"3,559,764","3,224.42",,,,,,,
18240,KENTUCKY                 ,CLARK                  ,34,"942,781","2,310.74",785047,"1,924.13","45,921","95,314","16,499",30,"1,134,180","3,150.50",,,,,,,
18250,KENTUCKY                 ,CLAY                   ,17,"496,733","2,434.97",412478,"2,021.95","9,972","70,125","4,158",17,"625,550","3,066.42",,,,,,,
18260,KENTUCKY                 ,CLINTON                ,7,"210,210","2,502.50",178543,"2,125.51",0,"31,667",0,7,"311,121","3,703.82",,,,,,,
18270,KENTUCKY                 ,CRITTENDEN             ,7,"23,897",284.49,23235,276.61,0,662,0,7,"281,661","3,353.11",,,,,,,
18271,KENTUCKY                 ,CUMBERLAND             ,3,"30,758",854.39,26986,749.61,192,"3,440",140,3,"78,778","2,188.28",,,,,,,
18290,KENTUCKY                 ,DAVIESS                ,119,"3,552,800","2,487.96",3275686,"2,293.90","35,933","238,407","2,774",117,"4,111,070","2,928.11",,,,,,,
18291,KENTUCKY                 ,EDMONSON               ,9,"223,865","2,072.82",205064,"1,898.74","1,077","17,235",489,7,"130,090","1,548.69",,,,,,,
18310,KENTUCKY                 ,ELLIOTT                ,14,"339,407","2,020.28",291554,"1,735.44","4,666","41,179","2,008",14,"718,160","4,274.76",,,,,,,
18320,KENTUCKY                 ,ESTILL                 ,15,"440,427","2,446.82",390626,"2,170.14","4,850","42,700","2,251",13,"712,137","4,564.98",,,,,,,
18330,KENTUCKY                 ,FAYETTE                ,301,"6,711,434","1,858.09",5526989.12,"1,530.17","376,265","684,114","124,066",275,"9,886,006","2,995.76",,,,,,,
18340,KENTUCKY                 ,FLEMING                ,17,"330,568","1,620.43",271452,"1,330.65","18,083","35,936","5,097",16,"494,419","2,575.10",,,,,,,
18350,KENTUCKY                 ,FLOYD                  ,54,"1,675,168","2,585.14",1446095.13,"2,231.63","35,453","184,814","8,806",53,"2,528,748","3,976.02",,,,,,,
18360,KENTUCKY                 ,FRANKLIN               ,86,"2,051,227","1,987.62",1685315,"1,633.06","98,380","238,991","28,541",81,"3,244,356","3,337.81",,,,,,,
18361,KENTUCKY                 ,FULTON                 ,13,"241,966","1,551.06",230921,"1,480.26",370,"10,576",99,13,"538,126","3,449.53",,,,,,,
18362,KENTUCKY                 ,GALLATIN               ,20,"815,862","3,399.43",764358,"3,184.83","4,702","45,888",914,20,"786,724","3,278.02",,,,,,,
18390,KENTUCKY                 ,GARRARD                ,15,"246,930","1,371.83",207763,"1,154.24","12,258","24,820","2,089",14,"457,137","2,721.05",,,,,,,
18400,KENTUCKY                 ,GRANT                  ,30,"533,411","1,481.70",493507,"1,370.85","9,972","27,240","2,692",28,"907,096","2,699.69",,,,,,,
18410,KENTUCKY                 ,GRAVES                 ,51,"926,122","1,513.27",869781,"1,421.21","6,141","48,856","1,344",51,"1,643,849","2,686.03",,,,,,,
18420,KENTUCKY                 ,GRAYSON                ,25,"750,373","2,501.24",677316,"2,257.72","7,168","63,013","2,876",24,"1,060,513","3,682.34",,,,,,,
18421,KENTUCKY                 ,GREEN                  ,5,"123,634","2,060.57",109100,"1,818.33",682,"13,577",275,5,"294,589","4,909.82",,,,,,,
18440,KENTUCKY                 ,GREENUP                ,61,"1,777,189","2,427.85",1532320.88,"2,093.33","31,740","202,847","10,281",59,"2,830,821","3,998.33",,,,,,,
18450,KENTUCKY                 ,HANCOCK                ,5,"46,730",778.83,39944,665.73,628,"5,950",208,3,"122,189","3,394.14",,,,,,,
18460,KENTUCKY                 ,HARDIN                 ,125,"2,580,471","1,720.31",2302562,"1,535.04","52,688","211,004","14,217",123,"4,734,209","3,207.46",,,,,,,
18470,KENTUCKY                 ,HARLAN                 ,43,"1,755,767","3,402.65",1433768,"2,778.62","43,840","267,781","10,378",41,"1,776,488","3,610.75",,,,,,,
18480,KENTUCKY                 ,HARRISON               ,19,"332,773","1,459.53",265660,"1,165.18","23,237","36,305","7,571",19,"607,662","2,665.18",,,,,,,
18490,KENTUCKY                 ,HART                   ,18,"219,600","1,016.67",188346,871.97,"4,514","24,433","2,307",19,"651,133","2,855.85",,,,,,,
18500,KENTUCKY                 ,HENDERSON              ,49,"1,403,966","2,387.70",1287656,"2,189.89","13,807","98,002","4,501",47,"1,741,151","3,087.15",,,,,,,
18510,KENTUCKY                 ,HENRY                  ,20,"372,217","1,550.90",346228,"1,442.62","2,108","23,381",500,20,"712,301","2,967.92",,,,,,,
18511,KENTUCKY                 ,HICKMAN                ,3,0,0.00,-8753,-243.14,"4,488","3,698",567,3,"77,087","2,141.31",,,,,,,
18530,KENTUCKY                 ,HOPKINS                ,87,"1,892,206","1,812.46",1651656.72,"1,582.05","52,535","163,551","24,464",81,"3,195,952","3,288.02",,,,,,,
18540,KENTUCKY                 ,JACKSON                ,18,"406,911","1,883.85",349448,"1,617.81","11,550","43,511","2,402",18,"564,562","2,613.71",,,,,,,
18550,KENTUCKY                 ,JEFFERSON              ,1244,"28,636,083","1,918.28",24026934,"1,609.52","877,919","3,476,193","255,037",1177,"45,203,223","3,200.45",,,,,,,
18560,KENTUCKY                 ,JESSAMINE              ,34,"663,790","1,626.94",582709,"1,428.21","25,319","51,550","4,212",32,"1,058,734","2,757.12",,,,,,,
18570,KENTUCKY                 ,JOHNSON                ,49,"1,100,940","1,872.35",913648,"1,553.82","26,684","152,666","7,942",47,"2,014,493","3,571.80",,,,,,,
18580,KENTUCKY                 ,KENTON                 ,170,"3,738,649","1,832.67",3345189,"1,639.80","122,723","235,360","35,377",156,"5,493,563","2,934.60",,,,,,,
18590,KENTUCKY                 ,KNOTT                  ,15,"488,000","2,711.11",405202,"2,251.12","8,619","71,929","2,250",15,"799,649","4,442.49",,,,,,,
18600,KENTUCKY                 ,KNOX                   ,20,"817,418","3,405.91",722417,"3,010.07","13,664","78,496","2,841",18,"733,658","3,396.56",,,,,,,
18610,KENTUCKY                 ,LARUE                  ,17,"534,363","2,619.43",482032,"2,362.90","12,841","37,733","1,757",17,"670,364","3,286.10",,,,,,,
18620,KENTUCKY                 ,LAUREL                 ,53,"875,880","1,377.17",728465,"1,145.39","12,855","129,784","4,776",52,"1,822,433","2,920.57",,,,,,,
18630,KENTUCKY                 ,LAWRENCE               ,24,"588,041","2,041.81",511190.02,"1,774.97","4,205","71,164","1,482",22,"972,664","3,684.33",,,,,,,
18640,KENTUCKY                 ,LEE                    ,4,"31,626",658.88,16675,347.40,"5,523","8,034","1,394",2,"24,342","1,014.25",,,,,,,
18650,KENTUCKY                 ,LESLIE                 ,14,"301,640","1,795.48",241813,"1,439.36","9,379","47,113","3,335",14,"516,595","3,074.97",,,,,,,
18660,KENTUCKY                 ,LETCHER                ,27,"828,027","2,555.64",714844.82,"2,206.31","18,842","89,922","4,417",26,"1,737,942","5,570.33",,,,,,,
18670,KENTUCKY                 ,LEWIS                  ,19,"638,132","2,798.82",558815,"2,450.94","11,016","63,550","4,751",18,"889,518","4,118.14",,,,,,,
18680,KENTUCKY                 ,LINCOLN                ,24,"254,244",882.79,213224,740.36,"3,606","36,651",763,24,"909,409","3,157.67",,,,,,,
18690,KENTUCKY                 ,LIVINGSTON             ,8,"221,534","2,307.65",216663,"2,256.91",0,"4,871",0,8,"329,755","3,434.95",,,,,,,
18700,KENTUCKY                 ,LOGAN                  ,36,"662,022","1,532.46",560297,"1,296.98","19,442","79,308","2,975",35,"1,049,273","2,498.27",,,,,,,
18710,KENTUCKY                 ,LYON                   ,6,"86,799","1,205.54",82128,"1,140.67",195,"4,369",107,6,"240,453","3,339.63",,,,,,,
18720,KENTUCKY                 ,MCCRACKEN              ,87,"1,593,364","1,526.21",1526416,"1,462.08","8,902","55,436","2,610",86,"2,789,743","2,703.24",,,,,,,
18730,KENTUCKY                 ,MCCREARY               ,13,"422,480","2,708.21",339362,"2,175.40","6,628","75,119","1,371",13,"469,513","3,009.70",,,,,,,
18740,KENTUCKY                 ,MCLEAN                 ,10,"226,244","1,885.37",197272,"1,643.93","5,750","21,114","2,108",8,"430,132","4,480.54",,,,,,,
18750,KENTUCKY                 ,MADISON                ,77,"1,793,783","1,941.32",1498050,"1,621.27","65,816","207,428","22,489",72,"2,661,502","3,080.44",,,,,,,
18760,KENTUCKY                 ,MAGOFFIN               ,11,"217,655","1,648.90",176146,"1,334.44","2,766","37,632","1,111",11,"560,743","4,248.05",,,,,,,
