"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4200,ARKANSAS                 ,DESHA                  ,"1,812","273,522",12.58,"273,522",12.58,0,0,0,"1,723",0,0.00,
4210,ARKANSAS                 ,DREW                   ,"2,247","569,491",21.12,"569,491",21.12,0,0,0,"2,150",0,0.00,
4220,ARKANSAS                 ,FAULKNER               ,"10,475","3,632,014",28.89,"3,632,014",28.89,0,0,0,"9,856",0,0.00,
4230,ARKANSAS                 ,FRANKLIN               ,"2,201","547,904",20.74,"547,904",20.74,0,0,0,"2,098",0,0.00,
4240,ARKANSAS                 ,FULTON                 ,"2,040","368,826",15.07,"368,826",15.07,0,0,0,"1,950",0,0.00,
4250,ARKANSAS                 ,GARLAND                ,"20,543","8,294,191",33.65,"8,294,191",33.65,0,0,0,"19,677",0,0.00,
4260,ARKANSAS                 ,GRANT                  ,"2,146","674,785",26.20,"674,785",26.20,0,0,0,"2,022",0,0.00,
4270,ARKANSAS                 ,GREENE                 ,"4,904","871,998",14.82,"871,998",14.82,0,0,0,"4,703",0,0.00,
4280,ARKANSAS                 ,HEMPSTEAD              ,"2,498","488,674",16.30,"488,674",16.30,0,0,0,"2,380",0,0.00,
4290,ARKANSAS                 ,HOT SPRING             ,"4,228","987,701",19.47,"987,701",19.47,0,0,0,"4,073",0,0.00,
4300,ARKANSAS                 ,HOWARD                 ,"2,026","527,376",21.69,"527,376",21.69,0,0,0,"1,914",0,0.00,
4310,ARKANSAS                 ,INDEPENDENCE           ,"5,316","1,420,991",22.28,"1,420,991",22.28,0,0,0,"5,067",0,0.00,
4320,ARKANSAS                 ,IZARD                  ,"2,445","687,279",23.42,"687,279",23.42,0,0,0,"2,328",0,0.00,
4330,ARKANSAS                 ,JACKSON                ,"2,763","393,022",11.85,"393,022",11.85,0,0,0,"2,662",0,0.00,
4340,ARKANSAS                 ,JEFFERSON              ,"8,668","2,692,594",25.89,"2,692,594",25.89,0,0,0,"8,050",0,0.00,
4350,ARKANSAS                 ,JOHNSON                ,"2,750","550,820",16.69,"550,820",16.69,0,0,0,"2,556",0,0.00,
4360,ARKANSAS                 ,LAFAYETTE              ,"1,080","561,534",43.33,"561,534",43.33,0,0,0,"1,037",0,0.00,
4370,ARKANSAS                 ,LAWRENCE               ,"3,014","701,427",19.39,"701,427",19.39,0,0,0,"2,908",0,0.00,
4380,ARKANSAS                 ,LEE                    ,"1,055","261,531",20.66,"261,531",20.66,0,0,0,995,0,0.00,
4390,ARKANSAS                 ,LINCOLN                ,"1,293","219,876",14.17,"219,876",14.17,0,0,0,"1,211",0,0.00,
