DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"-27,924",-992,"32,494","34,486","24,037",,,,,
30030,NEW HAMPSHIRE            ,COOS,"-6,139","1,050","10,109","20,628","12,610",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"-20,940",-117,"22,758","40,767","18,107",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"9,752","136,799","272,288","301,399","290,150",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"-45,333","7,781","65,989","108,778","54,571",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"75,013","207,751","287,563","315,537","243,944",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"-41,062","21,832","78,508","131,755","64,788",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"-18,553","-2,032","14,771","22,414","8,708",,,,,
31000,NEW JERSEY               ,ATLANTIC,"30,317",177,"59,897","146,948","227,958",,,,,
31100,NEW JERSEY               ,BERGEN,"-108,232","-69,820","-13,624","-40,619","-76,841",,,,,
31150,NEW JERSEY               ,BURLINGTON,"-74,478","-100,988","-80,187","-88,677","-14,173",,,,,
31160,NEW JERSEY               ,CAMDEN,"-121,584","-161,392","-119,252","-136,352","2,690",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-22,256","-31,802","-18,260","3,356","24,515",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-46,318","-61,487","-41,607","-43,766","-15,796",,,,,
31200,NEW JERSEY               ,ESSEX,"-205,306","-148,381","-58,712","-69,429","-102,889",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-59,033","-74,020","-54,061","-62,067","-6,016",,,,,
31230,NEW JERSEY               ,HUDSON,"-112,623","-75,431","-13,389","-39,117","-76,137",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-36,644","-34,946","-35,141","-22,635","-16,757",,,,,
31260,NEW JERSEY               ,MERCER,"-168,820","-169,991","-147,448","-171,864","-49,694",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-142,376","-127,901","-70,343","-75,584","-97,829",,,,,
31290,NEW JERSEY               ,MONMOUTH,"-124,897","-156,323","-100,794","-120,264","-124,252",,,,,
31300,NEW JERSEY               ,MORRIS,"-263,791","-233,623","-239,972","-244,849","-243,523",,,,,
31310,NEW JERSEY               ,OCEAN,"-140,180","-164,533","-115,707","-130,558","-89,156",,,,,
31320,NEW JERSEY               ,PASSAIC,"-126,580","-82,710","-47,602","-73,109","-92,167",,,,,
31340,NEW JERSEY               ,SALEM,"-17,546","-25,122","-18,250","-21,890","-9,021",,,,,
31350,NEW JERSEY               ,SOMERSET,"-62,294","-59,852","-41,294","-40,265","-41,881",,,,,
31360,NEW JERSEY               ,SUSSEX,"-80,879","-88,210","-99,803","-82,842","-54,291",,,,,
31370,NEW JERSEY               ,UNION,"-165,204","-143,727","-121,672","-104,336","-72,720",,,,,
31390,NEW JERSEY               ,WARREN,"-53,831","-67,263","-107,294","-80,898","-8,421",,,,,
32000,NEW MEXICO               ,BERNALILLO,"74,304","64,737","144,279","111,880","67,485",,,,,
32010,NEW MEXICO               ,CATRON,475,526,678,133,107,,,,,
32020,NEW MEXICO               ,CHAVES,"8,522","9,260","22,873","12,126","3,999",,,,,
32025,NEW MEXICO               ,CIBOLA,"2,934",571,"2,462","1,503",27,,,,,
32030,NEW MEXICO               ,COLFAX,"2,123","-1,637",-375,-862,-685,,,,,
32040,NEW MEXICO               ,CURRY,"9,395",-890,986,"-4,565","-4,334",,,,,
32050,NEW MEXICO               ,DEBACA,240,-436,-167,-276,-160,,,,,
32060,NEW MEXICO               ,DONA ANA,"-30,529","-11,828","-4,455","-11,387","-17,918",,,,,
32070,NEW MEXICO               ,EDDY,"-7,680",-127,"12,076","-1,202",457,,,,,
32080,NEW MEXICO               ,GRANT,"5,500","-2,712","1,157","-2,613","-3,876",,,,,
32090,NEW MEXICO               ,GUADALUPE,690,331,9,-261,-386,,,,,
32100,NEW MEXICO               ,HARDING,247,-7,-33,-97,-58,,,,,
32110,NEW MEXICO               ,HIDALGO,348,-174,-37,8,-538,,,,,
32120,NEW MEXICO               ,LEA,902,"1,884","7,580","3,744","1,629",,,,,
32130,NEW MEXICO               ,LINCOLN,647,-22,"1,483",-360,116,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,555,-531,-530,-263,"-1,000",,,,,
32140,NEW MEXICO               ,LUNA,"-2,115","-2,042",-756,"-2,722","-3,893",,,,,
32150,NEW MEXICO               ,MCKINLEY,"3,955",860,"2,297","1,188",-805,,,,,
32160,NEW MEXICO               ,MORA,"1,559","-1,124",-228,-769,"-1,189",,,,,
32170,NEW MEXICO               ,OTERO,"8,448","-6,088","-3,130","-7,129","-7,762",,,,,
32180,NEW MEXICO               ,QUAY,-773,-805,-74,-735,-307,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"3,499","-8,385","-4,197","-9,991","-7,302",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"3,585",-677,616,"-1,448","-1,568",,,,,
32210,NEW MEXICO               ,SANDOVAL,"8,788","6,685","17,129","11,530","7,913",,,,,
32220,NEW MEXICO               ,SAN JUAN,"15,999","15,246","34,349","28,216","10,259",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"9,501","-8,523","-4,789","-8,114","-8,761",,,,,
32240,NEW MEXICO               ,SANTA FE,"-13,532","-12,386","-5,711","-16,826","-18,122",,,,,
32250,NEW MEXICO               ,SIERRA,"1,460",-937,165,-780,"-1,507",,,,,
32260,NEW MEXICO               ,SOCORRO,"1,076","1,303","1,806","1,635",939,,,,,
32270,NEW MEXICO               ,TAOS,"1,757","-5,123","-2,273","-5,205","-5,371",,,,,
32280,NEW MEXICO               ,TORRANCE,"1,497","1,930","4,102","2,470","1,643",,,,,
32290,NEW MEXICO               ,UNION,42,-114,-56,-223,-159,,,,,
32300,NEW MEXICO               ,VALENCIA,"7,592","9,096","17,006","14,498","8,204",,,,,
33000,NEW YORK                 ,ALBANY,"24,749","48,929","26,124","36,946","58,487",,,,,
33010,NEW YORK                 ,ALLEGANY,"-2,310",150,-662,"-5,468","2,725",,,,,
33020,NEW YORK                 ,BRONX,"-189,535","-109,256","-47,221","-133,545","-112,092",,,,,
33030,NEW YORK                 ,BROOME,"-15,098","-11,935","43,688","-4,784","13,670",,,,,
33040,NEW YORK                 ,CATTARAUGUS,926,"4,939","1,857","-9,962","6,572",,,,,
33050,NEW YORK                 ,CAYUGA,"-27,917","-26,577","-5,480","-7,991","-3,112",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-16,693","-9,222","-17,765","-25,504",373,,,,,
33070,NEW YORK                 ,CHEMUNG,"-13,135","-20,442","-55,956","-84,440","-69,173",,,,,
33080,NEW YORK                 ,CHENANGO,"-6,524","-8,486","-2,833","-3,663","19,223",,,,,
33090,NEW YORK                 ,CLINTON,"53,182","45,855","46,109","-26,092","1,067",,,,,
33200,NEW YORK                 ,COLUMBIA,"50,804","50,779","36,495","34,329","37,965",,,,,
33210,NEW YORK                 ,CORTLAND,"-3,315","-4,613","-2,718","-8,749","-2,410",,,,,
33220,NEW YORK                 ,DELAWARE,"-12,042","-15,446","-13,992","-5,486","21,483",,,,,
33230,NEW YORK                 ,DUTCHESS,"-23,438","41,830","35,371",853,"44,730",,,,,
33240,NEW YORK                 ,ERIE,"195,312","169,308","166,761","101,129","218,893",,,,,
33260,NEW YORK                 ,ESSEX,"10,839","9,982","6,716","-4,456","5,412",,,,,
33270,NEW YORK                 ,FRANKLIN,"7,932","5,613",574,"-6,286","10,083",,,,,
33280,NEW YORK                 ,FULTON,"-15,128","-1,822","-2,839","-10,407","4,068",,,,,
33290,NEW YORK                 ,GENESEE,926,"1,043","3,583","5,424","18,231",,,,,
33300,NEW YORK                 ,GREENE,"33,022","30,595","21,403","17,344","23,366",,,,,
33310,NEW YORK                 ,HAMILTON,-480,-237,-399,-417,-77,,,,,
33320,NEW YORK                 ,HERKIMER,"4,783","-2,087","2,201","6,335","29,975",,,,,
33330,NEW YORK                 ,JEFFERSON,"-3,126","-6,385","2,263","-13,236","-31,095",,,,,
33331,NEW YORK                 ,KINGS,"-290,396","-177,637","-75,926","-209,466","-174,530",,,,,
33340,NEW YORK                 ,LEWIS,"1,871","2,528","2,455",527,-218,,,,,
33350,NEW YORK                 ,LIVINGSTON,233,"7,401","9,421","14,660","22,461",,,,,
33360,NEW YORK                 ,MADISON,"-1,357","-6,585","-2,538","-5,114","-4,213",,,,,
33370,NEW YORK                 ,MONROE,"55,601","166,427","228,412","333,712","432,563",,,,,
33380,NEW YORK                 ,MONTGOMERY,"-20,672",-514,"-2,189","-8,808","6,669",,,,,
33400,NEW YORK                 ,NASSAU,"-65,905","-21,117","-27,221",-655,"65,031",,,,,
33420,NEW YORK                 ,NEW YORK,"-274,191","-159,084","-58,640","-160,465","-134,756",,,,,
33500,NEW YORK                 ,NIAGARA,"70,785","62,510","64,741","38,575","77,041",,,,,
33510,NEW YORK                 ,ONEIDA,"4,712","-26,742","-13,838","-12,441","12,155",,,,,
33520,NEW YORK                 ,ONONDAGA,"-13,929","-46,526","-16,409","-30,956","-52,025",,,,,
33530,NEW YORK                 ,ONTARIO,"-15,891","-5,798","-2,394","10,645","27,431",,,,,
33540,NEW YORK                 ,ORANGE,"76,216","29,721","4,697","-2,241","32,713",,,,,
33550,NEW YORK                 ,ORLEANS,"-4,285",-6,"3,449","3,564","11,553",,,,,
33560,NEW YORK                 ,OSWEGO,"-4,594","-15,941","-4,382","-10,004","-17,424",,,,,
33570,NEW YORK                 ,OTSEGO,"-23,297","-27,578","-20,466","-3,895","70,076",,,,,
33580,NEW YORK                 ,PUTNAM,"-12,591","-2,216","2,296","-7,537","-8,184",,,,,
33590,NEW YORK                 ,QUEENS,"-217,330","-124,027","-82,155","-142,291","-91,365",,,,,
33600,NEW YORK                 ,RENSSELAER,"-8,264","14,294","-8,294","3,659","18,686",,,,,
33610,NEW YORK                 ,RICHMOND,"-84,625","-51,457","-26,341","-74,013","-62,882",,,,,
33620,NEW YORK                 ,ROCKLAND,"-34,070","-23,231","-9,995","-27,917","-23,924",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"-13,865","-11,180","-15,846","-41,628","-1,227",,,,,
33640,NEW YORK                 ,SARATOGA,"-12,364","5,592","-11,976","-14,740","2,302",,,,,
33650,NEW YORK                 ,SCHENECTADY,"-16,057","1,407","-15,963","-10,175","10,578",,,,,
33660,NEW YORK                 ,SCHOHARIE,"-4,187","-2,270",6,-844,"15,521",,,,,
33670,NEW YORK                 ,SCHUYLER,"-2,271","-2,062","-7,880","-9,216","-9,268",,,,,
33680,NEW YORK                 ,SENECA,"-5,877","-2,756","-3,035",456,"2,253",,,,,
33690,NEW YORK                 ,STEUBEN,"-20,956","-19,793","-18,205","-27,376","-2,229",,,,,
33700,NEW YORK                 ,SUFFOLK,"-91,308","-15,677","50,915","96,098","212,829",,,,,
33710,NEW YORK                 ,SULLIVAN,"9,861","-24,510","-23,845","-22,545","-16,860",,,,,
33720,NEW YORK                 ,TIOGA,"-1,736","-1,530","4,556","-5,175",-328,,,,,
33730,NEW YORK                 ,TOMPKINS,"-19,190","-15,079","-19,153","-32,741","-12,813",,,,,
33740,NEW YORK                 ,ULSTER,"-2,603","2,283",-624,"-25,443","-20,629",,,,,
33750,NEW YORK                 ,WARREN,"-25,590","-19,385","-33,531","-32,890","-26,108",,,,,
33760,NEW YORK                 ,WASHINGTON,"-20,126","-17,389","-26,741","-22,621","-14,538",,,,,
33770,NEW YORK                 ,WAYNE,"-8,251","2,050","3,934","15,957","31,986",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-173,599","-100,452","-33,220","-97,096","-79,508",,,,,
33900,NEW YORK                 ,WYOMING,"4,222","3,440","4,277","3,995","10,179",,,,,
33910,NEW YORK                 ,YATES,-532,-372,"-2,047",-7,"3,877",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"-8,972","-6,477","8,227","-2,179","6,505",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-24,991","-24,675","-30,247","-21,744","-10,512",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-3,188","-3,330","-4,024","-3,729",-554,,,,,
34030,NORTH CAROLINA           ,ANSON,"-19,220","-25,162","-29,438","-17,773","-12,882",,,,,
34040,NORTH CAROLINA           ,ASHE,"-10,582","-9,123","-8,600","-6,753","-2,734",,,,,
34050,NORTH CAROLINA           ,AVERY,"-6,782","-7,127","-6,304","-4,015","-3,346",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"6,497","2,487","3,382","1,737","7,228",,,,,
34070,NORTH CAROLINA           ,BERTIE,"-7,690","-5,991","-8,631","-5,306","-3,261",,,,,
34080,NORTH CAROLINA           ,BLADEN,"-28,720","-22,858","-17,961","-13,624","-14,377",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-77,488","-27,517","-2,253","-12,649","-26,856",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-165,058","-171,202","-249,859","-221,845","-188,240",,,,,
34110,NORTH CAROLINA           ,BURKE,"-58,001","-53,273","-64,462","-61,514","-23,802",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-66,802","-95,840","-100,576","-62,225","-47,346",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-59,089","-57,533","-58,787","-49,356","-18,840",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"1,730","2,534","2,470","1,180","2,066",,,,,
34150,NORTH CAROLINA           ,CARTERET,"-17,867","-15,749","-12,975","-11,878","-6,298",,,,,
34160,NORTH CAROLINA           ,CASWELL,"-5,172","-5,336","-7,214","-6,319","-2,548",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-71,332","-82,293","-82,432","-74,061","-27,632",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-5,884","-7,807","-6,856","-4,696","-4,215",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-21,272","-18,125","-18,142","-15,899","-11,969",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"1,387","1,117","1,884",-371,"1,602",,,,,
34210,NORTH CAROLINA           ,CLAY,"-6,456","-6,647","-7,789","-9,106","-3,960",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-56,752","-59,221","-74,377","-57,489","-25,381",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-75,846","-43,246",110,"-5,328","-17,892",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"5,407","7,192","15,279","10,433","20,943",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-109,386","-194,284","-177,308","-113,278","-119,314",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"4,103","4,355","3,297","3,262","4,046",,,,,
34270,NORTH CAROLINA           ,DARE,"1,961","1,306","1,527","1,312","1,829",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-92,302","-76,005","-70,312","-79,142","-52,388",,,,,
34290,NORTH CAROLINA           ,DAVIE,"-21,124","-16,412","-14,317","-13,711","-8,248",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-15,283","-12,155","-13,956","-10,229","-6,779",,,,,
34310,NORTH CAROLINA           ,DURHAM,"-54,520","-67,375","-62,131","-52,672","-63,587",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-4,134","-4,737","-6,731","-9,113","-12,791",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-141,320","-119,279","-108,887","-116,223","-66,389",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-22,113","-19,803","-18,093","-16,924","-21,358",,,,,
34350,NORTH CAROLINA           ,GASTON,"-128,160","-176,539","-179,184","-117,773","-87,212",,,,,
34360,NORTH CAROLINA           ,GATES,150,69,"-1,372",772,"1,446",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-5,958","-5,617","-8,393","-5,193","-3,727",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-22,998","-26,700","-24,882","-22,125","-21,028",,,,,
34390,NORTH CAROLINA           ,GREENE,"1,552","3,456","2,934","3,834","7,660",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-134,131","-123,100","-131,887","-136,593","-88,648",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-20,028","-25,191","-24,412","-24,641","-27,485",,,,,
34420,NORTH CAROLINA           ,HARNETT,"-31,450","-36,861","-31,334","-30,222","-33,337",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-58,594","-49,315","-61,565","-62,974","-65,384",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-84,811","-99,231","-118,884","-133,475","-89,933",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"-10,731","-11,152","-14,669","-10,398","-5,090",,,,,
34460,NORTH CAROLINA           ,HOKE,"-10,589","-14,638","-15,408","-14,166","-11,254",,,,,
34470,NORTH CAROLINA           ,HYDE,520,34,620,566,106,,,,,
34480,NORTH CAROLINA           ,IREDELL,"-101,200","-116,187","-128,290","-81,054","-51,231",,,,,
34490,NORTH CAROLINA           ,JACKSON,"-13,989","-15,850","-18,549","-28,399","-16,426",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-63,360","-67,848","-63,881","-54,685","-66,503",,,,,
34510,NORTH CAROLINA           ,JONES,291,"1,350","1,903","1,428","2,615",,,,,
34520,NORTH CAROLINA           ,LEE,"-2,640",47,"1,551","5,835","13,577",,,,,
34530,NORTH CAROLINA           ,LENOIR,"5,589","9,780","11,846","15,190","20,382",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-38,640","-44,948","-49,216","-35,633","-18,939",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-28,677","-39,868","-43,274","-42,110","-22,580",,,,,
34560,NORTH CAROLINA           ,MACON,"-18,829","-16,250","-18,422","-17,380","-11,694",,,,,
34570,NORTH CAROLINA           ,MADISON,"-26,033","-23,467","-31,317","-26,479","-24,553",,,,,
34580,NORTH CAROLINA           ,MARTIN,"1,099","2,757",77,"6,108","8,490",,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-230,679","-314,456","-325,412","-225,343","-173,113",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-15,580","-12,575","-14,287","-11,899","-10,917",,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-11,686","-16,264","-14,577","-11,040","-8,548",,,,,
34620,NORTH CAROLINA           ,MOORE,"-28,169","-35,000","-34,745","-28,222","-21,362",,,,,
34630,NORTH CAROLINA           ,NASH,"-28,286","-30,343","-34,928","-38,414","-60,139",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-86,617","-34,482",-726,"-19,468","-42,440",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"-7,567","-8,713","-8,812","-8,651","-7,407",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-8,122","1,304","11,219","13,141","18,833",,,,,
34670,NORTH CAROLINA           ,ORANGE,"-18,391","-17,535","-15,449","-13,925","-13,240",,,,,
34680,NORTH CAROLINA           ,PAMLICO,831,-363,"1,872","1,042","1,325",,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"13,087","12,875","9,471","9,204","11,365",,,,,
34700,NORTH CAROLINA           ,PENDER,"-28,352","-9,761",-545,"-6,054","-7,150",,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"4,568","5,105","3,112","2,957","4,685",,,,,
34720,NORTH CAROLINA           ,PERSON,"-13,175","-13,017","-11,670","-9,856","-11,362",,,,,
34730,NORTH CAROLINA           ,PITT,"44,945","49,728","55,711","63,641","67,932",,,,,
34740,NORTH CAROLINA           ,POLK,"-5,177","-8,057","-9,155","-8,346","-8,060",,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-56,554","-57,396","-62,307","-62,914","-39,354",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-44,562","-51,667","-55,164","-48,285","-34,665",,,,,
34770,NORTH CAROLINA           ,ROBESON,"-125,107","-191,468","-198,109","-134,777","-98,337",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-53,803","-52,785","-59,175","-51,164","-31,138",,,,,
34790,NORTH CAROLINA           ,ROWAN,"-104,189","-84,902","-95,023","-64,852","-27,113",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-27,234","-25,906","-35,564","-24,113","-3,820",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-28,977","-36,412","-38,943","-30,684","-24,971",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-37,735","-43,035","-57,779","-32,949","-6,631",,,,,
34830,NORTH CAROLINA           ,STANLY,"-39,714","-49,517","-56,352","-36,974","-28,548",,,,,
34840,NORTH CAROLINA           ,STOKES,"-18,239","-14,779","-12,036","-14,367","-6,284",,,,,
34850,NORTH CAROLINA           ,SURRY,"-48,430","-42,709","-42,433","-39,086","-14,602",,,,,
34860,NORTH CAROLINA           ,SWAIN,"-7,319","-8,530","-10,913","-11,952","-9,796",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-13,338","-15,495","-16,432","-13,012","-9,701",,,,,
34880,NORTH CAROLINA           ,TYRRELL,303,-447,334,"1,883",120,,,,,
34890,NORTH CAROLINA           ,UNION,"-55,181","-64,171","-66,845","-42,434","-31,970",,,,,
34900,NORTH CAROLINA           ,VANCE,"-26,999","-28,530","-26,734","-27,164","-22,984",,,,,
34910,NORTH CAROLINA           ,WAKE,"-135,336","-137,939","-114,851","-109,180","-138,137",,,,,
34920,NORTH CAROLINA           ,WARREN,"-9,113","-8,842","-9,942","-7,649","-6,526",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"2,173","1,872","1,678","1,445","1,197",,,,,
34940,NORTH CAROLINA           ,WATAUGA,"-11,839","-10,700","-12,961","-6,740","-2,970",,,,,
