AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
17480,KANSAS                   ,KIOWA,"-3,650","-2,944","-5,846","-5,629",-648
17490,KANSAS                   ,LABETTE,"-115,941","-188,523","-213,779","-88,956","-21,042"
17500,KANSAS                   ,LANE,"-3,323","-4,215","-4,098","-5,035",-915
17510,KANSAS                   ,LEAVENWORTH,"19,589","21,548","-7,228","-33,224","-12,778"
17520,KANSAS                   ,LINCOLN,"-13,321","-11,760","-11,557","-8,454","-1,334"
17530,KANSAS                   ,LINN,422,"3,865","1,969","-4,136","-2,778"
17540,KANSAS                   ,LOGAN,"-4,588","-3,299","-4,936","-5,524","-2,111"
17550,KANSAS                   ,LYON,"-3,776","3,107","-18,883","-34,738","-4,549"
17560,KANSAS                   ,MCPHERSON,"-51,282","-45,376","-69,042","-73,521","-12,451"
17570,KANSAS                   ,MARION,"-22,906","-20,088","-28,875","-31,701","-6,491"
17580,KANSAS                   ,MARSHALL,-952,"6,763","2,818","1,532","3,210"
17590,KANSAS                   ,MEADE,"-12,794","-9,295","-14,167","-10,295","-1,738"
17600,KANSAS                   ,MIAMI,"9,197","11,130","-1,674","-14,674","-4,975"
17610,KANSAS                   ,MITCHELL,"-12,321","-12,276","-14,989","-12,279",-605
17620,KANSAS                   ,MONTGOMERY,"-57,424","-70,991","-109,508","-105,720","-35,579"
17630,KANSAS                   ,MORRIS,"-17,000","-7,476","-4,403","-1,576","4,934"
17640,KANSAS                   ,MORTON,"-4,789","-4,549","-7,258","-6,276","-1,320"
17650,KANSAS                   ,NEMAHA,"6,843","14,562","2,990","-4,577",-311
17660,KANSAS                   ,NEOSHO,"-34,572","-55,607","-69,267","-32,243","-5,970"
17670,KANSAS                   ,NESS,"-5,541","-4,739","-5,201","-7,053","-2,382"
17680,KANSAS                   ,NORTON,"-6,044","-4,648","-4,188","-3,943","-1,466"
17690,KANSAS                   ,OSAGE,"16,669","28,537","9,189","-9,666",-629
17700,KANSAS                   ,OSBORNE,"-8,590","-7,289","-10,847","-9,680","-1,292"
17710,KANSAS                   ,OTTAWA,"-10,925","-12,350","-17,490","-12,923","-1,139"
17720,KANSAS                   ,PAWNEE,"-17,610","-10,671","-9,256","-13,098","-1,163"
17730,KANSAS                   ,PHILLIPS,"-10,246","-7,506","-4,372","-4,627","-2,727"
17740,KANSAS                   ,POTTAWATOMIE,"-67,761","-34,010","-38,024","7,825","5,135"
17750,KANSAS                   ,PRATT,"-14,906","-13,492","-19,090","-26,854","-4,782"
17760,KANSAS                   ,RAWLINS,"-2,217",-444,"-1,042","-3,053","-1,105"
17770,KANSAS                   ,RENO,"-102,750","-112,670","-143,380","-166,779","-37,600"
17780,KANSAS                   ,REPUBLIC,"-7,754","-6,560","-6,850","-1,793",-487
17790,KANSAS                   ,RICE,"-19,109","-16,698","-22,547","-28,132","-5,004"
17800,KANSAS                   ,RILEY,"37,705","57,661","30,238","36,899","32,518"
17810,KANSAS                   ,ROOKS,"-6,196","-5,017","-6,652","-6,988","-2,586"
17820,KANSAS                   ,RUSH,"-6,700","-5,271","-5,927","-8,051","-1,976"
17830,KANSAS                   ,RUSSELL,"-11,387","-9,265","-15,421","-17,038","-4,494"
17840,KANSAS                   ,SALINE,"-143,185","-142,843","-189,170","-159,397","-12,361"
17841,KANSAS                   ,SCOTT,"-2,735","-3,228","-4,893","-4,782",-666
17860,KANSAS                   ,SEDGWICK,"-511,448","-473,885","-584,742","-608,432","-177,126"
17870,KANSAS                   ,SEWARD,"-41,533","-37,929","-28,997","-21,331","-7,039"
17880,KANSAS                   ,SHAWNEE,"220,309","335,525","113,735","-76,213","10,410"
17890,KANSAS                   ,SHERIDAN,"-3,343","-2,139","-3,095","-3,599","-1,034"
17900,KANSAS                   ,SHERMAN,"-1,708","-2,167","-4,432","-5,474","-1,934"
17910,KANSAS                   ,SMITH,"-5,606","-7,507","-2,621","-4,669",-990
17920,KANSAS                   ,STAFFORD,"-10,307","-12,158","-12,662","-17,326","-5,035"
17921,KANSAS                   ,STANTON,"-3,690","-4,274","-4,945","-3,837",-629
17940,KANSAS                   ,STEVENS,"-12,775","-10,021","-11,507","-8,859","-2,034"
17950,KANSAS                   ,SUMNER,"-38,822","-36,901","-42,207","-49,931","-11,727"
17960,KANSAS                   ,THOMAS,"-3,044","-2,870","-3,952","-6,338","-3,345"
17970,KANSAS                   ,TREGO,"-4,135","-2,357","-7,459","-7,674","-2,745"
17980,KANSAS                   ,WABAUNSEE,"-8,525","-1,259","-5,050",-980,891
17981,KANSAS                   ,WALLACE,"-1,061",-532,-999,"-5,389",-873
17982,KANSAS                   ,WASHINGTON,503,"1,631",483,"-1,789",555
17983,KANSAS                   ,WICHITA,"-2,406","-3,366","-5,226","-5,352",-844
17984,KANSAS                   ,WILSON,"-12,965","-17,595","-22,101","-18,715","-4,402"
17985,KANSAS                   ,WOODSON,"-3,299","-1,824","-5,981","-6,118","-1,408"
17986,KANSAS                   ,WYANDOTTE,"35,850","37,104","-5,316","-45,251","-15,668"
18000,KENTUCKY                 ,ADAIR,"6,136","4,000","-4,265","-7,221","-4,708"
18010,KENTUCKY                 ,ALLEN,"-34,148","-25,816","-24,092","-29,649","-26,425"
18020,KENTUCKY                 ,ANDERSON,976,"2,653","7,355","11,834","2,232"
18030,KENTUCKY                 ,BALLARD,"14,604","10,409","6,504","8,596","-1,411"
18040,KENTUCKY                 ,BARREN,"20,854","30,454","16,640","26,580","11,086"
18050,KENTUCKY                 ,BATH,"5,730","14,689","14,395","11,213","4,039"
18060,KENTUCKY                 ,BELL,"-10,329","-3,301","-8,531","-16,549","-12,709"
18070,KENTUCKY                 ,BOONE,"-60,715","-83,967","-63,167","-41,215","-77,106"
18080,KENTUCKY                 ,BOURBON,"-3,232","-4,150","1,758","9,042","16,616"
18090,KENTUCKY                 ,BOYD,"-113,857","-163,434","-219,936","-234,941","-157,557"
18100,KENTUCKY                 ,BOYLE,"-38,596","-33,933","-31,588","-11,935","-2,721"
18110,KENTUCKY                 ,BRACKEN,"-23,122","-15,392","-2,760","-3,886","-4,392"
18120,KENTUCKY                 ,BREATHITT,"-7,477","-2,074",-143,"1,218","4,884"
18130,KENTUCKY                 ,BRECKINRIDGE,"-22,342","-20,652","-17,839","-9,910","-6,823"
18140,KENTUCKY                 ,BULLITT,"-66,321","-61,487","-88,114","-32,454","-21,154"
18150,KENTUCKY                 ,BUTLER,"-24,141","-16,466","-18,893","-20,470","-16,201"
18160,KENTUCKY                 ,CALDWELL,"-1,110","-4,747","-7,000","-3,429","-4,223"
18170,KENTUCKY                 ,CALLOWAY,"3,028","-14,873","-29,576","-10,761","7,872"
18180,KENTUCKY                 ,CAMPBELL,"-60,644","-82,626","-60,597","-38,076","-67,181"
18190,KENTUCKY                 ,CARLISLE,"7,630","5,867","3,676","5,079",-937
18191,KENTUCKY                 ,CARROLL,"-9,965","-10,189","-13,103","-5,639","-4,760"
18210,KENTUCKY                 ,CARTER,"-26,866","-29,455","-54,226","-62,586","-52,342"
18220,KENTUCKY                 ,CASEY,"-11,337","-9,131","-13,129","-5,446","-1,588"
18230,KENTUCKY                 ,CHRISTIAN,"-75,524","-48,919","-60,088","-47,602","-13,892"
18240,KENTUCKY                 ,CLARK,"-7,638","-9,503","4,570","19,904","34,462"
18250,KENTUCKY                 ,CLAY,"23,040","17,523","23,738","26,726","26,514"
18260,KENTUCKY                 ,CLINTON,"2,370","2,973","-3,456","-5,218","-1,484"
18270,KENTUCKY                 ,CRITTENDEN,"3,697","3,015",-208,-647,"-2,977"
18271,KENTUCKY                 ,CUMBERLAND,"1,196","1,941",832,"-1,574","-1,441"
18290,KENTUCKY                 ,DAVIESS,"-427,369","-251,514","-11,488","-32,894","-31,420"
18291,KENTUCKY                 ,EDMONSON,"-27,298","-17,094","-18,510","-20,229","-14,572"
18310,KENTUCKY                 ,ELLIOTT,"-2,088","7,450",15,"-5,707","-14,811"
18320,KENTUCKY                 ,ESTILL,"-6,676","-5,296","-1,675","2,813","7,416"
18330,KENTUCKY                 ,FAYETTE,"-34,761","-37,733","14,523","84,310","159,683"
18340,KENTUCKY                 ,FLEMING,"-5,539","4,582","9,087","6,906","1,956"
18350,KENTUCKY                 ,FLOYD,"-32,774","-44,286","-53,338","-40,073","-2,146"
18360,KENTUCKY                 ,FRANKLIN,"8,305","14,491","27,107","40,641","-4,628"
18361,KENTUCKY                 ,FULTON,"4,738","2,269","-1,566",-183,"-3,410"
18362,KENTUCKY                 ,GALLATIN,"-3,627","-5,854","-4,610","-4,208","-5,210"
18390,KENTUCKY                 ,GARRARD,"-12,042","-10,749","-8,242","-1,802","4,598"
18400,KENTUCKY                 ,GRANT,"-12,871","-15,943","-11,361","-7,002","-13,474"
18410,KENTUCKY                 ,GRAVES,"30,947","22,463","9,306","29,922","-7,105"
18420,KENTUCKY                 ,GRAYSON,"-12,120","-24,532","-36,275","-23,649","-11,614"
18421,KENTUCKY                 ,GREEN,"-2,309",-224,"-4,963","-3,238","-3,079"
18440,KENTUCKY                 ,GREENUP,"-71,207","-126,321","-149,463","-193,529","-117,191"
18450,KENTUCKY                 ,HANCOCK,"-26,626","-18,089","-2,170","-2,539","-2,143"
18460,KENTUCKY                 ,HARDIN,"-135,011","-116,853","-136,110","-62,575","-38,383"
18470,KENTUCKY                 ,HARLAN,"6,353","3,737","-6,915","-17,986","-6,300"
18480,KENTUCKY                 ,HARRISON,"6,047","-3,424","-3,077",-960,"4,205"
18490,KENTUCKY                 ,HART,"-2,623",19,"-5,226","1,563","2,685"
18500,KENTUCKY                 ,HENDERSON,"-69,844","-25,668","-24,770","-13,189","-4,319"
18510,KENTUCKY                 ,HENRY,"-34,893","-30,042","-42,258","-20,014","-6,840"
18511,KENTUCKY                 ,HICKMAN,"4,718","2,088","1,651","2,508",-889
18530,KENTUCKY                 ,HOPKINS,"-96,215","-12,251","-11,148","-19,025","-18,303"
18540,KENTUCKY                 ,JACKSON,"-2,345","-3,864","-2,225",-391,"4,619"
18550,KENTUCKY                 ,JEFFERSON,"-1,035,386","-902,211","-1,277,784","-473,127","-279,591"
18560,KENTUCKY                 ,JESSAMINE,"-4,862","-6,675",726,"11,888","24,202"
18570,KENTUCKY                 ,JOHNSON,"-26,049","-32,557","-43,656","-35,393","-13,028"
18580,KENTUCKY                 ,KENTON,"-105,601","-127,016","-93,399","-64,029","-113,213"
18590,KENTUCKY                 ,KNOTT,"6,079","-7,569","-8,222","-5,707","-2,373"
18600,KENTUCKY                 ,KNOX,"-14,276","-4,770","-1,752","-1,692","3,541"
18610,KENTUCKY                 ,LARUE,"-18,435","-19,371","-19,334","-8,148","-5,591"
18620,KENTUCKY                 ,LAUREL,"-21,837","-24,472","-16,250","-12,225","11,557"
18630,KENTUCKY                 ,LAWRENCE,"-19,222","-22,447","-38,235","-40,632","-32,384"
18640,KENTUCKY                 ,LEE,"-2,922",-922,97,"1,144","1,912"
18650,KENTUCKY                 ,LESLIE,"6,831","-2,511","-1,149","-1,752","2,977"
18660,KENTUCKY                 ,LETCHER,"5,513","-9,751","-14,874","-18,645","-11,205"
18670,KENTUCKY                 ,LEWIS,"-22,395","-19,968","-12,919","-13,873","-15,623"
18680,KENTUCKY                 ,LINCOLN,"-21,548","-20,031","-18,355","-6,630","1,318"
18690,KENTUCKY                 ,LIVINGSTON,"11,926","8,548","3,740","3,974","-1,743"
18700,KENTUCKY                 ,LOGAN,"-116,162","-82,710","-93,804","-96,318","-41,675"
18710,KENTUCKY                 ,LYON,"4,923","1,820",590,"2,055","-3,132"
18720,KENTUCKY                 ,MCCRACKEN,"89,841","67,363","33,409","54,654","-11,073"
18730,KENTUCKY                 ,MCCREARY,"-7,317","-8,540","-7,573","-6,253","1,093"
18740,KENTUCKY                 ,MCLEAN,"-39,868","-19,942","-2,205","-2,946","-3,373"
18750,KENTUCKY                 ,MADISON,"-39,411","-26,072","-12,240","3,916","33,810"
18760,KENTUCKY                 ,MAGOFFIN,"-6,218","-8,781","-11,023","-7,238","2,481"
18770,KENTUCKY                 ,MARION,"-18,042","-15,023","-22,283","-10,718","-6,772"
18780,KENTUCKY                 ,MARSHALL,"33,927","22,999","3,203","13,409","-4,240"
18790,KENTUCKY                 ,MARTIN,"-11,823","-13,593","-23,540","-22,837","-11,057"
18800,KENTUCKY                 ,MASON,"-55,584","-42,717",442,-530,"-1,503"
18801,KENTUCKY                 ,MEADE,"-25,585","-24,325","-31,796","-12,433","-7,095"
18802,KENTUCKY                 ,MENIFEE,"4,300","9,687","9,002","6,332","1,490"
18830,KENTUCKY                 ,MERCER,"-15,731","-12,953","-11,618","-1,555","5,204"
18831,KENTUCKY                 ,METCALFE,"7,732","13,202","4,525","8,460","3,809"
18850,KENTUCKY                 ,MONROE,"-3,924","-2,254","-7,148","-8,192","-7,027"
18860,KENTUCKY                 ,MONTGOMERY,"10,476","-1,845",-614,693,"9,916"
18861,KENTUCKY                 ,MORGAN,"7,135","29,466","28,038","17,354","1,498"
18880,KENTUCKY                 ,MUHLENBERG,"-53,752","-31,283","-18,784","-20,932","-16,215"
18890,KENTUCKY                 ,NELSON,"-66,030","-56,537","-78,829","-31,809","-17,899"
18900,KENTUCKY                 ,NICHOLAS,-357,"-1,285",-96,"1,649","5,725"
18910,KENTUCKY                 ,OHIO,"-66,314","-32,932","-3,429","-8,880","-7,221"
18920,KENTUCKY                 ,OLDHAM,"-47,937","-44,965","-63,834","-24,200","-13,787"
18930,KENTUCKY                 ,OWEN,-590,"-1,387","-1,959","1,054","-2,704"
18931,KENTUCKY                 ,OWSLEY,-464,865,865,"1,113","2,495"
18932,KENTUCKY                 ,PENDLETON,"-8,713","-13,531","-8,362","-6,431","-10,232"
18960,KENTUCKY                 ,PERRY,"24,267","-13,394","-8,997","-8,355","5,051"
18970,KENTUCKY                 ,PIKE,"-78,031","-86,570","-100,167","-107,357","-91,154"
18971,KENTUCKY                 ,POWELL,-209,"-1,249","1,107","5,024","9,024"
18972,KENTUCKY                 ,PULASKI,"-14,741","-37,997","-28,219","-20,568","17,466"
18973,KENTUCKY                 ,ROBERTSON,"-2,567","-2,472",-174,226,366
18974,KENTUCKY                 ,ROCKCASTLE,"-1,708","-2,011",-392,"1,672","6,035"
18975,KENTUCKY                 ,ROWAN,"16,103","70,740","66,380","44,083","5,196"
18976,KENTUCKY                 ,RUSSELL,"-1,182","-4,965","-7,868","-4,334",449
18977,KENTUCKY                 ,SCOTT,"-5,892","-5,597","1,504","12,488","22,856"
18978,KENTUCKY                 ,SHELBY,"-88,275","-89,147","-121,823","-64,752","-10,731"
18979,KENTUCKY                 ,SIMPSON,"-37,477","-33,209","-26,807","-35,290","-22,656"
18980,KENTUCKY                 ,SPENCER,"-26,251","-26,243","-37,015","-18,843","-4,596"
18981,KENTUCKY                 ,TAYLOR,"-3,599","-3,724","-15,382","-11,818","-9,160"
18982,KENTUCKY                 ,TODD,"-24,265","-18,948","-23,429","-23,979","-15,751"
18983,KENTUCKY                 ,TRIGG,"-15,206","-11,056","-18,973","-9,646","-4,817"
18984,KENTUCKY                 ,TRIMBLE,"-8,798","-10,397","-13,696","-5,960","-6,034"
18985,KENTUCKY                 ,UNION,"-15,851","-5,181","-6,412","-4,878",-955
18986,KENTUCKY                 ,WARREN,"-194,734","-162,249","-162,877","-196,117","-159,114"
18987,KENTUCKY                 ,WASHINGTON,"-13,608","-11,432","-17,164","-6,355","-3,180"
18988,KENTUCKY                 ,WAYNE,-996,"-4,643","-4,885","-2,108","4,329"
18989,KENTUCKY                 ,WEBSTER,"-23,445","-4,354","-4,497","-5,380","-3,431"
18990,KENTUCKY                 ,WHITLEY,"-73,052","-24,401","-11,334","-13,420","-6,487"
18991,KENTUCKY                 ,WOLFE,"-1,530","2,599","3,082","3,311","3,696"
18992,KENTUCKY                 ,WOODFORD,"-3,529","-2,830","2,127","9,610","11,936"
19000,LOUISIANA                ,ACADIA,"-5,053","42,037","5,376","-33,104","-27,924"
19010,LOUISIANA                ,ALLEN,977,"6,935","-1,338","-19,853","-26,870"
19020,LOUISIANA                ,ASCENSION,"5,843","12,333","-8,658","-37,336","-90,342"
19030,LOUISIANA                ,ASSUMPTION,"-3,672","6,086","6,128","-3,321","-7,913"
19040,LOUISIANA                ,AVOYELLES,"2,336","3,853","-13,642","-32,394","-32,409"
19050,LOUISIANA                ,BEAUREGARD,"5,563","22,118","20,841","-22,834","-40,026"
19060,LOUISIANA                ,BIENVILLE,"-24,187","-5,643","-4,874","-8,781","-18,192"
19070,LOUISIANA                ,BOSSIER,"-159,359","-62,661","-54,403","-51,778","-111,989"
19080,LOUISIANA                ,CADDO,"-384,169","-148,987","-120,139","-118,066","-254,464"
19090,LOUISIANA                ,CALCASIEU,"-40,758","65,486","92,030","-165,490","-271,156"
19100,LOUISIANA                ,CALDWELL,-27,"6,458","3,577","-2,009","-9,278"
19110,LOUISIANA                ,CAMERON,-952,"1,243","1,792","-2,564","-3,214"
19120,LOUISIANA                ,CATAHOULA,"1,382",526,"-5,072","-8,133","-8,727"
19130,LOUISIANA                ,CLAIBORNE,"-22,467","-4,084","-3,497","-6,521","-15,336"
19140,LOUISIANA                ,CONCORDIA,"-8,831","-3,575","-21,517","-13,981","-9,255"
19150,LOUISIANA                ,DE SOTO,"-40,530","-16,690","-15,627","-17,316","-35,912"
19160,LOUISIANA                ,EAST BATON ROUGE,"40,070","67,971","-56,374","-244,215","-643,950"
19170,LOUISIANA                ,EAST CARROLL,"3,108","7,305","6,678",-972,"-7,008"
19180,LOUISIANA                ,EAST FELICIANA,"3,562","5,796","-3,945","-20,415","-49,044"
19190,LOUISIANA                ,EVANGELINE,"36,947","20,153","-12,685","-42,515","-38,808"
19200,LOUISIANA                ,FRANKLIN,"7,653","17,953","14,803","-2,954","-19,206"
19210,LOUISIANA                ,GRANT,-537,"-2,391","-10,368","-17,997","-17,955"
19220,LOUISIANA                ,IBERIA,"19,361","32,466","4,000","-45,257","-46,692"
19230,LOUISIANA                ,IBERVILLE,"2,722","4,522","-4,033","-16,142","-42,475"
19240,LOUISIANA                ,JACKSON,"-1,566","8,836","4,552","-4,308","-18,239"
19250,LOUISIANA                ,JEFFERSON,"126,506","48,902","-134,285","-172,981","-132,582"
19260,LOUISIANA                ,JEFFERSON DAVIS,"16,337","25,864","19,700","-18,982","-32,149"
