"IPPS and OPPS Wage Indices by Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,,
County code,State,County name,CBSA 2013,IPPS Wage 2007 A,IPPS Wage 2007 B,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2013,
42280,SC,LANCASTER,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42290,SC,LAURENS,24860, 0.9566 , 0.9566 , 0.9637 , 0.9731 , 0.9733 , 0.9733 , 0.9404 , 0.9474 ,
42300,SC,LEE,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42310,SC,LEXINGTON,17900, 0.8942 , 0.8942 , 0.8830 , 0.8960 , 0.8850 , 0.8850 , 0.8781 , 0.8554 ,
42320,SC,MCCORMICK,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42330,SC,MARION,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42340,SC,MARLBORO,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42350,SC,NEWBERRY,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42360,SC,OCONEE,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42370,SC,ORANGEBURG,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42380,SC,PICKENS,24860, 0.9566 , 0.9566 , 0.9637 , 0.9731 , 0.9733 , 0.9733 , 0.9404 , 0.9474 ,
42390,SC,RICHLAND,17900, 0.8942 , 0.8942 , 0.8830 , 0.8960 , 0.8850 , 0.8850 , 0.8781 , 0.8554 ,
42400,SC,SALUDA,17900, 0.8942 , 0.8942 , 0.8830 , 0.8960 , 0.8850 , 0.8850 , 0.8781 , 0.8554 ,
42410,SC,SPARTANBURG,43900, 0.9072 , 0.9072 , 0.9395 , 0.8993 , 0.9138 , 0.9138 , 0.9167 , 0.8985 ,
42420,SC,SUMTER,44940, 0.8692 , 0.8692 , 0.8899 , 0.8588 , 0.8452 , 0.8452 , 0.8393 , 0.8287 ,
42430,SC,UNION,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42440,SC,WILLIAMSBURG,NA, 0.8692 , 0.8692 , 0.8708 , 0.8588 , 0.8391 , 0.8391 , 0.8393 , 0.8287 ,
42450,SC,YORK,16740, 0.9413 , 0.9413 , 0.9506 , 0.9534 , 0.9315 , 0.9315 , 0.9254 , 0.9011 ,
43010,SD,AURORA,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43020,SD,BEADLE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43030,SD,BENNETT,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43040,SD,BON HOMME,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43050,SD,BROOKINGS,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43060,SD,BROWN,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43070,SD,BRULE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43080,SD,BUFFALO,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43090,SD,BUTTE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43100,SD,CAMPBELL,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43110,SD,CHARLES MIX,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43120,SD,CLARK,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43130,SD,CLAY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43140,SD,CODINGTON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43150,SD,CORSON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43160,SD,CUSTER,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43170,SD,DAVISON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43180,SD,DAY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43190,SD,DEUEL,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43200,SD,DEWEY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43210,SD,DOUGLAS,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43220,SD,EDMUNDS,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43230,SD,FALL RIVER,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43240,SD,FAULK,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43250,SD,GRANT,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43260,SD,GREGORY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43270,SD,HAAKON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43280,SD,HAMLIN,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43290,SD,HAND,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43300,SD,HANSON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43310,SD,HARDING,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43320,SD,HUGHES,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43330,SD,HUTCHINSON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43340,SD,HYDE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43350,SD,JACKSON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43360,SD,JERAULD,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43370,SD,JONES,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43380,SD,KINGSBURY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43390,SD,LAKE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43400,SD,LAWRENCE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43410,SD,LINCOLN,43620, 0.9351 , 0.9351 , 0.9554 , 0.9344 , 0.9040 , 0.9040 , 1.0000 , 1.0000 ,
43420,SD,LYMAN,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43430,SD,MCCOOK,43620, 0.9351 , 0.9351 , 0.9554 , 0.9344 , 0.9040 , 0.9040 , 1.0000 , 1.0000 ,
43440,SD,MCPHERSON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43450,SD,MARSHALL,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43460,SD,MEADE,39660, 0.8708 , 0.8708 , 0.8686 , 0.9467 , 1.0279 , 1.0279 , 1.0934 , 1.0000 ,
43470,SD,MELLETTE,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43480,SD,MINER,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43490,SD,MINNEHAHA,43620, 0.9351 , 0.9351 , 0.9554 , 0.9344 , 0.9040 , 0.9040 , 1.0000 , 1.0000 ,
43500,SD,MOODY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43510,SD,PENNINGTON,39660, 0.8708 , 0.8708 , 0.8686 , 0.9467 , 1.0279 , 1.0279 , 1.0934 , 1.0000 ,
43520,SD,PERKINS,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43530,SD,POTTER,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43540,SD,ROBERTS,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43550,SD,SANBORN,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43560,SD,SHANNON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43570,SD,SPINK,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43580,SD,STANLEY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43590,SD,SULLY,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43600,SD,TODD,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43610,SD,TRIPP,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43620,SD,TURNER,43620, 0.9351 , 0.9351 , 0.9554 , 0.9344 , 0.9040 , 0.9040 , 1.0000 , 1.0000 ,
43630,SD,UNION,43580, 0.9062 , 0.9062 , 0.9083 , 0.8750 , 0.8943 , 0.8943 , 1.0000 , 1.0000 ,
43640,SD,WALWORTH,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43670,SD,YANKTON,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
43680,SD,ZIEBACH,NA, 0.8298 , 0.8298 , 0.8344 , 0.8396 , 0.8360 , 0.8360 , 1.0000 , 1.0000 ,
44000,TN,ANDERSON,28940, 0.8227 , 0.8227 , 0.8013 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7635 ,
44010,TN,BEDFORD,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44020,TN,BENTON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44030,TN,BLEDSOE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44040,TN,BLOUNT,28940, 0.8227 , 0.8227 , 0.8013 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7635 ,
44050,TN,BRADLEY,17420, 0.8222 , 0.8222 , 0.8171 , 0.8124 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44060,TN,CAMPBELL,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44070,TN,CANNON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44080,TN,CARROLL,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44090,TN,CARTER,27740, 0.8122 , 0.8122 , 0.7918 , 0.7994 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44100,TN,CHEATHAM,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44110,TN,CHESTER,27180, 0.8796 , 0.8796 , 0.8592 , 0.8437 , 0.8516 , 0.8516 , 0.8337 , 0.7614 ,
44120,TN,CLAIBORNE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44130,TN,CLAY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44140,TN,COCKE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44150,TN,COFFEE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44160,TN,CROCKETT,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44170,TN,CUMBERLAND,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44180,TN,DAVIDSON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44190,TN,DECATUR,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44200,TN,DEKALB,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44210,TN,DICKSON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44220,TN,DYER,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44230,TN,FAYETTE,32820, 0.9307 , 0.9307 , 0.9314 , 0.9289 , 0.9251 , 0.9251 , 0.9244 , 0.8967 ,
44240,TN,FENTRESS,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44250,TN,FRANKLIN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44260,TN,GIBSON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44270,TN,GILES,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44280,TN,GRAINGER,34100, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44290,TN,GREENE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44300,TN,GRUNDY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44310,TN,HAMBLEN,34100, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44320,TN,HAMILTON,16860, 0.8948 , 0.8948 , 0.8963 , 0.8842 , 0.8844 , 0.8843 , 0.8837 , 0.8498 ,
44330,TN,HANCOCK,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44340,TN,HARDEMAN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44350,TN,HARDIN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44360,TN,HAWKINS,28700, 0.8215 , 0.8215 , 0.7918 , 0.7943 , 0.8111 , 0.8111 , 0.7963 , 0.7614 ,
44370,TN,HAYWOOD,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44380,TN,HENDERSON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44390,TN,HENRY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44400,TN,HICKMAN,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44410,TN,HOUSTON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44420,TN,HUMPHREYS,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44430,TN,JACKSON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44440,TN,JEFFERSON,34100, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44450,TN,JOHNSON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44460,TN,KNOX,28940, 0.8227 , 0.8227 , 0.8013 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7635 ,
44470,TN,LAKE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44480,TN,LAUDERDALE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44490,TN,LAWRENCE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44500,TN,LEWIS,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44510,TN,LINCOLN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44520,TN,LOUDON,28940, 0.8227 , 0.8227 , 0.8013 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7635 ,
44530,TN,MCMINN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44540,TN,MCNAIRY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44550,TN,MACON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44560,TN,MADISON,27180, 0.8796 , 0.8796 , 0.8592 , 0.8437 , 0.8516 , 0.8516 , 0.8337 , 0.7614 ,
44570,TN,MARION,16860, 0.8948 , 0.8948 , 0.8963 , 0.8842 , 0.8844 , 0.8843 , 0.8837 , 0.8498 ,
44580,TN,MARSHALL,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44590,TN,MAURY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44600,TN,MEIGS,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44610,TN,MONROE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44620,TN,MONTGOMERY,17300, 0.8420 , 0.8420 , 0.8219 , 0.8267 , 0.8131 , 0.8131 , 0.7963 , 0.8060 ,
44630,TN,MOORE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44640,TN,MORGAN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44650,TN,OBION,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44660,TN,OVERTON,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44670,TN,PERRY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44680,TN,PICKETT,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44690,TN,POLK,17420, 0.8222 , 0.8222 , 0.8171 , 0.8124 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44700,TN,PUTNAM,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44710,TN,RHEA,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44720,TN,ROANE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44730,TN,ROBERTSON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44740,TN,RUTHERFORD,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44750,TN,SCOTT,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44760,TN,SEQUATCHIE,16860, 0.8948 , 0.8948 , 0.8963 , 0.8842 , 0.8844 , 0.8843 , 0.8837 , 0.8498 ,
44770,TN,SEVIER,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44780,TN,SHELBY,32820, 0.9307 , 0.9307 , 0.9314 , 0.9289 , 0.9251 , 0.9251 , 0.9244 , 0.8967 ,
44790,TN,SMITH,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44800,TN,STEWART,17300, 0.8420 , 0.8420 , 0.8219 , 0.8267 , 0.8131 , 0.8131 , 0.7963 , 0.8060 ,
44810,TN,SULLIVAN,28700, 0.8215 , 0.8215 , 0.7918 , 0.7943 , 0.8111 , 0.8111 , 0.7963 , 0.7614 ,
44820,TN,SUMNER,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44830,TN,TIPTON,32820, 0.9307 , 0.9307 , 0.9314 , 0.9289 , 0.9251 , 0.9251 , 0.9244 , 0.8967 ,
44840,TN,TROUSDALE,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44850,TN,UNICOI,27740, 0.8122 , 0.8122 , 0.7918 , 0.7994 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44860,TN,UNION,28940, 0.8227 , 0.8227 , 0.8013 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7635 ,
44870,TN,VAN BUREN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44880,TN,WARREN,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44890,TN,WASHINGTON,27740, 0.8122 , 0.8122 , 0.7918 , 0.7994 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44900,TN,WAYNE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44910,TN,WEAKLEY,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44920,TN,WHITE,NA, 0.8122 , 0.8122 , 0.7918 , 0.7943 , 0.7890 , 0.7889 , 0.7963 , 0.7614 ,
44930,TN,WILLIAMSON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
44940,TN,WILSON,34980, 0.9810 , 0.9810 , 0.9619 , 0.9430 , 0.9588 , 0.9588 , 0.9357 , 0.8974 ,
45000,TX,ANDERSON,NA, 0.8225 , 0.8225 , 0.8198 , 0.8124 , 0.7944 , 0.7944 , 0.7976 , 0.8072 ,
45010,TX,ANDREWS,NA, 0.8225 , 0.8225 , 0.8198 , 0.8124 , 0.7944 , 0.7944 , 0.7976 , 0.8072 ,
45020,TX,ANGELINA,NA, 0.8225 , 0.8225 , 0.8198 , 0.8124 , 0.7944 , 0.7944 , 0.7976 , 0.8072 ,
45030,TX,ARANSAS,18580, 0.8438 , 0.8438 , 0.8456 , 0.8465 , 0.8661 , 0.8660 , 0.8537 , 0.8607 ,
45040,TX,ARCHER,48660, 0.8562 , 0.8562 , 0.8203 , 0.9142 , 0.9519 , 0.9519 , 0.9883 , 0.9449 ,
45050,TX,ARMSTRONG,11100, 0.9248 , 0.9248 , 0.9152 , 0.8965 , 0.8594 , 0.8594 , 0.8534 , 0.8320 ,
45060,TX,ATASCOSA,41700, 0.8945 , 0.8945 , 0.8896 , 0.8917 , 0.8913 , 0.8913 , 0.9030 , 0.8922 ,
45070,TX,AUSTIN,26420, 1.0094 , 1.0094 , 0.9997 , 0.9890 , 0.9934 , 0.9933 , 0.9902 , 0.9920 ,
45080,TX,BAILEY,NA, 0.8225 , 0.8225 , 0.8198 , 0.8124 , 0.7944 , 0.7944 , 0.7976 , 0.8072 ,
