SNF Wage Indices by Fiscal Year,,,,,,,,,
SSACD,State,County,CBSA 2016,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014,SNF Wage 2016
18830,KY,MERCER,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18831,KY,METCALFE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18850,KY,MONROE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18860,KY,MONTGOMERY,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18861,KY,MORGAN,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18880,KY,MUHLENBERG,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18900,KY,NICHOLAS,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18910,KY,OHIO,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18920,KY,OLDHAM,31140,0.8964,0.8896,0.89,0.8862,0.8852,0.8756
18930,KY,OWEN,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18931,KY,OWSLEY,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18932,KY,PENDLETON,17140,0.9483,0.9699,0.943,0.9508,0.947,0.9439
18960,KY,PERRY,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18970,KY,PIKE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18971,KY,POWELL,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18972,KY,PULASKI,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18973,KY,ROBERTSON,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18974,KY,ROCKCASTLE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18975,KY,ROWAN,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18976,KY,RUSSELL,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18977,KY,SCOTT,30460,0.8889,0.8817,0.8833,0.9023,0.8902,0.8865
18978,KY,SHELBY,31140,0.8964,0.8896,0.89,0.8862,0.8852,0.8756
18979,KY,SIMPSON,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18980,KY,SPENCER,31140,0.8964,0.8896,0.89,0.8862,0.8852,0.8756
18981,KY,TAYLOR,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18982,KY,TODD,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18983,KY,TRIGG,17300,0.798,0.7888,0.8193,0.8082,0.7802,0.7479
18984,KY,TRIMBLE,31140,0.8964,0.8896,0.89,0.8862,0.8852,0.8756
18985,KY,UNION,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18986,KY,WARREN,14540,0.8469,0.8666,0.8599,0.8665,0.8573,0.8244
18987,KY,WASHINGTON,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18988,KY,WAYNE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18990,KY,WHITLEY,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18991,KY,WOLFE,NA,0.7813,0.783,0.7825,0.7877,0.7784,0.7742
18992,KY,WOODFORD,30460,0.8889,0.8817,0.8833,0.9023,0.8902,0.8865
19010,LA,ALLEN,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19020,LA,ASCENSION,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19030,LA,ASSUMPTION,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19040,LA,AVOYELLES,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19050,LA,BEAUREGARD,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19060,LA,BIENVILLE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19070,LA,BOSSIER,43340,0.8383,0.8536,0.8505,0.8412,0.8262,0.8282
19080,LA,CADDO,43340,0.8383,0.8536,0.8505,0.8412,0.8262,0.8282
19090,LA,CALCASIEU,29340,0.7985,0.8196,0.7998,0.7813,0.7765,0.7594
19100,LA,CALDWELL,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19110,LA,CAMERON,29340,0.7985,0.8196,0.7998,0.7813,0.7765,0.7594
19120,LA,CATAHOULA,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19130,LA,CLAIBORNE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19140,LA,CONCORDIA,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19150,LA,DE SOTO,43340,0.8383,0.8536,0.8505,0.8412,0.8262,0.8282
19160,LA,E. BATON ROUGE,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19170,LA,EAST CARROLL,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19180,LA,EAST FELICIANA,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19190,LA,EVANGELINE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19200,LA,FRANKLIN,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19210,LA,GRANT,10780,0.8012,0.7995,0.8026,0.7857,0.7788,0.811
19230,LA,IBERVILLE,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19240,LA,JACKSON,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19250,LA,JEFFERSON,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19260,LA,JEFFRSON DAVIS,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19270,LA,LAFAYETTE,29180,0.8516,0.8489,0.8319,0.8565,0.8231,0.7972
19280,LA,LAFOURCHE,26380,0.7875,0.7852,0.7841,0.7928,0.7525,0.7015
19290,LA,LA SALLE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19300,LA,LINCOLN,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19310,LA,LIVINGSTON,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19320,LA,MADISON,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19330,LA,MOREHOUSE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19340,LA,NATCHITOCHES,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19350,LA,ORLEANS,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19360,LA,OUACHITA,33740,0.7752,0.7993,0.7915,0.7717,0.753,0.7645
19370,LA,PLAQUEMINES,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19380,LA,POINTE COUPEE,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19390,LA,RAPIDES,10780,0.8012,0.7995,0.8026,0.7857,0.7788,0.811
19400,LA,RED RIVER,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19410,LA,RICHLAND,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19420,LA,SABINE,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19430,LA,ST. BERNARD,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19440,LA,ST. CHARLES,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19450,LA,ST. HELENA,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19470,LA,ST. JOHN BAPTIST,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19480,LA,ST. LANDRY,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19490,LA,ST. MARTIN,29180,0.8516,0.8489,0.8319,0.8565,0.8231,0.7972
19500,LA,ST. MARY,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19510,LA,ST. TAMMANY,35380,0.9092,0.907,0.9026,0.8932,0.8752,0.8651
19530,LA,TENSAS,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19540,LA,TERREBONNE,26380,0.7875,0.7852,0.7841,0.7928,0.7525,0.7015
19550,LA,UNION,33740,0.7752,0.7993,0.7915,0.7717,0.753,0.7645
19570,LA,VERNON,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19580,LA,WASHINGTON,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19600,LA,W. BATON ROUGE,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19610,LA,WEST CARROLL,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
19620,LA,WEST FELICIANA,12940,0.818,0.8583,0.8523,0.8147,0.8078,0.8061
19630,LA,WINN,NA,0.7611,0.7712,0.7769,0.7718,0.7585,0.6959
20000,ME,ANDROSCOGGIN,30340,0.9085,0.8903,0.9038,0.9178,0.9048,0.8481
20010,ME,AROOSTOOK,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20020,ME,CUMBERLAND,38860,1.0187,0.9899,0.9661,0.9975,0.9981,1.0073
20030,ME,FRANKLIN,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20040,ME,HANCOCK,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20050,ME,KENNEBEC,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20060,ME,KNOX,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20070,ME,LINCOLN,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20080,ME,OXFORD,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20090,ME,PENOBSCOT,12620,1.0154,0.9777,0.9979,1.0184,0.971,0.998
20100,ME,PISCATAQUIS,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20110,ME,SAGADAHOC,38860,1.0187,0.9899,0.9661,0.9975,0.9981,1.0073
20120,ME,SOMERSET,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20130,ME,WALDO,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20140,ME,WASHINGTON,NA,0.8579,0.8588,0.8581,0.83,0.8238,0.8477
20150,ME,YORK,38860,1.0187,0.9899,0.9661,0.9975,0.9981,1.0073
21000,MD,ALLEGANY,19060,0.8045,0.8186,0.7825,0.8836,0.8054,0.8788
21010,MD,ANNE ARUNDEL,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21020,MD,BALTIMORE,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21030,MD,BALTIMORE CITY,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21040,MD,CALVERT,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
21050,MD,CAROLINE,NA,0.9131,0.9175,0.9291,0.8797,0.8696,0.8673
21060,MD,CARROLL,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21070,MD,CECIL,48864,1.0555,1.058,1.0662,1.0687,1.0593,1.0642
21080,MD,CHARLES,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
21090,MD,DORCHESTER,NA,0.9131,0.9175,0.9291,0.8797,0.8696,0.8673
21110,MD,GARRETT,NA,0.9131,0.9175,0.9291,0.8797,0.8696,0.8673
21120,MD,HARFORD,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21130,MD,HOWARD,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21140,MD,KENT,NA,0.9131,0.9175,0.9291,0.8797,0.8696,0.8673
21160,MD,PRINCE GEORGES,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
21170,MD,QUEEN ANNES,12580,1.0214,1.0255,1.0151,1.0147,0.9873,0.9725
21190,MD,SOMERSET,41540,0.911,0.9005,0.9227,0.926,0.8948,0.9309
21200,MD,TALBOT,NA,0.9131,0.9175,0.9291,0.8797,0.8696,0.8673
21210,MD,WASHINGTON,25180,0.8965,0.9254,0.9168,0.9422,0.9234,0.9093
21220,MD,WICOMICO,41540,0.911,0.9005,0.9227,0.926,0.8948,0.9309
22000,MA,BARNSTABLE,12700,1.2618,1.2823,1.2838,1.2843,1.3007,1.3393
22010,MA,BERKSHIRE,38340,1.0658,1.0371,1.0616,1.0721,1.092,1.0802
22020,MA,BRISTOL,39300,1.0782,1.0714,1.0639,1.0699,1.0539,1.0617
22030,MA,DUKES,NA,1.17,1.1769,1.3962,1.354,1.3614,1.1235
22070,MA,HAMPDEN,44140,1.0373,1.0251,1.0247,1.0377,1.0378,1.0242
22080,MA,HAMPSHIRE,44140,1.0373,1.0251,1.0247,1.0377,1.0378,1.0242
22090,MA,MIDDLESEX,15764,1.1278,1.125,1.121,1.1262,1.1146,1.1143
22120,MA,NANTUCKET,NA,1.17,1.1769,1.3962,1.354,1.3614,1.1235
22170,MA,WORCESTER,49340,1.1089,1.1012,1.1076,1.1205,1.1584,1.1618
23000,MI,ALCONA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23010,MI,ALGER,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23020,MI,ALLEGAN,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23030,MI,ALPENA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23040,MI,ANTRIM,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23050,MI,ARENAC,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23060,MI,BARAGA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23070,MI,BARRY,24340,0.9178,0.9169,0.9145,0.9125,0.9091,0.8848
23080,MI,BAY,13020,0.9267,0.9221,0.8927,0.9181,0.9486,0.9785
23090,MI,BENZIE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23100,MI,BERRIEN,35660,0.8903,0.8872,0.8653,0.8237,0.8444,0.8187
23110,MI,BRANCH,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23120,MI,CALHOUN,12980,1,0.9656,0.9935,0.9912,0.9915,1.0506
23130,MI,CASS,43780,0.969,0.9948,0.9426,0.9531,0.9425,0.924
23140,MI,CHARLEVOIX,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23150,MI,CHEBOYGAN,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23160,MI,CHIPPEWA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23170,MI,CLARE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23180,MI,CLINTON,29620,0.977,1.0298,1.0477,1.0065,1.0618,1.0683
23190,MI,CRAWFORD,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23200,MI,DELTA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23210,MI,DICKINSON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23220,MI,EATON,29620,0.977,1.0298,1.0477,1.0065,1.0618,1.0683
23230,MI,EMMET,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23240,MI,GENESEE,22420,1.1234,1.1496,1.1137,1.1257,1.1238,1.1327
23250,MI,GLADWIN,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23260,MI,GOGEBIC,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23270,MI,GRAND TRAVERSE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23280,MI,GRATIOT,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23290,MI,HILLSDALE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23300,MI,HOUGHTON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23310,MI,HURON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23320,MI,INGHAM,29620,0.977,1.0298,1.0477,1.0065,1.0618,1.0683
23340,MI,IOSCO,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23350,MI,IRON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23360,MI,ISABELLA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23370,MI,JACKSON,27100,0.872,0.9155,0.8938,0.8511,0.8944,0.8929
23380,MI,KALAMAZOO,28020,1.0264,1.0292,0.9939,0.9834,0.9959,1.0395
23390,MI,KALKASKA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23400,MI,KENT,24340,0.9178,0.9169,0.9145,0.9125,0.9091,0.8848
23410,MI,KEWEENAW,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23420,MI,LAKE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23440,MI,LEELANAU,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23450,MI,LENAWEE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23470,MI,LUCE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23480,MI,MACKINAC,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23500,MI,MANISTEE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23510,MI,MARQUETTE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23520,MI,MASON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23530,MI,MECOSTA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23540,MI,MENOMINEE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23560,MI,MISSAUKEE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23570,MI,MONROE,33780,0.8885,0.8684,0.8727,0.8472,0.8718,0.8766
23590,MI,MONTMORENCY,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23600,MI,MUSKEGON,34740,0.9823,0.9809,0.9967,1.1007,1.1076,0.915
23630,MI,OCEANA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23640,MI,OGEMAW,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23650,MI,ONTONAGON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23660,MI,OSCEOLA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23670,MI,OSCODA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23680,MI,OTSEGO,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23700,MI,PRESQUE ISLE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23710,MI,ROSCOMMON,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23720,MI,SAGINAW,40980,0.9122,0.8728,0.8512,0.882,0.8849,0.8557
23740,MI,ST. JOSEPH,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23750,MI,SANILAC,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23760,MI,SCHOOLCRAFT,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23770,MI,SHIAWASSEE,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23780,MI,TUSCOLA,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
23790,MI,VAN BUREN,28020,1.0264,1.0292,0.9939,0.9834,0.9959,1.0395
23800,MI,WASHTENAW,11460,1.0293,1.0124,1.0128,1.0115,1.0086,0.9959
23810,MI,WAYNE,19804,0.9729,0.9699,0.9511,0.9361,0.9237,0.9135
23830,MI,WEXFORD,NA,0.8778,0.8555,0.8295,0.8387,0.827,0.838
24000,MN,AITKIN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24010,MN,ANOKA,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24020,MN,BECKER,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24030,MN,BELTRAMI,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24040,MN,BENTON,41060,1.1107,1.1042,1.0724,1.101,1.0658,1.0275
24050,MN,BIG STONE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24060,MN,BLUE EARTH,31860,0.9177,0.9083,0.9346,0.9413,0.9277,0.9097
24070,MN,BROWN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24080,MN,CARLTON,20260,1.0448,1.0565,1.0335,1.0741,1.0123,1.0333
24090,MN,CARVER,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24100,MN,CASS,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24110,MN,CHIPPEWA,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24120,MN,CHISAGO,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24130,MN,CLAY,22020,0.8172,0.8064,0.8136,0.8108,0.7802,0.7705
24140,MN,CLEARWATER,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24150,MN,COOK,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24160,MN,COTTONWOOD,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24170,MN,CROW WING,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24180,MN,DAKOTA,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24190,MN,DODGE,40340,1.1136,1.0942,1.0802,1.0708,1.1662,1.1219
24200,MN,DOUGLAS,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24210,MN,FARIBAULT,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24230,MN,FREEBORN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24240,MN,GOODHUE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24250,MN,GRANT,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24260,MN,HENNEPIN,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24270,MN,HOUSTON,29100,0.9915,0.9803,0.9685,1.007,1.0205,0.9893
24280,MN,HUBBARD,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24290,MN,ISANTI,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24300,MN,ITASCA,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24310,MN,JACKSON,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24320,MN,KANABEC,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24330,MN,KANDIYOHI,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24340,MN,KITTSON,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24350,MN,KOOCHICHING,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24360,MN,LAC QUI PARLE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24370,MN,LAKE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24380,MN,LAKE OF  WOODS,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24400,MN,LINCOLN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24410,MN,LYON,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24420,MN,MC LEOD,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24430,MN,MAHNOMEN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24440,MN,MARSHALL,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24450,MN,MARTIN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24460,MN,MEEKER,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24480,MN,MORRISON,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24490,MN,MOWER,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24500,MN,MURRAY,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24510,MN,NICOLLET,31860,0.9177,0.9083,0.9346,0.9413,0.9277,0.9097
24520,MN,NOBLES,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24530,MN,NORMAN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24540,MN,OLMSTED,40340,1.1136,1.0942,1.0802,1.0708,1.1662,1.1219
24550,MN,OTTER TAIL,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24560,MN,PENNINGTON,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24570,MN,PINE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24580,MN,PIPESTONE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24590,MN,POLK,24220,0.7775,0.7717,0.7573,0.725,0.729,0.7351
24600,MN,POPE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24610,MN,RAMSEY,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24620,MN,RED LAKE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24630,MN,REDWOOD,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24640,MN,RENVILLE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24650,MN,RICE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24660,MN,ROCK,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24670,MN,ROSEAU,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24680,MN,ST. LOUIS,20260,1.0448,1.0565,1.0335,1.0741,1.0123,1.0333
24690,MN,SCOTT,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24700,MN,SHERBURNE,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24720,MN,STEARNS,41060,1.1107,1.1042,1.0724,1.101,1.0658,1.0275
24730,MN,STEELE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24740,MN,STEVENS,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24750,MN,SWIFT,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24760,MN,TODD,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24770,MN,TRAVERSE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24780,MN,WABASHA,40340,1.1136,1.0942,1.0802,1.0708,1.1662,1.1219
24790,MN,WADENA,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24800,MN,WASECA,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24810,MN,WASHINGTON,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24820,MN,WATONWAN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24830,MN,WILKIN,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24840,MN,WINONA,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
24850,MN,WRIGHT,33460,1.1095,1.1143,1.1105,1.1336,1.1213,1.1144
24860,MN,YELLOW MEDCINE,NA,0.916,0.9038,0.9107,0.9053,0.9133,0.902
25000,MS,ADAMS,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25010,MS,ALCORN,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25020,MS,AMITE,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25030,MS,ATTALA,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25050,MS,BOLIVAR,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25060,MS,CALHOUN,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25070,MS,CARROLL,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25080,MS,CHICKASAW,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25090,MS,CHOCTAW,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25100,MS,CLAIBORNE,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25110,MS,CLARKE,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25120,MS,CLAY,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25130,MS,COAHOMA,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
25140,MS,COPIAH,27140,0.8186,0.8042,0.8172,0.8177,0.8162,0.7963
25150,MS,COVINGTON,NA,0.7638,0.762,0.7539,0.7537,0.7568,0.742
