"DISABLED -- 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES
17100,KANSAS,CHEROKEE,798,2689130,280.82,2333729,243.71,50277,286648,18475,738,"3,334,114",376.48,1.027
17110,KANSAS,CHEYENNE,51,606523,991.05,581314,949.86,8929,14263,2015,46,"297,087",538.2,0.891
17120,KANSAS,CLARK,25,116767,389.22,106228,354.09,2891,5726,1921,25,"139,818",466.06,0.992
17130,KANSAS,CLAY,185,699448,315.07,660993,297.74,8145,24179,6130,165,"784,362",396.14,0.885
17140,KANSAS,CLOUD,242,1119024,385.34,1070200,368.53,17057,24227,7538,220,"916,942",347.33,0.915
17150,KANSAS,COFFEY,216,565425,218.14,513936,198.28,14090,31456,5941,200,"715,522",298.13,0.890
17160,KANSAS,COMANCHE,50,292690,487.82,285556,475.93,2368,4246,519,47,"163,584",290.04,0.907
17170,KANSAS,COWLEY,863,2203859,212.81,1969464,190.18,73813,124602,35979,784,"2,714,421",288.52,0.917
17180,KANSAS,CRAWFORD,1371,5240104,318.51,4798183,291.65,85045,325520,31355,1291,"5,869,325",378.86,1.044
17190,KANSAS,DECATUR,78,313761,335.21,304151,324.95,1140,7873,596,70,"454,708",541.32,0.999
17200,KANSAS,DICKINSON,379,1346481,296.06,1260771,277.21,25950,46112,13647,333,"1,521,202",380.68,0.909
17210,KANSAS,DONIPHAN,189,822239,362.54,767141,338.25,15922,34451,4724,165,"654,247",330.43,0.975
17220,KANSAS,DOUGLAS,2173,7236493,277.52,6681405,256.23,199831,296333,58923,1955,"7,936,469",338.3,0.936
17230,KANSAS,EDWARDS,60,89643,124.50,89643,124.50,0,0,0,54,"241,285",372.35,0.938
17240,KANSAS,ELK,100,240030,200.03,222359,185.30,3804,10377,3488,89,"351,134",328.78,0.909
17250,KANSAS,ELLIS,656,2593793,329.50,2550373,323.98,10265,26347,6807,616,"2,710,676",366.7,0.965
17260,KANSAS,ELLSWORTH,142,438118,257.11,425112,249.48,4829,6029,2147,126,"621,026",410.73,0.848
17270,KANSAS,FINNEY,614,2543644,345.23,2387920,324.09,37848,102066,15809,569,"2,077,419",304.25,0.937
17280,KANSAS,FORD,606,2416716,332.33,2220427,305.34,53585,124954,17748,564,"2,092,397",309.16,0.974
17290,KANSAS,FRANKLIN,618,1942090,261.88,1826585,246.30,38755,56061,20688,551,"2,283,444",345.35,1.024
17300,KANSAS,GEARY,540,1214149.86,187.37,1100921.72,169.90,25259,76082,15880,463,"1,696,350",305.32,0.898
17310,KANSAS,GOVE,50,215869,359.78,212713,354.52,1071,1517,565,44,"268,890",509.26,1.074
17320,KANSAS,GRAHAM,78,420460,449.21,409052,437.02,4003,5718,1685,72,"376,638",435.92,0.928
17330,KANSAS,GRANT,107,165509,128.90,152132,118.48,4314,8573,489,92,"347,283",314.57,0.889
17340,KANSAS,GRAY,67,140429,174.66,129469,161.03,1299,8633,1027,62,"329,076",442.31,0.852
17350,KANSAS,GREELEY,22,19359,73.33,14361,54.40,2753,1575,669,21,"96,052",381.16,1.007
17360,KANSAS,GREENWOOD,237,1280602,450.28,1204128,423.39,23116,40135,13221,221,"1,145,470",431.93,0.943
17370,KANSAS,HAMILTON,29,63300,181.90,62465,179.50,39,756,38,28,"151,342",450.42,0.986
17380,KANSAS,HARPER,134,688770,428.34,626645,389.70,20955,33208,7961,121,"515,986",355.36,0.883
17390,KANSAS,HARVEY,709,2105451.26,247.47,1904122.19,223.80,63837,101053,37850,629,"3,183,566",421.78,1.022
17391,KANSAS,HASKELL,43,490528,950.64,477658,925.69,1338,10205,1325,40,"346,378",721.62,0.934
17410,KANSAS,HODGEMAN,31,73413,197.35,71103,191.14,0,2292,18,28,"131,604",391.68,0.853
17420,KANSAS,JACKSON,322,855570,221.42,795090,205.77,3219,56042,1217,283,"1,209,325",356.1,0.836
17430,KANSAS,JEFFERSON,439,1832130,347.78,1664588,315.98,32773,117859,16908,387,"1,785,682",384.51,0.888
17440,KANSAS,JEWELL,76,165146,181.08,159473,174.86,871,4587,213,69,"291,443",351.98,0.841
17450,KANSAS,JOHNSON,5811,23781247,341.04,21758860,312.04,791943,881723,348719,4923,"26,170,469",443,0.951
17451,KANSAS,KEARNY,60,352953,490.21,347902,483.20,839,3702,507,54,"224,727",346.8,0.897
17470,KANSAS,KINGMAN,155,458822,246.68,420720,226.19,10593,20603,6904,138,"708,300",427.72,1.013
17480,KANSAS,KIOWA,71,577172,677.43,560986,658.43,5231,8212,2742,71,"332,572",390.34,0.885
17490,KANSAS,LABETTE,899,2445113,226.65,2221962,205.97,37541,170764,14845,857,"2,963,798",288.2,1.039
17500,KANSAS,LANE,38,94905,208.13,85037,186.48,4546,3391,1929,35,"215,665",513.49,0.984
17510,KANSAS,LEAVENWORTH,1333,5178247,323.72,4636072,289.83,161085,314269,66819,1124,"5,464,369",405.13,0.971
17520,KANSAS,LINCOLN,70,249956,297.57,235142,279.93,4945,8229,1638,66,"393,226",496.5,0.936
17530,KANSAS,LINN,238,1003766,351.46,921536,322.67,24389,46006,11834,216,"961,366",370.9,0.915
17540,KANSAS,LOGAN,55,73666,111.62,73666,111.62,0,0,0,50,"206,250",343.75,1.085
17550,KANSAS,LYON,1016,3667632,300.82,3396132,278.55,62385,178786,30328,955,"3,537,938",308.72,0.908
17560,KANSAS,MCPHERSON,515,1293562,209.31,1200412,194.24,30771,49480,12897,456,"2,065,799",377.52,0.924
17570,KANSAS,MARION,251,650018,215.81,591013,196.22,17663,29962,11380,222,"911,797",342.27,0.904
17580,KANSAS,MARSHALL,207,1272321.3,512.21,1106619.7,445.50,76377,76511,13694,189,"860,381",379.36,0.882
17590,KANSAS,MEADE,58,120223,172.73,116807,167.83,371,2947,96,51,"192,147",313.97,0.973
17600,KANSAS,MIAMI,554,1675437,252.02,1570206,236.19,47199,44534,13496,492,"1,989,815",337.03,0.932
17610,KANSAS,MITCHELL,112,287574,213.97,272345,202.64,5399,7611,2217,95,"249,354",218.73,0.932
17620,KANSAS,MONTGOMERY,1463,4832238.27,275.25,4456604.27,253.85,88252,250159,37222,1367,"5,474,467",333.73,0.997
17630,KANSAS,MORRIS,145,450477,258.89,406682,233.73,12857,28671,2266,132,"553,865",349.66,0.911
17640,KANSAS,MORTON,68,416544,510.47,406975,498.74,2948,5781,839,62,"259,049",348.18,0.933
17650,KANSAS,NEMAHA,174,703724,337.03,643151,308.02,21004,29510,10058,162,"753,466",387.59,0.913
17660,KANSAS,NEOSHO,472,2086150,368.32,1954050,344.99,34850,77572,19677,433,"2,287,919",440.32,0.947
17670,KANSAS,NESS,48,146540,254.41,142318,247.08,1958,1481,782,45,"204,369",378.46,1.049
17680,KANSAS,NORTON,115,315091,228.33,301779,218.68,4262,7741,1309,108,"490,206",378.25,0.909
17690,KANSAS,OSAGE,446,1462731,273.31,1316213,245.93,21921,116442,8154,392,"1,387,448",294.95,0.873
17700,KANSAS,OSBORNE,79,426077,449.45,410518,433.04,4665,8019,2872,74,"250,306",281.88,0.960
17710,KANSAS,OTTAWA,116,340817,244.84,321356,230.86,5440,10328,3691,104,"526,636",421.98,0.884
17720,KANSAS,PAWNEE,85,263391,258.23,255911,250.89,2046,3433,2000,68,"490,310",600.87,0.933
17730,KANSAS,PHILLIPS,141,469121,277.26,456268,269.66,4902,6406,1544,130,"515,488",330.44,0.952
17740,KANSAS,POTTAWATOMIE,343,1075162,261.22,1002419,243.54,14511,51925,6305,312,"1,440,330",384.7,0.933
17750,KANSAS,PRATT,211,737254,291.17,701603,277.09,10383,18323,6945,196,"877,910",373.26,0.929
17760,KANSAS,RAWLINS,61,212303,290.03,189366,258.70,3906,17549,1481,58,"233,921",336.09,0.900
17770,KANSAS,RENO,1822,6060545.64,277.19,5821388.64,266.25,88054,112538,38564,1657,"7,983,384",401.5,0.946
17780,KANSAS,REPUBLIC,100,531266,442.72,501123,417.60,12576,15000,2565,91,"291,207",266.67,0.883
17790,KANSAS,RICE,227,1000090,367.14,953346,349.98,19651,18396,8695,204,"1,046,546",427.51,0.904
17800,KANSAS,RILEY,875,3050388,290.51,2857462,272.14,60597,118334,13994,793,"3,350,098",352.05,0.979
17810,KANSAS,ROOKS,152,851915,467.06,842302,461.79,2850,5138,1624,138,"813,037",490.96,0.941
17820,KANSAS,RUSH,89,513985,481.26,490136,458.93,11511,10114,2222,78,"489,941",523.44,0.983
17830,KANSAS,RUSSELL,190,810985,355.70,779562,341.91,10209,18035,3177,179,"813,608",378.77,0.987
17840,KANSAS,SALINE,1408,4379556.08,259.21,4129067.04,244.38,90803,121101,39015,1266,"4,893,615",322.12,0.933
17841,KANSAS,SCOTT,50,280136,466.89,261477,435.80,2952,14721,985,47,"205,490",364.34,0.886
17860,KANSAS,SEDGWICK,11250,40563620,300.47,34286952,253.98,1940274,2897917,1438475,9967,"42,235,395",353.13,0.971
17870,KANSAS,SEWARD,308,1121304,303.38,1048264,283.62,15263,51398,6377,274,"1,017,834",309.56,0.928
17880,KANSAS,SHAWNEE,6004,21222167.69,294.56,19281039.23,267.61,268191,1578306,95285,5359,"19,967,424",310.5,0.947
17890,KANSAS,SHERIDAN,27,45927,141.75,35709,110.21,4397,3690,2130,21,"104,540",414.84,0.965
17900,KANSAS,SHERMAN,163,472651,241.64,449716,229.92,3268,17314,2352,154,"888,357",480.71,0.981
17910,KANSAS,SMITH,90,270727,250.67,263239,243.74,792,5994,701,83,"341,786",343.16,0.865
17920,KANSAS,STAFFORD,135,537251,331.64,507711,313.40,10763,14153,4624,123,"546,058",369.96,0.946
17921,KANSAS,STANTON,21,114625,454.86,98675,391.57,6612,7537,1800,20,"150,748",628.12,1.001
17940,KANSAS,STEVENS,75,580577,645.09,556934,618.82,4645,16184,2813,69,"433,123",523.1,0.965
17950,KANSAS,SUMNER,582,1211612,173.48,1032867,147.89,52272,86181,40291,508,"1,672,989",274.44,0.881
17960,KANSAS,THOMAS,157,1434262,761.29,1378004,731.42,21550,28144,6563,152,"772,821",423.7,1.005
17970,KANSAS,TREGO,69,460352,555.98,446759,539.56,5581,6144,1867,66,"503,817",636.13,1.170
17980,KANSAS,WABAUNSEE,150,577083.26,320.60,526981.33,292.77,8821,37796,3726,137,"523,966",318.71,0.886
17981,KANSAS,WALLACE,18,41003,189.83,38682,179.08,679,1121,519,18,"113,082",523.53,0.963
17982,KANSAS,WASHINGTON,111,440691,330.85,428994,322.07,2391,7891,1413,98,"582,374",495.22,0.898
17983,KANSAS,WICHITA,27,344662,"1,063.77",299800,925.31,21384,18552,4924,26,"344,868",1105.35,0.876
17984,KANSAS,WILSON,314,1086675,288.40,1006252,267.05,23330,44269,12823,291,"1,411,997",404.35,0.957
17985,KANSAS,WOODSON,119,495080,346.69,466472,326.66,7543,16867,4198,116,"694,572",498.97,0.981
17986,KANSAS,WYANDOTTE,4169,22645497,452.66,19579036,391.36,1167911,1370083,528465,3626,"16,689,643",383.56,1.025
18000,KENTUCKY,ADAIR,822,3216101,326.04,2645598,268.21,112301,424935,33266,750,"2,863,430",318.16,0.995
18010,KENTUCKY,ALLEN,852,2911293,284.75,2567209,251.10,68331,267303,8449,766,"3,153,679",343.09,0.903
18020,KENTUCKY,ANDERSON,575,1680729,243.58,1353520,196.16,82412,213633,31162,489,"2,297,228",391.48,0.953
18030,KENTUCKY,BALLARD,390,1094850,233.94,1035992,221.37,5466,51606,1784,357,"1,453,996",339.4,1.003
18040,KENTUCKY,BARREN,1692,5469732,269.39,4412642,217.33,235791,746305,74993,1527,"6,662,698",363.6,0.962
18050,KENTUCKY,BATH,494,1147488,193.57,896080,151.16,53455,177381,20571,435,"1,538,230",294.68,1.019
18060,KENTUCKY,BELL,2217,6886651,258.86,5789730,217.63,222834,770576,103510,2078,"7,485,493",300.19,1.050
18070,KENTUCKY,BOONE,2690,9574746,296.62,8322167,257.81,366576,768491,117511,2251,"8,821,697",326.58,0.980
18080,KENTUCKY,BOURBON,577,1736390,250.78,1442380,208.32,79479,188367,26162,497,"2,147,155",360.02,0.997
18090,KENTUCKY,BOYD,2459,9039609.32,306.34,7686261.79,260.48,122813,1190723,42204,2256,"10,429,207",385.24,1.110
18100,KENTUCKY,BOYLE,1285,4852370,314.68,4001461,259.50,195330,607411,48166,1131,"5,204,908",383.5,0.948
18110,KENTUCKY,BRACKEN,372,1024190,229.43,919114,205.89,26835,68242,9997,333,"1,467,459",367.23,0.991
18120,KENTUCKY,BREATHITT,1254,3785417,251.56,3206453,213.08,114199,431699,33064,1159,"4,209,019",302.63,1.084
18130,KENTUCKY,BRECKINRIDGE,714,1867674,217.98,1634885,190.81,38664,176632,17491,622,"2,228,589",298.58,0.953
18140,KENTUCKY,BULLITT,1635,6402885,326.34,5267091,268.46,227738,822970,85084,1369,"6,725,957",409.42,0.996
18150,KENTUCKY,BUTLER,497,1726714,289.52,1488317,249.55,39143,190471,8782,458,"1,962,213",357.03,1.025
18160,KENTUCKY,CALDWELL,651,2020215,258.60,1861652,238.31,44005,103885,10672,584,"2,010,109",286.83,0.969
18170,KENTUCKY,CALLOWAY,1025,3512897,285.60,3161715,257.05,69131,271892,10158,945,"3,904,144",344.28,0.952
18180,KENTUCKY,CAMPBELL,1965,7880628,334.21,6866222,291.19,343014,555699,115691,1634,"7,252,305",369.86,1.019
18190,KENTUCKY,CARLISLE,222,794604,298.27,736404,276.43,3211,53980,1008,201,"890,026",369,1.048
18191,KENTUCKY,CARROLL,396,1681977,353.95,1491337,313.83,34625,145591,10421,333,"1,571,759",393.33,1.033
18210,KENTUCKY,CARTER,1036,3161687.89,254.32,2632541.43,211.76,68461,442243,29173,949,"3,911,435",343.47,1.016
18220,KENTUCKY,CASEY,735,2720323,308.43,2394710,271.51,47023,263122,15467,676,"3,330,342",410.55,0.994
18230,KENTUCKY,CHRISTIAN,2233,6854587,255.81,5875582,219.27,180776,753158,45069,2019,"7,619,334",314.48,1.015
18240,KENTUCKY,CLARK,1340,4462212.05,277.50,3800148.63,236.33,151326,446745,66012,1169,"5,255,639",374.65,1.027
18250,KENTUCKY,CLAY,1672,6623657,330.13,5110769,254.72,149158,1323828,39902,1563,"6,639,759",354.01,1.088
18260,KENTUCKY,CLINTON,683,2147018,261.96,1737755,212.02,36333,363442,9485,648,"2,817,423",362.32,0.947
18270,KENTUCKY,CRITTENDEN,424,1458380,286.63,1374327,270.11,10408,71307,2337,389,"1,560,242",334.24,0.964
18271,KENTUCKY,CUMBERLAND,317,1440518,378.69,1250324,328.69,53180,131803,5209,299,"1,445,382",402.84,1.062
18290,KENTUCKY,DAVIESS,3892,16002928,342.65,14501059,310.49,202272,1250823,48772,3517,"14,636,707",346.81,1.074
18291,KENTUCKY,EDMONSON,406,1581369,324.58,1393465,286.01,25926,155183,6793,377,"1,493,725",330.18,1.030
18310,KENTUCKY,ELLIOTT,646,2172369,280.23,1773786,228.82,60792,316429,21361,596,"2,308,589",322.79,1.047
18320,KENTUCKY,ESTILL,804,3047568,315.88,2522597,261.46,153348,330969,40652,717,"3,278,182",381.01,0.963
18330,KENTUCKY,FAYETTE,6309,27453228,362.62,22542365,297.75,1469221,2840019,601623,5464,"24,188,996",368.91,0.998
18340,KENTUCKY,FLEMING,645,2519164,325.47,2074800,268.06,108916,306277,29169,587,"2,601,032",369.25,1.027
18350,KENTUCKY,FLOYD,4026,12350750.43,255.65,10592271.85,219.25,215286,1489090,72326,3774,"14,815,990",327.15,0.981
18360,KENTUCKY,FRANKLIN,2807,12943146,384.25,11274308,334.71,369796,1157095,141946,2560,"10,761,150",350.3,1.097
18361,KENTUCKY,FULTON,455,1825894,334.41,1590330,291.27,57822,164117,13624,426,"1,951,275",381.7,0.974
18362,KENTUCKY,GALLATIN,301,1254817,347.40,1070634,296.41,45863,125287,13032,266,"1,287,886",403.47,1.103
18390,KENTUCKY,GARRARD,639,2405659,313.73,2040344,266.09,83268,254165,27880,551,"2,583,663",390.75,0.995
18400,KENTUCKY,GRANT,1051,2988717,236.97,2638471,209.20,91219,227797,31227,911,"3,451,705",315.74,1.001
18410,KENTUCKY,GRAVES,1708,6022293.16,293.83,5423250.86,264.60,93223,486146,20266,1582,"6,367,357",335.41,1.057
18420,KENTUCKY,GRAYSON,1080,3763921,290.43,3281854,253.23,87573,370743,23749,982,"3,625,048",307.62,1.018
18421,KENTUCKY,GREEN,474,1766429,310.55,1554086,273.22,37165,159563,15614,431,"2,618,376",506.26,0.972
18440,KENTUCKY,GREENUP,2390,9020258,314.51,7783521.28,271.39,103215,1116623,46324,2180,"10,295,916",393.57,1.081
18450,KENTUCKY,HANCOCK,304,1160300,318.06,1050764,288.04,13189,90270,6075,272,"956,537",293.06,0.955
18460,KENTUCKY,HARDIN,3124,10511779,280.40,9324053,248.72,202151,910099,75476,2771,"11,191,373",336.56,0.995
18470,KENTUCKY,HARLAN,2561,7205645.93,234.47,5969666.68,194.25,145521,1037381,55168,2407,"7,817,443",270.65,0.958
18480,KENTUCKY,HARRISON,714,2078226.05,242.56,1807769.46,210.99,68770,179256,22939,625,"2,461,438",328.19,0.930
18490,KENTUCKY,HART,804,2265116,234.78,1939267,201.00,68353,234680,22815,730,"2,868,206",327.42,0.982
18500,KENTUCKY,HENDERSON,1679,5814969,288.61,5111767,253.71,104133,551927,47141,1495,"5,807,775",323.73,0.967
18510,KENTUCKY,HENRY,426,1394325,272.76,1225613,239.75,32559,126217,9934,367,"1,452,505",329.81,1.040
18511,KENTUCKY,HICKMAN,152,500111,274.18,446696,244.90,7367,45707,339,142,"817,826",479.94,1.049
18530,KENTUCKY,HOPKINS,2201,5591855.08,211.72,4852483.2,183.72,159223,507015,75254,2025,"6,651,914",273.74,0.979
18540,KENTUCKY,JACKSON,810,3283363,337.79,2724560,280.30,114751,416238,27813,748,"3,302,169",367.89,1.001
18550,KENTUCKY,JEFFERSON,18449,82939290,374.63,67320059,304.08,3502370,10667154,1449705,15652,"70,509,020",375.4,1.050
18560,KENTUCKY,JESSAMINE,1206,3243662,224.13,2776784,191.87,116411,300827,49638,1034,"4,600,194",370.74,0.990
18570,KENTUCKY,JOHNSON,1765,4836798.3,228.37,4100525.09,193.60,71087,647692,28213,1621,"6,065,389",311.81,1.020
18580,KENTUCKY,KENTON,3547,16064364,377.42,14223123,334.16,563802,1082073,195365,3018,"13,449,442",371.37,1.036
18590,KENTUCKY,KNOTT,1068,3689893.21,287.91,3035740.65,236.87,111873,515078,30079,1008,"4,073,411",336.76,1.026
18600,KENTUCKY,KNOX,1734,4744301,228.00,3953575,190.00,133743,607855,49126,1624,"5,974,023",306.55,1.021
18610,KENTUCKY,LARUE,467,1268933,226.43,1111599,198.36,25913,122529,8891,426,"1,365,287",267.07,0.952
18620,KENTUCKY,LAUREL,2995,7351497,204.55,5919649,164.71,176916,1199192,55739,2720,"11,269,923",345.28,1.048
18630,KENTUCKY,LAWRENCE,1103,2698906.14,203.91,2324544.03,175.62,35555,327370,14302,1024,"3,751,549",305.3,0.991
18640,KENTUCKY,LEE,467,1428675,254.94,1250586,223.16,31917,136896,9274,430,"1,508,782",292.4,0.986
18650,KENTUCKY,LESLIE,891,3047095,284.99,2535237,237.12,111630,378824,21402,824,"2,873,741",290.63,1.010
18660,KENTUCKY,LETCHER,1898,5005985.93,219.79,4270188.46,187.49,131323,562081,43590,1770,"7,097,583",334.16,1.009
18670,KENTUCKY,LEWIS,712,2375527,278.03,2050542,240.00,52979,246959,25045,665,"2,772,912",347.48,1.015
18680,KENTUCKY,LINCOLN,1230,2899586,196.45,2439565,165.28,81668,349950,28402,1110,"4,439,322",333.28,0.943
18690,KENTUCKY,LIVINGSTON,511,1614706,263.32,1476146,240.73,38851,96381,3326,463,"1,976,984",355.83,0.965
18700,KENTUCKY,LOGAN,996,3348831,280.19,2884416,241.33,121642,324765,18007,895,"3,466,298",322.75,0.976
18710,KENTUCKY,LYON,326,1429019,365.29,1282185,327.76,48507,89144,9182,292,"1,221,375",348.57,0.960
18720,KENTUCKY,MCCRACKEN,2724,9773542,298.99,9143935,279.73,128909,468454,32242,2451,"11,094,519",377.21,1.052
18730,KENTUCKY,MCCREARY,1188,3393888.64,238.07,2712388.36,190.26,116138,540936,25499,1100,"4,821,038",365.23,1.031
18740,KENTUCKY,MCLEAN,386,1452851,313.66,1282955,276.98,33194,122531,14169,351,"1,373,457",326.08,1.013
18750,KENTUCKY,MADISON,2798,9006716,268.25,7603106,226.44,271632,1043316,88661,2448,"10,391,313",353.73,0.976
18760,KENTUCKY,MAGOFFIN,954,3452532.74,301.58,2960174.91,258.58,54490,419487,19405,899,"3,192,363",295.92,1.006
18770,KENTUCKY,MARION,609,2013538,275.53,1734737,237.38,56783,208245,13772,534,"2,026,249",316.21,0.967
18780,KENTUCKY,MARSHALL,1203,3468686,240.28,3191196,221.06,59266,204757,13466,1097,"4,397,606",334.06,0.969
18790,KENTUCKY,MARTIN,1015,2772756.16,227.65,2327694.35,191.11,39483,397473,13806,958,"3,623,886",315.23,0.960
18800,KENTUCKY,MASON,701,2135664,253.88,1771271,210.56,110050,236202,18140,605,"2,333,333",321.4,0.980
18801,KENTUCKY,MEADE,624,2176292,290.64,1870303,249.77,54574,230637,20776,546,"2,461,495",375.69,0.955
18802,KENTUCKY,MENIFEE,433,924757,177.97,742699,142.94,37276,130246,14534,387,"1,356,784",292.16,0.980
18830,KENTUCKY,MERCER,767,1794605,194.98,1498886,162.85,69267,205912,20538,680,"2,887,497",353.86,0.989
18831,KENTUCKY,METCALFE,507,1891889,310.96,1542993,253.61,60150,266124,22620,473,"1,934,693",340.86,0.967
18850,KENTUCKY,MONROE,639,3080126,401.69,2479685,323.38,35388,550170,14881,596,"2,478,569",346.56,1.014
18860,KENTUCKY,MONTGOMERY,1046,2165203,172.50,1803757,143.70,101035,233271,27138,896,"3,121,762",290.34,1.034
18861,KENTUCKY,MORGAN,679,2019603,247.86,1670194,204.98,74931,248934,25543,623,"2,193,027",293.34,0.998
18880,KENTUCKY,MUHLENBERG,1525,4720449.93,257.95,4157612.19,227.19,107857,432679,29966,1409,"5,488,581",324.61,0.951
18890,KENTUCKY,NELSON,1260,3652779,241.59,3138460,207.57,84742,402510,27066,1098,"4,353,034",330.38,0.966
18900,KENTUCKY,NICHOLAS,291,1147660,328.65,989307,283.31,43263,99717,15371,255,"1,069,380",349.47,1.030
18910,KENTUCKY,OHIO,1018,3026434,247.74,2702969,221.26,70141,242792,10530,916,"3,600,716",327.58,1.070
18920,KENTUCKY,OLDHAM,685,2322487,282.54,2009606,244.48,53662,235436,23782,564,"2,726,339",402.83,0.948
18930,KENTUCKY,OWEN,269,1080514,334.73,883604,273.73,54335,125974,16600,246,"1,183,765",401,1.016
18931,KENTUCKY,OWSLEY,353,1132341,267.31,981975,231.82,21583,119295,9485,329,"1,583,848",401.18,1.007
18932,KENTUCKY,PENDLETON,537,1809119,280.74,1604681,249.02,51641,135784,17012,470,"1,808,498",320.66,0.990
18960,KENTUCKY,PERRY,2550,9398103,307.13,7677717,250.91,209551,1425733,85101,2401,"9,840,253",341.53,1.056
18970,KENTUCKY,PIKE,6137,16813398.96,228.31,14430099.29,195.94,429975,1853805,160019,5732,"18,653,962",271.2,0.936
18971,KENTUCKY,POWELL,765,2231890.77,243.13,1878568.75,204.64,85088,240967,28131,687,"2,720,679",330.02,0.989
18972,KENTUCKY,PULASKI,3798,11964150,262.51,9594457,210.52,339120,1954901,75671,3449,"13,483,107",325.77,0.927
18973,KENTUCKY,ROBERTSON,101,500393,412.87,405120,334.26,30561,62214,2497,90,"273,804",253.52,1.014
18974,KENTUCKY,ROCKCASTLE,845,3756744,370.49,3088879,304.62,176545,444657,46662,768,"3,270,519",354.87,0.939
18975,KENTUCKY,ROWAN,943,3542351,313.04,2813493,248.63,158547,530836,39473,847,"3,371,992",331.76,1.027
18976,KENTUCKY,RUSSELL,925,3308444.6,298.06,2776949.6,250.18,67028,443368,21098,856,"4,471,119",435.27,0.994
18977,KENTUCKY,SCOTT,1043,2853683,228.00,2386710,190.69,123445,301965,41561,860,"3,012,375",291.9,0.912
18978,KENTUCKY,SHELBY,729,2938199,335.87,2485370,284.11,102351,319931,30546,628,"3,279,984",435.24,0.985
18979,KENTUCKY,SIMPSON,568,2484963.17,364.58,2151527.51,315.66,81547,238826,13780,512,"2,315,027",376.79,1.008
18980,KENTUCKY,SPENCER,370,1200716,270.43,1065871,240.06,19253,108125,7466,314,"1,554,828",412.64,1.026
18981,KENTUCKY,TAYLOR,1400,4468929,266.01,3831911,228.09,131610,467777,37629,1265,"5,033,892",331.61,1.000
18982,KENTUCKY,TODD,440,1469835,278.38,1243262,235.47,55266,161588,9717,405,"1,514,925",311.71,1.018
18983,KENTUCKY,TRIGG,549,1673140,253.97,1415039,214.79,91363,150589,16148,503,"2,195,517",363.74,0.895
18984,KENTUCKY,TRIMBLE,276,604544,182.53,527893,159.39,10937,61544,4168,244,"813,029",277.67,1.004
18985,KENTUCKY,UNION,571,2793220,407.65,2559548,373.55,34470,186641,12560,533,"2,346,522",366.87,0.944
18986,KENTUCKY,WARREN,3699,15003469,338.01,13090083,294.90,290305,1561074,62006,3359,"14,467,152",358.92,0.971
18987,KENTUCKY,WASHINGTON,315,1142347,302.21,924102,244.47,60593,142117,15533,280,"1,103,738",328.49,0.967
18988,KENTUCKY,WAYNE,1069,2912464,227.04,2421673,188.78,67911,394474,28405,1007,"3,767,476",311.77,0.931
18989,KENTUCKY,WEBSTER,573,1646236,239.42,1412012,205.35,50852,158773,24596,523,"1,705,133",271.69,0.950
18990,KENTUCKY,WHITLEY,3415,12159896.31,296.73,9974218.08,243.39,293700,1817141,92515,3165,"13,335,720",351.12,1.013
18991,KENTUCKY,WOLFE,615,2242116,303.81,1925109,260.85,53000,250927,13079,577,"2,370,143",342.31,1.053
18992,KENTUCKY,WOODFORD,474,1975394,347.29,1749766,307.62,63142,141519,20967,404,"2,174,441",448.52,0.938
19000,LOUISIANA,ACADIA,2143,9305444,361.85,8338277,324.24,75052,863427,28687,2015,"9,007,110",372.5,1.006
19010,LOUISIANA,ALLEN,764,3073401,335.23,2751996,300.17,32486,267875,21043,707,"2,769,020",326.38,0.988
19020,LOUISIANA,ASCENSION,1646,5491437,278.02,4790911,242.55,127728,503662,69135,1462,"7,331,375",417.89,1.021
19030,LOUISIANA,ASSUMPTION,702,2323832,275.86,2084951,247.50,38307,173818,26755,658,"2,976,310",376.94,1.004
19040,LOUISIANA,AVOYELLES,1756,7145922,339.12,6308393,299.37,57905,748522,31102,1614,"8,588,325",443.43,1.016
19050,LOUISIANA,BEAUREGARD,1214,5285669,362.83,4751087,326.13,62572,446614,25395,1106,"5,043,406",380,1.043
19060,LOUISIANA,BIENVILLE,498,2303835,385.51,2065173,345.58,23176,203541,11944,463,"1,915,008",344.67,1.027
19070,LOUISIANA,BOSSIER,2199,9588428,363.36,8635161,327.24,141091,736993,75182,1950,"9,275,187",396.38,0.990
19080,LOUISIANA,CADDO,7141,33056103,385.75,28114070,328.08,922664,3524650,494718,6477,"28,570,670",367.59,1.017
