AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
06520,COLORADO                 ,RIO GRANDE,-478,"8,879","18,428","12,039","10,892"
06530,COLORADO                 ,ROUTT,"-1,826","9,109","23,765","18,864","14,437"
06540,COLORADO                 ,SAGUACHE,-328,"3,101","6,980","5,364","4,292"
06550,COLORADO                 ,SAN JUAN,104,479,862,-40,356
06560,COLORADO                 ,SAN MIGUEL,"-1,287",807,"4,403","2,115","2,201"
06570,COLORADO                 ,SEDGWICK,612,"4,081","7,450","3,919","1,906"
06580,COLORADO                 ,SUMMIT,"-1,489","9,675","24,331","17,740","15,361"
06590,COLORADO                 ,TELLER,"-2,328","15,301","36,663","27,088","21,917"
06600,COLORADO                 ,WASHINGTON,-556,"4,507","10,314","7,759","5,882"
06610,COLORADO                 ,WELD,"-22,661","125,677","301,887","233,588","197,934"
06620,COLORADO                 ,YUMA,250,"10,395","23,254","17,762","13,388"
06630,COLORADO                 ,BROOMFIELD,"-2,157","11,434","35,985","32,059","28,526"
07000,CONNECTICUT              ,FAIRFIELD,"-4,035,941","-4,735,424","-5,374,785","-5,101,354","-4,478,969"
07010,CONNECTICUT              ,HARTFORD,"-3,421,530","-4,105,873","-4,679,251","-4,386,836","-3,959,827"
07020,CONNECTICUT              ,LITCHFIELD,"-856,739","-1,056,043","-1,231,144","-1,160,562","-1,030,579"
07030,CONNECTICUT              ,MIDDLESEX,"-670,644","-808,064","-967,010","-890,956","-805,031"
07040,CONNECTICUT              ,NEW HAVEN,"-3,337,135","-4,015,701","-4,629,840","-4,336,315","-3,833,177"
07050,CONNECTICUT              ,NEW LONDON,"-980,532","-1,282,214","-1,576,458","-1,431,373","-1,300,491"
07060,CONNECTICUT              ,TOLLAND,"-477,701","-583,348","-672,284","-627,876","-570,867"
07070,CONNECTICUT              ,WINDHAM,"-339,733","-408,033","-480,271","-446,298","-411,019"
08000,DELAWARE                 ,KENT,"87,884","41,563","-22,296","-39,180","11,294"
08010,DELAWARE                 ,NEW CASTLE,"282,565","104,118","-144,444","-173,565","-14,667"
08020,DELAWARE                 ,SUSSEX,"489,985","422,642","282,766","245,861","199,048"
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-959,479","-586,923","-252,226","-282,066","-539,424"
10000,FLORIDA                  ,ALACHUA,"1,056,773","700,837","342,289","-305,553","-360,714"
10010,FLORIDA                  ,BAKER,"92,404","67,661","29,773","-33,106","-37,503"
10020,FLORIDA                  ,BAY,"1,001,584","759,614","389,414","-344,571","-429,078"
10030,FLORIDA                  ,BRADFORD,"127,511","84,072","41,571","-36,048","-42,023"
10040,FLORIDA                  ,BREVARD,"4,195,986","2,848,611","1,329,608","-1,013,020","-1,296,080"
10050,FLORIDA                  ,BROWARD,"9,758,651","5,013,637","696,670","492,336","-873,736"
10060,FLORIDA                  ,CALHOUN,"54,282","32,556","19,102","-20,338","-23,892"
10070,FLORIDA                  ,CHARLOTTE,"2,191,661","1,446,904","678,137","-498,623","-654,898"
10080,FLORIDA                  ,CITRUS,"1,625,630","1,076,885","508,934","-480,092","-539,428"
10090,FLORIDA                  ,CLAY,"877,391","606,525","302,390","-261,914","-336,160"
10100,FLORIDA                  ,COLLIER,"5,315,059","3,372,934","1,095,011","1,054,037","-215,032"
10110,FLORIDA                  ,COLUMBIA,"395,413","282,397","130,483","-121,133","-153,572"
10120,FLORIDA                  ,MIAMI-DADE,"8,422,167","733,917","-6,703,740","-6,285,993","-5,231,949"
10130,FLORIDA                  ,DESOTO,"257,646","177,714","75,516","-63,845","-78,486"
10140,FLORIDA                  ,DIXIE,"87,392","60,999","29,240","-25,411","-30,213"
10150,FLORIDA                  ,DUVAL,"3,564,591","2,452,950","1,203,381","-1,126,929","-1,312,860"
10160,FLORIDA                  ,ESCAMBIA,"1,360,010","925,264","430,597","-455,193","-535,587"
10170,FLORIDA                  ,FLAGLER,"630,642","423,503","206,788","-210,964","-243,058"
10180,FLORIDA                  ,FRANKLIN,"62,243","48,704","26,091","-18,375","-22,122"
10190,FLORIDA                  ,GADSDEN,"134,285","89,764","42,709","-39,352","-44,303"
10200,FLORIDA                  ,GILCHRIST,"87,611","61,454","30,700","-29,370","-33,855"
10210,FLORIDA                  ,GLADES,"71,018","36,104","16,044",515,"-8,997"
10220,FLORIDA                  ,GULF,"89,437","71,019","32,281","-31,382","-34,060"
10230,FLORIDA                  ,HAMILTON,"57,940","39,973","22,973","-24,322","-29,317"
10240,FLORIDA                  ,HARDEE,"143,708","96,291","43,605","-40,397","-44,550"
10250,FLORIDA                  ,HENDRY,"229,200","126,390","44,800","24,827","-16,587"
10260,FLORIDA                  ,HERNANDO,"1,513,238","1,019,146","486,587","-433,030","-494,524"
10270,FLORIDA                  ,HIGHLANDS,"1,287,649","822,519","369,753","-334,571","-388,933"
10280,FLORIDA                  ,HILLSBOROUGH,"4,078,060","2,700,880","1,312,645","-1,221,129","-1,420,713"
10290,FLORIDA                  ,HOLMES,"58,990","51,705","40,169","-70,333","-80,561"
10300,FLORIDA                  ,INDIAN RIVER,"2,682,291","1,573,656","471,197","307,490","-148,337"
10310,FLORIDA                  ,JACKSON,"174,474","140,653","98,249","-149,847","-165,813"
10320,FLORIDA                  ,JEFFERSON,"45,999","27,670","14,888","-16,077","-18,256"
10330,FLORIDA                  ,LAFAYETTE,"25,898","19,854","8,003","-7,852","-9,997"
10340,FLORIDA                  ,LAKE,"4,360,871","3,139,450","1,601,583","-1,347,683","-1,702,865"
10350,FLORIDA                  ,LEE,"9,079,444","5,360,403","1,685,340","1,417,733","-262,087"
10360,FLORIDA                  ,LEON,"593,544","393,513","195,547","-177,328","-202,695"
10370,FLORIDA                  ,LEVY,"249,293","161,979","79,565","-70,334","-86,371"
10380,FLORIDA                  ,LIBERTY,"23,309","15,314","7,571","-9,211","-9,523"
10390,FLORIDA                  ,MADISON,"69,486","48,356","30,084","-35,639","-41,273"
10400,FLORIDA                  ,MANATEE,"2,472,470","1,719,141","856,993","-726,366","-838,398"
10410,FLORIDA                  ,MARION,"3,699,036","2,475,079","1,211,516","-903,803","-1,153,335"
10420,FLORIDA                  ,MARTIN,"2,399,701","1,381,117","341,278","219,611","-186,502"
10430,FLORIDA                  ,MONROE,"326,400","28,748","-263,468","-305,494","-288,692"
10440,FLORIDA                  ,NASSAU,"373,358","278,906","146,042","-131,456","-162,529"
10450,FLORIDA                  ,OKALOOSA,"1,029,569","727,210","383,381","-341,936","-401,006"
10460,FLORIDA                  ,OKEECHOBEE,"442,036","224,169","108,047","-11,059","-59,466"
10470,FLORIDA                  ,ORANGE,"3,825,652","2,524,207","1,143,140","-1,128,874","-1,282,387"
10480,FLORIDA                  ,OSCEOLA,"836,511","531,770","231,271","-261,534","-307,983"
10490,FLORIDA                  ,PALM BEACH,"18,003,840","10,565,748","2,571,762","2,150,617","-1,101,032"
10500,FLORIDA                  ,PASCO,"2,507,800","1,673,504","779,073","-720,319","-836,247"
10510,FLORIDA                  ,PINELLAS,"5,886,343","3,804,914","1,810,437","-1,690,319","-1,883,805"
10520,FLORIDA                  ,POLK,"3,201,860","2,150,986","1,051,511","-893,830","-1,036,389"
10530,FLORIDA                  ,PUTNAM,"647,697","431,829","210,760","-161,056","-193,303"
10540,FLORIDA                  ,ST. JOHNS,"1,153,387","820,869","417,135","-387,294","-481,949"
10550,FLORIDA                  ,ST. LUCIE,"3,551,656","2,121,504","628,274","508,648","-115,029"
10560,FLORIDA                  ,SANTA ROSA,"578,460","396,028","182,160","-208,537","-237,690"
10570,FLORIDA                  ,SARASOTA,"5,491,198","3,733,667","1,851,257","-1,541,511","-1,863,898"
10580,FLORIDA                  ,SEMINOLE,"1,595,124","1,046,354","476,241","-460,969","-549,244"
10590,FLORIDA                  ,SUMTER,"310,027","205,953","99,507","-87,377","-104,633"
10600,FLORIDA                  ,SUWANNEE,"287,687","196,212","96,977","-88,545","-100,105"
10610,FLORIDA                  ,TAYLOR,"111,804","67,025","33,481","-31,566","-35,924"
10620,FLORIDA                  ,UNION,"48,981","34,600","19,095","-16,145","-18,051"
10630,FLORIDA                  ,VOLUSIA,"2,934,114","1,909,742","902,130","-860,003","-1,021,429"
10640,FLORIDA                  ,WAKULLA,"81,949","56,037","27,721","-24,465","-28,010"
10650,FLORIDA                  ,WALTON,"190,932","141,302","73,521","-86,688","-99,465"
10660,FLORIDA                  ,WASHINGTON,"83,824","66,716","45,871","-53,529","-63,513"
11000,GEORGIA                  ,APPLING,"29,545","32,510","33,443","-44,423","-62,515"
11010,GEORGIA                  ,ATKINSON,"12,154","11,121","14,331","-17,417","-21,434"
11011,GEORGIA                  ,BACON,"26,458","24,467","22,802","-32,426","-36,854"
11020,GEORGIA                  ,BAKER,"1,725","2,057","2,222","-2,498","-1,989"
11030,GEORGIA                  ,BALDWIN,"39,280","53,933","65,816","-66,446","-85,288"
11040,GEORGIA                  ,BANKS,"7,756","13,286","17,281","-27,934","-35,147"
11050,GEORGIA                  ,BARROW,"-61,891","-8,760","54,681","-80,565","-93,884"
11060,GEORGIA                  ,BARTOW,"-70,800","15,768","96,676","-154,269","-192,417"
11070,GEORGIA                  ,BEN HILL,"22,732","25,191","28,163","-35,397","-47,321"
11080,GEORGIA                  ,BERRIEN,"25,477","28,621","30,335","-40,938","-54,065"
11090,GEORGIA                  ,BIBB,"248,904","300,144","314,290","-455,722","-577,904"
11100,GEORGIA                  ,BLECKLEY,"14,158","14,192","15,887","-19,656","-23,044"
11110,GEORGIA                  ,BRANTLEY,"24,872","26,763","26,426","-41,141","-50,336"
11120,GEORGIA                  ,BROOKS,"20,030","22,887","21,862","-30,260","-39,128"
11130,GEORGIA                  ,BRYAN,"43,984","49,695","48,996","-70,353","-96,107"
11140,GEORGIA                  ,BULLOCH,"96,456","102,928","110,215","-151,943","-215,178"
11150,GEORGIA                  ,BURKE,"19,259","23,006","23,718","-31,632","-43,643"
11160,GEORGIA                  ,BUTTS,"-110,886","-49,652","18,112","-18,372","-6,373"
11161,GEORGIA                  ,CALHOUN,"5,901","7,228","8,329","-12,965","-18,462"
11170,GEORGIA                  ,CAMDEN,"69,983","64,759","53,613","-84,204","-104,652"
11180,GEORGIA                  ,CANDLER,"16,550","18,136","17,912","-23,592","-31,433"
11190,GEORGIA                  ,CARROLL,"-92,327","8,646","110,174","-139,794","-156,221"
11200,GEORGIA                  ,CATOOSA,"40,771","38,510","30,238","-162,543","-195,259"
11210,GEORGIA                  ,CHARLTON,"29,323","21,666","18,568","-24,426","-27,277"
11220,GEORGIA                  ,CHATHAM,"467,575","488,800","456,413","-684,896","-918,809"
11230,GEORGIA                  ,CHATTAHOOCHEE,"4,505","4,513","4,769","-6,841","-9,030"
11240,GEORGIA                  ,CHATTOOGA,"33,857","42,933","50,101","-87,205","-96,604"
11250,GEORGIA                  ,CHEROKEE,"-812,682","-409,309","24,449",-963,"85,780"
11260,GEORGIA                  ,CLARKE,"70,298","97,576","125,423","-188,901","-263,138"
11270,GEORGIA                  ,CLAY,"1,809","3,664","4,317","-6,909","-8,482"
11280,GEORGIA                  ,CLAYTON,"-891,259","-451,629","20,879","-10,936","92,057"
11281,GEORGIA                  ,CLINCH,"9,345","10,056","10,025","-14,828","-17,651"
11290,GEORGIA                  ,COBB,"-3,380,138","-1,723,171","61,830","-9,832","395,908"
11291,GEORGIA                  ,COFFEE,"61,303","62,892","66,193","-98,309","-124,890"
11300,GEORGIA                  ,COLQUITT,"54,890","60,500","62,285","-91,467","-117,329"
11310,GEORGIA                  ,COLUMBIA,"118,965","135,541","148,032","-220,049","-292,393"
11311,GEORGIA                  ,COOK,"23,759","26,726","28,565","-36,273","-49,201"
11320,GEORGIA                  ,COWETA,"-151,389","-50,347","79,318","-115,205","-93,570"
11330,GEORGIA                  ,CRAWFORD,"6,638","9,676","8,799","-13,263","-16,738"
11340,GEORGIA                  ,CRISP,"21,058","24,567","27,075","-43,787","-56,928"
11341,GEORGIA                  ,DADE,"16,458","13,768","9,481","-74,106","-75,122"
11350,GEORGIA                  ,DAWSON,"-63,912","-23,324","24,402","-26,753","-31,046"
11360,GEORGIA                  ,DECATUR,"40,182","38,608","32,585","-40,944","-56,885"
11370,GEORGIA                  ,DEKALB,"-2,498,496","-1,232,624","37,182",-433,"267,814"
11380,GEORGIA                  ,DODGE,"36,336","41,657","50,680","-76,833","-98,410"
11381,GEORGIA                  ,DOOLY,"11,469","14,613","15,843","-24,284","-28,561"
11390,GEORGIA                  ,DOUGHERTY,"95,555","118,328","128,181","-186,934","-243,942"
11400,GEORGIA                  ,DOUGLAS,"-493,680","-234,844","13,936","-4,064","50,466"
11410,GEORGIA                  ,EARLY,"4,821","11,505","14,675","-28,503","-33,939"
11420,GEORGIA                  ,ECHOLS,"1,850","1,597","1,516","-2,493","-3,177"
11421,GEORGIA                  ,EFFINGHAM,"49,092","57,927","58,552","-93,187","-122,637"
11430,GEORGIA                  ,ELBERT,"22,407","27,808","31,045","-50,801","-58,392"
11440,GEORGIA                  ,EMANUEL,"35,711","40,618","44,367","-56,727","-78,979"
11441,GEORGIA                  ,EVANS,"17,712","19,293","19,890","-29,250","-36,844"
11450,GEORGIA                  ,FANNIN,"-32,655","-6,520","42,018","-72,726","-68,517"
11451,GEORGIA                  ,FAYETTE,"-554,281","-268,066","28,155","-25,751","36,215"
11460,GEORGIA                  ,FLOYD,"155,775","177,676","203,347","-286,778","-374,069"
11461,GEORGIA                  ,FORSYTH,"-605,797","-295,628","28,306","-10,798","48,948"
11462,GEORGIA                  ,FRANKLIN,"21,948","35,178","46,219","-74,073","-95,166"
11470,GEORGIA                  ,FULTON,"-2,978,746","-1,490,674","39,513","-29,216","311,320"
11471,GEORGIA                  ,GILMER,"-83,670","-26,199","34,935","-44,179","-46,529"
11480,GEORGIA                  ,GLASCOCK,"4,656","4,995","6,251","-9,858","-11,919"
11490,GEORGIA                  ,GLYNN,"157,780","170,953","174,398","-257,260","-329,708"
11500,GEORGIA                  ,GORDON,"44,997","57,814","74,843","-129,976","-166,763"
11510,GEORGIA                  ,GRADY,"36,728","33,332","31,433","-42,596","-59,518"
11520,GEORGIA                  ,GREENE,"-16,141","7,400","29,751","-51,518","-53,612"
11530,GEORGIA                  ,GWINNETT,"-2,099,055","-1,103,194","59,566","-26,800","240,211"
11540,GEORGIA                  ,HABERSHAM,"26,090","53,546","80,406","-114,676","-147,230"
11550,GEORGIA                  ,HALL,"37,289","137,491","233,671","-336,573","-440,749"
11560,GEORGIA                  ,HANCOCK,"4,407","8,417","12,006","-13,743","-17,361"
11570,GEORGIA                  ,HARALSON,"-3,039","17,701","35,681","-43,673","-51,361"
11580,GEORGIA                  ,HARRIS,"26,306","32,951","36,681","-55,794","-71,440"
11581,GEORGIA                  ,HART,"18,373","24,164","32,410","-60,881","-79,076"
11590,GEORGIA                  ,HEARD,"-1,634","4,162","9,346","-12,938","-11,690"
11591,GEORGIA                  ,HENRY,"-792,082","-397,205","29,028","-11,713","82,448"
11600,GEORGIA                  ,HOUSTON,"212,063","239,401","260,762","-407,694","-512,434"
11601,GEORGIA                  ,IRWIN,"9,307","10,958","12,287","-16,500","-19,584"
11610,GEORGIA                  ,JACKSON,"-22,726","29,101","85,608","-128,402","-175,247"
11611,GEORGIA                  ,JASPER,"-32,617","-13,240","6,314","-6,846","-5,643"
11612,GEORGIA                  ,JEFF DAVIS,"23,741","23,458","25,710","-40,171","-53,437"
11620,GEORGIA                  ,JEFFERSON,"20,138","24,217","26,843","-35,015","-45,134"
11630,GEORGIA                  ,JENKINS,"10,735","11,030","12,516","-17,446","-21,757"
11640,GEORGIA                  ,JOHNSON,"13,302","17,545","17,315","-21,640","-30,743"
11650,GEORGIA                  ,JONES,"19,987","23,513","27,217","-39,330","-47,354"
11651,GEORGIA                  ,LAMAR,"-12,178","-1,331","19,275","-21,583","-27,586"
11652,GEORGIA                  ,LANIER,"8,479","8,813","9,710","-13,695","-16,854"
11660,GEORGIA                  ,LAURENS,"91,549","103,941","107,861","-149,931","-207,489"
11670,GEORGIA                  ,LEE,"16,366","21,273","23,030","-33,384","-45,424"
11680,GEORGIA                  ,LIBERTY,"40,129","44,485","44,919","-72,635","-103,087"
11690,GEORGIA                  ,LINCOLN,"12,018","12,441","14,729","-20,190","-24,777"
11691,GEORGIA                  ,LONG,"8,424","9,521","9,111","-11,464","-17,175"
11700,GEORGIA                  ,LOWNDES,"148,118","158,868","165,748","-230,747","-299,980"
11701,GEORGIA                  ,LUMPKIN,"-2,197","18,118","37,911","-54,373","-67,633"
11702,GEORGIA                  ,MCDUFFIE,"29,816","33,950","34,878","-46,122","-60,115"
11703,GEORGIA                  ,MCINTOSH,"22,993","26,024","25,159","-36,841","-47,725"
11710,GEORGIA                  ,MACON,"12,056","13,684","15,606","-19,645","-27,143"
11720,GEORGIA                  ,MADISON,"22,265","35,982","43,964","-68,636","-94,090"
11730,GEORGIA                  ,MARION,"7,488","6,699","6,344","-10,808","-12,311"
11740,GEORGIA                  ,MERIWETHER,"-1,575","9,896","26,767","-29,487","-34,385"
11741,GEORGIA                  ,MILLER,"7,550","8,714","10,514","-14,768","-20,150"
11750,GEORGIA                  ,MITCHELL,"27,699","25,984","27,624","-39,560","-49,641"
11760,GEORGIA                  ,MONROE,"14,154","21,594","29,629","-41,322","-59,275"
11770,GEORGIA                  ,MONTGOMERY,"15,295","16,814","16,520","-21,563","-29,929"
11771,GEORGIA                  ,MORGAN,"-19,489","-1,506","20,783","-32,140","-34,783"
11772,GEORGIA                  ,MURRAY,"31,256","37,235","44,343","-77,325","-97,945"
11780,GEORGIA                  ,MUSCOGEE,"275,733","299,606","333,645","-480,406","-618,893"
11790,GEORGIA                  ,NEWTON,"-452,134","-221,184","9,824","-1,707","49,995"
11800,GEORGIA                  ,OCONEE,"16,703","27,965","38,671","-61,567","-87,243"
11801,GEORGIA                  ,OGLETHORPE,"7,212","9,135","12,206","-19,912","-25,712"
11810,GEORGIA                  ,PAULDING,"-329,047","-167,976","8,956","-7,794","33,657"
11811,GEORGIA                  ,PEACH,"43,395","50,932","58,455","-87,885","-115,675"
11812,GEORGIA                  ,PICKENS,"-168,101","-79,455","24,333","-31,061","-20,903"
11820,GEORGIA                  ,PIERCE,"39,714","45,916","46,171","-61,100","-83,258"
11821,GEORGIA                  ,PIKE,"-22,083","-6,214","19,330","-21,936","-23,523"
11830,GEORGIA                  ,POLK,"18,791","54,333","74,154","-109,462","-128,341"
11831,GEORGIA                  ,PULASKI,"16,553","18,739","21,878","-29,813","-37,809"
