"ESRD -- 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,,
35420,NORTH DAKOTA,SIOUX,13,"437,875","2,806.89","400,613","2,568.03","7,962","26,401","2,897",13,"501,948","3,217.62",,
35430,NORTH DAKOTA,SLOPE,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
35440,NORTH DAKOTA,STARK,22,"491,260","1,860.83","461,398","1,747.72","15,737","10,497","3,627",21,"835,803","3,316.68",,
35450,NORTH DAKOTA,STEELE,2,"65,399","2,724.96","56,653","2,360.54","5,991","1,691","1,063",2,"45,915","1,913.13",,
35460,NORTH DAKOTA,STUTSMAN,32,"549,843","1,431.88","506,580","1,319.22","10,521","28,987","3,753",32,"757,970","1,973.88",,
35470,NORTH DAKOTA,TOWNER,2,"173,297","7,220.71","162,610","6,775.42","2,541","7,771",373,2,"109,821","4,575.88",,
35480,NORTH DAKOTA,TRAILL,8,"115,808","1,206.33","110,504","1,151.08",491,"4,536",276,8,"215,209","2,241.76",,
35490,NORTH DAKOTA,WALSH,9,"224,067","2,074.69","199,169","1,844.16","14,787","6,378","3,731",8,"233,683","2,434.20",,
35500,NORTH DAKOTA,WARD,48,"627,668","1,089.70","584,373","1,014.54","15,394","23,215","4,685",46,"970,190","1,757.59",,
35510,NORTH DAKOTA,WELLS,5,"78,601","1,310.02","74,973","1,249.55",538,"2,874",215,5,"178,341","2,972.35",,
35520,NORTH DAKOTA,WILLIAMS,16,"179,453",934.65,"170,795",889.56,"1,403","6,608",645,15,"425,658","2,364.77",,
36000,OHIO,ADAMS,30,"1,415,065","3,930.74","1,259,704","3,499.18","71,891","66,855","16,613",30,"1,593,161","4,425.45",,
36010,OHIO,ALLEN,152,"4,128,849","2,263.62","3,837,674","2,103.99","60,498","216,944","13,731",147,"5,330,521","3,021.84",,
36020,OHIO,ASHLAND,50,"1,547,772","2,579.62","1,371,125","2,285.21","72,140","85,841","18,665",48,"1,789,275","3,106.38",,
36030,OHIO,ASHTABULA,170,"3,605,268","1,767.29","3,277,632","1,606.68","129,020","159,881","38,733",164,"5,148,398","2,616.06",,
36040,OHIO,ATHENS,38,"1,203,762","2,639.83","1,015,607","2,227.21","74,570","88,898","24,686",35,"1,439,891","3,428.31",,
36050,OHIO,AUGLAIZE,58,"1,722,451","2,474.79","1,580,695","2,271.11","30,885","102,127","8,743",55,"2,056,247","3,115.53",,
36060,OHIO,BELMONT,58,"1,549,934","2,226.92","1,341,439","1,927.35","90,098","79,196","40,619",55,"1,587,583","2,405.43",,
36070,OHIO,BROWN,54,"1,716,729","2,649.27","1,509,163","2,328.96","76,934","112,318","18,313",53,"1,853,409","2,914.17",,
36080,OHIO,BUTLER,373,"9,466,130","2,114.86","8,616,888","1,925.13","323,282","437,674","88,284",352,"13,390,203","3,170.03",,
36090,OHIO,CARROLL,16,"425,334","2,215.28","379,677","1,977.48","17,795","18,671","9,189",16,"491,245","2,558.57",,
36100,OHIO,CHAMPAIGN,33,"1,026,731","2,592.76","908,048","2,293.05","31,236","78,575","8,870",32,"1,092,606","2,845.33",,
36110,OHIO,CLARK,173,"5,229,050","2,518.81","4,668,616","2,248.85","127,083","392,677","40,673",162,"5,234,640","2,692.72",,
36120,OHIO,CLERMONT,161,"4,041,364","2,091.80","3,692,235","1,911.09","114,118","198,725","36,285",155,"6,003,176","3,227.51",,
36130,OHIO,CLINTON,50,"2,478,545","4,130.91","2,219,412","3,699.02","116,389","106,935","35,808",46,"1,847,641","3,347.18",,
36140,OHIO,COLUMBIANA,158,"3,525,621","1,859.50","3,241,533","1,709.67","107,300","134,550","42,236",154,"5,335,367","2,887.10",,
36150,OHIO,COSHOCTON,38,"1,110,165","2,434.57","959,967","2,105.19","33,630","106,865","9,701",38,"1,517,636","3,328.15",,
36160,OHIO,CRAWFORD,72,"1,622,198","1,877.54","1,473,380","1,705.30","58,858","76,276","13,682",71,"2,520,681","2,958.55",,
36170,OHIO,CUYAHOGA,"2,334","66,370,803","2,369.71","53,742,957","1,918.84","6,689,784","3,913,199","2,463,373","2,188","79,577,120","3,030.82",,
36190,OHIO,DARKE,48,"1,178,672","2,046.31","1,003,606","1,742.37","58,343","85,949","30,772",45,"2,249,242","4,165.26",,
36200,OHIO,DEFIANCE,54,"1,285,728","1,984.15","1,147,520","1,770.86","33,833","86,302","18,072",51,"2,189,384","3,577.42",,
36210,OHIO,DELAWARE,67,"1,519,325","1,889.71","1,314,706","1,635.21","77,124","104,224","23,270",59,"1,752,426","2,475.18",,
36220,OHIO,ERIE,154,"4,167,376","2,255.07","3,801,541","2,057.11","175,356","135,184","64,246",151,"5,431,654","2,997.60",,
36230,OHIO,FAIRFIELD,129,"3,320,599","2,145.09","3,072,970","1,985.12","65,546","162,248","19,834",115,"4,989,341","3,615.46",,
36240,OHIO,FAYETTE,25,"668,956","2,229.85","576,906","1,923.02","37,644","42,633","11,772",25,"1,100,718","3,669.06",,
36250,OHIO,FRANKLIN,"1,412","43,426,443","2,562.94","35,157,216","2,074.91","3,111,880","4,003,378","1,153,967","1,316","51,099,953","3,235.81",,
36260,OHIO,FULTON,59,"1,802,745","2,546.25","1,477,183","2,086.42","170,282","99,560","55,717",58,"2,161,790","3,106.02",,
36270,OHIO,GALLIA,33,"1,047,537","2,645.30","928,527","2,344.77","15,834","98,171","5,004",32,"1,463,864","3,812.15",,
36280,OHIO,GEAUGA,64,"1,241,341","1,616.33","1,127,168","1,467.67","76,219","28,065","20,583",58,"1,875,413","2,694.56",,
36290,OHIO,GREENE,121,"3,592,035","2,473.85","3,208,257","2,209.54","131,327","196,874","55,577",111,"4,164,669","3,126.63",,
36300,OHIO,GUERNSEY,37,"770,077","1,734.41","686,792","1,546.83","25,819","54,382","3,083",36,"1,186,628","2,746.82",,
36310,OHIO,HAMILTON,"1,430","36,764,205","2,142.44","30,192,355","1,759.46","3,143,658","2,447,430","980,760","1,347","54,150,407","3,350.06",,
36330,OHIO,HANCOCK,113,"1,955,742","1,442.29","1,764,400","1,301.18","70,109","105,517","15,714",110,"3,271,627","2,478.51",,
36340,OHIO,HARDIN,39,"1,026,332","2,193.02","949,812","2,029.51","16,089","56,308","4,122",38,"1,269,216","2,783.37",,
36350,OHIO,HARRISON,25,"640,808","2,136.03","592,524","1,975.08","17,142","23,053","9,610",22,"784,288","2,970.79",,
36360,OHIO,HENRY,36,"1,396,926","3,233.63","1,212,126","2,805.85","63,381","94,339","27,080",36,"1,478,370","3,422.15",,
36370,OHIO,HIGHLAND,50,"1,239,394","2,065.66","1,061,224","1,768.71","77,629","84,211","16,329",48,"1,952,745","3,390.18",,
36380,OHIO,HOCKING,28,"1,120,851","3,335.87","991,459","2,950.77","39,453","77,089","12,848",27,"1,240,747","3,829.47",,
36390,OHIO,HOLMES,13,"417,153","2,674.06","368,430","2,361.73","17,691","21,392","9,638",13,"675,199","4,328.20",,
36400,OHIO,HURON,100,"1,999,796","1,666.50","1,801,045","1,500.87","81,063","87,652","30,036",96,"3,536,604","3,069.97",,
36410,OHIO,JACKSON,40,"1,129,676","2,353.49","985,248","2,052.60","32,386","105,658","8,545",38,"1,540,220","3,377.68",,
36420,OHIO,JEFFERSON,93,"2,939,589","2,634.04","2,707,630","2,426.19","94,918","93,049","45,513",90,"3,409,917","3,157.33",,
36430,OHIO,KNOX,52,"1,320,191","2,115.69","1,173,434","1,880.50","65,171","64,587","16,998",48,"1,612,594","2,799.64",,
36440,OHIO,LAKE,235,"4,573,544","1,621.82","4,188,830","1,485.40","209,668","111,500","75,308",220,"7,133,281","2,702.00",,
36450,OHIO,LAWRENCE,92,"2,866,715","2,596.66","2,510,244","2,273.77","37,377","305,163","13,930",87,"3,678,527","3,523.49",,
36460,OHIO,LICKING,169,"3,410,975","1,681.94","3,011,432","1,484.93","115,613","245,162","38,767",164,"5,624,348","2,857.90",,
36470,OHIO,LOGAN,44,"1,465,176","2,774.95","1,297,005","2,456.45","42,967","110,370","14,833",42,"1,474,614","2,925.82",,
36480,OHIO,LORAIN,381,"10,886,692","2,381.17","9,829,786","2,150.00","450,818","466,281","139,806",366,"12,613,424","2,871.91",,
36490,OHIO,LUCAS,705,"24,269,557","2,868.74","19,685,455","2,326.89","1,846,014","1,956,042","782,043",672,"27,712,113","3,436.52",,
36500,OHIO,MADISON,38,"1,363,953","2,991.13","1,078,960","2,366.14","115,828","124,112","45,053",34,"1,445,705","3,543.39",,
36510,OHIO,MAHONING,389,"11,978,688","2,566.13","10,490,648","2,247.35","697,196","529,672","262,048",372,"13,617,425","3,050.50",,
36520,OHIO,MARION,86,"2,771,634","2,685.69","2,520,751","2,442.59","58,332","177,626","14,923",81,"2,742,762","2,821.77",,
36530,OHIO,MEDINA,131,"3,735,861","2,376.50","3,459,892","2,200.95","171,890","81,694","51,398",125,"4,315,544","2,877.03",,
36540,OHIO,MEIGS,21,"379,114","1,504.42","327,251","1,298.62","12,483","33,819","5,559",20,"888,193","3,700.80",,
36550,OHIO,MERCER,31,"484,302","1,301.89","461,426","1,240.39","1,011","21,244",619,29,"705,566","2,027.49",,
36560,OHIO,MIAMI,86,"1,756,950","1,702.47","1,589,863","1,540.56","38,787","108,644","19,655",83,"2,788,539","2,799.74",,
36570,OHIO,MONROE,12,"431,742","2,998.21","386,717","2,685.53","24,695","14,709","5,619",12,"504,474","3,503.29",,
36580,OHIO,MONTGOMERY,833,"21,975,914","2,198.47","18,562,204","1,856.96","1,244,947","1,536,608","632,153",777,"27,963,154","2,999.05",,
36590,OHIO,MORGAN,7,"140,758","1,675.69","131,613","1,566.82",585,"8,338",220,7,"338,441","4,029.06",,
36600,OHIO,MORROW,30,"448,923","1,247.01","384,486","1,068.02","23,102","35,323","6,011",29,"955,151","2,744.69",,
36610,OHIO,MUSKINGUM,121,"2,760,173","1,900.95","2,409,861","1,659.68","72,900","258,903","18,508",118,"3,725,669","2,631.12",,
36620,OHIO,NOBLE,15,"356,933","1,982.96","326,496","1,813.87","1,621","27,932",882,14,"516,279","3,073.09",,
36630,OHIO,OTTAWA,58,"1,352,455","1,943.18","1,112,252","1,598.06","113,097","86,252","40,853",55,"1,942,519","2,943.21",,
36640,OHIO,PAULDING,19,"230,620","1,011.49","211,753",928.74,"6,583","8,662","3,621",17,"517,230","2,535.44",,
36650,OHIO,PERRY,44,"1,483,662","2,809.97","1,306,646","2,474.71","49,646","115,538","11,831",41,"1,812,576","3,684.10",,
36660,OHIO,PICKAWAY,74,"2,395,293","2,697.40","2,108,628","2,374.58","90,525","168,060","28,079",70,"2,756,872","3,281.99",,
36670,OHIO,PIKE,30,"1,229,693","3,415.81","1,086,432","3,017.87","27,740","106,980","8,540",29,"1,724,734","4,956.13",,
36680,OHIO,PORTAGE,128,"3,163,229","2,059.39","2,839,619","1,848.71","165,638","100,975","58,936",125,"4,530,404","3,020.27",,
36690,OHIO,PREBLE,64,"1,664,144","2,166.85","1,452,936","1,891.84","89,506","105,745","36,525",62,"2,203,587","2,961.81",,
36700,OHIO,PUTNAM,33,"646,356","1,632.21","608,339","1,536.21","8,447","27,154","2,415",32,"1,029,052","2,679.82",,
36710,OHIO,RICHLAND,190,"4,000,429","1,754.57","3,647,306","1,599.70","115,895","200,854","36,372",186,"6,568,200","2,942.74",,
36720,OHIO,ROSS,95,"2,680,863","2,351.63","2,421,006","2,123.69","33,171","216,098","10,587",92,"3,682,143","3,335.27",,
36730,OHIO,SANDUSKY,86,"2,186,608","2,118.81","1,866,338","1,808.47","129,417","142,288","48,564",82,"2,748,457","2,793.15",,
36740,OHIO,SCIOTO,103,"3,511,030","2,840.64","3,112,379","2,518.11","53,237","315,319","30,094",98,"4,746,792","4,036.39",,
36750,OHIO,SENECA,83,"1,544,305","1,550.51","1,249,681","1,254.70","105,424","139,680","49,518",80,"2,704,773","2,817.47",,
36760,OHIO,SHELBY,34,"544,123","1,333.63","496,466","1,216.83","11,041","34,161","2,454",33,"1,366,933","3,451.85",,
36770,OHIO,STARK,420,"10,769,965","2,136.90","9,663,752","1,917.41","476,671","398,674","230,866",407,"14,418,801","2,952.25",,
36780,OHIO,SUMMIT,719,"18,246,095","2,114.75","15,359,611","1,780.21","1,465,493","907,055","638,538",683,"22,908,845","2,795.13",,
36790,OHIO,TRUMBULL,280,"8,103,931","2,411.88","7,180,364","2,137.01","401,278","382,329","139,958",264,"9,916,290","3,130.14",,
36800,OHIO,TUSCARAWAS,102,"2,663,395","2,175.98","2,409,733","1,968.74","107,810","120,141","25,709",100,"3,244,316","2,703.60",,
36810,OHIO,UNION,23,"770,830","2,792.86","672,153","2,435.34","30,030","57,791","10,855",23,"871,668","3,158.22",,
36820,OHIO,VAN WERT,33,"533,625","1,347.54","493,860","1,247.12","5,612","30,580","3,572",31,"1,061,750","2,854.17",,
36830,OHIO,VINTON,17,"346,918","1,700.58","304,636","1,493.31","7,757","31,614","2,910",16,"665,623","3,466.79",,
36840,OHIO,WARREN,146,"2,907,196","1,659.36","2,668,608","1,523.18","111,587","80,765","46,235",136,"4,560,820","2,794.62",,
36850,OHIO,WASHINGTON,65,"1,881,932","2,412.73","1,723,496","2,209.61","40,320","107,435","10,679",64,"2,332,529","3,037.15",,
36860,OHIO,WAYNE,114,"3,070,008","2,244.16","2,701,597","1,974.85","179,611","123,177","65,622",111,"3,752,583","2,817.25",,
36870,OHIO,WILLIAMS,31,"735,033","1,975.90","661,064","1,777.05","24,253","40,220","9,495",29,"1,023,531","2,941.18",,
36880,OHIO,WOOD,117,"2,634,331","1,876.30","2,230,459","1,588.65","160,912","178,030","64,929",112,"3,655,282","2,719.70",,
36890,OHIO,WYANDOT,38,"661,608","1,450.89","580,651","1,273.36","22,953","48,284","9,719",38,"1,130,090","2,478.27",,
37000,OKLAHOMA,ADAIR,74,"1,500,098","1,689.30","1,277,363","1,438.47","30,666","182,996","9,071",74,"2,765,275","3,114.05",,
37010,OKLAHOMA,ALFALFA,5,"167,536","2,792.27","161,839","2,697.32","1,280","3,825",590,5,"110,022","1,833.70",,
37020,OKLAHOMA,ATOKA,21,"648,420","2,573.10","572,000","2,269.84","4,206","70,929","1,283",20,"760,993","3,170.80",,
37030,OKLAHOMA,BEAVER,4,"170,755","3,557.40","109,822","2,287.96","23,320","28,952","8,659",4,"150,722","3,140.04",,
37040,OKLAHOMA,BECKHAM,31,"1,025,763","2,757.43","904,269","2,430.83","20,771","94,360","6,362",30,"931,565","2,587.68",,
37050,OKLAHOMA,BLAINE,13,"342,957","2,198.44","279,746","1,793.24","12,402","48,345","2,463",13,"446,490","2,862.12",,
37060,OKLAHOMA,BRYAN,61,"1,051,544","1,436.54","917,255","1,253.08","11,025","119,270","3,992",58,"2,150,651","3,090.02",,
37070,OKLAHOMA,CADDO,50,"1,195,497","1,992.50","1,009,557","1,682.60","38,808","136,945","10,186",50,"1,725,947","2,876.58",,
37080,OKLAHOMA,CANADIAN,92,"2,048,734","1,855.74","1,704,812","1,544.21","68,299","256,806","18,815",86,"2,474,645","2,397.91",,
37090,OKLAHOMA,CARTER,88,"2,708,077","2,564.47","2,439,005","2,309.66","27,180","234,272","7,619",87,"3,135,260","3,003.12",,
37100,OKLAHOMA,CHEROKEE,71,"853,874","1,002.20","753,163",883.99,"13,481","82,774","4,455",70,"2,380,148","2,833.51",,
37110,OKLAHOMA,CHOCTAW,30,"774,194","2,150.54","690,280","1,917.44","13,378","65,730","4,804",29,"1,299,858","3,735.22",,
37120,OKLAHOMA,CIMARRON,2,"55,344","2,306.00","48,429","2,017.88","1,276","5,057",581,2,"33,293","1,387.21",,
37130,OKLAHOMA,CLEVELAND,165,"3,008,292","1,519.34","2,603,560","1,314.93","81,788","299,158","23,784",158,"4,676,563","2,466.54",,
37140,OKLAHOMA,COAL,4,"346,052","7,209.42","299,179","6,232.90","12,009","34,032",831,4,"188,003","3,916.73",,
37150,OKLAHOMA,COMANCHE,185,"4,564,667","2,056.16","3,994,997","1,799.55","67,550","488,888","13,231",180,"6,198,617","2,869.73",,
37160,OKLAHOMA,COTTON,12,"184,970","1,284.51","165,147","1,146.85","4,245","14,676",901,11,"365,936","2,772.24",,
37170,OKLAHOMA,CRAIG,25,"517,698","1,725.66","420,519","1,401.73","19,119","69,689","8,370",23,"914,705","3,314.15",,
37180,OKLAHOMA,CREEK,80,"1,288,009","1,341.68","1,064,804","1,109.17","59,868","136,022","27,314",78,"2,491,652","2,662.02",,
37190,OKLAHOMA,CUSTER,35,"602,630","1,434.83","512,187","1,219.49","12,264","75,305","2,872",30,"1,069,871","2,971.86",,
37200,OKLAHOMA,DELAWARE,53,"1,095,943","1,723.18","933,105","1,467.15","39,481","110,810","12,547",53,"1,849,525","2,908.06",,
37210,OKLAHOMA,DEWEY,6,"111,905","1,554.24","88,792","1,233.22","2,294","20,185",632,5,"141,825","2,363.75",,
37220,OKLAHOMA,ELLIS,3,"38,965","1,082.36","33,089",919.14,"1,359","4,175",340,3,"136,057","3,779.36",,
37230,OKLAHOMA,GARFIELD,65,"1,437,428","1,842.86","1,406,185","1,802.80","6,212","23,905","1,125",63,"2,177,783","2,880.67",,
37240,OKLAHOMA,GARVIN,60,"1,263,718","1,755.16","1,061,415","1,474.19","29,807","162,475","10,019",59,"1,875,718","2,649.32",,
37250,OKLAHOMA,GRADY,61,"1,152,382","1,574.29","993,246","1,356.89","21,881","129,679","7,575",61,"1,762,187","2,407.36",,
37260,OKLAHOMA,GRANT,5,"153,538","2,558.97","145,436","2,423.93","1,896","4,399","1,805",5,"189,931","3,165.52",,
37270,OKLAHOMA,GREER,7,"224,252","2,669.67","178,835","2,128.99","9,257","32,438","3,721",7,"282,623","3,364.56",,
37280,OKLAHOMA,HARMON,9,"160,512","1,486.22","142,672","1,321.04","1,990","15,445",403,8,"303,151","3,157.82",,
37290,OKLAHOMA,HARPER,2,"45,775","1,907.29","34,002","1,416.75","1,084","10,530",158,2,"113,182","4,715.92",,
37300,OKLAHOMA,HASKELL,14,"137,676",819.50,"121,494",723.18,"3,776","11,162","1,242",14,"500,599","2,979.76",,
37310,OKLAHOMA,HUGHES,32,"1,011,559","2,634.27","868,919","2,262.81","25,689","106,903","10,046",31,"1,332,436","3,581.82",,
37320,OKLAHOMA,JACKSON,43,"1,140,770","2,210.79","1,021,292","1,979.25","12,605","104,277","2,594",43,"1,458,310","2,826.18",,
37330,OKLAHOMA,JEFFERSON,13,"116,188",744.79,"91,825",588.62,"6,936","13,927","3,499",12,"357,905","2,485.45",,
37340,OKLAHOMA,JOHNSTON,19,"359,440","1,576.49","283,596","1,243.84","16,363","53,411","6,068",19,"807,550","3,541.89",,
37350,OKLAHOMA,KAY,60,"1,169,459","1,624.25","981,394","1,363.05","48,635","114,278","25,149",60,"1,903,951","2,644.38",,
37360,OKLAHOMA,KINGFISHER,17,"440,745","2,160.51","397,464","1,948.35","7,532","34,239","1,509",16,"432,095","2,250.49",,
37370,OKLAHOMA,KIOWA,12,"267,137","1,855.12","236,070","1,639.38","3,629","26,977",460,12,"505,508","3,510.47",,
37380,OKLAHOMA,LATIMER,13,"183,204","1,174.38","163,445","1,047.72","2,789","16,177",791,12,"519,086","3,604.76",,
37390,OKLAHOMA,LE FLORE,52,"1,032,958","1,655.38","932,088","1,493.73","12,639","87,238","3,995",50,"1,658,433","2,764.06",,
37400,OKLAHOMA,LINCOLN,37,"666,738","1,501.66","598,045","1,346.95","9,227","56,561","2,904",36,"1,080,115","2,500.27",,
37410,OKLAHOMA,LOGAN,36,"650,161","1,505.00","530,502","1,228.01","29,511","77,794","12,353",36,"1,031,824","2,388.48",,
37420,OKLAHOMA,LOVE,16,"416,917","2,171.44","385,423","2,007.41",26,"31,467",0,16,"611,100","3,182.81",,
37430,OKLAHOMA,MCCLAIN,35,"1,066,816","2,540.04","925,892","2,204.50","25,254","109,471","6,197",32,"1,151,682","2,999.17",,
37440,OKLAHOMA,MCCURTAIN,53,"1,224,897","1,925.94","1,101,228","1,731.49","17,694","100,211","5,762",52,"2,174,822","3,485.29",,
37450,OKLAHOMA,MCINTOSH,29,"712,398","2,047.12","646,036","1,856.43","9,238","52,766","4,357",28,"1,187,541","3,534.35",,
37460,OKLAHOMA,MAJOR,6,"45,041",625.57,"45,041",625.57,0,0,0,6,"123,500","1,715.28",,
37470,OKLAHOMA,MARSHALL,21,"442,657","1,756.58","407,443","1,616.84","1,346","33,301",566,21,"807,534","3,204.50",,
37480,OKLAHOMA,MAYES,70,"1,598,196","1,902.61","1,344,767","1,600.91","53,089","173,392","26,947",69,"2,275,490","2,748.18",,
37490,OKLAHOMA,MURRAY,13,"218,537","1,400.88","165,417","1,060.37","14,179","34,588","4,351",11,"290,914","2,203.89",,
37500,OKLAHOMA,MUSKOGEE,135,"3,411,116","2,105.63","3,029,184","1,869.87","48,681","315,620","17,630",127,"4,377,811","2,872.58",,
37510,OKLAHOMA,NOBLE,9,0,0.00,0,0.00,0,0,0,7,"145,972","1,737.76",,
37520,OKLAHOMA,NOWATA,17,"408,273","2,001.34","345,442","1,693.34","19,083","33,583","10,165",16,"454,530","2,367.34",,
37530,OKLAHOMA,OKFUSKEE,31,"1,136,134","3,054.12","997,295","2,680.90","30,142","96,106","12,589",31,"1,141,366","3,068.19",,
37540,OKLAHOMA,OKLAHOMA,"1,046","27,773,715","2,212.69","22,496,742","1,792.28","1,133,014","3,758,018","385,938",983,"32,626,644","2,765.91",,
37550,OKLAHOMA,OKMULGEE,92,"2,145,246","1,943.16","1,806,321","1,636.16","79,360","221,660","37,904",89,"3,534,176","3,309.15",,
37560,OKLAHOMA,OSAGE,29,"524,212","1,506.36","453,826","1,304.10","19,712","41,346","9,328",28,"996,398","2,965.47",,
37570,OKLAHOMA,OTTAWA,47,"798,192","1,415.23","694,870","1,232.04","7,974","89,699","5,648",47,"1,347,817","2,389.75",,
37580,OKLAHOMA,PAWNEE,24,"698,743","2,426.19","571,812","1,985.46","38,875","69,865","18,188",24,"872,446","3,029.33",,
37590,OKLAHOMA,PAYNE,62,"1,165,715","1,566.82","973,524","1,308.50","34,777","145,942","11,471",60,"1,702,322","2,364.34",,
37600,OKLAHOMA,PITTSBURG,64,"840,615","1,094.55","780,013","1,015.64","4,369","54,715","1,517",61,"2,415,689","3,300.12",,
37610,OKLAHOMA,PONTOTOC,57,"1,143,903","1,672.37","1,022,942","1,495.53","12,925","104,484","3,549",56,"2,024,957","3,013.33",,
37620,OKLAHOMA,POTTAWATOMIE,108,"2,357,100","1,818.75","2,004,336","1,546.56","47,698","286,297","18,768",105,"3,664,245","2,908.13",,
37630,OKLAHOMA,PUSHMATAHA,10,"147,882","1,232.35","125,540","1,046.17","2,881","18,311","1,148",9,"426,617","3,950.16",,
37640,OKLAHOMA,ROGER MILLS,6,"314,090","4,362.36","277,812","3,858.50","4,449","30,536","1,291",6,"235,259","3,267.49",,
37650,OKLAHOMA,ROGERS,71,"1,277,169","1,499.02","1,073,531","1,260.01","44,699","132,268","26,671",64,"2,366,669","3,081.60",,
37660,OKLAHOMA,SEMINOLE,49,"1,063,905","1,809.36","898,992","1,528.90","26,031","129,045","9,836",47,"1,762,956","3,125.81",,
37670,OKLAHOMA,SEQUOYAH,65,"1,619,341","2,076.08","1,444,654","1,852.12","27,986","138,550","8,150",64,"2,174,552","2,831.45",,
37680,OKLAHOMA,STEPHENS,39,"877,391","1,874.77","755,363","1,614.02","19,635","98,097","4,294",39,"1,251,301","2,673.72",,
37690,OKLAHOMA,TEXAS,9,"253,450","2,346.76","221,705","2,052.82","11,750","17,689","2,304",9,"221,216","2,048.30",,
37700,OKLAHOMA,TILLMAN,19,"582,058","2,552.89","544,831","2,389.61","3,646","33,119",460,19,"722,207","3,167.57",,
37710,OKLAHOMA,TULSA,780,"16,021,128","1,711.66","13,378,323","1,429.31","648,784","1,704,686","289,334",732,"24,678,987","2,809.54",,
37720,OKLAHOMA,WAGONER,39,"789,594","1,687.17","669,498","1,430.55","22,852","87,180","10,062",35,"1,155,837","2,751.99",,
37730,OKLAHOMA,WASHINGTON,64,"1,105,788","1,439.83","1,002,442","1,305.26","30,507","60,040","12,798",61,"2,104,856","2,875.49",,
