DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX (Adjustment to Part A Reimbursement),,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
06180,COLORADO                 ,EAGLE,"-2,566","-1,332","-3,305","-7,236","-2,960",,,,,
06190,COLORADO                 ,ELBERT,"3,565","-1,070","-5,696","-9,660","-10,199",,,,,
06200,COLORADO                 ,EL PASO,"476,447","411,481","70,120","75,885","106,541",,,,,
06210,COLORADO                 ,FREMONT,"39,481","27,455","16,427","7,784","12,993",,,,,
06220,COLORADO                 ,GARFIELD,"-5,145","-5,331","-7,392","-8,623","-8,930",,,,,
06230,COLORADO                 ,GILPIN,"-1,486",-968,"-1,676","-1,134","-2,323",,,,,
06240,COLORADO                 ,GRAND,"-3,744",-209,"-3,475","-3,028","-3,438",,,,,
06250,COLORADO                 ,GUNNISON,-672,-979,"-2,401","-2,361","-1,973",,,,,
06260,COLORADO                 ,HINSDALE,0,0,0,-659,-397,,,,,
06270,COLORADO                 ,HUERFANO,"6,896","8,219","6,835","4,223","1,573",,,,,
06280,COLORADO                 ,JACKSON,309,-393,-366,-343,"-2,778",,,,,
06290,COLORADO                 ,JEFFERSON,"-237,295","-143,411","-239,145","-236,631","-255,756",,,,,
06300,COLORADO                 ,KIOWA,"1,395","1,871",-47,322,-418,,,,,
06310,COLORADO                 ,KIT CARSON,"-12,511","-2,587","-1,701","-3,452","-2,201",,,,,
06320,COLORADO                 ,LAKE,"-2,368",-383,202,"-1,275","-6,272",,,,,
06330,COLORADO                 ,LA PLATA,281,"3,383","2,145",352,"-3,775",,,,,
06340,COLORADO                 ,LARIMER,"172,977","97,327","84,610","75,062","124,782",,,,,
06350,COLORADO                 ,LAS ANIMAS,"19,531","9,070","6,724",58,"5,605",,,,,
06360,COLORADO                 ,LINCOLN,"-5,289","-1,996","-5,182","-4,713","-5,169",,,,,
06370,COLORADO                 ,LOGAN,"8,105","2,676","-5,235","2,528","6,148",,,,,
06380,COLORADO                 ,MESA,"-45,837","-60,159","-55,965","-75,341","-77,482",,,,,
06390,COLORADO                 ,MINERAL,-76,-204,0,0,0,,,,,
06400,COLORADO                 ,MOFFAT,"-3,196",-492,"-1,480",774,"-2,225",,,,,
06410,COLORADO                 ,MONTEZUMA,"5,749",19,"3,333",286,"5,370",,,,,
06420,COLORADO                 ,MONTROSE,"-1,406","2,288","-2,580","-6,203","-2,974",,,,,
06430,COLORADO                 ,MORGAN,"-1,447","-1,575","-1,388","-3,105","-3,099",,,,,
06440,COLORADO                 ,OTERO,"30,040","24,842","9,689","11,868","7,682",,,,,
06450,COLORADO                 ,OURAY,-688,-206,-299,295,-808,,,,,
06460,COLORADO                 ,PARK,-625,"-2,094","-9,644","-4,344","-11,395",,,,,
06470,COLORADO                 ,PHILLIPS,"5,450","1,081","-1,271",-114,136,,,,,
06480,COLORADO                 ,PITKIN,124,"1,107",0,"1,025",0,,,,,
06490,COLORADO                 ,PROWERS,"13,966","4,418","4,174","6,978","2,875",,,,,
06500,COLORADO                 ,PUEBLO,"393,687","292,485","276,455","189,891","150,813",,,,,
06510,COLORADO                 ,RIO BLANCO,"-2,710",-308,-361,"-1,628","-1,397",,,,,
06520,COLORADO                 ,RIO GRANDE,"2,794","10,712",757,173,"1,112",,,,,
06530,COLORADO                 ,ROUTT,"-5,103",-506,"-4,867",-323,"-1,324",,,,,
06540,COLORADO                 ,SAGUACHE,"-3,757",-535,"-1,688",-349,-686,,,,,
06550,COLORADO                 ,SAN JUAN,-193,852,"1,253",138,-552,,,,,
06560,COLORADO                 ,SAN MIGUEL,"-1,775",-193,-6,0,-211,,,,,
06570,COLORADO                 ,SEDGWICK,-687,"1,414",-231,-596,432,,,,,
06580,COLORADO                 ,SUMMIT,"-2,492",543,7,681,"-4,914",,,,,
06590,COLORADO                 ,TELLER,"26,286","22,138",607,"1,319",-320,,,,,
06600,COLORADO                 ,WASHINGTON,"-1,185",176,-300,-726,"-1,171",,,,,
06610,COLORADO                 ,WELD,-700,"-1,558","-5,127","-9,504","-5,194",,,,,
06620,COLORADO                 ,YUMA,-650,"1,000",-945,"-2,722","-3,814",,,,,
06630,COLORADO                 ,BROOMFIELD,"-9,978","-3,584","-12,397","-7,162","-12,210",,,,,
07000,CONNECTICUT              ,FAIRFIELD,"570,680","805,711","1,122,146","1,349,629","1,127,957",,,,,
07010,CONNECTICUT              ,HARTFORD,"-898,398","-1,649,868","-1,063,341","-1,419,202","-1,208,463",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-90,012","-189,186","-126,844","-130,554","-111,836",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-95,022","-141,403","-89,092","-79,824","-62,671",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-210,038","181,190","667,469","1,001,046","983,580",,,,,
07050,CONNECTICUT              ,NEW LONDON,"-114,842","-260,110","-234,085","-303,596","-210,246",,,,,
07060,CONNECTICUT              ,TOLLAND,"-59,547","-130,746","-105,570","-125,958","-124,476",,,,,
07070,CONNECTICUT              ,WINDHAM,"121,748","-19,063","98,955","39,734","-35,447",,,,,
08000,DELAWARE                 ,KENT,"15,009","-42,823","-25,417","-27,522","-29,433",,,,,
08010,DELAWARE                 ,NEW CASTLE,"84,926","-59,114","-50,660","-115,246","-100,669",,,,,
08020,DELAWARE                 ,SUSSEX,"63,609","-58,417","-172,481","-71,929","-146,928",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-1,419,447","-1,083,370","-1,252,802","-909,631","-487,450",,,,,
10000,FLORIDA                  ,ALACHUA,"309,592","463,224","439,851","615,629","394,573",,,,,
10010,FLORIDA                  ,BAKER,"-42,531","-25,580","-30,846","-20,051","4,802",,,,,
10020,FLORIDA                  ,BAY,"-595,776","-533,238","-458,255","-419,545","-320,554",,,,,
10030,FLORIDA                  ,BRADFORD,"39,723","62,392","68,681","76,830","48,821",,,,,
10040,FLORIDA                  ,BREVARD,"-962,876","-774,591","-742,355","-608,125","-786,138",,,,,
10050,FLORIDA                  ,BROWARD,"-48,357","393,147","893,651","-363,970","-223,463",,,,,
10060,FLORIDA                  ,CALHOUN,"-25,705","-25,795","-23,863","-20,955","-13,827",,,,,
10070,FLORIDA                  ,CHARLOTTE,"-321,201","-300,438","-244,483","-139,828","-53,697",,,,,
10080,FLORIDA                  ,CITRUS,"-200,047","-80,168","-8,026","11,244","-42,253",,,,,
10090,FLORIDA                  ,CLAY,"-115,284","-62,164","-56,623","-47,395","9,003",,,,,
10100,FLORIDA                  ,COLLIER,"-342,090","-253,414","-288,714","-232,837","-264,240",,,,,
10110,FLORIDA                  ,COLUMBIA,"-67,451","-93,846","-108,178","-57,774","26,066",,,,,
10120,FLORIDA                  ,MIAMI-DADE,"1,158,877","960,245","1,758,449","-30,328","-633,601",,,,,
10130,FLORIDA                  ,DESOTO,"-50,964","-48,051","-42,065","-28,270","-9,525",,,,,
10140,FLORIDA                  ,DIXIE,"40,472","70,027","52,157","68,613","50,230",,,,,
10150,FLORIDA                  ,DUVAL,"-1,384,754","-808,809","-911,179","-801,000","-63,417",,,,,
10160,FLORIDA                  ,ESCAMBIA,"-727,579","-703,398","-706,266","-593,392","-448,096",,,,,
10170,FLORIDA                  ,FLAGLER,"-148,148","-153,340","-106,313","-88,760","-62,450",,,,,
10180,FLORIDA                  ,FRANKLIN,"-13,873","-17,277","-14,524","-9,701","-6,637",,,,,
10190,FLORIDA                  ,GADSDEN,"-82,178","-64,787","-47,317","-17,988","-59,276",,,,,
10200,FLORIDA                  ,GILCHRIST,"32,674","37,653","40,075","62,277","31,255",,,,,
10210,FLORIDA                  ,GLADES,316,"-2,385","-5,435","-3,945","-6,091",,,,,
10220,FLORIDA                  ,GULF,"-45,061","-47,400","-46,823","-29,366","-23,905",,,,,
10230,FLORIDA                  ,HAMILTON,"-26,407","-10,066","-4,806",845,"4,458",,,,,
10240,FLORIDA                  ,HARDEE,"-54,355","-33,153","-15,861","-12,895","-20,502",,,,,
10250,FLORIDA                  ,HENDRY,"-15,783","-24,702","-18,382","-3,622","-18,167",,,,,
10260,FLORIDA                  ,HERNANDO,"-153,082","-103,571","-31,052","-29,829","-76,893",,,,,
10270,FLORIDA                  ,HIGHLANDS,"-220,443","-137,632","-93,930","-81,055","-113,194",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-952,057","-612,892","-142,346","-242,236","-408,625",,,,,
10290,FLORIDA                  ,HOLMES,"-4,804","-11,691","-40,542","-32,326","-7,919",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-166,820","-152,586","-120,605","-210,350","-333,551",,,,,
10310,FLORIDA                  ,JACKSON,"-21,722","-13,553","-66,803","-62,636","-13,141",,,,,
10320,FLORIDA                  ,JEFFERSON,"-23,224","-18,326","-8,010","-2,293","-17,356",,,,,
10330,FLORIDA                  ,LAFAYETTE,"-4,889","-12,222",-690,"7,364","1,469",,,,,
10340,FLORIDA                  ,LAKE,"-474,996","-239,729","-61,178","32,027","-132,220",,,,,
10350,FLORIDA                  ,LEE,"-493,024","-484,146","-386,855","14,468","-221,987",,,,,
10360,FLORIDA                  ,LEON,"-127,983","-175,646","-116,310","-38,148","-148,751",,,,,
10370,FLORIDA                  ,LEVY,"52,158","90,246","79,164","111,026","77,446",,,,,
10380,FLORIDA                  ,LIBERTY,"-10,099","-10,600","-15,131","-2,929","-8,308",,,,,
10390,FLORIDA                  ,MADISON,"-29,115","-17,369","-8,274","-2,734","-11,486",,,,,
10400,FLORIDA                  ,MANATEE,"-398,317","-414,033","-305,903","-150,805","-61,728",,,,,
10410,FLORIDA                  ,MARION,"-217,038","-24,228","44,522","53,974","64,249",,,,,
10420,FLORIDA                  ,MARTIN,"-67,816","-82,262","-49,482","-123,405","-239,155",,,,,
10430,FLORIDA                  ,MONROE,"45,148","25,245","49,285","2,782","-22,295",,,,,
10440,FLORIDA                  ,NASSAU,"-94,414","-48,077","-69,616","-34,778","-3,816",,,,,
10450,FLORIDA                  ,OKALOOSA,"-75,638","-76,876","-44,230","-40,463","-60,285",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-18,835","-49,080","-21,835","-37,300","-70,628",,,,,
10470,FLORIDA                  ,ORANGE,"-1,475,896","-692,293","-242,108","82,851","-399,737",,,,,
10480,FLORIDA                  ,OSCEOLA,"-301,384","-148,857","-54,581","30,527","-107,402",,,,,
10490,FLORIDA                  ,PALM BEACH,"1,062,053","218,652","445,870","-264,759","-122,648",,,,,
10500,FLORIDA                  ,PASCO,"-396,290","-219,311","-58,216","-102,597","-183,615",,,,,
10510,FLORIDA                  ,PINELLAS,"-981,167","-597,696","-122,366","-221,376","-411,762",,,,,
10520,FLORIDA                  ,POLK,"-1,024,641","-637,641","-384,825","-349,457","-443,065",,,,,
10530,FLORIDA                  ,PUTNAM,"60,012","84,821","41,294","120,128","150,452",,,,,
10540,FLORIDA                  ,ST. JOHNS,"-371,889","-303,890","-356,196","-399,589","1,820",,,,,
10550,FLORIDA                  ,ST. LUCIE,"-303,744","-349,154","-311,587","-486,924","-861,488",,,,,
10560,FLORIDA                  ,SANTA ROSA,"-305,140","-323,979","-253,764","-247,557","-177,787",,,,,
10570,FLORIDA                  ,SARASOTA,"-473,236","-516,499","-442,420","-277,450","-80,645",,,,,
10580,FLORIDA                  ,SEMINOLE,"-425,451","-180,721","-45,612","29,375","-112,628",,,,,
10590,FLORIDA                  ,SUMTER,"-67,699","-32,563","-3,700","21,704","-7,369",,,,,
10600,FLORIDA                  ,SUWANNEE,"-15,842","-6,128","3,820","39,216","37,427",,,,,
10610,FLORIDA                  ,TAYLOR,-284,"-13,740","-4,451","3,432","-4,824",,,,,
10620,FLORIDA                  ,UNION,"15,402","23,651","15,258","25,602","23,043",,,,,
10630,FLORIDA                  ,VOLUSIA,"-577,145","-324,146","-148,077","-130,710","-367,549",,,,,
10640,FLORIDA                  ,WAKULLA,"-36,450","-44,051","-32,269","-11,031","-38,914",,,,,
10650,FLORIDA                  ,WALTON,"-68,726","-71,630","-53,141","-49,485","-29,447",,,,,
10660,FLORIDA                  ,WASHINGTON,"-59,836","-62,486","-57,655","-54,881","-33,726",,,,,
11000,GEORGIA                  ,APPLING,"-52,331","-25,258","-21,326","-19,833","-6,250",,,,,
11010,GEORGIA                  ,ATKINSON,"-23,171","-13,590","-8,939","-10,849","-5,619",,,,,
11011,GEORGIA                  ,BACON,"-48,810","-14,627","-14,349","-12,238","-6,794",,,,,
11020,GEORGIA                  ,BAKER,"-6,167","-1,957","-3,368","-2,790","-1,032",,,,,
11030,GEORGIA                  ,BALDWIN,"-405,485","-424,663","-408,267","-366,568","-261,443",,,,,
11040,GEORGIA                  ,BANKS,"-21,558","-24,032","-14,872","-14,131","-1,673",,,,,
11050,GEORGIA                  ,BARROW,"-91,546","-110,976","-59,420","-36,309","-17,286",,,,,
11060,GEORGIA                  ,BARTOW,"-155,014","-138,138","-101,966","-44,799","60,452",,,,,
11070,GEORGIA                  ,BEN HILL,"-104,968","-75,037","-68,002","-61,823","-40,436",,,,,
11080,GEORGIA                  ,BERRIEN,"-51,322","-55,693","-41,630","-41,375","-47,043",,,,,
11090,GEORGIA                  ,BIBB,"-1,399,399","-1,246,558","-1,415,471","-1,609,372","-886,020",,,,,
11100,GEORGIA                  ,BLECKLEY,"-39,725","-34,460","-40,867","-38,255","-16,746",,,,,
11110,GEORGIA                  ,BRANTLEY,"-109,031","-66,334","-94,469","-54,937","-29,526",,,,,
11120,GEORGIA                  ,BROOKS,"-47,786","-21,510","-9,266","1,725","-2,523",,,,,
11130,GEORGIA                  ,BRYAN,"-29,137","-9,749","-11,998","-13,390","-2,833",,,,,
11140,GEORGIA                  ,BULLOCH,"-54,626","-43,150","-40,570","-55,600","-35,514",,,,,
11150,GEORGIA                  ,BURKE,"-73,561","-45,987","-46,478","-37,842","-43,175",,,,,
11160,GEORGIA                  ,BUTTS,"-48,137","-54,447","-41,323","-29,452","6,780",,,,,
11161,GEORGIA                  ,CALHOUN,"-20,119","-8,231","-17,690","-21,373","-14,076",,,,,
11170,GEORGIA                  ,CAMDEN,"-83,349","-55,325","-45,512","-45,384","-27,676",,,,,
11180,GEORGIA                  ,CANDLER,"-16,807","-8,636","-9,470","-11,681","-7,228",,,,,
11190,GEORGIA                  ,CARROLL,"-130,481","-145,275","-102,609","-45,670","40,239",,,,,
11200,GEORGIA                  ,CATOOSA,"-80,841","-80,899","-63,425","-58,784","-48,993",,,,,
11210,GEORGIA                  ,CHARLTON,"-20,772","-12,844","-12,507","-10,629","-5,241",,,,,
11220,GEORGIA                  ,CHATHAM,"-192,206","-55,760","-91,391","-82,113","7,951",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"3,391","-5,638",-795,"-1,185","-2,764",,,,,
11240,GEORGIA                  ,CHATTOOGA,"-60,522","-59,564","-35,245","-19,658","4,490",,,,,
11250,GEORGIA                  ,CHEROKEE,"-104,745","-104,857","-74,211","-29,217","23,389",,,,,
11260,GEORGIA                  ,CLARKE,"-133,213","-201,166","-52,236","-63,554","-144,818",,,,,
11270,GEORGIA                  ,CLAY,"1,558",-76,"-4,971","-1,652","-3,196",,,,,
11280,GEORGIA                  ,CLAYTON,"-330,535","-323,405","-229,170","-137,162","93,251",,,,,
11281,GEORGIA                  ,CLINCH,"-29,519","-10,157","-8,314",-499,"-13,913",,,,,
11290,GEORGIA                  ,COBB,"-501,244","-499,224","-325,787","-170,997","139,398",,,,,
11291,GEORGIA                  ,COFFEE,"-82,363","-51,925","-49,172","-38,305","-35,268",,,,,
11300,GEORGIA                  ,COLQUITT,"-64,208","-50,796","-40,529","-104,434","-94,115",,,,,
11310,GEORGIA                  ,COLUMBIA,"-99,759","-97,245","-107,715","-65,560","-66,277",,,,,
11311,GEORGIA                  ,COOK,"-49,267","-30,468","-26,135","-23,287","-38,686",,,,,
11320,GEORGIA                  ,COWETA,"-78,971","-83,265","-60,570","-26,344","34,565",,,,,
11330,GEORGIA                  ,CRAWFORD,"-55,120","-36,171","-21,267","-22,604","-23,727",,,,,
11340,GEORGIA                  ,CRISP,"-37,723","-27,582","-67,568","-54,811","-58,202",,,,,
11341,GEORGIA                  ,DADE,"-42,202","-49,015","-33,946","-30,619","-25,221",,,,,
11350,GEORGIA                  ,DAWSON,"-19,735","-17,087","-9,209","-3,356","8,487",,,,,
11360,GEORGIA                  ,DECATUR,"-48,512","-45,344","-46,160","-20,710","-22,658",,,,,
11370,GEORGIA                  ,DEKALB,"-565,991","-573,046","-416,199","-202,004","135,135",,,,,
11380,GEORGIA                  ,DODGE,"-123,428","-171,685","-140,261","-102,544","-67,061",,,,,
11381,GEORGIA                  ,DOOLY,"-26,693","-21,152","-42,792","-39,129","-27,844",,,,,
11390,GEORGIA                  ,DOUGHERTY,"-298,975","-160,923","-217,399","-250,949","-251,755",,,,,
11400,GEORGIA                  ,DOUGLAS,"-108,571","-93,661","-77,995","-31,975","28,864",,,,,
11410,GEORGIA                  ,EARLY,"-2,279","1,280","-16,064","-21,837","-3,733",,,,,
11420,GEORGIA                  ,ECHOLS,"-2,318",-632,-108,"-1,108","-2,035",,,,,
11421,GEORGIA                  ,EFFINGHAM,"-28,750","-8,003","-8,772","-7,178","-1,971",,,,,
11430,GEORGIA                  ,ELBERT,"-53,025","-70,416","-29,459","-25,997","-23,807",,,,,
11440,GEORGIA                  ,EMANUEL,"-46,861","-41,365","-36,170","-34,421","-42,357",,,,,
11441,GEORGIA                  ,EVANS,"-12,396","-4,466","-11,924","-10,464","-5,826",,,,,
11450,GEORGIA                  ,FANNIN,"-42,776","-41,600","-25,532","-15,229","-6,983",,,,,
11451,GEORGIA                  ,FAYETTE,"-43,416","-57,778","-25,784","-13,939","19,121",,,,,
11460,GEORGIA                  ,FLOYD,"-178,982","-179,230","-135,469","-55,857","71,766",,,,,
11461,GEORGIA                  ,FORSYTH,"-45,064","-42,396","-34,647","-7,454","7,624",,,,,
11462,GEORGIA                  ,FRANKLIN,"-47,102","-56,971","-25,216","-27,498","-27,949",,,,,
11470,GEORGIA                  ,FULTON,"-754,253","-741,699","-529,154","-259,892","208,495",,,,,
11471,GEORGIA                  ,GILMER,"-96,753","-29,947","-29,111","-15,679","-6,140",,,,,
11480,GEORGIA                  ,GLASCOCK,"-25,126","-13,718","-17,004","-14,442","-2,429",,,,,
11490,GEORGIA                  ,GLYNN,"-417,753","-282,439","-269,296","-182,609","-133,188",,,,,
11500,GEORGIA                  ,GORDON,"-99,883","-77,122","-68,340","-36,036","25,360",,,,,
11510,GEORGIA                  ,GRADY,"-34,428","-47,648","-30,232","-10,739","4,602",,,,,
11520,GEORGIA                  ,GREENE,"-24,006","-37,977","-11,562","-14,725","-17,817",,,,,
11530,GEORGIA                  ,GWINNETT,"-247,607","-246,602","-177,185","-80,813","102,463",,,,,
11540,GEORGIA                  ,HABERSHAM,"-68,192","-64,620","-51,794","-29,861","-13,788",,,,,
11550,GEORGIA                  ,HALL,"-131,242","-148,282","-114,906","-43,746","51,459",,,,,
11560,GEORGIA                  ,HANCOCK,"-60,069","-92,889","-50,291","-41,298","-29,450",,,,,
11570,GEORGIA                  ,HARALSON,"-42,303","-44,505","-33,664","-10,510","18,362",,,,,
11580,GEORGIA                  ,HARRIS,"21,322","-3,183","-3,207","-2,255","1,623",,,,,
11581,GEORGIA                  ,HART,"-35,030","-46,796","-16,410","-26,947","-16,080",,,,,
11590,GEORGIA                  ,HEARD,"4,042","-9,798",288,"4,309","7,251",,,,,
11591,GEORGIA                  ,HENRY,"-139,897","-119,635","-110,528","-55,589","45,092",,,,,
11600,GEORGIA                  ,HOUSTON,"-512,548","-572,153","-624,373","-695,147","-355,237",,,,,
11601,GEORGIA                  ,IRWIN,"-21,374","-26,037","-11,582","-23,130","-23,026",,,,,
11610,GEORGIA                  ,JACKSON,"-106,818","-118,565","-43,670","-35,306","-22,392",,,,,
11611,GEORGIA                  ,JASPER,"-23,182","-23,544","-26,957","-25,057","-4,477",,,,,
11612,GEORGIA                  ,JEFF DAVIS,"-23,990","-16,469","-11,550","-13,595","-10,896",,,,,
11620,GEORGIA                  ,JEFFERSON,"-39,796","-49,039","-54,502","-37,149","-34,898",,,,,
11630,GEORGIA                  ,JENKINS,"-18,742","-14,150","-11,823","-9,548","-7,695",,,,,
11640,GEORGIA                  ,JOHNSON,"-34,682","-38,581","-40,472","-28,319","-26,186",,,,,
11650,GEORGIA                  ,JONES,"-121,398","-87,094","-92,950","-83,519","-44,049",,,,,
11651,GEORGIA                  ,LAMAR,"-44,322","-39,704","-45,179","-43,711","-2,453",,,,,
11652,GEORGIA                  ,LANIER,"-18,313","-10,815","-7,533","-6,695","-14,471",,,,,
11660,GEORGIA                  ,LAURENS,"-280,041","-282,692","-274,374","-325,181","-168,438",,,,,
11670,GEORGIA                  ,LEE,"-42,349","-16,663","-31,897","-33,454","-34,187",,,,,
11680,GEORGIA                  ,LIBERTY,"-31,279","-12,938","-26,869","-13,164","3,590",,,,,
11690,GEORGIA                  ,LINCOLN,"-15,623","-14,029","-15,413","-10,533","-13,026",,,,,
11691,GEORGIA                  ,LONG,"-4,900","-5,896","-2,372","-1,433","-1,131",,,,,
11700,GEORGIA                  ,LOWNDES,"-197,712","-103,688","-58,325","-55,965","-168,987",,,,,
