DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
19170,LOUISIANA,EAST CARROLL,"-16,383","-29,782","-13,837","-47,794","-10,273","-27,040"
19180,LOUISIANA,EAST FELICIANA,"-43,694","-44,698","-26,954","19,598","-9,775","-22,104"
19190,LOUISIANA,EVANGELINE,"-232,537","-316,342","-179,415","-184,328","-42,054","-162,632"
19200,LOUISIANA,FRANKLIN,"-81,960","-119,860","-64,679","-55,997","-22,577","-73,290"
19210,LOUISIANA,GRANT,"-110,435","-103,412","-111,281","-57,462","-21,945","-68,677"
19220,LOUISIANA,IBERIA,"-296,283","-406,292","-350,632","-250,282","-53,011","-167,120"
19230,LOUISIANA,IBERVILLE,"-127,085","-91,232","-146,951","44,192","-18,712","-46,704"
19240,LOUISIANA,JACKSON,"-66,268","-88,260","-55,527","-50,535","-12,455","-56,097"
19250,LOUISIANA,JEFFERSON,"-166,589","-213,684","-181,890","-56,138","-317,266","-1,115,559"
19260,LOUISIANA,JEFFRSON DAVIS,"-48,643","-75,506","-62,562","-65,564","-22,748","-99,419"
19270,LOUISIANA,LAFAYETTE,"-48,961","-368,797","-262,174","-114,955","-177,249","-656,556"
19280,LOUISIANA,LAFOURCHE,"-180,605","-150,647","-143,284","-118,865","-29,287","-85,076"
19290,LOUISIANA,LA SALLE,"-107,031","-114,023","-104,431","-49,922","-10,116","-38,008"
19300,LOUISIANA,LINCOLN,"-147,744","-139,114","-140,635","-63,098","-29,359","-112,123"
19310,LOUISIANA,LIVINGSTON,"-65,737","-162,814","-35,590","-45,093","-58,043","-191,230"
19320,LOUISIANA,MADISON,"-67,964","-84,185","-28,582","-46,131","-8,029","-31,967"
19330,LOUISIANA,MOREHOUSE,"-67,417","-84,669","-17,672","-34,935","-57,996","-165,999"
19340,LOUISIANA,NATCHITOCHES,"-95,944","-89,957","-69,408","-53,256","-21,352","-109,803"
19350,LOUISIANA,ORLEANS,"-159,771","-51,918","247,654","142,131","-396,662","-1,358,750"
19360,LOUISIANA,OUACHITA,"-533,629","-523,280","-367,129","-350,655","-186,401","-749,994"
19370,LOUISIANA,PLAQUEMINES,"3,590","-19,747","-16,095","-11,156","-5,908","-49,367"
19380,LOUISIANA,POINTE COUPEE,"-48,257","-52,523","-48,607","1,056","-9,003","-38,020"
19390,LOUISIANA,RAPIDES,"-860,388","-839,689","-842,465","-756,651","-222,384","-691,127"
19400,LOUISIANA,RED RIVER,"-37,850","-17,880","-10,828","-20,717","-5,968","-22,322"
19410,LOUISIANA,RICHLAND,"-73,806","-83,897","-36,470","-51,214","-29,815","-66,854"
19420,LOUISIANA,SABINE,"-118,407","-76,843","-114,214","7,132","-25,720","-93,610"
19430,LOUISIANA,ST. BERNARD,"-57,180","-68,639","-2,559","-46,061","-23,511","-91,172"
19440,LOUISIANA,ST. CHARLES,"-55,632","-65,281","-23,019","-12,680","-28,905","-76,920"
19450,LOUISIANA,ST. HELENA,"-44,855","-40,229","-28,104","-29,976","-19,290","-19,659"
19460,LOUISIANA,ST. JAMES,"-73,064","-41,182","-21,799","-27,635","1,360","-33,949"
19470,LOUISIANA,ST. JOHN BAPTIST,"-74,733","-88,564","-94,558","-67,521","-43,254","-91,364"
19480,LOUISIANA,ST. LANDRY,"-485,327","-661,442","-694,928","-401,739","-93,573","-362,287"
19490,LOUISIANA,ST. MARTIN,"-41,236","-155,880","-134,828","-110,643","-52,797","-162,044"
19500,LOUISIANA,ST. MARY,"-95,800","-169,799","-127,686","-101,375","-6,548","-75,861"
19510,LOUISIANA,ST. TAMMANY,"-277,000","-311,915","-389,812","-216,429","-135,762","-404,029"
19520,LOUISIANA,TANGIPAHOA,"-609,549","-917,619","-581,370","-419,452","-141,586","-347,074"
19530,LOUISIANA,TENSAS,"-29,331","-13,886","-27,577","-24,193","-5,962","-14,606"
19540,LOUISIANA,TERREBONNE,"-270,645","-416,749","-268,443","-299,630","-42,203","-200,270"
19550,LOUISIANA,UNION,"-89,493","-77,153","-140,486","-69,736","-18,525","-64,701"
19560,LOUISIANA,VERMILION,"-33,119","-165,192","-161,286","-79,193","-32,023","-111,395"
19570,LOUISIANA,VERNON,"-162,250","-143,018","-159,305","-110,882","-38,857","-151,959"
19580,LOUISIANA,WASHINGTON,"-271,065","-295,983","-243,120","-167,912","-71,742","-158,808"
19590,LOUISIANA,WEBSTER,"-352,055","-274,423","-286,705","-208,058","-55,995","-199,006"
19600,LOUISIANA,W. BATON ROUGE,"-87,593","-54,853","-31,302","40,074","-11,487","-29,047"
19610,LOUISIANA,WEST CARROLL,"-25,422","-38,708","-26,752","-10,146","-11,771","-47,595"
19620,LOUISIANA,WEST FELICIANA,"-22,359","-1,580","-10,248","-2,947","-2,469","-9,856"
19630,LOUISIANA,WINN,"-66,132","-78,718","-85,388","-37,516","-24,084","-52,707"
20000,MAINE,ANDROSCOGGIN,"-473,558","-454,364","-445,832","-408,328","-69,267","-266,081"
20010,MAINE,AROOSTOOK,"-271,354","-341,903","-282,611","-207,443","-40,538","-141,627"
20020,MAINE,CUMBERLAND,"-244,967","-338,108","-327,344","-317,152","-116,480","-390,987"
20030,MAINE,FRANKLIN,"-56,648","-50,295","-41,219","-63,824","-7,246","-32,263"
20040,MAINE,HANCOCK,"-86,967","-88,702","-103,044","-82,625","-18,080","-56,237"
20050,MAINE,KENNEBEC,"-335,565","-443,946","-448,441","-393,838","-79,123","-263,235"
20060,MAINE,KNOX,"-44,453","-57,719","-27,665","-46,853","-3,737","-29,665"
20070,MAINE,LINCOLN,"-30,501","-40,638","-27,899","-9,119","-8,538","-33,124"
20080,MAINE,OXFORD,"-139,515","-114,061","-145,174","-183,682","-17,854","-60,037"
20090,MAINE,PENOBSCOT,"-566,719","-500,411","-476,012","-475,082","-106,450","-363,016"
20100,MAINE,PISCATAQUIS,"-44,391","-93,226","-73,657","-41,339","-8,583","-31,688"
20110,MAINE,SAGADAHOC,"-61,489","-39,512","-35,364","-32,792","-10,107","-46,580"
20120,MAINE,SOMERSET,"-131,570","-182,835","-140,287","-115,085","-21,114","-87,368"
20130,MAINE,WALDO,"-137,604","-79,283","-81,990","-87,112","-16,094","-48,860"
20140,MAINE,WASHINGTON,"-96,762","-117,488","-79,118","-98,536","-15,472","-60,535"
20150,MAINE,YORK,"-166,704","-277,586","-304,325","-208,636","-74,639","-201,257"
21000,MARYLAND,ALLEGANY,"-25,322","-35,286","-16,459","-32,337","-13,799","-47,343"
21010,MARYLAND,ANNE ARUNDEL,"-57,779","-59,417","-38,299","-26,793","-12,874","-54,600"
21020,MARYLAND,BALTIMORE,"-17,763","-18,552","-9,538","-11,134","-22,729","-42,284"
21030,MARYLAND,BALTIMORE CITY,"-38,806","-9,240","-32,461","-28,316","-13,295","-46,568"
21040,MARYLAND,CALVERT,"-61,205","-46,295","-76,786","-54,999","-12,086","-31,835"
21050,MARYLAND,CAROLINE,"-13,762","-13,473","-28,987","-8,732","-4,497","-8,772"
21060,MARYLAND,CARROLL,"-4,357","-2,356","-9,285","-4,788","-5,530","-15,041"
21070,MARYLAND,CECIL,"-42,113","-35,989","-48,311","-62,886","-9,122","-64,821"
21080,MARYLAND,CHARLES,"-37,749","-78,862","-95,002","-127,166","-16,970","-70,778"
21090,MARYLAND,DORCHESTER,"-1,673","-4,940","-29,113","-1,127","-1,515","-4,355"
21100,MARYLAND,FREDERICK,"-21,000","-46,562","-67,767","-15,962","-7,674","-32,831"
21110,MARYLAND,GARRETT,"-8,896","-34,078","-23,902","-34,616","-7,630","-34,367"
21120,MARYLAND,HARFORD,"-6,201","-5,225","-24,515","-9,711","-3,591","-25,430"
21130,MARYLAND,HOWARD,"-8,319","7,765","-6,146",859,"-1,418","-9,142"
21140,MARYLAND,KENT,"-4,317",409,"-9,464","-10,010","-4,003","-4,262"
21150,MARYLAND,MONTGOMERY,"-93,070","-90,743","-178,368","-156,759","-60,686","-172,148"
21160,MARYLAND,PRINCE GEORGES,"-570,751","-533,620","-754,382","-565,097","-157,366","-679,830"
21170,MARYLAND,QUEEN ANNES,"-2,305","-1,341","-4,245","-5,682","-2,361","-4,489"
21180,MARYLAND,ST. MARYS,"-40,147","-100,706","-90,891","-136,419","-20,553","-69,655"
21190,MARYLAND,SOMERSET,"-1,374","-1,256",220,715,"-2,538","-1,886"
21200,MARYLAND,TALBOT,-647,738,"-41,351","-3,176","-2,347","-3,515"
21210,MARYLAND,WASHINGTON,"-47,387","-14,218","-39,734","-18,437","-5,921","-27,889"
21220,MARYLAND,WICOMICO,"-4,445","-9,364","-6,787","-4,607","-6,557","-12,197"
21230,MARYLAND,WORCESTER,"-7,278",-103,"-1,568",-666,"-7,046","-4,096"
22000,MASSACHUSETTS,BARNSTABLE,"-209,292","-241,908","-363,387","-351,016","-55,335","-251,544"
22010,MASSACHUSETTS,BERKSHIRE,"-672,805","-707,058","-1,046,512","-813,997","-87,555","-406,100"
22020,MASSACHUSETTS,BRISTOL,"-1,978,373","-2,146,881","-2,533,971","-2,254,339","-436,201","-1,615,664"
22030,MASSACHUSETTS,DUKES,"-40,264","-15,374","-38,030","-12,104","-4,724","-8,018"
22040,MASSACHUSETTS,ESSEX,"-1,746,725","-2,175,853","-2,728,475","-2,482,016","-426,545","-1,592,492"
22060,MASSACHUSETTS,FRANKLIN,"-162,323","-238,340","-381,200","-251,155","-55,154","-256,057"
22070,MASSACHUSETTS,HAMPDEN,"-2,529,916","-2,447,359","-3,643,161","-2,910,038","-431,488","-1,550,704"
22080,MASSACHUSETTS,HAMPSHIRE,"-338,742","-461,928","-588,896","-366,369","-74,093","-217,915"
22090,MASSACHUSETTS,MIDDLESEX,"-2,155,414","-3,095,181","-3,341,843","-2,775,307","-587,479","-2,095,633"
22120,MASSACHUSETTS,NANTUCKET,"-3,845","-13,331","-1,854","-6,428","-1,855","-7,634"
22130,MASSACHUSETTS,NORFOLK,"-1,073,910","-1,286,383","-1,564,247","-1,322,710","-261,094","-957,600"
22150,MASSACHUSETTS,PLYMOUTH,"-1,387,288","-1,695,069","-2,066,077","-1,819,136","-333,041","-1,280,488"
22160,MASSACHUSETTS,SUFFOLK,"-3,158,362","-3,819,517","-4,282,221","-3,557,921","-547,176","-1,677,680"
22170,MASSACHUSETTS,WORCESTER,"-2,093,641","-2,580,689","-3,106,519","-2,370,510","-520,729","-1,699,167"
23000,MICHIGAN,ALCONA,"-13,552","-13,703","-9,675","-13,327","-2,543","-9,866"
23010,MICHIGAN,ALGER,"-2,881",-462,"-7,962",-774,"-1,172","-2,187"
23020,MICHIGAN,ALLEGAN,"-164,999","-167,416","-167,462","-157,461","-27,030","-122,360"
23030,MICHIGAN,ALPENA,"-21,518","-28,102","-17,868","-48,000","-3,512","-16,673"
23040,MICHIGAN,ANTRIM,"-6,702","-13,244","-20,827","-25,415",-794,"-6,817"
23050,MICHIGAN,ARENAC,"-55,412","-51,159","-61,066","-37,777","-5,908","-29,541"
23060,MICHIGAN,BARAGA,"-2,370",-429,"-1,300","-10,162",-94,"-1,938"
23070,MICHIGAN,BARRY,"-84,497","-92,766","-90,747","-35,548","-21,952","-53,155"
23080,MICHIGAN,BAY,"-195,645","-226,542","-196,314","-167,741","-43,482","-245,446"
23090,MICHIGAN,BENZIE,71,573,"-5,879",-843,-893,"-3,758"
23100,MICHIGAN,BERRIEN,"-763,833","-643,435","-527,611","-450,723","-48,461","-145,107"
23110,MICHIGAN,BRANCH,"-73,326","-81,781","-107,789","-71,216","-7,370","-51,316"
23120,MICHIGAN,CALHOUN,"-668,472","-590,219","-556,704","-465,617","-73,874","-281,997"
23130,MICHIGAN,CASS,"-78,056","-72,547","-86,991","-91,091","-11,386","-30,064"
23140,MICHIGAN,CHARLEVOIX,"-7,466","-4,505",-929,"-6,451",-140,"-5,063"
23150,MICHIGAN,CHEBOYGAN,"-11,606","-8,818",-808,"-39,523","-4,322","-6,340"
23160,MICHIGAN,CHIPPEWA,"-16,048","-19,386","-25,595","-15,061","-2,195","-9,404"
23170,MICHIGAN,CLARE,"-70,028","-67,895","-85,635","-52,334","-10,045","-30,166"
23180,MICHIGAN,CLINTON,"-58,741","-53,841","-59,655","-42,578","-13,886","-66,813"
23190,MICHIGAN,CRAWFORD,"-17,040","-6,845","-18,686","-17,613","-2,593","-5,375"
23200,MICHIGAN,DELTA,"-8,503","-5,646","-16,349","-13,342","-3,772","-13,973"
23210,MICHIGAN,DICKINSON,-875,"-21,084","-11,774","-12,377","-3,376","-12,011"
23220,MICHIGAN,EATON,"-149,608","-117,971","-124,689","-109,562","-35,178","-120,804"
23230,MICHIGAN,EMMET,"-4,156","-9,905","-29,172","-23,094","-1,025","-6,337"
23240,MICHIGAN,GENESEE,"-1,030,018","-753,017","-654,916","-1,174,970","-494,977","-2,072,527"
23250,MICHIGAN,GLADWIN,"-22,995","-40,114","-28,115","-37,519","-3,318","-21,189"
23260,MICHIGAN,GOGEBIC,"-22,816","-17,695","-24,336","-19,715","-3,433","-9,201"
23270,MICHIGAN,GRAND TRAVERSE,"-17,003","-11,412","-28,020","-69,696","-3,861","-20,900"
23280,MICHIGAN,GRATIOT,"-83,483","-101,750","-74,836","-83,683","-18,113","-39,731"
23290,MICHIGAN,HILLSDALE,"-102,094","-88,402","-99,236","-59,036","-9,637","-50,897"
23300,MICHIGAN,HOUGHTON,"-6,783","-4,353","-4,168","-4,047","-1,001","-4,855"
23310,MICHIGAN,HURON,"-44,683","-72,297","-61,409","-49,898","-6,353","-21,425"
23320,MICHIGAN,INGHAM,"-561,962","-481,683","-635,792","-583,561","-197,442","-783,780"
23330,MICHIGAN,IONIA,"-134,360","-128,867","-95,693","-100,923","-26,851","-117,481"
23340,MICHIGAN,IOSCO,"-41,991","-74,886","-46,414","-26,522","-8,244","-30,793"
23350,MICHIGAN,IRON,"-1,169","-10,120","-3,534","-4,046","-1,088","-5,250"
23360,MICHIGAN,ISABELLA,"-123,825","-111,657","-111,718","-108,738","-21,487","-69,231"
23370,MICHIGAN,JACKSON,"-286,209","-426,171","-561,795","-376,812","-102,525","-349,978"
23380,MICHIGAN,KALAMAZOO,"-487,792","-520,154","-495,299","-429,108","-90,418","-305,322"
23390,MICHIGAN,KALKASKA,-303,"-5,048","-4,853","-9,824",-864,"-4,134"
23400,MICHIGAN,KENT,"-1,079,086","-893,754","-654,468","-760,385","-300,085","-1,116,526"
23410,MICHIGAN,KEWEENAW,61,-532,"-1,079","-1,960",0,"-1,376"
23420,MICHIGAN,LAKE,"-25,665","-31,126","-35,273","-24,961","-3,881","-19,511"
23430,MICHIGAN,LAPEER,"-73,556","-107,796","-129,301","-83,161","-24,001","-101,853"
23440,MICHIGAN,LEELANAU,"-13,469","-15,687",490,"-6,007",-608,"-1,567"
23450,MICHIGAN,LENAWEE,"-141,431","-107,647","-144,958","-97,468","-42,216","-147,122"
23460,MICHIGAN,LIVINGSTON,"-85,951","-40,920","-8,607","-34,976","-17,211","-52,562"
23470,MICHIGAN,LUCE,498,-357,115,-981,-147,"-1,734"
23480,MICHIGAN,MACKINAC,"-7,249","-4,080","-2,201","-2,168",0,"-2,257"
23490,MICHIGAN,MACOMB,"-1,103,797","-1,243,345","-1,520,914","-1,353,143","-366,613","-1,212,697"
23500,MICHIGAN,MANISTEE,"-18,011","-15,433","-31,581","-8,803","-4,881","-14,923"
23510,MICHIGAN,MARQUETTE,"-1,587","-7,181","-7,610","-14,059","-1,078","-16,661"
23520,MICHIGAN,MASON,"-49,199","-72,859","-54,052","-30,429","-5,660","-36,650"
23530,MICHIGAN,MECOSTA,"-59,377","-74,431","-126,121","-47,730","-16,213","-69,620"
23540,MICHIGAN,MENOMINEE,"-8,267","-9,315","-19,669","-14,271","-1,089","-13,724"
23550,MICHIGAN,MIDLAND,"-46,537","-55,794","-67,761","-60,963","-10,431","-70,847"
23560,MICHIGAN,MISSAUKEE,"-1,407","-8,836","-2,554","-8,980","-1,221","-6,530"
23570,MICHIGAN,MONROE,"-277,840","-240,439","-329,302","-226,959","-66,743","-266,829"
23580,MICHIGAN,MONTCALM,"-193,200","-199,890","-143,464","-133,912","-29,804","-112,983"
23590,MICHIGAN,MONTMORENCY,"-15,750","-14,447",650,"-2,863","-1,460","-9,224"
23600,MICHIGAN,MUSKEGON,"-594,875","-417,299","-344,324","-354,837","-72,417","-220,730"
23610,MICHIGAN,NEWAYGO,"-120,126","-146,431","-142,491","-121,362","-28,647","-89,746"
23620,MICHIGAN,OAKLAND,"-1,387,269","-1,480,084","-1,412,336","-1,182,547","-315,741","-1,119,519"
23630,MICHIGAN,OCEANA,"-96,558","-78,161","-61,923","-45,178","-11,434","-35,324"
23640,MICHIGAN,OGEMAW,"-42,616","-39,086","-34,538","-36,947","-4,177","-26,819"
23650,MICHIGAN,ONTONAGON,"-4,046",-764,"-8,129","-2,598","-1,451","-4,676"
23660,MICHIGAN,OSCEOLA,"-45,152","-32,765","-30,726","-32,289","-8,494","-30,461"
23670,MICHIGAN,OSCODA,"-10,976","-9,007","-12,518","-1,276","-2,013","-3,156"
23680,MICHIGAN,OTSEGO,"-23,365","-7,024","-25,896","-2,890","-2,675","-6,717"
23690,MICHIGAN,OTTAWA,"-211,079","-211,001","-231,822","-205,506","-58,675","-206,107"
23700,MICHIGAN,PRESQUE ISLE,"-2,272","-11,237","-11,215","-7,047",-720,"-3,826"
23710,MICHIGAN,ROSCOMMON,"-52,801","-67,369","-40,923","-23,754","-7,114","-21,804"
23720,MICHIGAN,SAGINAW,"-769,722","-812,289","-828,107","-677,483","-143,534","-597,135"
23730,MICHIGAN,ST. CLAIR,"-250,672","-269,483","-400,315","-259,143","-62,483","-220,116"
23740,MICHIGAN,ST. JOSEPH,"-145,583","-145,555","-150,536","-118,026","-20,421","-63,536"
23750,MICHIGAN,SANILAC,"-97,120","-83,414","-112,963","-90,325","-16,597","-51,924"
23760,MICHIGAN,SCHOOLCRAFT,"-6,345","-7,569","-2,366",-421,0,"-3,654"
23770,MICHIGAN,SHIAWASSEE,"-99,967","-149,445","-133,788","-127,736","-36,905","-126,077"
23780,MICHIGAN,TUSCOLA,"-115,474","-116,570","-150,729","-98,662","-26,544","-120,439"
23790,MICHIGAN,VAN BUREN,"-223,005","-181,799","-192,409","-234,843","-36,792","-105,873"
23800,MICHIGAN,WASHTENAW,"148,760","200,540","86,376","78,196","-30,187","-174,281"
23810,MICHIGAN,WAYNE,"-7,078,590","-7,914,797","-8,314,101","-6,752,232","-1,284,124","-4,657,959"
23830,MICHIGAN,WEXFORD,"-19,097","-41,486","-24,963","-19,464","-4,885","-11,522"
24000,MINNESOTA,AITKIN,"-13,191","-22,317","-16,706","-25,059","-2,426","-12,693"
24010,MINNESOTA,ANOKA,"35,893","44,069","-130,004","-372,567","-135,521","-546,224"
24020,MINNESOTA,BECKER,"-66,653","-24,370","-44,364","-18,187","-4,012","-21,107"
24030,MINNESOTA,BELTRAMI,"-120,279","-128,684","-230,307","-213,486","-34,611","-114,899"
24040,MINNESOTA,BENTON,"-42,560","-69,185","-2,980","-15,858","-2,810","-11,685"
24050,MINNESOTA,BIG STONE,"-4,127","-4,038","-4,409","-9,575",0,"-2,688"
24060,MINNESOTA,BLUE EARTH,"-83,973","-13,168","-10,737","-25,411","-9,480","-38,527"
24070,MINNESOTA,BROWN,"-1,293","-13,383","-11,259","-4,830","-2,376","-10,866"
24080,MINNESOTA,CARLTON,"-40,791","-66,693","-73,229","-66,169","-17,755","-47,569"
24090,MINNESOTA,CARVER,"10,440","19,723","3,462","-30,939","-14,439","-44,783"
24100,MINNESOTA,CASS,"-63,840","-55,142","-82,463","-56,056","-9,647","-36,754"
24110,MINNESOTA,CHIPPEWA,"-9,392","-3,425","-1,747",-417,-666,"-3,904"
24120,MINNESOTA,CHISAGO,"-27,638","-11,602","-38,334","-52,056","-21,307","-78,648"
24130,MINNESOTA,CLAY,"-23,455","-54,052","-46,762","-51,125","-14,549","-54,171"
24140,MINNESOTA,CLEARWATER,"-27,915","-13,710","-35,594","-10,711","-2,358","-11,023"
24150,MINNESOTA,COOK,"-3,211","-2,075",-736,"-5,445",-487,"-2,253"
24160,MINNESOTA,COTTONWOOD,"-9,244","-5,583","-5,923",-604,"-4,840","-8,540"
24170,MINNESOTA,CROW WING,"-63,341","-49,906","-31,844","-39,110","-10,226","-40,179"
24180,MINNESOTA,DAKOTA,"-170,673","-183,482","-272,092","-317,036","-128,192","-406,681"
24190,MINNESOTA,DODGE,456,-682,"-1,657","-2,135",-989,"-3,406"
24200,MINNESOTA,DOUGLAS,"-30,871","-35,359","-17,788","-35,685","-10,581","-35,575"
24210,MINNESOTA,FARIBAULT,"-5,494","-2,671","-27,537","-14,921",0,"-5,205"
24220,MINNESOTA,FILLMORE,"-3,389","1,630","-11,814","-9,612","-1,586","-7,074"
24230,MINNESOTA,FREEBORN,"-26,215","-14,794","-24,951","-29,723","-1,028","-3,668"
24240,MINNESOTA,GOODHUE,"-13,041","-10,602","-21,098","-28,317","-7,471","-33,527"
24250,MINNESOTA,GRANT,-169,"-4,449","-3,538","-1,422",-736,"-2,198"
24260,MINNESOTA,HENNEPIN,"-875,389","-800,877","-1,325,852","-2,341,266","-891,766","-3,189,905"
24270,MINNESOTA,HOUSTON,"-5,318","-13,310","-30,165","-9,656","-5,271","-23,951"
24280,MINNESOTA,HUBBARD,"-23,128","-16,791","-19,784","-19,241","-3,854","-15,902"
24290,MINNESOTA,ISANTI,"-32,096","19,771","-10,857","-57,646","-18,575","-71,070"
24300,MINNESOTA,ITASCA,"-50,315","-80,901","-85,616","-102,589","-11,907","-52,682"
24310,MINNESOTA,JACKSON,"-2,308","-1,309","-6,779","-7,858","-1,235","-4,487"
24320,MINNESOTA,KANABEC,"-3,931",-102,"-23,388","-11,154","-6,517","-17,341"
24330,MINNESOTA,KANDIYOHI,"-74,860","-43,108","-10,074","-20,807",-762,"-17,435"
24340,MINNESOTA,KITTSON,"-1,912",-876,40,-924,0,"-1,009"
24350,MINNESOTA,KOOCHICHING,"-31,987","-39,758","-35,632","-66,819","-4,452","-23,452"
24360,MINNESOTA,LAC QUI PARLE,-262,"-1,087","-4,985","-2,837",-625,"-2,965"
24370,MINNESOTA,LAKE,"-9,852","-17,305","-19,823","-12,281","-1,608","-8,322"
24380,MINNESOTA,LAKE OF  WOODS,"-3,981","-4,864","-4,666","-4,446",-790,"-2,370"
24390,MINNESOTA,LE SUEUR,"-15,999","-1,438","-5,797","-18,409","-8,846","-17,561"
24400,MINNESOTA,LINCOLN,"-4,271","-2,612","-5,482",-525,-968,"-2,203"
24410,MINNESOTA,LYON,"-9,249","-15,057","-41,028","-16,548","-8,080","-41,888"
24420,MINNESOTA,MC LEOD,"-11,429","-17,062","-30,888","-25,655","-8,887","-32,238"
24430,MINNESOTA,MAHNOMEN,"-9,081","-13,194","-13,236","-14,562","-3,261","-9,820"
24440,MINNESOTA,MARSHALL,"-1,115",-193,"-5,585",-812,0,"-5,427"
24450,MINNESOTA,MARTIN,"-19,951",904,"-14,371","-11,268","-1,700","-13,715"
24460,MINNESOTA,MEEKER,"-37,470","-24,386","-4,908",-426,-518,"-9,176"
24470,MINNESOTA,MILLE LACS,"-31,682","-55,251","-39,244","-22,693","-11,704","-61,177"
24480,MINNESOTA,MORRISON,"-27,364","-49,438","-12,982","-9,994","-2,596","-11,227"
24490,MINNESOTA,MOWER,"-8,403","-1,196","-12,296","-23,374","-3,909","-6,157"
24500,MINNESOTA,MURRAY,"-10,564","-2,581","-3,580","-18,399","-3,080","-8,369"
24510,MINNESOTA,NICOLLET,"-26,638","-33,671",681,"-15,403","-2,228","-7,064"
24520,MINNESOTA,NOBLES,"-9,752","-15,470","-12,507","-22,528","-3,006","-15,775"
24530,MINNESOTA,NORMAN,"-3,470","-3,817","-2,380","-3,577",-799,"-4,629"
24540,MINNESOTA,OLMSTED,57,"-37,603","-16,890","-34,712","-10,579","-35,988"
24550,MINNESOTA,OTTER TAIL,"-22,317","-31,867","-66,856","-53,942","-16,957","-70,064"
24560,MINNESOTA,PENNINGTON,"-12,450","-3,694","-2,526","-2,758",-554,"-4,234"
24570,MINNESOTA,PINE,"-65,110","-17,980","-38,611","-50,063","-15,841","-66,046"
24580,MINNESOTA,PIPESTONE,"-4,473","-7,932","-9,481","-30,422","-3,152","-16,484"
24590,MINNESOTA,POLK,"-10,768","-14,009","-21,071","-32,285","-1,850","-6,295"
24600,MINNESOTA,POPE,"-5,832","-4,722",337,"-3,892",-248,"-4,665"
24610,MINNESOTA,RAMSEY,"-550,103","-643,382","-994,085","-1,375,208","-435,802","-1,657,005"
24620,MINNESOTA,RED LAKE,-19,0,421,"-8,016",0,-287
24630,MINNESOTA,REDWOOD,"-6,024","-18,150","-7,754","-4,917","-3,750","-5,164"
24640,MINNESOTA,RENVILLE,175,"-6,011","-24,193","-2,414","-2,747","-13,503"
24650,MINNESOTA,RICE,"-22,525","-25,216","-27,378","-47,459","-19,875","-63,177"
24660,MINNESOTA,ROCK,"-3,255","-3,369","-3,491","-7,633","-3,006","-10,643"
24670,MINNESOTA,ROSEAU,"-7,361","-2,366","-14,118","-6,705",-931,"-4,075"
24680,MINNESOTA,ST. LOUIS,"-390,483","-567,707","-523,344","-560,881","-113,849","-416,968"
24690,MINNESOTA,SCOTT,"-4,340","-39,653","-31,164","-38,819","-15,570","-77,789"
24700,MINNESOTA,SHERBURNE,"-20,457","-16,899","-73,581","-50,921","-16,176","-72,085"
24710,MINNESOTA,SIBLEY,"-2,633","-4,322","-2,071","-4,268","-2,497","-4,283"
24720,MINNESOTA,STEARNS,"-291,080","-379,317","-42,909","-96,164","-31,377","-120,253"
24730,MINNESOTA,STEELE,"-10,359","-15,022","-35,724","-17,197","-12,128","-34,082"
24740,MINNESOTA,STEVENS,"-6,611","-4,610",-632,-908,-601,"-2,389"
24750,MINNESOTA,SWIFT,"-6,033","-3,063",-421,"-4,880","-2,057","-6,642"
24760,MINNESOTA,TODD,"-28,252","-30,213","-18,665","-8,162",-499,"-10,647"
24770,MINNESOTA,TRAVERSE,40,"-3,009","-5,822","-7,653",-185,-795
24780,MINNESOTA,WABASHA,-167,"-3,052","-2,255","-9,840",-647,"-2,225"
