DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
05390,CALIFORNIA,NEVADA,"16,499","16,722","11,653","7,950","7,133","11,030","8,021","8,089","3,699","7,740"
05400,CALIFORNIA,ORANGE,"-30,673","-61,468","-43,012","-38,429","-46,768","-55,472","-112,773","-78,228","-71,478","-97,723"
05410,CALIFORNIA,PLACER,"51,515","58,216","79,162","65,949","35,372","57,281","57,389","82,597","68,687","42,981"
05420,CALIFORNIA,PLUMAS,"7,178","5,240","4,571","2,321","1,537","5,239","4,865","5,514","3,319","1,892"
05430,CALIFORNIA,RIVERSIDE,"87,981","23,110","46,746","63,878","35,150","141,846","44,288","89,133","136,184","86,621"
05440,CALIFORNIA,SACRAMENTO,"315,816","337,887","390,203","332,187","188,872","247,095","237,129","326,143","347,082","176,276"
05450,CALIFORNIA,SAN BENITO,"6,566","5,475","3,497","1,684","7,415","5,718","4,155","4,713","1,222","5,062"
05460,CALIFORNIA,SAN BERNARDINO,"86,817","25,393","48,627","66,581","39,368","179,753","47,530","102,808","166,965","101,804"
05470,CALIFORNIA,SAN DIEGO,"88,398","22,578","32,219","99,938","-14,932","117,630","29,560","42,475","141,404","-23,844"
05480,CALIFORNIA,SAN FRANCISCO,"105,858","102,779","111,455","36,537","97,614","104,624","141,389","135,560","51,163","124,961"
05490,CALIFORNIA,SAN JOAQUIN,"76,036","60,468","19,318","-14,909","-45,882","73,843","50,430","21,688","-16,812","-66,682"
05500,CALIFORNIA,SAN LUIS OBISPO,"24,143","12,729","10,649","8,602","8,409","19,095","15,893","10,173","10,989","14,692"
05510,CALIFORNIA,SAN MATEO,"39,719","38,661","37,587","13,341","41,680","35,486","25,037","42,543","16,069","36,308"
05520,CALIFORNIA,SANTA BARBARA,"35,104","51,823","43,211","26,770","2,932","54,395","70,908","51,723","27,094","4,474"
05530,CALIFORNIA,SANTA CLARA,"125,701","98,931","84,601","31,819","113,829","126,072","95,528","90,918","44,524","155,757"
05540,CALIFORNIA,SANTA CRUZ,"42,711","43,825","48,333","23,193","30,680","35,678","47,637","49,522","23,730","24,799"
05550,CALIFORNIA,SHASTA,"24,568","22,260","-25,852","6,587","-8,594","28,031","28,227","-28,147","5,752","-6,809"
05560,CALIFORNIA,SIERRA,"1,894",540,0,111,0,240,510,731,0,359
05570,CALIFORNIA,SISKIYOU,"4,735","5,376","6,861","5,640","4,055","2,583","6,270","1,546","2,716","1,572"
05580,CALIFORNIA,SOLANO,"44,892","49,097","56,670","28,666","13,683","37,093","40,359","46,756","26,313","17,795"
05590,CALIFORNIA,SONOMA,"48,180","38,586","46,721","29,477","17,593","33,157","27,248","35,197","29,637","21,032"
05600,CALIFORNIA,STANISLAUS,"49,327","70,720","41,501","27,358","-31,112","38,979","53,382","35,907","27,485","-30,352"
05610,CALIFORNIA,SUTTER,"11,420","14,046","3,255","26,983","2,904","7,383","10,384","2,546","25,722","2,879"
05620,CALIFORNIA,TEHAMA,"12,869","11,108","16,810","11,317","7,893","14,166","14,866","11,896","6,938","7,521"
05630,CALIFORNIA,TRINITY,"6,788","5,154","8,362","5,146","2,861","8,794","7,338","5,158","2,571","3,252"
05640,CALIFORNIA,TULARE,"-29,442","-41,819","-31,749","-30,114","-18,825","-25,315","-36,326","-31,372","-35,843","-22,456"
05650,CALIFORNIA,TUOLUMNE,"15,928","17,991","16,422","12,202","9,949","16,846","21,656","15,947","9,862","7,127"
05660,CALIFORNIA,VENTURA,"36,113","29,668","-10,306","-23,500","-41,096","44,976","46,167","-16,863","-38,006","-81,556"
05670,CALIFORNIA,YOLO,"24,751","23,583","29,775","18,149","15,811","29,343","22,277","20,173","23,827","11,179"
05680,CALIFORNIA,YUBA,"10,887","11,180","3,118","33,137","2,630","5,500","7,791","2,406","25,177","3,009"
06000,COLORADO,ADAMS,"-22,247","-23,666","-17,633","-11,861","-10,416","-26,036","-28,935","-26,174","-16,418","-14,588"
06010,COLORADO,ALAMOSA,-233,-227,-500,"-1,212",-90,-902,-716,"-1,448","-2,293",-388
06020,COLORADO,ARAPAHOE,"-25,655","-27,062","-25,040","-18,600","-14,669","-34,707","-32,285","-28,659","-20,160","-24,479"
06030,COLORADO,ARCHULETA,-229,-201,-561,-682,-131,-723,-397,-901,"-1,526",-375
06040,COLORADO,BACA,-101,-93,-273,-111,-41,-352,-461,-83,0,-17
06050,COLORADO,BENT,-285,-363,-737,-457,-116,-324,-316,-82,-468,-66
06060,COLORADO,BOULDER,"-13,010","-6,184","-7,205","-19,325","-2,538","-16,772","-9,690","-12,015","-24,698","-6,043"
06070,COLORADO,CHAFFEE,-303,-983,"-1,221","-1,127",-89,-978,"-1,406","-2,537","-3,233",-800
06080,COLORADO,CHEYENNE,-82,0,-63,0,-54,-272,0,0,0,0
06090,COLORADO,CLEAR CREEK,-18,-733,-97,-185,-393,-873,-435,-239,-414,-363
06100,COLORADO,CONEJOS,-175,-302,-221,-95,-48,-518,-728,-961,"-1,937",-376
06110,COLORADO,COSTILLA,-45,-112,-550,-132,-219,-93,-91,-983,-708,-199
06120,COLORADO,CROWLEY,-153,-114,-293,-109,-29,-85,-36,0,-311,0
06130,COLORADO,CUSTER,-20,-138,-149,-284,-17,-48,-116,-164,-240,-25
06140,COLORADO,DELTA,"-1,087","-1,170","-1,022","-2,372",-480,"-2,366","-2,148","-2,621","-2,621",-564
06150,COLORADO,DENVER,"-31,197","-26,930","-25,663","-17,334","-15,907","-32,952","-38,355","-37,160","-27,083","-22,403"
06160,COLORADO,DOLORES,0,-22,-102,0,-17,-99,-31,-76,0,0
06170,COLORADO,DOUGLAS,"-5,139","-4,255","-2,890","-2,814","-2,493","-8,900","-8,440","-5,925","-6,260","-4,360"
06180,COLORADO,EAGLE,-403,-401,-249,-750,-125,-556,-453,"-2,576","-1,451",-403
06190,COLORADO,ELBERT,"-1,975","-1,425","-1,893",-364,-558,-374,"-1,139","-1,083",-697,-413
06200,COLORADO,EL PASO,"-61,611","-29,798","-53,507","-18,834","-18,506","-64,912","-31,381","-72,130","-29,690","-26,415"
06210,COLORADO,FREMONT,"-1,465","-1,913","-3,678","-3,704","-1,037","-1,233","-1,927","-4,681","-11,202","-1,631"
06220,COLORADO,GARFIELD,"-1,030",-879,-998,"-1,667",-361,-905,"-1,866","-3,226","-5,557",-546
06230,COLORADO,GILPIN,0,-152,-81,-158,-50,0,-170,-91,-70,-197
06240,COLORADO,GRAND,-106,-34,-232,-494,-60,-185,-154,0,-243,-150
06250,COLORADO,GUNNISON,-96,-182,-425,-260,-60,-321,-147,-219,-759,-173
06260,COLORADO,HINSDALE,0,0,-86,-231,0,-188,0,0,-76,-5
06270,COLORADO,HUERFANO,-230,-146,-617,-988,-209,-596,-613,"-1,102","-1,776",-194
06280,COLORADO,JACKSON,0,-30,0,0,-22,0,0,0,0,0
06290,COLORADO,JEFFERSON,"-22,827","-23,370","-19,598","-13,469","-12,819","-35,414","-28,836","-29,594","-20,326","-15,514"
06300,COLORADO,KIOWA,-78,-78,-86,0,0,0,-90,0,0,0
06310,COLORADO,KIT CARSON,-63,0,-87,-12,-19,-74,-318,0,-22,0
06320,COLORADO,LAKE,-79,-186,-442,-249,-244,-351,-21,-766,"-1,359",-74
06330,COLORADO,LA PLATA,"-1,339","-1,009","-2,823","-2,749",-740,"-1,694","-2,096","-3,806","-4,552","-1,145"
06340,COLORADO,LARIMER,-767,"7,712","6,963","6,979","10,340","-1,114","8,737","9,555","11,551","18,976"
06350,COLORADO,LAS ANIMAS,-124,-536,-912,"-1,619",-396,-160,-220,"-1,533","-2,649",-216
06360,COLORADO,LINCOLN,-290,-159,-139,0,-72,-374,-523,-751,-469,-77
06370,COLORADO,LOGAN,-358,-820,"-1,174","-1,208",-361,"-2,028","-2,109","-3,364","-5,237","-1,027"
06380,COLORADO,MESA,"-1,288","-3,066","3,671","3,007","4,228","-2,326","-6,199","5,272","4,634","8,717"
06390,COLORADO,MINERAL,*,*,*,*,*,*,*,*,*,*
06400,COLORADO,MOFFAT,-444,-167,-982,-896,-75,-150,-706,-715,-343,-117
06410,COLORADO,MONTEZUMA,-536,-738,-158,"-1,152",-271,"-2,321","-1,505","-3,177","-2,652",-639
06420,COLORADO,MONTROSE,-576,-484,"-1,719","-2,202",-381,-931,"-1,085","-2,508","-3,125",-657
06430,COLORADO,MORGAN,-498,-625,"-1,292",-749,-226,-921,-792,-434,"-2,190",-251
06440,COLORADO,OTERO,-480,-467,"-2,019","-1,668",-361,-783,-508,"-1,171","-1,275",-272
06450,COLORADO,OURAY,0,0,0,-732,-15,-30,-55,0,0,-138
06460,COLORADO,PARK,-535,-181,-146,-298,-255,"-1,491","-2,130","-1,588",-700,-891
06470,COLORADO,PHILLIPS,-190,-56,-641,-415,-88,-555,-486,-872,"-1,040",-68
06480,COLORADO,PITKIN,-70,0,0,-69,-16,-36,-64,-135,0,-120
06490,COLORADO,PROWERS,-197,-310,-739,"-1,091",-90,-206,-69,-314,-145,-27
06500,COLORADO,PUEBLO,"-10,225","-14,418","-10,929","-8,120","1,825","-8,668","-14,622","-16,131","-10,344","2,479"
06510,COLORADO,RIO BLANCO,-34,-34,-11,-563,-21,-101,-44,-155,-796,-52
06520,COLORADO,RIO GRANDE,-125,-371,-849,-777,-120,-724,-498,"-1,206",-906,-161
06530,COLORADO,ROUTT,-5,-187,-393,"-1,721",-81,-315,-275,-481,-478,-120
06540,COLORADO,SAGUACHE,-281,0,-276,-472,0,-165,-313,-812,-746,-70
06550,COLORADO,SAN JUAN,*,*,*,*,*,*,*,*,*,*
06560,COLORADO,SAN MIGUEL,0,0,-54,0,-20,0,0,-10,0,0
06570,COLORADO,SEDGWICK,-289,0,-146,-9,0,-83,0,0,-445,-80
06580,COLORADO,SUMMIT,-472,-146,-514,-240,-70,-127,-699,"-1,378","-1,043",-311
06590,COLORADO,TELLER,"-2,133","-1,867","-2,445",-940,-564,"-2,244","-1,125","-2,668","-1,260",-966
06600,COLORADO,WASHINGTON,-280,0,-156,-102,-41,-102,-118,-67,0,0
06610,COLORADO,WELD,"-4,748","-2,450","-4,063","-6,063","-8,880","-5,792","-3,135","-5,194","-8,167","-10,216"
06620,COLORADO,YUMA,-59,-207,-162,-611,-4,-24,0,-53,-213,-47
06630,COLORADO,BROOMFIELD,"-1,833",-946,"-1,034","-1,022",-825,"-2,340","-1,876",-942,-613,"-1,119"
07000,CONNECTICUT,FAIRFIELD,"53,894","86,219","46,072","50,163","6,599","72,582","105,996","64,540","60,272","9,079"
07010,CONNECTICUT,HARTFORD,"-13,159","27,412","64,444","37,034","8,414","-15,130","33,812","86,735","49,409","12,174"
07020,CONNECTICUT,LITCHFIELD,"2,764",830,"-5,332",-126,"-6,861","3,649","1,239","-9,316",-272,"-12,771"
07030,CONNECTICUT,MIDDLESEX,"-2,449","4,406","11,784","6,307","1,631","-2,368","6,459","17,210","9,824","2,310"
07040,CONNECTICUT,NEW HAVEN,"166,553","176,981","171,619","68,638","101,644","215,291","232,740","224,696","92,182","133,378"
07050,CONNECTICUT,NEW LONDON,"39,879","43,951","49,065","40,435","9,836","54,199","69,660","57,221","47,008","13,661"
07060,CONNECTICUT,TOLLAND,"-2,139","4,110","10,150","6,365","1,491","-2,738","4,916","11,892","5,336","2,004"
07070,CONNECTICUT,WINDHAM,"15,573","14,028","10,039","15,793","7,932","19,247","18,490","13,825","15,984","11,723"
08000,DELAWARE,KENT,"10,986","11,139","11,998","13,558","12,176","11,415","10,218","14,419","14,341","11,523"
08010,DELAWARE,NEW CASTLE,"11,292","7,475","-2,509","-9,569","1,484","11,568","8,676","-3,180","-11,651","2,035"
08020,DELAWARE,SUSSEX,"-35,940","-24,859","-36,878","-63,123","-61,582","-26,415","-17,086","-28,856","-48,601","-56,518"
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"-50,634","-35,256","-50,558","-25,922","-22,040","-48,038","-34,677","-47,806","-27,936","-18,968"
10000,FLORIDA,ALACHUA,"47,583","29,579","20,209","1,610","-5,025","59,759","34,660","22,981","1,757","-6,496"
10010,FLORIDA,BAKER,-295,"2,494","2,730","1,815","1,092",-588,"5,653","5,405","5,922","2,564"
10020,FLORIDA,BAY,"28,078","54,426","23,942","42,013","59,021","39,006","76,560","28,683","75,294","86,690"
10030,FLORIDA,BRADFORD,"-2,946","-1,028",-813,"1,722","3,475","-5,726","-2,104","-1,127","3,603","3,085"
10040,FLORIDA,BREVARD,"-24,831","-48,560","-21,581","3,887","29,143","-40,183","-70,109","-32,821","6,498","43,985"
10050,FLORIDA,BROWARD,"-179,060","-102,050","-98,304","-146,519","-165,404","-757,032","-540,298","-475,098","-702,951","-726,218"
10060,FLORIDA,CALHOUN,"-1,055",-351,-214,613,"1,137","-3,447","-1,440",-500,"1,062","1,573"
10070,FLORIDA,CHARLOTTE,"21,191","19,921","18,403","28,555","20,197","37,568","31,425","26,586","55,332","33,727"
10080,FLORIDA,CITRUS,"-80,585","-77,178","-70,288","-56,470","-45,290","-127,282","-114,082","-105,449","-96,330","-89,454"
10090,FLORIDA,CLAY,"-1,213","10,881","9,199","9,466","4,111","-1,881","17,646","16,275","14,602","8,095"
10100,FLORIDA,COLLIER,"-39,112","-44,243","-47,119","-28,852","-24,153","-58,116","-70,604","-82,919","-50,941","-45,024"
10110,FLORIDA,COLUMBIA,"-9,396","-4,060","-2,645","7,172","13,671","-12,820","-6,196","-4,636","16,655","24,434"
10120,FLORIDA,MIAMI-DADE,"-106,253","-163,201","-142,887","-159,489","-69,416","-1,515,562","-2,960,984","-2,633,158","-3,131,607","-1,195,739"
10130,FLORIDA,DE SOTO,"-2,688","-1,221",-293,"1,815","2,608","-5,839","-2,474","-1,335","5,724","5,912"
10140,FLORIDA,DIXIE,"-1,254","-1,013",-739,"3,289","3,260","-4,491",-995,-622,"2,406","4,202"
10150,FLORIDA,DUVAL,"-6,727","59,327","60,530","49,956","25,148","-13,345","108,077","112,103","97,519","52,648"
10160,FLORIDA,ESCAMBIA,"-63,965","-65,048","-47,849","-32,965","-29,107","-112,066","-106,126","-73,042","-46,983","-48,615"
10170,FLORIDA,FLAGLER,"-29,562","2,821","-20,603","-36,336","5,943","-56,334","6,708","-51,140","-102,624","20,336"
10180,FLORIDA,FRANKLIN,-261,-335,-202,289,995,-450,-34,-143,"1,006","1,711"
10190,FLORIDA,GADSDEN,-119,"-5,026","-1,464","-1,847","-1,969",-127,"-5,215","-2,406","-1,497","-2,770"
10200,FLORIDA,GILCHRIST,"2,853","2,320","1,502",130,-407,"10,645","7,215","3,242",188,"-1,044"
10210,FLORIDA,GLADES,"-1,008",-195,-153,405,"1,110",-609,-240,-46,433,853
10220,FLORIDA,GULF,820,"1,962","1,903","2,113","3,890","1,574","2,190","3,555","6,750","5,488"
10230,FLORIDA,HAMILTON,"-1,196",-540,-332,"1,133","2,342","-1,657",-623,-327,"1,945","2,208"
10240,FLORIDA,HARDEE,"-2,540",-836,-624,"1,974","2,051","-4,758","-2,882","-1,691","4,519","4,951"
10250,FLORIDA,HENDRY,"-2,375","-1,358",-889,"2,569","3,508","-2,189","-1,048","-1,087","3,959","7,708"
10260,FLORIDA,HERNANDO,-135,"-4,161","-5,177","-4,015","-7,081",-220,"-8,081","-9,823","-7,959","-11,798"
10270,FLORIDA,HIGHLANDS,"-39,072","-31,287","-25,050","-11,763","-7,972","-103,005","-75,534","-78,949","-35,342","-25,545"
10280,FLORIDA,HILLSBOROUGH,-541,"-20,449","-23,879","-20,231","-36,999","-1,256","-47,518","-62,117","-57,564","-111,130"
10290,FLORIDA,HOLMES,"-1,779",-775,-520,"2,376","2,105","-3,866",-763,-583,"3,809","5,364"
10300,FLORIDA,INDIAN RIVER,"-17,440","-10,058","-9,542","-1,432","1,565","-45,088","-25,785","-20,741","-3,651","5,163"
10310,FLORIDA,JACKSON,"-7,365","-2,656","-1,418","4,337","5,899","-14,079","-4,829","-2,316","7,440","10,911"
10320,FLORIDA,JEFFERSON,-27,"-2,349",-550,-865,-593,-31,"-2,131",-907,-637,"-1,663"
10330,FLORIDA,LAFAYETTE,-403,-188,-109,278,393,-399,-190,-212,263,197
10340,FLORIDA,LAKE,"3,978","-19,767","-16,017","-11,903","-10,093","7,016","-39,119","-29,356","-22,567","-21,366"
10350,FLORIDA,LEE,"48,713","37,990","15,866","42,286","118,054","65,101","49,157","25,266","69,826","190,692"
10360,FLORIDA,LEON,-253,"-11,298","-5,556","-4,068","-7,172",-412,"-17,403","-8,508","-5,850","-9,666"
10370,FLORIDA,LEVY,"-6,728","-2,197","-1,352","5,461","7,323","-7,414","-2,980","-1,723","5,046","8,058"
10380,FLORIDA,LIBERTY,-466,-181,-113,705,210,"-1,452",-292,-73,457,571
10390,FLORIDA,MADISON,-395,-606,-227,998,"1,244","-1,097",-334,-148,"1,097",774
10400,FLORIDA,MANATEE,0,"16,365","16,708","25,503","18,673",0,"25,216","29,240","37,259","29,468"
10410,FLORIDA,MARION,"-47,319","-35,418","-28,077","-32,611","-26,351","-76,128","-55,885","-52,179","-62,172","-63,569"
10420,FLORIDA,MARTIN,"-13,721","-41,985","-12,177","-7,106","-1,390","-29,912","-74,157","-25,649","-15,811","-3,000"
10430,FLORIDA,MONROE,"-3,924","-1,446",-696,"2,625","4,359","-6,936","-2,666","-2,035","4,093","6,580"
10440,FLORIDA,NASSAU,-230,"3,305","3,935","3,728","1,320",-838,"7,419","5,792","5,739","3,779"
10450,FLORIDA,OKALOOSA,0,"-14,928","-17,352","-19,029","-17,833",0,"-18,768","-31,652","-27,363","-34,498"
10460,FLORIDA,OKEECHOBEE,"-5,686","-2,244","-1,199","3,926","4,431","-3,513","-3,377","-2,643","5,768","8,918"
10470,FLORIDA,ORANGE,"7,010","-36,600","-25,109","-20,669","-21,702","17,805","-88,372","-64,290","-49,500","-46,239"
10480,FLORIDA,OSCEOLA,"1,712","-10,020","-9,090","-6,792","-6,183","4,332","-21,428","-20,178","-17,753","-15,595"
10490,FLORIDA,PALM BEACH,"-104,967","-115,425","-78,077","-60,458","-50,163","-376,073","-350,277","-250,982","-167,435","-136,679"
10500,FLORIDA,PASCO,-321,"-9,824","-13,458","-11,535","-17,101",-651,"-25,795","-30,517","-23,878","-39,878"
10510,FLORIDA,PINELLAS,-561,"-20,894","-25,008","-20,864","-35,954","-1,293","-47,551","-62,165","-46,935","-85,197"
10520,FLORIDA,POLK,"-50,405","-57,675","-50,711","-29,640","-34,738","-89,295","-119,367","-108,393","-65,253","-84,015"
10530,FLORIDA,PUTNAM,"-11,085","-5,284","-3,052","8,196","12,477","-16,014","-6,111","-3,524","10,879","18,602"
10540,FLORIDA,ST. JOHNS,"-1,068","8,617","10,999","9,981","4,799","-1,513","14,303","15,250","17,358","9,706"
10550,FLORIDA,ST. LUCIE,"-51,769","-135,703","-41,542","-23,975","-4,791","-97,284","-255,618","-87,325","-53,500","-8,074"
10560,FLORIDA,SANTA ROSA,"-24,123","-28,761","-15,361","-9,330","-7,998","-34,592","-35,687","-20,975","-13,883","-12,911"
10570,FLORIDA,SARASOTA,0,"16,891","23,440","27,746","20,066",0,"31,351","39,612","52,298","34,999"
10580,FLORIDA,SEMINOLE,"2,190","-12,774","-7,167","-8,382","-7,842","4,319","-24,361","-17,872","-13,055","-14,423"
10590,FLORIDA,SUMTER,"-8,326","-4,192","-3,383","1,642","2,925","-9,641","-6,200","-4,038","2,984","6,465"
10600,FLORIDA,SUWANNEE,"-5,733","-2,131","-1,810","5,011","7,356","-6,883","-2,929","-1,737","5,254","7,759"
10610,FLORIDA,TAYLOR,"-1,565",-454,-542,"1,596","2,217","-1,921",-884,-403,904,"2,530"
10620,FLORIDA,UNION,"-1,942",-513,-233,712,"1,715","-2,256",-793,-497,"1,616","1,917"
10630,FLORIDA,VOLUSIA,"-41,110","-30,361","-48,136","-29,977","-10,973","-85,744","-68,931","-121,565","-87,490","-28,803"
10640,FLORIDA,WAKULLA,-64,"-2,415","-1,875",-941,"-1,189",-105,"-4,230","-2,795","-1,672","-1,419"
10650,FLORIDA,WALTON,252,"2,656","2,571","10,784","6,817",313,"3,209","5,152","12,205","17,112"
10660,FLORIDA,WASHINGTON,"-3,617","-1,034",-528,"1,875","2,826","-5,942","-2,851","-1,655","4,115","5,798"
11000,GEORGIA,APPLING,"-1,247",-885,-392,129,-355,"-2,438","-1,283","-1,119",168,-277
11010,GEORGIA,ATKINSON,-398,-124,-293,35,-63,-944,-950,-447,11,-124
11011,GEORGIA,BACON,-213,-640,-546,70,-82,"-1,830","-1,040",-740,111,-260
11020,GEORGIA,BAKER,113,87,0,0,0,0,25,189,0,322
11030,GEORGIA,BALDWIN,"-1,626","-1,563","-1,164",437,-614,"-3,810","-3,401","-2,218",429,-962
11040,GEORGIA,BANKS,-807,-417,-514,101,-146,"-1,900",-948,-990,148,-311
11050,GEORGIA,BARROW,"-3,849","-4,464","-4,936","-4,786","-3,866","-7,258","-5,109","-7,861","-6,551","-3,259"
11060,GEORGIA,BARTOW,"-9,587","-6,020","-10,423","-6,420","-5,268","-14,281","-11,184","-11,628","-10,717","-6,709"
11070,GEORGIA,BEN HILL,-950,-655,-666,66,-354,"-1,038",-649,-785,99,-169
11080,GEORGIA,BERRIEN,-825,-705,-786,200,-508,"-1,079",-840,-760,256,-629
11090,GEORGIA,BIBB,"-40,211","-13,365","-7,402","23,056","2,943","-60,623","-19,935","-9,914","22,884","3,988"
11100,GEORGIA,BLECKLEY,-460,-219,-77,47,-115,-331,-613,-216,40,-111
11110,GEORGIA,BRANTLEY,"-4,352","-4,533","-3,476","-1,496","7,670","-6,007","-5,819","-5,297","-1,728","5,574"
11120,GEORGIA,BROOKS,"-1,670",-923,"-1,180",-781,220,"-1,415","-1,166","-2,322","-1,784",287
11130,GEORGIA,BRYAN,"-3,507","-1,225","-1,692",-731,809,"-1,801","-1,188","-2,095","-1,118",807
11140,GEORGIA,BULLOCH,"-2,979","-1,106","-1,038",265,-702,"-3,107","-2,499","-1,640",278,-730
11150,GEORGIA,BURKE,-256,-733,-355,-123,851,-157,-440,-476,-46,217
11160,GEORGIA,BUTTS,"-2,125","-2,165","-1,818","-1,078",-849,"-3,899","-3,680","-2,661","-1,420","-1,048"
11161,GEORGIA,CALHOUN,-712,-195,-386,69,-80,-448,-197,-154,55,-133
11170,GEORGIA,CAMDEN,"-1,248","-1,536","-1,000",228,-279,"-1,526","-1,030",-973,288,-579
11180,GEORGIA,CANDLER,-948,-611,-180,46,-119,"-1,177",-589,-588,82,-74
11190,GEORGIA,CARROLL,"-9,873","-5,310","-7,819","-6,370","-5,831","-14,436","-18,932","-16,958","-9,129","-6,895"
11200,GEORGIA,CATOOSA,-199,-134,972,"1,257","4,059",-308,-188,"1,106","1,048","3,986"
11210,GEORGIA,CHARLTON,-655,-418,-182,59,-173,"-1,321",-593,-712,132,-262
11220,GEORGIA,CHATHAM,"-15,568","-7,742","-16,181","-6,004","7,070","-13,973","-7,857","-16,288","-6,283","5,834"
11230,GEORGIA,CHATTAHOOCHEE,-462,-675,-485,-407,194,"-1,173","-2,502","-2,344",-133,878
11240,GEORGIA,CHATTOOGA,"-1,869","-1,173","-1,089",172,-446,"-4,716","-3,656","-3,656",705,"-1,374"
11250,GEORGIA,CHEROKEE,"-4,655","-1,819","-4,692","-2,811","-2,257","-12,975","-7,649","-6,122","-3,859","-2,190"
11260,GEORGIA,CLARKE,"-9,791","-11,342","-17,001","-11,052","-6,350","-18,220","-27,019","-31,406","-17,433","-11,039"
11270,GEORGIA,CLAY,-93,-100,-81,4,0,-307,-227,0,32,-91
11280,GEORGIA,CLAYTON,"-19,889","-16,186","-18,391","-12,723","-8,911","-32,462","-25,699","-22,749","-18,296","-15,027"
11281,GEORGIA,CLINCH,-508,-163,-278,103,-229,"-1,386",-908,-621,69,-217
11290,GEORGIA,COBB,"-24,309","-21,773","-25,329","-19,092","-14,459","-40,888","-29,571","-34,287","-24,110","-20,499"
11291,GEORGIA,COFFEE,"-2,451","-1,536","-1,500",261,-770,"-3,573","-2,158","-2,440",373,"-1,012"
11300,GEORGIA,COLQUITT,"-2,302","-1,963","-1,200",180,-653,"-2,549","-2,137","-1,154",185,-592
11310,GEORGIA,COLUMBIA,-307,"-1,305","-1,591",-213,"2,528",-776,"-3,098","-2,332",-330,"2,518"
11311,GEORGIA,COOK,"-1,267",-716,-274,144,-236,"-1,912",-953,"-1,175",207,-400
11320,GEORGIA,COWETA,"-6,991","-6,319","-6,562","-4,859","-4,586","-12,507","-11,723","-13,169","-6,260","-6,090"
11330,GEORGIA,CRAWFORD,-650,-283,-92,685,16,-343,-176,-127,321,106
11340,GEORGIA,CRISP,"-1,143","-1,171",-942,162,-297,"-1,541","-1,007","-1,128",199,-240
11341,GEORGIA,DADE,-57,-89,343,160,"1,475",-241,-193,948,"1,103","5,067"
11350,GEORGIA,DAWSON,"-1,708",-551,"-1,642","-1,450",-797,"-2,686","-2,249","-2,825","-3,127","-2,007"
11360,GEORGIA,DECATUR,"-1,575",-938,"-1,057",189,-401,"-2,338","-1,612","-1,326",411,-778
11370,GEORGIA,DE KALB,"-27,257","-22,537","-25,998","-19,261","-16,125","-42,747","-37,358","-38,789","-28,699","-24,452"
11380,GEORGIA,DODGE,"-1,624","-1,235","-1,452",175,-424,"-5,572","-3,285","-3,092",501,"-1,142"
11381,GEORGIA,DOOLY,-439,-484,-447,62,-113,-706,-284,-481,67,-186
11390,GEORGIA,DOUGHERTY,"9,035","4,129","11,879","21,100","11,023","11,792","6,751","19,407","31,887","15,194"
11400,GEORGIA,DOUGLAS,"-5,790","-5,984","-7,552","-5,676","-3,002","-8,599","-10,270","-7,631","-7,822","-5,075"
11410,GEORGIA,EARLY,-881,-454,-485,79,-209,-803,-412,-228,56,-100
11420,GEORGIA,ECHOLS,-102,-567,-190,-205,0,0,-50,-545,-686,98
11421,GEORGIA,EFFINGHAM,"-1,498","-1,265","-2,227",-696,833,"-3,263","-1,630","-3,716","-1,024","1,540"
11430,GEORGIA,ELBERT,"-1,982",-988,-566,155,-321,"-2,672","-1,463","-1,555",184,-630
11440,GEORGIA,EMANUEL,"-1,488",-923,-836,121,-418,"-2,845","-1,905","-1,310",142,-244
11441,GEORGIA,EVANS,-380,-473,-156,29,-131,-778,-521,-183,89,-164
11450,GEORGIA,FANNIN,"-1,894",-737,-799,200,-380,"-2,894","-2,136","-1,932",282,-578
11451,GEORGIA,FAYETTE,"-2,980","-2,884","-2,715","-2,962","-1,397","-5,462","-4,496","-4,960","-3,425","-2,652"
11460,GEORGIA,FLOYD,"-14,840","-2,964","-11,718","-11,194","-16,070","-21,422","-5,104","-15,832","-18,339","-17,949"
11461,GEORGIA,FORSYTH,"-4,204","-2,944","-2,313","-2,088","-1,649","-9,373","-8,301","-8,345","-5,994","-3,404"
11462,GEORGIA,FRANKLIN,"-1,658","-1,189","-1,319",232,-562,"-3,509","-1,590","-1,909",383,-726
11470,GEORGIA,FULTON,"-34,919","-27,958","-30,164","-21,876","-16,874","-46,482","-34,392","-39,816","-30,460","-19,395"
11471,GEORGIA,GILMER,"-1,282","-1,105",-917,145,-321,"-1,021","-1,262","-1,461",289,-567
11480,GEORGIA,GLASCOCK,-114,-59,-131,18,-40,-105,-130,-154,29,0
11490,GEORGIA,GLYNN,"-10,787","-6,854","-6,302","-3,793","10,545","-11,784","-10,696","-8,631","-3,699","11,403"
