"DISABLED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE,
04490,ARKANSAS,NEVADA,361,"1,142,482",263.73,"1,081,308",249.61,"33,701","20,209","7,262",335,"1,052,254",261.75,0.950,
04500,ARKANSAS,NEWTON,372,"838,033",187.73,"765,184",171.41,"38,866","18,524","15,457",335,"1,012,329",251.82,0.836,
04510,ARKANSAS,OUACHITA,"1,100","2,454,408",185.94,"2,348,628",177.93,"37,727","52,269","15,783",981,"3,173,398",269.57,0.933,
04520,ARKANSAS,PERRY,441,"1,222,922",231.09,"1,146,405",216.63,"38,444","23,720","14,353",379,"1,287,815",283.16,0.934,
04530,ARKANSAS,PHILLIPS,756,"3,165,301",348.91,"2,993,661",329.99,"66,651","80,624","24,363",713,"2,954,520",345.32,0.949,
04540,ARKANSAS,PIKE,414,"962,245",193.69,"939,165",189.04,"4,668","15,378","3,033",380,"1,277,566",280.17,0.914,
04550,ARKANSAS,POINSETT,"1,180","3,372,511",238.17,"3,226,516",227.86,"41,101","83,216","21,676","1,096","4,399,829",334.54,1.002,
04560,ARKANSAS,POLK,823,"1,655,477",167.63,"1,583,280",160.32,"24,674","35,248","12,273",745,"2,339,042",261.64,0.880,
04570,ARKANSAS,POPE,"2,252","6,970,032",257.92,"6,677,862",247.11,"98,133","160,040","33,996","2,054","8,047,608",326.50,0.950,
04580,ARKANSAS,PRAIRIE,335,"1,105,249",274.94,"1,064,333",264.76,"9,442","26,465","5,008",304,"1,516,581",415.73,0.955,
04590,ARKANSAS,PULASKI,"13,958","51,280,637",306.16,"47,356,836",282.73,"1,868,549","1,161,016","894,235","12,081","46,605,244",321.48,0.957,
04600,ARKANSAS,RANDOLPH,715,"2,285,524",266.38,"2,173,958",253.38,"40,543","54,765","16,256",664,"2,566,410",322.09,0.913,
04610,ARKANSAS,ST. FRANCIS,"1,164","4,086,085",292.53,"3,843,154",275.14,"102,144","104,633","36,153","1,079","3,993,111",308.40,0.933,
04620,ARKANSAS,SALINE,"1,764","6,921,504",326.98,"6,555,178",309.67,"159,584","140,212","66,528","1,554","6,666,222",357.48,1.017,
04630,ARKANSAS,SCOTT,428,"942,083",183.43,"919,836",179.10,"4,602","16,087","1,556",387,"1,371,520",295.33,0.907,
04640,ARKANSAS,SEARCY,418,"1,192,713",237.78,"1,125,042",224.29,"36,662","19,108","11,900",388,"1,542,849",331.37,0.907,
04650,ARKANSAS,SEBASTIAN,"4,199","14,275,355",283.31,"13,712,887",272.15,"197,647","298,739","66,080","3,680","14,554,205",329.58,0.971,
04660,ARKANSAS,SEVIER,496,"1,665,695",279.85,"1,600,286",268.87,"21,557","33,213","10,638",464,"2,102,885",377.67,0.979,
04670,ARKANSAS,SHARP,988,"2,829,933",238.69,"2,685,014",226.47,"41,572","86,568","16,777",911,"4,130,155",377.80,0.956,
04680,ARKANSAS,STONE,630,"1,801,980",238.36,"1,737,360",229.81,"18,106","37,736","8,775",582,"2,692,201",385.48,0.933,
04690,ARKANSAS,UNION,"2,066","5,790,629",233.57,"5,471,517",220.70,"152,598","113,366","53,148","1,905","6,730,495",294.42,0.942,
04700,ARKANSAS,VAN BUREN,665,"1,552,212",194.51,"1,466,750",183.80,"42,195","30,061","13,204",598,"2,476,621",345.13,0.904,
04710,ARKANSAS,WASHINGTON,"5,079","15,471,191",253.84,"14,832,360",243.36,"266,423","256,426","115,980","4,417","17,397,546",328.23,0.918,
04720,ARKANSAS,WHITE,"3,021","10,995,188",303.30,"10,473,218",288.90,"171,706","282,253","68,009","2,730","11,908,981",363.52,0.959,
04730,ARKANSAS,WOODRUFF,360,"1,728,391",400.09,"1,615,792",374.03,"46,305","46,499","19,794",341,"1,710,135",417.92,0.997,
04740,ARKANSAS,YELL,929,"3,405,997",305.53,"3,280,977",294.31,"39,297","70,644","15,078",845,"3,692,850",364.19,1.027,
05000,CALIFORNIA,ALAMEDA,"19,323","100,692,440",434.25,"93,015,808",401.14,"3,280,145","3,024,770","1,371,715","16,384","76,868,512",390.97,0.985,
05010,CALIFORNIA,ALPINE,27,"180,266",556.38,"176,018",543.27,"1,414","2,235",598,23,"94,609",342.79,0.806,
05020,CALIFORNIA,AMADOR,957,"3,778,246",329.00,"3,571,478",311.00,"101,022","84,017","21,728",822,"3,507,341",355.57,0.869,
05030,CALIFORNIA,BUTTE,"8,814","39,947,173",377.69,"37,680,421",356.26,"775,194","1,360,169","131,387","8,161","33,390,455",340.96,1.024,
05040,CALIFORNIA,CALAVERAS,"1,282","4,804,203",312.29,"4,548,437",295.66,"136,201","97,809","21,754","1,134","4,679,865",343.91,0.862,
05050,CALIFORNIA,COLUSA,473,"2,864,407",504.65,"2,640,287",465.17,"136,612","73,677","13,829",438,"1,850,182",352.01,0.912,
05060,CALIFORNIA,CONTRA COSTA,"15,224","69,123,663",378.37,"64,158,411",351.19,"2,759,983","1,523,769","681,499","12,579","56,237,355",372.56,0.957,
05070,CALIFORNIA,DEL NORTE,"1,164","3,782,415",270.79,"3,583,855",256.58,"91,673","90,603","16,283","1,091","4,158,679",317.65,0.978,
05080,CALIFORNIA,EL DORADO,"3,931","14,335,930",303.91,"13,306,208",282.08,"570,377","364,101","95,243","3,356","14,701,914",365.07,0.911,
05090,CALIFORNIA,FRESNO,"15,420","72,803,123",393.45,"65,907,036",356.18,"3,008,667","2,994,670","892,749","13,650","76,667,597",468.06,1.006,
05100,CALIFORNIA,GLENN,815,"3,474,279",355.24,"3,293,376",336.75,"85,095","78,270","17,537",742,"3,235,604",363.39,0.940,
05110,CALIFORNIA,HUMBOLDT,"5,277","17,085,499",269.81,"16,075,927",253.87,"483,027","430,213","96,331","4,904","16,536,179",281.00,0.901,
05120,CALIFORNIA,IMPERIAL,"3,577","12,854,240",299.47,"11,909,549",277.46,"305,527","567,888","71,274","3,252","17,509,506",448.69,1.159,
05130,CALIFORNIA,INYO,299,"885,843",246.89,"849,840",236.86,"13,091","17,592","5,317",275,"1,611,847",488.44,0.878,
05140,CALIFORNIA,KERN,"15,459","77,245,547",416.40,"71,552,747",385.71,"1,652,908","3,515,473","524,417","13,575","69,909,946",429.16,1.045,
05150,CALIFORNIA,KINGS,"2,422","9,590,237",329.97,"8,857,107",304.74,"248,883","399,371","84,874","2,154","11,553,489",446.98,0.976,
05160,CALIFORNIA,LAKE,"3,631","19,168,928",439.94,"18,055,543",414.38,"572,681","409,253","131,449","3,343","15,448,249",385.09,1.006,
05170,CALIFORNIA,LASSEN,827,"2,964,761",298.75,"2,880,499",290.26,"37,051","34,984","12,226",738,"3,047,549",344.12,0.891,
05200,CALIFORNIA,LOS ANGELES,"98,012","705,048,879",599.46,"652,894,903",555.11,"18,172,019","25,548,832","8,433,122","84,194","518,732,515",513.43,1.169,
05300,CALIFORNIA,MADERA,"2,569","9,900,268",321.15,"8,910,357",289.03,"466,038","432,976","90,895","2,268","9,534,365",350.32,1.001,
05310,CALIFORNIA,MARIN,"2,751","12,219,715",370.16,"11,496,964",348.27,"443,350","185,339","94,062","2,389","10,862,550",378.91,0.884,
05320,CALIFORNIA,MARIPOSA,519,"1,941,581",311.75,"1,767,564",283.81,"100,008","53,417","20,590",457,"2,218,458",404.53,0.848,
05330,CALIFORNIA,MENDOCINO,"3,477","14,411,194",345.39,"13,541,306",324.54,"468,998","288,656","112,233","3,258","12,150,857",310.80,0.893,
05340,CALIFORNIA,MERCED,"5,117","21,992,277",358.16,"20,086,890",327.13,"833,649","783,964","287,772","4,647","21,616,670",387.65,1.048,
05350,CALIFORNIA,MODOC,315,"1,365,787",361.32,"1,283,818",339.63,"42,756","28,736","10,475",299,"1,516,536",422.67,0.832,
05360,CALIFORNIA,MONO,249,"1,264,511",423.20,"1,211,863",405.58,"28,254","16,962","7,432",222,"1,410,208",529.36,0.753,
05370,CALIFORNIA,MONTEREY,"6,650","35,414,172",443.79,"33,194,297",415.97,"1,052,143","843,716","324,016","6,048","27,326,147",376.52,0.921,
05380,CALIFORNIA,NAPA,"2,300","7,938,090",287.61,"7,483,606",271.15,"232,981","159,195","62,307","1,956","7,301,662",311.08,0.987,
05390,CALIFORNIA,NEVADA,"2,344","7,756,804",275.77,"7,171,147",254.95,"350,974","172,681","62,001","2,090","9,235,134",368.23,0.875,
05400,CALIFORNIA,ORANGE,"21,318","127,582,550",498.73,"120,346,234",470.44,"3,035,004","3,199,116","1,002,195","17,447","113,333,548",541.32,1.062,
05410,CALIFORNIA,PLACER,"6,144","22,833,194",309.70,"21,563,272",292.47,"633,271","512,937","123,712","5,072","27,104,460",445.33,0.926,
05420,CALIFORNIA,PLUMAS,829,"2,561,952",257.53,"2,420,328",243.30,"74,724","51,520","15,378",774,"4,035,773",434.51,0.848,
05430,CALIFORNIA,RIVERSIDE,"23,055","111,265,414",402.17,"104,521,017",377.80,"2,518,911","3,322,016","903,467","18,599","93,857,451",420.53,1.034,
05440,CALIFORNIA,SACRAMENTO,"28,078","128,048,401",380.04,"115,414,134",342.54,"6,660,911","4,363,866","1,609,487","23,485","92,853,621",329.48,0.986,
05450,CALIFORNIA,SAN BENITO,911,"4,655,096",425.82,"4,278,817",391.40,"233,609","96,201","46,468",792,"3,770,415",396.72,0.909,
05460,CALIFORNIA,SAN BERNARDINO,"24,590","135,763,921",460.09,"125,509,292",425.34,"3,898,164","4,691,463","1,664,999","20,091","95,261,717",395.13,1.097,
05470,CALIFORNIA,SAN DIEGO,"33,941","200,141,404",491.40,"186,794,745",458.63,"6,055,298","5,523,219","1,768,141","28,280","170,308,563",501.85,0.997,
05480,CALIFORNIA,SAN FRANCISCO,"12,907","77,652,310",501.36,"65,387,975",422.17,"7,597,911","2,598,533","2,067,892","11,560","46,737,044",336.92,1.074,
05490,CALIFORNIA,SAN JOAQUIN,"13,204","55,055,622",347.47,"50,877,410",321.10,"1,793,783","2,005,677","378,750","11,367","44,158,632",323.73,1.001,
05500,CALIFORNIA,SAN LUIS OBISPO,"5,648","17,591,158",259.55,"16,618,086",245.19,"472,101","397,978","102,991","4,981","23,750,753",397.36,0.897,
05510,CALIFORNIA,SAN MATEO,"4,985","21,785,919",364.19,"19,587,399",327.44,"1,526,406","335,222","336,890","3,872","17,263,358",371.54,0.893,
05520,CALIFORNIA,SANTA BARBARA,"7,930","30,788,282",323.54,"28,708,940",301.69,"1,008,774","768,488","302,078","7,219","34,584,708",399.23,0.974,
05530,CALIFORNIA,SANTA CLARA,"17,510","91,893,815",437.34,"82,716,742",393.66,"4,854,159","2,834,156","1,488,756","14,898","66,181,010",370.19,0.950,
05540,CALIFORNIA,SANTA CRUZ,"5,136","23,553,562",382.16,"21,784,155",353.46,"912,489","686,150","170,767","4,607","21,525,323",389.36,0.916,
05550,CALIFORNIA,SHASTA,"8,683","32,950,166",316.23,"31,291,042",300.31,"672,092","842,852","144,178","8,030","33,344,334",346.04,0.951,
05560,CALIFORNIA,SIERRA,106,"224,338",176.37,"198,048",155.70,"14,128","4,443","7,718",97,"424,737",364.89,0.926,
05570,CALIFORNIA,SISKIYOU,"1,872","7,777,619",346.23,"7,493,724",333.59,"151,742","100,708","31,444","1,727","8,082,575",390.01,0.845,
05580,CALIFORNIA,SOLANO,"6,724","23,976,860",297.16,"22,350,901",277.00,"730,909","686,218","208,831","5,300","20,328,218",319.63,0.880,
05590,CALIFORNIA,SONOMA,"8,532","35,374,499",345.51,"32,769,812",320.07,"1,445,303","718,980","440,402","7,388","33,757,791",380.77,0.948,
05600,CALIFORNIA,STANISLAUS,"10,300","47,556,424",384.76,"44,264,876",358.13,"1,422,334","1,574,485","294,728","9,052","39,782,954",366.24,1.006,
05610,CALIFORNIA,SUTTER,"2,899","11,142,984",320.31,"10,407,456",299.17,"372,217","298,965","64,344","2,633","10,725,053",339.44,0.994,
05620,CALIFORNIA,TEHAMA,"2,266","7,630,563",280.62,"7,218,084",265.45,"186,554","190,366","35,558","2,103","8,443,787",334.59,0.897,
05630,CALIFORNIA,TRINITY,"1,253","5,716,315",380.18,"5,334,521",354.78,"194,341","145,029","42,423","1,165","5,764,978",412.37,0.889,
05640,CALIFORNIA,TULARE,"8,250","34,598,675",349.48,"31,729,472",320.50,"1,118,905","1,512,738","237,559","7,492","33,887,757",376.93,0.995,
05650,CALIFORNIA,TUOLUMNE,"1,974","9,808,897",414.09,"9,152,939",386.40,"367,443","238,587","49,926","1,828","9,363,366",426.85,0.957,
05660,CALIFORNIA,VENTURA,"11,767","55,226,790",391.11,"51,822,449",367.00,"1,413,451","1,497,303","493,586","10,202","54,007,181",441.15,0.992,
05670,CALIFORNIA,YOLO,"2,479","11,951,506",401.76,"10,921,042",367.12,"601,951","318,108","110,404","2,021","7,432,527",306.47,0.905,
05680,CALIFORNIA,YUBA,"2,458","8,743,088",296.42,"8,296,369",281.27,"183,175","223,031","40,512","2,250","9,209,782",341.10,0.985,
06000,COLORADO,ADAMS,"5,517","23,129,234",349.36,"20,755,145",313.50,"1,471,412","484,460","418,217","4,674","22,020,828",392.61,0.965,
06010,COLORADO,ALAMOSA,422,"1,107,642",218.73,"1,060,595",209.44,"18,489","20,227","8,329",396,"1,397,252",294.03,0.908,
06020,COLORADO,ARAPAHOE,"7,095","29,397,954",345.29,"26,792,779",314.69,"1,730,666","408,809","465,698","5,966","30,811,932",430.38,0.928,
06030,COLORADO,ARCHULETA,219,"964,712",367.09,"897,506",341.52,"48,344","14,730","4,131",200,"1,150,994",479.58,0.725,
06040,COLORADO,BACA,95,"515,979",452.61,"483,341",423.98,"18,550","7,393","6,694",93,"647,104",579.84,0.947,
06050,COLORADO,BENT,184,"816,569",369.82,"780,877",353.66,"8,043","21,655","5,993",161,"609,357",315.40,0.991,
06060,COLORADO,BOULDER,"3,603","12,229,406",282.85,"11,775,511",272.35,"262,588","112,781","78,525","3,161","14,726,190",388.23,0.873,
06070,COLORADO,CHAFFEE,328,"995,937",253.03,"920,258",233.81,"54,551","12,104","9,023",301,"1,427,726",395.27,0.787,
06080,COLORADO,CHEYENNE,28,"169,659",504.94,"154,938",461.13,"5,953","2,257","6,509",25,"136,879",456.26,0.905,
06090,COLORADO,CLEAR CREEK,116,"298,568",214.49,"278,850",200.32,"14,232","2,985","2,500",100,"424,131",353.44,0.863,
06100,COLORADO,CONEJOS,203,"662,327",271.89,"633,520",260.07,"9,571","13,395","5,839",188,"881,937",390.93,0.894,
06110,COLORADO,COSTILLA,167,"463,978",231.53,"425,472",212.31,"23,831","9,878","4,795",153,"476,802",259.70,0.813,
06120,COLORADO,CROWLEY,138,"338,878",204.64,"313,624",189.39,"11,565","9,351","4,337",127,"400,633",262.88,0.975,
06130,COLORADO,CUSTER,104,"565,169",452.86,"546,973",438.28,"7,734","8,223","2,238",91,"423,754",388.05,0.779,
06140,COLORADO,DELTA,686,"2,059,210",250.15,"1,950,215",236.91,"56,676","35,177","17,140",634,"2,156,283",283.42,0.798,
06150,COLORADO,DENVER,"8,266","41,394,765",417.32,"36,518,524",368.16,"2,818,011","892,960","1,165,270","7,222","31,045,281",358.23,0.980,
06160,COLORADO,DOLORES,62,"295,299",396.91,"290,958",391.07,0,"4,341",0,57,"198,053",289.55,0.836,
06170,COLORADO,DOUGLAS,"1,148","3,580,713",259.92,"3,397,125",246.60,"112,730","33,155","37,701",881,"5,322,438",503.45,0.849,
06180,COLORADO,EAGLE,207,"1,320,711",531.69,"1,250,530",503.43,"43,973","20,459","5,747",179,"899,984",418.99,0.706,
06190,COLORADO,ELBERT,300,"1,002,777",278.55,"941,249",261.46,"43,599","12,675","5,254",239,"1,140,429",397.64,0.817,
06200,COLORADO,EL PASO,"10,595","33,146,408",260.71,"31,714,756",249.45,"694,309","596,103","141,238","9,150","40,279,893",366.85,0.900,
06210,COLORADO,FREMONT,"1,403","5,379,772",319.54,"5,095,557",302.66,"157,224","86,137","40,853","1,251","5,302,444",353.21,0.934,
06220,COLORADO,GARFIELD,702,"2,208,133",262.12,"2,103,986",249.76,"61,336","30,330","12,479",643,"3,237,429",419.57,0.819,
06230,COLORADO,GILPIN,76,"271,223",297.39,"259,366",284.39,"4,774","5,436","1,646",69,"213,624",258.00,0.771,
06240,COLORADO,GRAND,163,"513,781",262.67,"488,235",249.61,"15,395","4,576","5,574",143,"872,660",508.54,0.762,
06250,COLORADO,GUNNISON,144,"532,917",308.40,"505,216",292.37,"15,422","7,289","4,990",137,"946,572",575.77,0.759,
06260,COLORADO,HINSDALE,12,"13,210",91.74,"13,210",91.74,0,0,0,11,"17,612",133.42,0.643,
06270,COLORADO,HUERFANO,242,"649,894",223.79,"600,611",206.82,"27,436","13,694","8,150",225,"893,493",330.92,0.882,
06280,COLORADO,JACKSON,26,"87,473",280.36,"82,378",264.03,"2,927","1,273",894,24,"74,839",259.86,0.746,
06290,COLORADO,JEFFERSON,"6,302","24,197,659",319.97,"22,698,895",300.15,"835,200","381,369","282,193","5,353","25,935,440",403.75,0.952,
06300,COLORADO,KIOWA,27,"89,951",277.63,"87,700",270.68,78,"1,940",232,27,"142,391",439.48,0.932,
06310,COLORADO,KIT CARSON,144,"524,849",303.73,"503,706",291.50,"8,517","5,541","7,084",134,"774,244",481.50,0.843,
06320,COLORADO,LAKE,142,"1,096,780",643.65,"1,067,199",626.29,"17,078","7,477","5,026",133,"719,005",450.50,0.874,
06330,COLORADO,LA PLATA,890,"3,120,305",292.16,"3,058,325",286.36,"16,504","40,642","4,833",810,"3,533,818",363.56,0.838,
06340,COLORADO,LARIMER,"4,264","15,132,675",295.74,"14,452,086",282.44,"417,310","157,952","105,325","3,792","18,704,143",411.04,0.864,
06350,COLORADO,LAS ANIMAS,539,"1,825,952",282.31,"1,728,384",267.22,"42,120","37,915","17,531",512,"2,168,522",352.95,0.857,
06360,COLORADO,LINCOLN,104,"364,955",292.43,"338,990",271.63,"13,895","8,530","3,538",99,"557,172",469.00,1.012,
06370,COLORADO,LOGAN,468,"2,923,609",520.59,"2,766,226",492.56,"89,254","45,700","22,427",440,"2,090,388",395.91,0.888,
06380,COLORADO,MESA,"2,614","8,428,012",268.68,"7,974,479",254.22,"209,833","148,862","94,836","2,271","8,939,958",328.05,0.824,
06390,COLORADO,MINERAL,*,*,*,*,*,*,*,*,*,*,*,*,
06400,COLORADO,MOFFAT,272,"1,114,040",341.31,"1,081,610",331.38,"16,096","10,095","6,238",240,"1,343,295",466.42,0.843,
06410,COLORADO,MONTEZUMA,612,"1,778,420",242.16,"1,677,872",228.47,"58,465","27,434","14,647",561,"2,508,605",372.64,0.839,
06420,COLORADO,MONTROSE,894,"2,607,089",243.02,"2,484,757",231.61,"70,312","41,945","10,074",834,"3,422,638",341.99,0.801,
06430,COLORADO,MORGAN,539,"1,991,400",307.88,"1,828,561",282.71,"99,142","37,261","26,434",506,"2,251,788",370.85,0.933,
06440,COLORADO,OTERO,763,"2,428,101",265.19,"2,354,121",257.11,"21,037","39,393","13,546",720,"3,044,812",352.41,1.013,
06450,COLORADO,OURAY,31,"173,519",466.45,"155,381",417.69,"12,658","3,635","1,843",29,"222,998",640.80,0.671,
06460,COLORADO,PARK,284,"543,666",159.53,"512,417",150.36,"14,662","11,006","5,581",236,"1,020,345",360.29,0.742,
06470,COLORADO,PHILLIPS,86,"411,708",398.94,"392,457",380.29,"10,235","6,478","2,535",83,"372,898",374.40,0.924,
06480,COLORADO,PITKIN,50,"466,173",776.96,"463,784",772.97,0,"2,388",0,48,"232,867",404.28,0.751,
06490,COLORADO,PROWERS,319,"857,696",224.06,"831,601",217.24,"9,933","11,246","4,913",301,"1,372,599",380.01,0.921,
06500,COLORADO,PUEBLO,"5,441","16,636,905",254.81,"15,624,872",239.31,"393,698","396,998","221,336","4,957","20,805,501",349.77,1.008,
06510,COLORADO,RIO BLANCO,86,"251,215",243.43,"248,154",240.46,"1,232","1,108",720,79,"468,543",494.24,0.864,
06520,COLORADO,RIO GRANDE,256,"841,780",274.02,"793,517",258.31,"23,158","18,491","6,612",229,"1,230,995",447.96,0.821,
06530,COLORADO,ROUTT,215,"1,176,382",455.96,"1,091,437",423.04,"65,095","12,230","7,620",196,"1,031,947",438.75,0.715,
06540,COLORADO,SAGUACHE,148,"434,207",244.49,"421,149",237.13,"4,342","6,264","2,450",132,"533,522",336.82,0.776,
06550,COLORADO,SAN JUAN,*,*,*,*,*,*,*,*,*,*,*,*,
06560,COLORADO,SAN MIGUEL,44,"415,477",786.89,"400,881",759.24,"6,554","6,562","1,479",39,"264,248",564.63,0.692,
06570,COLORADO,SEDGWICK,55,"249,716",378.36,"238,697",361.66,"3,699","5,465","1,854",52,"247,493",396.62,0.821,
06580,COLORADO,SUMMIT,135,"309,973",191.34,"302,127",186.50,"2,632","1,942","3,271",116,"607,707",436.57,0.664,
06590,COLORADO,TELLER,511,"1,573,279",256.57,"1,514,042",246.91,"27,742","23,079","8,414",455,"1,809,963",331.50,0.772,
06600,COLORADO,WASHINGTON,78,"168,320",179.83,"152,988",163.45,"8,987","4,022","2,321",70,"292,763",348.53,0.898,
06610,COLORADO,WELD,"3,691","13,743,965",310.30,"12,869,538",290.56,"438,535","243,154","192,738","3,260","15,313,759",391.46,0.925,
06620,COLORADO,YUMA,156,"472,988",252.66,"444,451",237.42,"13,515","9,530","5,490",146,"781,630",446.14,0.884,
06630,COLORADO,BROOMFIELD,575,"1,566,360",227.01,"1,461,277",211.78,"55,709","26,606","22,767",430,"1,850,621",358.65,0.841,
07000,CONNECTICUT,FAIRFIELD,"11,462","64,942,935",472.16,"56,900,087",413.69,"4,857,057","1,145,424","2,040,365","9,942","59,147,904",495.77,1.038,
07010,CONNECTICUT,HARTFORD,"17,914","92,321,144",429.46,"79,838,510",371.40,"8,147,729","1,473,482","2,861,421","15,387","83,716,008",453.39,1.071,
07020,CONNECTICUT,LITCHFIELD,"3,878","15,304,574",328.88,"13,879,549",298.25,"945,617","213,881","265,525","3,347","19,802,861",493.05,1.028,
07030,CONNECTICUT,MIDDLESEX,"3,103","14,853,694",398.91,"13,527,598",363.29,"840,268","173,666","312,161","2,673","14,413,497",449.35,1.026,
07040,CONNECTICUT,NEW HAVEN,"18,488","103,410,800",466.12,"88,397,335",398.44,"9,864,388","1,963,973","3,185,103","15,909","94,584,470",495.45,1.102,
07050,CONNECTICUT,NEW LONDON,"6,626","31,457,000",395.63,"29,491,367",370.90,"1,146,209","519,235","300,188","5,848","34,204,185",487.41,1.089,
07060,CONNECTICUT,TOLLAND,"2,017","11,391,362",470.64,"10,274,314",424.49,"771,291","151,063","194,692","1,671","10,621,668",529.71,0.998,
07070,CONNECTICUT,WINDHAM,"3,443","14,931,571",361.40,"13,661,330",330.65,"808,048","243,558","218,633","2,980","16,347,596",457.15,1.070,
08000,DELAWARE,KENT,"5,252","25,337,363",402.03,"23,813,773",377.85,"711,251","488,560","323,777","4,803","25,788,802",447.44,1.014,
08010,DELAWARE,NEW CASTLE,"12,429","64,549,205",432.79,"57,833,897",387.76,"4,002,487","1,085,069","1,627,750","10,804","55,701,971",429.64,0.991,
08020,DELAWARE,SUSSEX,"5,945","31,221,072",437.64,"30,071,338",421.52,"551,396","362,500","235,838","5,448","30,460,961",465.93,0.978,
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"12,863","93,288,549",604.37,"78,250,957",506.95,"8,016,196","2,375,622","4,645,772","11,856","58,838,811",413.57,1.066,
10000,FLORIDA,ALACHUA,"5,548","31,283,970",469.90,"26,182,802",393.28,"2,822,587","775,920","1,502,659","4,976","23,821,373",398.94,0.980,
10010,FLORIDA,BAKER,766,"3,389,059",368.70,"3,123,992",339.86,"142,890","78,896","43,280",677,"3,877,627",477.31,1.027,
10020,FLORIDA,BAY,"5,486","24,325,547",369.51,"23,587,110",358.29,"145,123","538,398","54,914","5,087","27,782,186",455.12,1.033,
10030,FLORIDA,BRADFORD,757,"3,178,876",349.94,"2,754,275",303.20,"221,572","66,492","136,536",703,"3,342,777",396.25,1.045,
10040,FLORIDA,BREVARD,"12,851","51,346,473",332.96,"50,073,712",324.71,"481,454","601,732","189,574","11,331","58,983,183",433.79,1.065,
10050,FLORIDA,BROWARD,"18,967","116,568,648",512.16,"111,264,689",488.85,"1,403,257","2,951,313","949,386","16,282","111,072,498",568.48,1.130,
10060,FLORIDA,CALHOUN,387,"1,580,588",340.35,"1,551,315",334.05,"3,342","24,489","1,440",360,"1,530,203",354.21,1.081,
10070,FLORIDA,CHARLOTTE,"4,001","16,168,352",336.76,"15,771,748",328.50,"170,217","161,688","64,697","3,623","20,424,463",469.79,1.071,
10080,FLORIDA,CITRUS,"3,739","14,379,974",320.50,"13,753,687",306.54,"346,073","152,445","127,768","3,394","17,432,224",428.02,1.032,
10090,FLORIDA,CLAY,"3,088","13,171,751",355.46,"12,562,989",339.03,"252,557","235,210","120,993","2,704","18,542,739",571.46,0.976,
10100,FLORIDA,COLLIER,"3,761","16,377,678",362.88,"16,034,007",355.27,"126,096","159,529","58,045","3,407","20,728,934",507.02,0.974,
10110,FLORIDA,COLUMBIA,"2,526","12,476,867",411.61,"11,405,811",376.28,"583,135","231,980","255,940","2,274","12,082,128",442.76,1.066,
10120,FLORIDA,MIAMI-DADE,"24,683","186,239,514",628.77,"164,670,163",555.95,"7,703,205","7,911,176","5,954,968","22,500","192,236,987",711.99,1.320,
10130,FLORIDA,DE SOTO,793,"2,739,677",287.90,"2,695,175",283.23,"8,508","31,186","4,807",736,"4,102,938",464.55,1.125,
10140,FLORIDA,DIXIE,614,"2,712,042",368.08,"2,359,598",320.25,"191,924","61,579","98,939",569,"2,859,517",418.79,0.998,
10150,FLORIDA,DUVAL,"17,601","100,641,444",476.49,"91,649,182",433.92,"4,302,274","2,623,078","2,066,908","15,640","92,556,103",493.16,1.070,
10160,FLORIDA,ESCAMBIA,"8,539","31,402,386",306.46,"30,221,322",294.93,"376,368","679,343","125,352","7,692","37,532,904",406.62,1.024,
10170,FLORIDA,FLAGLER,"2,095","6,883,604",273.81,"6,700,833",266.54,"91,031","55,275","36,463","1,839","9,465,761",428.94,0.958,
10180,FLORIDA,FRANKLIN,241,"1,085,857",375.47,"1,034,003",357.54,"21,792","20,508","9,552",224,"1,155,307",429.80,1.024,
10190,FLORIDA,GADSDEN,"1,378","5,579,069",337.39,"5,332,343",322.47,"79,282","125,392","42,050","1,147","4,581,954",332.89,1.028,
10200,FLORIDA,GILCHRIST,478,"2,234,270",389.52,"1,999,936",348.66,"122,241","48,737","63,355",442,"2,271,420",428.25,0.979,
10210,FLORIDA,GLADES,147,"686,682",389.28,"646,115",366.28,"19,695","14,042","6,829",134,"703,961",437.79,1.110,
10220,FLORIDA,GULF,409,"1,525,541",310.83,"1,470,640",299.64,"22,411","28,204","4,285",368,"1,797,235",406.98,0.989,
10230,FLORIDA,HAMILTON,421,"2,291,412",453.57,"2,016,740",399.20,"158,195","57,743","58,733",387,"1,782,989",383.93,1.037,
10240,FLORIDA,HARDEE,474,"1,851,124",325.44,"1,793,527",315.32,"19,997","29,463","8,136",437,"2,497,518",476.26,1.065,
