"IPPS and OPPS Provider Indices by Fiscal Year — Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
Provider Number,CBSA 2016,SSA Code,State,County,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2014,IPPS Provider  2016
170198,NA,17770,KS,RENO,0.8183,0.8183,0.7987,0.8022,0.7935,0.7859,0.7696
170020,NA,17770,KS,RENO,0.8743,0.8743,0.8712,0.8566,0.8437,0.8523,0.8297
170142,31740,17800,KS,RILEY,0.8963,0.8962,0.8903,0.877,0.892,0.8928,0.8296
170190,31740,17800,KS,RILEY,0.8183,0.8183,0.7987,0.8022,0.892,0.8928,0.8185
170187,NA,17840,KS,SALINE,0.8183,0.8183,0.7987,0.8022,0.7935,0.7859,0.7696
170012,NA,17840,KS,SALINE,0.8743,0.8743,0.7987,0.8022,0.7935,0.7859,0.8297
170183,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170200,48620,17860,KS,SEDGWICK,,,,0.8566,0.8548,0.8523,0.8297
170186,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170192,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170123,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170122,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170196,48620,17860,KS,SEDGWICK,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.8297
170068,NA,17870,KS,SEWARD,0.8468,0.8468,0.8396,0.8453,0.832,0.8102,0.7894
170016,45820,17880,KS,SHAWNEE,0.918,0.918,0.9092,0.8905,0.9083,0.9083,0.8296
170086,45820,17880,KS,SHAWNEE,0.918,0.918,0.9092,0.8905,0.9083,0.9083,0.8296
170039,48620,17950,KS,SUMNER,0.8962,0.8961,0.8815,0.8566,0.8548,0.8523,0.7696
170146,28140,17986,KS,WYANDOTTE,0.9555,0.9554,0.951,0.9442,0.9442,0.9262,0.9308
170040,28140,17986,KS,WYANDOTTE,0.9555,0.9554,0.951,0.9442,0.9442,0.9262,0.9308
180149,NA,18000,KY,ADAIR,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180017,NA,18040,KY,BARREN,0.808,0.808,0.8307,0.7996,0.8501,0.8382,0.8245
180020,NA,18060,KY,BELL,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.771
180021,NA,18060,KY,BELL,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180045,17140,18070,KY,BOONE,0.9399,0.9399,0.9589,0.9284,0.9319,0.9264,0.9261
180046,30460,18080,KY,BOURBON,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180036,26580,18090,KY,BOYD,0.9036,0.9036,0.8877,0.8768,0.8492,0.878,0.8671
180009,26580,18090,KY,BOYD,0.9036,0.9036,0.8877,0.8768,0.8492,0.878,0.8671
180048,NA,18100,KY,BOYLE,0.8902,0.8902,0.8817,0.8773,0.8742,0.866,0.8615
180139,NA,18120,KY,BREATHITT,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180027,NA,18170,KY,CALLOWAY,0.8143,0.8143,0.7968,0.7906,0.806,0.779,0.771
180001,17140,18180,KY,CAMPBELL,0.9399,0.9399,0.9589,0.9284,0.9319,0.9264,0.9261
180051,17300,18230,KY,CHRISTIAN,0.8143,0.8143,0.7968,0.8069,0.806,0.779,0.771
180092,30460,18240,KY,CLARK,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180043,NA,18250,KY,CLAY,0.7961,0.7961,0.7968,0.8535,0.863,0.857,0.8544
180106,NA,18260,KY,CLINTON,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180095,NA,18270,KY,CRITTENDEN,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180038,36980,18290,KY,DAVIESS,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180010,30460,18330,KY,FAYETTE,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180067,30460,18330,KY,FAYETTE,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180143,30460,18330,KY,FAYETTE,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180103,30460,18330,KY,FAYETTE,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180053,NA,18340,KY,FLEMING,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180005,NA,18350,KY,FLOYD,0.8725,0.8725,0.7968,0.8596,0.8492,0.8534,0.827
180127,NA,18360,KY,FRANKLIN,0.8902,0.8902,0.9589,0.9284,0.9319,0.9264,0.9261
180117,NA,18361,KY,FULTON,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180116,NA,18410,KY,GRAVES,0.8143,0.8143,0.8401,0.8373,0.8371,0.8444,0.8141
180070,NA,18420,KY,GRAYSON,0.8201,0.8201,0.808,0.8018,0.8036,0.779,0.771
180012,21060,18460,KY,HARDIN,0.8902,0.8902,0.8817,0.8773,0.8742,0.866,0.8615
180050,NA,18470,KY,HARLAN,0.8123,0.8123,0.7968,0.7906,0.7924,0.7819,0.7819
180079,NA,18480,KY,HARRISON,0.822,0.822,0.8134,0.8072,0.809,0.801,0.793
180056,21780,18500,KY,HENDERSON,0.8456,0.8456,0.8353,0.8554,0.8401,0.8413,0.8901
180093,NA,18530,KY,HOPKINS,0.8152,0.8152,0.8112,0.829,0.8106,0.779,0.771
180130,31140,18550,KY,JEFFERSON,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8734
180088,31140,18550,KY,JEFFERSON,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8734
180040,31140,18550,KY,JEFFERSON,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8734
180141,31140,18550,KY,JEFFERSON,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8734
180078,NA,18570,KY,JOHNSON,0.8725,0.8725,0.8726,0.8596,0.8492,0.8534,0.827
180035,17140,18580,KY,KENTON,0.9399,0.9399,0.9589,0.9284,0.9319,0.9264,0.9261
180080,NA,18600,KY,KNOX,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180011,NA,18620,KY,LAUREL,0.8732,0.8732,0.8604,0.8535,0.863,0.857,0.8544
180128,NA,18630,KY,LAWRENCE,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180002,NA,18660,KY,LETCHER,0.8101,0.8101,0.8022,0.7949,0.8011,0.7819,0.7819
180066,NA,18700,KY,LOGAN,0.9351,0.9351,0.8491,0.8429,0.8447,0.8314,0.8234
180104,NA,18720,KY,MC CRACKEN,0.8143,0.8143,0.8401,0.828,0.8371,0.8444,0.8141
180102,NA,18720,KY,MC CRACKEN,0.8143,0.8143,0.8401,0.828,0.8371,0.8444,0.8141
180049,NA,18750,KY,MADISON,0.8732,0.8732,0.8604,0.8535,0.863,0.857,0.8544
180024,NA,18770,KY,MARION,0.8902,0.8902,0.8817,0.8773,0.8742,0.866,0.771
180019,NA,18800,KY,MASON,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180105,NA,18850,KY,MONROE,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180064,NA,18860,KY,MONTGOMERY,0.8275,0.8275,0.8169,0.8107,0.8125,0.8057,0.7977
180004,NA,18880,KY,MUHLENBERG,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180025,NA,18890,KY,NELSON,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8615
180138,31140,18920,KY,OLDHAM,0.8902,0.8902,0.8817,0.8773,0.8742,0.8762,0.8734
180029,NA,18960,KY,PERRY,0.8732,0.8732,0.8604,0.8535,0.863,0.857,0.8544
180044,NA,18970,KY,PIKE,0.8725,0.8725,0.8726,0.8596,0.8492,0.8534,0.827
180069,NA,18970,KY,PIKE,0.8725,0.8725,0.8726,0.8596,0.8492,0.8534,0.827
180132,NA,18972,KY,PULASKI,0.8732,0.8732,0.8604,0.8535,0.863,0.857,0.8544
180115,NA,18974,KY,ROCKCASTLE,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180018,NA,18975,KY,ROWAN,0.7961,0.7961,0.8604,0.8535,0.863,0.779,0.771
180101,30460,18977,KY,SCOTT,0.8842,0.8842,0.8731,0.8696,0.8927,0.8805,0.8787
180016,31140,18978,KY,SHELBY,0.8902,0.8902,0.7968,0.7906,0.7924,0.779,0.771
180087,NA,18981,KY,TAYLOR,0.7961,0.7961,0.7968,0.7906,0.7924,0.779,0.771
180124,14540,18986,KY,WARREN,0.9351,0.9351,0.9245,0.9041,0.8823,0.8916,0.8573
180013,14540,18986,KY,WARREN,0.9351,0.9351,0.9245,0.9041,0.8823,0.8574,0.8573
190044,29180,19000,LA,ACADIA,0.8085,0.8085,0.8129,0.8138,0.8056,0.7822,0.7938
190133,NA,19010,LA,ALLEN,0.7926,0.7926,0.7996,0.8005,0.7923,0.7728,0.7086
190106,NA,19010,LA,ALLEN,0.8152,0.8151,0.8137,0.8005,0.7923,0.7728,0.7086
190242,12940,19020,LA,ASCENSION,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190099,NA,19040,LA,AVOYELLES,0.8013,0.8013,0.8022,0.8031,0.7949,0.7761,0.7119
190050,NA,19050,LA,BEAUREGARD,0.7868,0.7868,0.797,0.7979,0.7897,0.7705,0.7063
190236,43340,19070,LA,BOSSIER,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190278,43340,19080,LA,CADDO,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190098,43340,19080,LA,CADDO,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190111,43340,19080,LA,CADDO,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190041,43340,19080,LA,CADDO,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190201,29340,19090,LA,CALCASIEU,0.7971,0.7971,0.8167,0.7923,0.7841,0.7782,0.7631
190161,29340,19090,LA,CALCASIEU,0.7971,0.7971,0.8167,0.7923,0.7841,0.7782,0.7631
190060,29340,19090,LA,CALCASIEU,0.7971,0.7971,0.8167,0.7923,0.7841,0.7782,0.7931
190027,29340,19090,LA,CALCASIEU,0.7971,0.7971,0.8167,0.7923,0.7841,0.7782,0.7631
190013,29340,19090,LA,CALCASIEU,0.7971,0.7971,0.8167,0.7923,0.7841,0.7782,0.7631
190190,NA,19100,LA,CALDWELL,0.7925,0.7925,0.8163,0.804,0.789,0.7732,0.7161
190184,NA,19100,LA,CALDWELL,0.7925,0.7925,0.7989,0.7954,0.789,0.7732,0.7161
190307,29340,19110,LA,CAMERON,,,,,0.7841,0.7782,0.7631
190114,NA,19130,LA,CLAIBORNE,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7202
190118,43340,19150,LA,DE SOTO,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8126
190251,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190020,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190202,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190273,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190266,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190128,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190122,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190065,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190064,12940,19160,LA,E. BATON ROUGE,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190208,NA,19170,LA,EAST CARROLL,0.7824,0.7824,0.7914,0.7905,0.7841,0.7683,0.7301
190199,12940,19180,LA,EAST FELICIANA,0.8239,0.8239,0.8691,0.8576,0.8109,0.8031,0.7944
190025,NA,19190,LA,EVANGELINE,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7206
190167,NA,19190,LA,EVANGELINE,0.8569,0.8569,0.8522,0.83,0.8279,0.8077,0.8018
190140,NA,19200,LA,FRANKLIN,0.7859,0.7859,0.7944,0.7953,0.7871,0.7703,0.7061
190304,29180,19220,LA,IBERIA,,,,,,0.7729,0.7845
190054,29180,19220,LA,IBERIA,0.7909,0.7909,0.7984,0.7993,0.7911,0.7729,0.7845
190003,29180,19220,LA,IBERIA,0.8569,0.8569,0.8522,0.83,0.8279,0.8077,0.7845
190274,35380,19250,LA,JEFFERSON,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190146,35380,19250,LA,JEFFERSON,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190039,35380,19250,LA,JEFFERSON,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190036,35380,19250,LA,JEFFERSON,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190053,NA,19260,LA,JEFFRSON DAVIS,0.7925,0.7925,0.8021,0.803,0.7948,0.7735,0.7516
190263,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190268,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190259,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190255,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190205,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190102,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190006,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190002,29180,19270,LA,LAFAYETTE,0.8569,0.8569,0.8522,0.83,0.8422,0.8077,0.7799
190004,26380,19280,LA,LAFOURCHE,0.8006,0.8006,0.7971,0.7923,0.8016,0.7683,0.7041
190145,NA,19290,LA,LA SALLE,0.7914,0.7914,0.7965,0.7974,0.7892,0.772,0.7078
190086,NA,19300,LA,LINCOLN,0.7925,0.7925,0.8163,0.804,0.7944,0.785,0.8126
190257,NA,19300,LA,LINCOLN,0.7925,0.7925,0.8163,0.7959,0.7895,0.7719,0.7077
190116,NA,19330,LA,MOREHOUSE,0.7909,0.7909,0.7988,0.7997,0.7915,0.7733,0.7091
190007,NA,19340,LA,NATCHITOCHES,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7041
190300,35380,19350,LA,ORLEANS,,,,,,0.8635,0.8602
190176,35380,19350,LA,ORLEANS,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190135,35380,19350,LA,ORLEANS,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190046,35380,19350,LA,ORLEANS,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190005,35380,19350,LA,ORLEANS,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190246,33740,19360,LA,OUACHITA,0.7899,0.7899,0.7989,0.8086,0.7944,0.785,0.7585
190245,33740,19360,LA,OUACHITA,0.7925,0.7925,0.8163,0.8086,0.7944,0.785,0.7585
190160,33740,19360,LA,OUACHITA,0.7925,0.7925,0.8163,0.804,0.7944,0.785,0.7585
190125,33740,19360,LA,OUACHITA,0.7925,0.7925,0.8163,0.804,0.7944,0.785,0.7585
190261,33740,19360,LA,OUACHITA,0.7925,0.7925,0.8163,0.8086,0.7944,0.785,0.7585
190011,33740,19360,LA,OUACHITA,0.7925,0.7925,0.8163,0.804,0.7944,0.785,0.7585
190026,10780,19390,LA,RAPIDES,0.8152,0.8151,0.8137,0.8169,0.796,0.7844,0.8018
190298,10780,19390,LA,RAPIDES,,,,,0.796,0.7844,0.8018
190019,10780,19390,LA,RAPIDES,0.8152,0.8151,0.8137,0.8169,0.796,0.7844,0.8018
190009,10780,19390,LA,RAPIDES,0.8152,0.8151,0.8137,0.8169,0.796,0.7844,0.8018
190151,NA,19410,LA,RICHLAND,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7186
190218,NA,19420,LA,SABINE,0.8465,0.8465,0.8608,0.853,0.7841,0.7683,0.7307
190079,35380,19440,LA,ST. CHARLES,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190175,35380,19470,LA,ST. JOHN BAPTIST,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190017,NA,19480,LA,ST. LANDRY,0.8569,0.8569,0.8522,0.83,0.8279,0.8077,0.7576
190014,NA,19500,LA,ST. MARY,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7944
190045,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190270,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190256,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190204,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190267,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190250,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190177,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190040,35380,19510,LA,ST. TAMMANY,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8602
190303,25220,19520,LA,TANGIPAHOA,,,,,0.8078,0.7888,0.8238
190015,25220,19520,LA,TANGIPAHOA,0.901,0.901,0.896,0.8869,0.8829,0.8635,0.8495
190241,26380,19540,LA,TERREBONNE,0.8006,0.8006,0.7971,0.7918,0.8016,0.7683,0.7041
190183,26380,19540,LA,TERREBONNE,0.8006,0.8006,0.7971,0.7923,0.8016,0.7683,0.7041
190008,26380,19540,LA,TERREBONNE,0.8006,0.8006,0.7971,0.7923,0.8016,0.7683,0.8495
190034,29180,19560,LA,VERMILION,0.8013,0.8013,0.807,0.8079,0.7997,0.7784,0.7041
190164,NA,19570,LA,VERNON,0.8152,0.8151,0.8137,0.8169,0.796,0.7951,0.8018
190297,NA,19570,LA,VERNON,0.7824,0.7824,0.7914,0.7905,0.7841,0.7683,0.7041
190001,NA,19580,LA,WASHINGTON,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7581
190144,43340,19590,LA,WEBSTER,0.8465,0.8465,0.8608,0.853,0.8398,0.8234,0.8347
190088,43340,19590,LA,WEBSTER,0.8465,0.8465,0.8192,0.8201,0.8119,0.7904,0.7041
190081,NA,19610,LA,WEST CARROLL,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7041
190090,NA,19630,LA,WINN,0.7824,0.7824,0.7914,0.7923,0.7841,0.7683,0.7041
200024,30340,20000,ME,ANDROSCOGGIN,0.9743,0.9743,0.9467,0.9322,0.9671,0.9606,0.9636
200034,30340,20000,ME,ANDROSCOGGIN,0.9743,0.9743,0.9467,0.9322,0.9671,0.9606,0.9636
200052,NA,20010,ME,AROOSTOOK,0.8555,0.8555,0.8546,0.8502,0.8276,0.8199,0.8569
200031,NA,20010,ME,AROOSTOOK,0.8555,0.8555,0.8546,0.8502,0.8276,0.8199,0.8569
200018,NA,20010,ME,AROOSTOOK,0.8555,0.8555,0.8546,0.8502,0.8276,0.8199,0.8569
200025,38860,20020,ME,CUMBERLAND,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
200008,38860,20020,ME,CUMBERLAND,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
200009,38860,20020,ME,CUMBERLAND,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
200021,38860,20020,ME,CUMBERLAND,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
200037,NA,20030,ME,FRANKLIN,0.8555,0.8555,0.8546,0.8502,0.8276,0.8199,0.8569
200050,NA,20040,ME,HANCOCK,1.0025,1.0025,0.9646,0.978,0.9796,0.9377,0.9972
200041,NA,20050,ME,KENNEBEC,0.8555,0.8555,0.8546,0.8502,0.9796,0.9377,0.8569
200039,NA,20050,ME,KENNEBEC,0.9743,0.9743,0.9467,0.9322,0.9671,0.9606,0.9636
200063,NA,20060,ME,KNOX,0.8555,0.8555,0.8546,0.8502,0.8276,0.8199,0.8569
200002,NA,20070,ME,LINCOLN,0.9743,0.9743,0.9467,0.9322,0.8276,0.8199,0.88
200033,12620,20090,ME,PENOBSCOT,1.0025,1.0025,0.9646,0.978,1.0041,0.9559,1.008
200001,12620,20090,ME,PENOBSCOT,1.0025,1.0025,0.9646,0.978,1.0041,0.9559,1.008
200019,38860,20150,ME,YORK,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
200020,38860,20150,ME,YORK,1.0206,1.0206,1.0167,1.0208,1.0248,1.013,1.0195
200040,38860,20150,ME,YORK,1.02,1.02,0.9891,0.96,1.0053,1.0048,1.0195
210027,19060,21000,MD,ALLEGANY,0.9246,0.9246,0.9258,0.9324,0.8763,0.8611,0.8742
210043,12580,21010,MD,ANNE ARUNDEL,1.0227,1.0227,1.0188,1.003,1.0032,0.971,0.9618
210023,12580,21010,MD,ANNE ARUNDEL,1.0227,1.0227,1.0188,1.003,1.0032,0.971,0.9618
210015,12580,21020,MD,BALTIMORE,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210044,12580,21020,MD,BALTIMORE,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210007,12580,21020,MD,BALTIMORE,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210040,12580,21020,MD,BALTIMORE,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210058,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210056,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210038,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210034,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210029,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210011,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210009,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210008,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210002,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210012,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210013,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210024,12580,21030,MD,BALTIMORE CITY,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210039,47894,21040,MD,CALVERT,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210033,12580,21060,MD,CARROLL,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210032,48864,21070,MD,CECIL,1.076,1.076,1.0723,1.0747,1.0753,1.0863,1.0637
210035,47894,21080,MD,CHARLES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210005,43524,21100,MD,FREDERICK,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9278
210017,NA,21110,MD,GARRETT,0.9246,0.9246,0.9258,0.9324,0.8723,0.8611,0.8618
210049,12580,21120,MD,HARFORD,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210006,12580,21120,MD,HARFORD,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9575
210048,12580,21130,MD,HOWARD,1.0148,1.0148,1.0153,0.9995,0.9997,0.971,0.9647
210030,NA,21140,MD,KENT,0.9246,0.9246,0.9258,0.9324,0.8723,0.8611,0.9172
210016,43524,21150,MD,MONTGOMERY,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9664
210004,43524,21150,MD,MONTGOMERY,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9664
210057,43524,21150,MD,MONTGOMERY,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9664
210022,43524,21150,MD,MONTGOMERY,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9664
210018,43524,21150,MD,MONTGOMERY,1.0789,1.0789,1.0363,1.0091,1.0228,1.0189,0.9664
210060,47894,21160,MD,PRINCE GEORGES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210054,47894,21160,MD,PRINCE GEORGES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210003,47894,21160,MD,PRINCE GEORGES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210051,47894,21160,MD,PRINCE GEORGES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210055,47894,21160,MD,PRINCE GEORGES,1.0718,1.0718,1.0528,1.0546,1.0453,1.0309,1.02
210028,15680,21180,MD,ST. MARYS,0.9629,0.9629,0.9641,0.9571,0.897,0.8858,0.9691
210045,41540,21190,MD,SOMERSET,0.9246,0.9246,0.9258,0.9324,0.9148,0.8828,0.9156
210037,NA,21200,MD,TALBOT,0.9246,0.9246,0.9258,0.9324,0.8723,0.8611,0.875
210001,25180,21210,MD,WASHINGTON,0.9433,0.9433,0.9553,0.942,0.9536,0.9337,0.9068
210019,41540,21220,MD,WICOMICO,0.9246,0.9246,0.9258,0.9324,0.9148,0.8828,0.9156
210061,41540,21230,MD,WORCESTER,0.9434,0.9434,0.9446,0.9324,0.8923,0.8811,0.9156
220012,12700,22000,MA,BARNSTABLE,1.258,1.258,1.2761,1.3452,1.3001,1.3052,1.3337
220135,12700,22000,MA,BARNSTABLE,1.258,1.258,1.2761,1.3452,1.3001,1.3052,1.3337
220051,38340,22010,MA,BERKSHIRE,1.0358,1.0358,0.9623,1.3452,1.3001,1.3052,1.295
220046,38340,22010,MA,BERKSHIRE,1.0735,1.1577,1.043,1.3452,1.3001,1.3052,1.295
220074,39300,22020,MA,BRISTOL,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.295
220073,39300,22020,MA,BRISTOL,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.2997
220020,39300,22020,MA,BRISTOL,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.2997
220008,39300,22020,MA,BRISTOL,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.295
220035,15764,22040,MA,ESSEX,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.295
220033,15764,22040,MA,ESSEX,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.295
220029,15764,22040,MA,ESSEX,1.1577,1.1577,1.1629,1.3452,1.3001,1.3052,1.295
