AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
36540,OHIO                     ,MEIGS,"-40,891","-42,482","-45,296","-36,242","-17,878",,,,,
36550,OHIO                     ,MERCER,"-40,064","-37,394","-40,405","-34,078","-20,915",,,,,
36560,OHIO                     ,MIAMI,"-197,791","-151,139","-142,332","-154,844","-81,207",,,,,
36570,OHIO                     ,MONROE,"-15,826","-12,542","-10,644","-5,695","-2,212",,,,,
36580,OHIO                     ,MONTGOMERY,"-564,268","-388,642","-394,734","-424,743","-126,802",,,,,
36590,OHIO                     ,MORGAN,"-22,705","-19,070","16,471","31,545","21,828",,,,,
36600,OHIO                     ,MORROW,"-21,514","-28,930","-34,638","-26,114","-15,745",,,,,
36610,OHIO                     ,MUSKINGUM,"-205,009","-152,788","271,649","358,566","285,007",,,,,
36620,OHIO                     ,NOBLE,"-15,748","-13,004","-1,220","3,331","3,486",,,,,
36630,OHIO                     ,OTTAWA,"-68,269","-88,243","-63,816","-16,618","10,214",,,,,
36640,OHIO                     ,PAULDING,"8,469","8,053","-4,018","-4,379","-2,247",,,,,
36650,OHIO                     ,PERRY,"-77,394","-77,583","-6,854","38,778","28,384",,,,,
36660,OHIO                     ,PICKAWAY,"-107,829","-126,998","-140,169","-103,478","-48,336",,,,,
36670,OHIO                     ,PIKE,"-53,859","-73,642","-78,355","-60,244",363,,,,,
36680,OHIO                     ,PORTAGE,"-108,909","20,288","-1,615","59,500","104,938",,,,,
36690,OHIO                     ,PREBLE,"-51,872","-36,522","-46,959","-26,940","-12,438",,,,,
36700,OHIO                     ,PUTNAM,"-29,162","-32,414","-17,586","-19,757","15,047",,,,,
36710,OHIO                     ,RICHLAND,"-16,417","74,542","112,836","24,128","-131,430",,,,,
36720,OHIO                     ,ROSS,"-154,033","-217,092","-227,307","-176,814","6,088",,,,,
36730,OHIO                     ,SANDUSKY,"-105,905","-97,609","-86,721","-41,733","-17,713",,,,,
36740,OHIO                     ,SCIOTO,"-183,805","-177,286","-154,986","-83,044","-11,065",,,,,
36750,OHIO                     ,SENECA,"-86,842","-80,664","-65,654","-40,155","-7,996",,,,,
36760,OHIO                     ,SHELBY,"-85,175","-84,596","-58,668","-81,186","-30,613",,,,,
36770,OHIO                     ,STARK,"-569,469","-337,549","-326,834","-440,459","-303,842",,,,,
36780,OHIO                     ,SUMMIT,"-348,105","31,657","-24,910","93,696","-23,635",,,,,
36790,OHIO                     ,TRUMBULL,"-278,923","-130,949","-105,055","-23,187","-35,251",,,,,
36800,OHIO                     ,TUSCARAWAS,"-139,637","-133,420","-125,064","-103,845","-66,206",,,,,
36810,OHIO                     ,UNION,"-61,395","-78,939","-81,401","-67,780","-40,949",,,,,
36820,OHIO                     ,VAN WERT,"-10,922","-14,323","-18,745","-14,741","-3,124",,,,,
36830,OHIO                     ,VINTON,"-23,892","-29,893","-32,158","-27,111","-6,888",,,,,
36840,OHIO                     ,WARREN,"-144,609","-100,626","-131,942","-63,710","-32,221",,,,,
36850,OHIO                     ,WASHINGTON,"-99,520","-71,545","-70,739","-44,389","-24,964",,,,,
36860,OHIO                     ,WAYNE,"-94,201","-19,090","1,223","3,260",-40,,,,,
36870,OHIO                     ,WILLIAMS,"6,627","-2,898","6,774","45,961","58,156",,,,,
36880,OHIO                     ,WOOD,"-136,985","-186,744","-111,882","-33,041","39,072",,,,,
36890,OHIO                     ,WYANDOT,"-25,820","-30,179","-16,685","-10,323","-6,517",,,,,
37000,OKLAHOMA                 ,ADAIR,"-20,812","-16,177","-23,285","-30,070","-18,483",,,,,
37010,OKLAHOMA                 ,ALFALFA,"-23,158","-21,180","-27,402","-20,045","2,797",,,,,
37020,OKLAHOMA                 ,ATOKA,"-20,467","-4,316","-8,004","-4,410","-3,922",,,,,
37030,OKLAHOMA                 ,BEAVER,"-10,482","-9,705","-5,588","-6,736","-1,412",,,,,
37040,OKLAHOMA                 ,BECKHAM,"3,580","1,154","-12,916","-17,265","-1,170",,,,,
37050,OKLAHOMA                 ,BLAINE,"-5,748","-15,569","-17,046","-9,564","7,491",,,,,
37060,OKLAHOMA                 ,BRYAN,"-122,339","-26,524","-26,610","-6,051","-23,724",,,,,
37070,OKLAHOMA                 ,CADDO,"-13,669","-20,241","-33,950","-45,126","1,029",,,,,
37080,OKLAHOMA                 ,CANADIAN,"40,775","-19,281","-16,966","-11,723","73,742",,,,,
37090,OKLAHOMA                 ,CARTER,"34,671","7,296","-16,048","6,969","43,091",,,,,
37100,OKLAHOMA                 ,CHEROKEE,"-62,585","-71,385","-91,259","-57,115","-18,777",,,,,
37110,OKLAHOMA                 ,CHOCTAW,"-18,028","42,076","-15,946","-11,271","-7,851",,,,,
37120,OKLAHOMA                 ,CIMARRON,"-8,894","-6,965","-7,522","-7,769","-2,638",,,,,
37130,OKLAHOMA                 ,CLEVELAND,"73,588","-37,078","-33,363","-18,131","137,710",,,,,
37140,OKLAHOMA                 ,COAL,"8,743",-3,"-2,386",-900,"3,494",,,,,
37150,OKLAHOMA                 ,COMANCHE,"-219,608","-137,163","-321,240","-409,717","-194,911",,,,,
37160,OKLAHOMA                 ,COTTON,"-8,273","-8,215","-21,850","-27,631","-9,182",,,,,
37170,OKLAHOMA                 ,CRAIG,"-57,992","-39,109","-59,872","-27,539",58,,,,,
37180,OKLAHOMA                 ,CREEK,"-109,153","-169,268","-188,495","-105,106","-55,422",,,,,
37190,OKLAHOMA                 ,CUSTER,650,"-6,974","-15,378","-9,469","12,025",,,,,
37200,OKLAHOMA                 ,DELAWARE,"-86,905","-18,234","-12,518","-50,162","17,750",,,,,
37210,OKLAHOMA                 ,DEWEY,"5,078","2,527","-2,968",-118,"2,859",,,,,
37220,OKLAHOMA                 ,ELLIS,"3,228","2,407","-1,924",538,"2,405",,,,,
37230,OKLAHOMA                 ,GARFIELD,"-168,492","-209,968","-247,571","-180,660","35,789",,,,,
37240,OKLAHOMA                 ,GARVIN,"21,817","-6,602","-14,437","-6,214","29,076",,,,,
37250,OKLAHOMA                 ,GRADY,309,"-14,155","-34,345","-24,171","30,540",,,,,
37260,OKLAHOMA                 ,GRANT,"-14,002","-18,769","-23,118","-15,032","2,621",,,,,
37270,OKLAHOMA                 ,GREER,"-6,245","-4,824","-11,640","-17,620","-2,604",,,,,
37280,OKLAHOMA                 ,HARMON,"-3,222","-2,184","-5,818","-9,619","-3,221",,,,,
37290,OKLAHOMA                 ,HARPER,"4,153","4,541","2,699",-723,"2,444",,,,,
37300,OKLAHOMA                 ,HASKELL,"-7,432","-16,070","-5,037","5,071","2,056",,,,,
37310,OKLAHOMA                 ,HUGHES,"6,089","-4,191","-12,945","-5,028","5,620",,,,,
37320,OKLAHOMA                 ,JACKSON,"-26,500","-26,691","-67,836","-78,328","-22,366",,,,,
37330,OKLAHOMA                 ,JEFFERSON,"-3,451","-2,945","-13,720","-13,416",-441,,,,,
37340,OKLAHOMA                 ,JOHNSTON,"-2,426",-730,"-5,248",-218,"4,013",,,,,
37350,OKLAHOMA                 ,KAY,"-111,564","-131,219","-125,779","-66,732","-13,988",,,,,
37360,OKLAHOMA                 ,KINGFISHER,"-2,384","-15,666","-12,228","-8,015","11,617",,,,,
37370,OKLAHOMA                 ,KIOWA,"-15,445","-11,069","-27,388","-36,916","-8,201",,,,,
37380,OKLAHOMA                 ,LATIMER,"-6,805","-7,198","-8,702","-8,704","-2,785",,,,,
37390,OKLAHOMA                 ,LE FLORE,"36,174","24,661","89,674","88,478","39,781",,,,,
37400,OKLAHOMA                 ,LINCOLN,"15,534","-7,486","-17,069","-4,981","22,391",,,,,
37410,OKLAHOMA                 ,LOGAN,"12,061","-8,716","-5,922","-4,835","22,638",,,,,
37420,OKLAHOMA                 ,LOVE,"4,295",466,"-6,994","1,488","4,479",,,,,
37430,OKLAHOMA                 ,MCCLAIN,"22,376","-10,055","-9,417","-5,503","35,976",,,,,
37440,OKLAHOMA                 ,MCCURTAIN,"-19,792","20,177","-30,284","-32,127","-15,025",,,,,
37450,OKLAHOMA                 ,MCINTOSH,"-67,920","-69,487","-77,054","-57,260","-27,451",,,,,
37460,OKLAHOMA                 ,MAJOR,"-21,917","-17,926","-24,891","-21,498","5,505",,,,,
37470,OKLAHOMA                 ,MARSHALL,"-23,707","-5,236","-6,754",206,"1,547",,,,,
37480,OKLAHOMA                 ,MAYES,"-141,066","-180,152","-169,008","-101,235","-45,716",,,,,
37490,OKLAHOMA                 ,MURRAY,"13,352",877,"-1,794",657,"11,488",,,,,
37500,OKLAHOMA                 ,MUSKOGEE,"-208,024","-200,302","-235,464","-155,637","-74,336",,,,,
37510,OKLAHOMA                 ,NOBLE,"-3,874","-10,679","-13,230","-6,115","6,545",,,,,
37520,OKLAHOMA                 ,NOWATA,"-45,725","-55,345","-52,220","-36,251","-18,236",,,,,
37530,OKLAHOMA                 ,OKFUSKEE,"-19,966","-26,780","-27,444","-17,636","-4,096",,,,,
37540,OKLAHOMA                 ,OKLAHOMA,"325,692","-158,748","-134,290","-77,565","569,844",,,,,
37550,OKLAHOMA                 ,OKMULGEE,"-148,350","-186,485","-188,353","-117,874","-52,639",,,,,
37560,OKLAHOMA                 ,OSAGE,"-66,647","-79,471","-87,215","-54,491","-27,457",,,,,
37570,OKLAHOMA                 ,OTTAWA,"-195,566","-32,134","-32,256","-7,752","86,650",,,,,
37580,OKLAHOMA                 ,PAWNEE,"-38,454","-52,167","-52,813","-27,421","-15,130",,,,,
37590,OKLAHOMA                 ,PAYNE,"43,562","-21,036","-54,390","-14,513","41,426",,,,,
37600,OKLAHOMA                 ,PITTSBURG,"-34,435","-34,337","-80,353","-98,707","-37,103",,,,,
37610,OKLAHOMA                 ,PONTOTOC,"118,767","7,163","-6,457","11,744","44,342",,,,,
37620,OKLAHOMA                 ,POTTAWATOMIE,"49,801","5,717","-8,448","11,005","72,002",,,,,
37630,OKLAHOMA                 ,PUSHMATAHA,"-10,468","9,728","-12,464","-9,407","-2,852",,,,,
37640,OKLAHOMA                 ,ROGER MILLS,-137,-707,"-3,876","-4,927",642,,,,,
37650,OKLAHOMA                 ,ROGERS,"-178,894","-242,547","-269,539","-150,041","-76,741",,,,,
37660,OKLAHOMA                 ,SEMINOLE,"31,549","34,899","18,206","20,950","26,415",,,,,
37670,OKLAHOMA                 ,SEQUOYAH,"8,057","-11,607","34,359","41,902","3,031",,,,,
37680,OKLAHOMA                 ,STEPHENS,"-52,395","-36,029","-81,927","-81,533","-6,524",,,,,
37690,OKLAHOMA                 ,TEXAS,"-26,267","-23,187","-20,699","-17,838","-6,401",,,,,
37700,OKLAHOMA                 ,TILLMAN,"-13,570","-11,008","-29,463","-34,966","-12,255",,,,,
37710,OKLAHOMA                 ,TULSA,"-1,367,401","-1,762,443","-1,877,373","-1,076,645","-557,020",,,,,
37720,OKLAHOMA                 ,WAGONER,"-78,351","-92,297","-100,642","-62,084","-32,247",,,,,
37730,OKLAHOMA                 ,WASHINGTON,"-246,484","-315,942","-325,782","-217,315","-109,372",,,,,
37740,OKLAHOMA                 ,WASHITA,"1,468","-2,405","-12,111","-11,589","2,070",,,,,
37750,OKLAHOMA                 ,WOODS,"-15,047","-14,138","-19,591","-12,745","3,317",,,,,
37760,OKLAHOMA                 ,WOODWARD,"56,231","49,676","26,848","32,745","16,134",,,,,
38000,OREGON                   ,BAKER,"-8,720","-6,313","-2,808","2,684","22,886",,,,,
38010,OREGON                   ,BENTON,"72,561","112,317","150,194","87,029","110,387",,,,,
38020,OREGON                   ,CLACKAMAS,"239,993","240,410","267,643","280,147","175,528",,,,,
38030,OREGON                   ,CLATSOP,"30,629","34,459","35,530","36,032","27,651",,,,,
38040,OREGON                   ,COLUMBIA,"28,750","39,368","44,962","48,947","30,448",,,,,
38050,OREGON                   ,COOS,"-295,650","-124,982","21,958","2,404","248,137",,,,,
38060,OREGON                   ,CROOK,"9,076","14,114","25,886","14,682","46,147",,,,,
38070,OREGON                   ,CURRY,"29,570","84,558","116,204","118,211","69,534",,,,,
38080,OREGON                   ,DESCHUTES,"106,216","120,526","195,651","150,852","237,952",,,,,
38090,OREGON                   ,DOUGLAS,"83,402","69,033","28,511","7,116","332,608",,,,,
38100,OREGON                   ,GILLIAM,"4,837","4,032","5,360","3,838","5,267",,,,,
38110,OREGON                   ,GRANT,"4,171","4,801","5,749","6,206","7,251",,,,,
38120,OREGON                   ,HARNEY,"6,400","3,630","8,344","5,475","7,942",,,,,
38130,OREGON                   ,HOOD RIVER,"11,113","15,954","16,222","15,333","10,704",,,,,
38140,OREGON                   ,JACKSON,"-251,967","147,261","253,498","82,941","29,525",,,,,
38150,OREGON                   ,JEFFERSON,"2,084","11,596","17,011","9,913","28,619",,,,,
38160,OREGON                   ,JOSEPHINE,"-153,729","16,238","54,109","19,494","134,748",,,,,
38170,OREGON                   ,KLAMATH,"-121,886","30,293","72,702","11,940","37,625",,,,,
38180,OREGON                   ,LAKE,"1,310","5,133","9,539","7,351","7,479",,,,,
38190,OREGON                   ,LANE,"211,551","243,623","114,485","55,879","66,288",,,,,
38200,OREGON                   ,LINCOLN,"62,092","87,210","104,986","63,747","89,206",,,,,
38210,OREGON                   ,LINN,"119,481","196,646","233,489","167,298","196,719",,,,,
38220,OREGON                   ,MALHEUR,"-66,630","-28,467","-17,408","-12,667","66,162",,,,,
38230,OREGON                   ,MARION,"171,148","170,338","175,258","168,410","104,932",,,,,
38240,OREGON                   ,MORROW,"11,966","13,748","11,903","15,347","11,909",,,,,
38250,OREGON                   ,MULTNOMAH,"411,467","422,235","498,045","473,741","293,997",,,,,
38260,OREGON                   ,POLK,"50,162","54,118","66,444","58,013","37,571",,,,,
38270,OREGON                   ,SHERMAN,"2,237","2,935","4,443","5,055","1,694",,,,,
38280,OREGON                   ,TILLAMOOK,"26,236","31,748","42,327","33,294","22,842",,,,,
38290,OREGON                   ,UMATILLA,"124,940","139,385","151,400","159,893","136,132",,,,,
38300,OREGON                   ,UNION,"20,373","14,597","23,898","19,571","24,502",,,,,
38310,OREGON                   ,WALLOWA,"16,109","12,996","24,892","20,691","13,128",,,,,
38320,OREGON                   ,WASCO,"42,802","43,597","48,729","46,035","17,426",,,,,
38330,OREGON                   ,WASHINGTON,"253,944","266,557","314,746","309,611","193,539",,,,,
38340,OREGON                   ,WHEELER,"1,174","1,049","2,040","3,229","3,598",,,,,
38350,OREGON                   ,YAMHILL,"96,562","109,407","125,750","108,461","70,092",,,,,
39000,PENNSYLVANIA             ,ADAMS,"-108,824","-51,021","-6,705","49,601","42,662",,,,,
39010,PENNSYLVANIA             ,ALLEGHENY,"-76,111","-20,548","-2,631","-37,809","185,052",,,,,
39070,PENNSYLVANIA             ,ARMSTRONG,"-6,617","-3,023","-4,244","-5,309","17,694",,,,,
39080,PENNSYLVANIA             ,BEAVER,"-9,315","-2,364","-1,326","-3,175","24,428",,,,,
39100,PENNSYLVANIA             ,BEDFORD,"56,157","34,226","35,937","31,115","48,277",,,,,
39110,PENNSYLVANIA             ,BERKS,"-668,785","-542,255","-594,653","-616,008","-143,718",,,,,
39120,PENNSYLVANIA             ,BLAIR,"320,054","183,040","246,980","182,613","205,839",,,,,
39130,PENNSYLVANIA             ,BRADFORD,"21,703","-18,491","-7,185","9,588","12,322",,,,,
39140,PENNSYLVANIA             ,BUCKS,"-548,369","-302,037","-306,063","-175,831","-147,346",,,,,
39150,PENNSYLVANIA             ,BUTLER,"-26,502","-10,949","-7,285","-10,383","45,328",,,,,
39160,PENNSYLVANIA             ,CAMBRIA,"87,677","65,394","79,608","95,391","123,537",,,,,
39180,PENNSYLVANIA             ,CAMERON,"2,755","-1,542","-4,582","-1,509","3,770",,,,,
39190,PENNSYLVANIA             ,CARBON,"-168,091","-216,145","-133,522","-127,203","71,107",,,,,
39200,PENNSYLVANIA             ,CENTRE,"228,138","236,842","303,127","208,437","137,414",,,,,
39210,PENNSYLVANIA             ,CHESTER,"-252,093","-127,451","-186,831","-94,988","-2,411",,,,,
39220,PENNSYLVANIA             ,CLARION,"-21,635","-9,690","-23,959","-9,506","15,149",,,,,
39230,PENNSYLVANIA             ,CLEARFIELD,"116,567","78,086","40,063","66,264","94,594",,,,,
39240,PENNSYLVANIA             ,CLINTON,"24,162","14,918","30,609","42,231","45,069",,,,,
39250,PENNSYLVANIA             ,COLUMBIA,"57,262","78,790","152,700","135,063","138,049",,,,,
39260,PENNSYLVANIA             ,CRAWFORD,"-84,683","-42,629","-68,058","-4,824","60,120",,,,,
39270,PENNSYLVANIA             ,CUMBERLAND,"288,066","240,708","240,945","225,213","211,490",,,,,
39280,PENNSYLVANIA             ,DAUPHIN,"243,985","165,571","88,295","114,464","178,411",,,,,
39290,PENNSYLVANIA             ,DELAWARE,"190,619","514,099","524,992","742,535","836,272",,,,,
39310,PENNSYLVANIA             ,ELK,"21,813",552,"-31,434","-4,114","26,168",,,,,
39320,PENNSYLVANIA             ,ERIE,"-273,489","-256,213","-128,394","-65,394","19,973",,,,,
39330,PENNSYLVANIA             ,FAYETTE,"-20,917","-7,337","2,873","-7,871","33,367",,,,,
39340,PENNSYLVANIA             ,FOREST,"-5,864","-1,698","-4,714","-2,157","3,607",,,,,
39350,PENNSYLVANIA             ,FRANKLIN,"-17,252","-70,764","90,305","111,109","80,511",,,,,
39360,PENNSYLVANIA             ,FULTON,"1,714","-1,663",-877,"2,879","9,450",,,,,
39370,PENNSYLVANIA             ,GREENE,"-11,260","-10,410","-6,492","-8,612","9,434",,,,,
39380,PENNSYLVANIA             ,HUNTINGDON,"82,479","58,236","69,970","54,997","60,975",,,,,
39390,PENNSYLVANIA             ,INDIANA,"4,502","-13,522","-39,678","-20,034","15,574",,,,,
39400,PENNSYLVANIA             ,JEFFERSON,"41,046","20,737","-11,583","7,193","34,887",,,,,
39410,PENNSYLVANIA             ,JUNIATA,"9,856","6,521",932,"-3,829","6,995",,,,,
39420,PENNSYLVANIA             ,LACKAWANNA,"-543,337","-464,915","-71,305","-22,428","23,963",,,,,
39440,PENNSYLVANIA             ,LANCASTER,"-314,941","-187,933","-539,310","-366,518","91,055",,,,,
39450,PENNSYLVANIA             ,LAWRENCE,"-35,223","-28,958","-21,213","-1,034","29,429",,,,,
39460,PENNSYLVANIA             ,LEBANON,"139,081","139,381","196,455","286,381","112,956",,,,,
39470,PENNSYLVANIA             ,LEHIGH,"-737,641","-1,188,344","-1,066,800","-834,002","250,113",,,,,
39480,PENNSYLVANIA             ,LUZERNE,"-622,983","-312,424","417,510","500,893","369,999",,,,,
39510,PENNSYLVANIA             ,LYCOMING,"13,067","44,450","177,639","225,371","253,317",,,,,
39520,PENNSYLVANIA             ,MCKEAN,"-10,999","-24,650","-36,465","-17,221","9,082",,,,,
39530,PENNSYLVANIA             ,MERCER,"-297,712","-182,144","-134,430","-49,659","16,821",,,,,
39540,PENNSYLVANIA             ,MIFFLIN,"20,367","13,847","12,396","-6,828","10,472",,,,,
39550,PENNSYLVANIA             ,MONROE,"157,549","173,581","280,678","357,821","494,868",,,,,
39560,PENNSYLVANIA             ,MONTGOMERY,"-330,055","34,903","-38,406","219,075","334,826",,,,,
39580,PENNSYLVANIA             ,MONTOUR,"25,814","28,438","32,952","25,212","15,086",,,,,
39590,PENNSYLVANIA             ,NORTHAMPTON,"-659,111","-776,689","-395,819","-206,074","320,768",,,,,
39600,PENNSYLVANIA             ,NORTHUMBERLAND,"168,081","156,759","144,617","134,092","97,491",,,,,
39610,PENNSYLVANIA             ,PERRY,"46,774","30,962","23,334","28,337","34,315",,,,,
39620,PENNSYLVANIA             ,PHILADELPHIA,"472,485","1,028,938","1,032,704","1,336,407","1,537,130",,,,,
39630,PENNSYLVANIA             ,PIKE,"-13,542","-1,444","52,011","53,187","75,464",,,,,
39640,PENNSYLVANIA             ,POTTER,712,"-4,395","1,009","1,050","5,029",,,,,
39650,PENNSYLVANIA             ,SCHUYLKILL,"-196,923","-217,632","-269,555","-294,072","-61,384",,,,,
39670,PENNSYLVANIA             ,SNYDER,"44,164","40,874","45,018","32,832","26,361",,,,,
