AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
40360,PUERTO RICO              ,JAYUYA,-56,18,0,11,-19,,,,,
40370,PUERTO RICO              ,JUANA DIAZ,-58,-212,-293,-248,-223,,,,,
40380,PUERTO RICO              ,JUNCOS,105,528,316,158,-5,,,,,
40390,PUERTO RICO              ,LAJAS,-145,12,757,37,0,,,,,
40400,PUERTO RICO              ,LARES,-7,-262,-311,-337,32,,,,,
40410,PUERTO RICO              ,LAS MARIAS,0,0,0,0,73,,,,,
40420,PUERTO RICO              ,LAS PIEDRAS,275,449,341,36,669,,,,,
40430,PUERTO RICO              ,LOIZA,-831,77,745,338,"1,177",,,,,
40440,PUERTO RICO              ,LUQUILLO,0,107,"1,616",-12,0,,,,,
40450,PUERTO RICO              ,MANATI,-252,52,-134,"1,577",31,,,,,
40460,PUERTO RICO              ,MARICAO,-81,0,0,0,0,,,,,
40470,PUERTO RICO              ,MAUNABO,49,18,96,44,0,,,,,
40480,PUERTO RICO              ,MAYAGUEZ,"-1,769",960,26,-355,"-1,276",,,,,
40490,PUERTO RICO              ,MOCA,-20,-146,86,-175,89,,,,,
40500,PUERTO RICO              ,MOROVIS,614,20,-181,22,3,,,,,
40510,PUERTO RICO              ,NAGUABO,139,378,553,988,145,,,,,
40520,PUERTO RICO              ,NARANJITO,-88,19,0,100,104,,,,,
40530,PUERTO RICO              ,OROCOVIS,-10,0,0,0,0,,,,,
40540,PUERTO RICO              ,PATILLAS,59,156,17,26,-350,,,,,
40550,PUERTO RICO              ,PENUELAS,530,"1,013",-45,-146,-147,,,,,
40560,PUERTO RICO              ,PONCE,-428,"-1,077","-3,042",-399,"-2,578",,,,,
40570,PUERTO RICO              ,QUEBRADILLAS,0,0,0,-11,91,,,,,
40580,PUERTO RICO              ,RINCON,-705,-499,-626,-19,307,,,,,
40590,PUERTO RICO              ,RIO GRANDE,67,49,203,16,178,,,,,
40610,PUERTO RICO              ,SABANA GRANDE,11,92,132,323,-54,,,,,
40620,PUERTO RICO              ,SALINAS,-378,13,101,373,84,,,,,
40630,PUERTO RICO              ,SAN GERMAN,-163,239,396,-643,317,,,,,
40640,PUERTO RICO              ,SAN JUAN,-749,"3,366","1,216","1,077","1,381",,,,,
40650,PUERTO RICO              ,SAN LORENZO,209,557,2,"1,697",227,,,,,
40660,PUERTO RICO              ,SAN SEBASTIAN,-263,"1,725",-42,"1,642",89,,,,,
40670,PUERTO RICO              ,SANTA ISABEL,-54,-16,0,-250,-377,,,,,
40680,PUERTO RICO              ,TOA ALTA,91,18,59,79,73,,,,,
40690,PUERTO RICO              ,TOA BAJA,-536,-53,190,0,83,,,,,
40700,PUERTO RICO              ,TRUJILLO ALTO,107,181,397,240,89,,,,,
40710,PUERTO RICO              ,UTUADO,16,0,0,221,0,,,,,
40720,PUERTO RICO              ,VEGA ALTA,0,0,"1,014",78,91,,,,,
40730,PUERTO RICO              ,VEGA BAJA,601,705,36,603,-429,,,,,
40740,PUERTO RICO              ,VIEQUES,457,-427,-45,340,222,,,,,
40750,PUERTO RICO              ,VILLALBA,134,-18,482,253,-41,,,,,
40760,PUERTO RICO              ,YABUCOA,303,595,175,227,442,,,,,
40770,PUERTO RICO              ,YAUCO,-122,105,-297,158,76,,,,,
41000,RHODE ISLAND             ,BRISTOL,"-18,744","-40,327","-22,943","-5,769","-14,894",,,,,
41010,RHODE ISLAND             ,KENT,"-70,005","-129,075","-68,482","-21,247","-42,830",,,,,
41020,RHODE ISLAND             ,NEWPORT,"-50,573","-91,936","-51,460","-12,075","-33,455",,,,,
41030,RHODE ISLAND             ,PROVIDENCE,"-230,900","-410,152","-218,299","-48,632","-142,582",,,,,
41050,RHODE ISLAND             ,WASHINGTON,"-31,178","-66,621","-18,466","11,958","-16,300",,,,,
42000,SOUTH CAROLINA           ,ABBEVILLE,"-20,911","-12,459",-568,"9,473",-216,,,,,
42010,SOUTH CAROLINA           ,AIKEN,"-286,136","-204,438","-305,370","-261,712","-104,113",,,,,
42020,SOUTH CAROLINA           ,ALLENDALE,"-4,788","-2,673","-2,800",-880,-934,,,,,
42030,SOUTH CAROLINA           ,ANDERSON,"-542,290","-141,475","194,790","223,096","-54,746",,,,,
42040,SOUTH CAROLINA           ,BAMBERG,"-12,171","-4,321","-8,653","-1,022","1,667",,,,,
42050,SOUTH CAROLINA           ,BARNWELL,"-31,489","-12,841","-11,213","3,693",-826,,,,,
42060,SOUTH CAROLINA           ,BEAUFORT,"1,411","68,249","116,550","207,371","135,031",,,,,
42070,SOUTH CAROLINA           ,BERKELEY,"-132,199","-157,498","-190,301","-18,986","55,690",,,,,
42080,SOUTH CAROLINA           ,CALHOUN,"-22,883","-15,902","-16,343","-13,837","-7,898",,,,,
42090,SOUTH CAROLINA           ,CHARLESTON,"-451,914","-575,733","-656,273","-69,405","211,899",,,,,
42100,SOUTH CAROLINA           ,CHEROKEE,"-82,018","-52,525","-57,659","-39,984","-19,500",,,,,
42110,SOUTH CAROLINA           ,CHESTER,"-3,541","14,874","11,900","23,161","12,475",,,,,
42120,SOUTH CAROLINA           ,CHESTERFIELD,"-54,913","-30,288","-32,301","4,884","5,137",,,,,
42130,SOUTH CAROLINA           ,CLARENDON,"-46,948","-35,101","-28,352","-7,108","-5,195",,,,,
42140,SOUTH CAROLINA           ,COLLETON,"-38,394","-29,625","-23,674","10,173","6,356",,,,,
42150,SOUTH CAROLINA           ,DARLINGTON,"-34,434","-53,808","-85,852","-55,598","-22,104",,,,,
42160,SOUTH CAROLINA           ,DILLON,"-18,763","-8,034","-5,629","8,013","2,758",,,,,
42170,SOUTH CAROLINA           ,DORCHESTER,"-130,262","-177,723","-182,818","-17,875","54,363",,,,,
42180,SOUTH CAROLINA           ,EDGEFIELD,"-33,432","-19,900","-20,625","-27,351","-10,642",,,,,
42190,SOUTH CAROLINA           ,FAIRFIELD,"-62,951","-54,603","-51,438","-34,044","-18,020",,,,,
42200,SOUTH CAROLINA           ,FLORENCE,"-83,610","-90,751","-164,835","-103,924","-43,137",,,,,
42210,SOUTH CAROLINA           ,GEORGETOWN,"-53,536","-31,895","-37,660","7,293","-4,440",,,,,
42220,SOUTH CAROLINA           ,GREENVILLE,"-1,628,348","-1,586,261","-1,063,794","-1,117,181","-1,014,555",,,,,
42230,SOUTH CAROLINA           ,GREENWOOD,"-75,639","-45,441","-26,696","3,902","-14,249",,,,,
42240,SOUTH CAROLINA           ,HAMPTON,"-12,887","-2,959","-1,236","5,584","4,037",,,,,
42250,SOUTH CAROLINA           ,HORRY,"-86,976","-174,878","-169,459","-81,627","-104,768",,,,,
42260,SOUTH CAROLINA           ,JASPER,"-1,755","6,214","8,339","14,717","14,887",,,,,
42270,SOUTH CAROLINA           ,KERSHAW,"-214,149","-178,617","-161,297","-137,042","-53,859",,,,,
42280,SOUTH CAROLINA           ,LANCASTER,"22,113","61,096","74,256","86,792","63,212",,,,,
42290,SOUTH CAROLINA           ,LAURENS,"-307,852","-282,502","-230,071","-211,057","-164,785",,,,,
42300,SOUTH CAROLINA           ,LEE,"-26,011","-19,610","-19,234","-4,767","-3,207",,,,,
42310,SOUTH CAROLINA           ,LEXINGTON,"-473,713","-402,234","-418,823","-352,873","-143,596",,,,,
42320,SOUTH CAROLINA           ,MCCORMICK,"-8,694","-3,643","-3,422","2,572","-1,569",,,,,
42330,SOUTH CAROLINA           ,MARION,"-16,643","-8,115","-8,322","4,112","-3,251",,,,,
42340,SOUTH CAROLINA           ,MARLBORO,"-23,448","-17,802","-11,716",878,"-3,753",,,,,
42350,SOUTH CAROLINA           ,NEWBERRY,"-44,924","-37,729","-34,142","-5,270","-10,990",,,,,
42360,SOUTH CAROLINA           ,OCONEE,"-121,512","-76,260","-34,356","2,078","-30,317",,,,,
42370,SOUTH CAROLINA           ,ORANGEBURG,"-80,971","-53,568","-44,447","1,846","9,877",,,,,
42380,SOUTH CAROLINA           ,PICKENS,"-468,443","-371,314","-259,130","-253,067","-239,744",,,,,
42390,SOUTH CAROLINA           ,RICHLAND,"-735,836","-571,421","-628,250","-490,753","-201,900",,,,,
42400,SOUTH CAROLINA           ,SALUDA,"-31,468","-25,288","-23,132","-24,393","-9,467",,,,,
42410,SOUTH CAROLINA           ,SPARTANBURG,"-1,134,019","-1,593,870","-1,616,239","-1,373,477","-903,215",,,,,
42420,SOUTH CAROLINA           ,SUMTER,"-372,852","-364,319","-249,427","-115,130","-60,290",,,,,
42430,SOUTH CAROLINA           ,UNION,"-73,541","-59,049","-48,784","-27,072","-16,800",,,,,
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"-25,044","-13,077","-17,572",874,-885,,,,,
42450,SOUTH CAROLINA           ,YORK,"-326,703","-297,203","-267,522","-142,861","-47,878",,,,,
43010,SOUTH DAKOTA             ,AURORA,"-3,536","-3,484","-5,750",124,972,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"-26,551","-23,919","-30,349","4,664","19,889",,,,,
43030,SOUTH DAKOTA             ,BENNETT,"-3,514","-4,957","-3,094","-8,783","-1,091",,,,,
43040,SOUTH DAKOTA             ,BON HOMME,"-8,897","-8,779","-8,506","3,168","9,183",,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,"-27,803","-22,550","-20,126",510,"10,674",,,,,
43060,SOUTH DAKOTA             ,BROWN,"-116,363","-81,256","-66,565","20,990","54,785",,,,,
43070,SOUTH DAKOTA             ,BRULE,"-5,869","-3,382","-6,917",-480,"1,137",,,,,
43080,SOUTH DAKOTA             ,BUFFALO,"-1,271",-674,"-1,209",-103,59,,,,,
43090,SOUTH DAKOTA             ,BUTTE,"-8,233","-13,252","-19,886","-9,140","5,216",,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,"-2,265","-4,237","-1,702",490,"1,145",,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,"-17,126","-8,467","-10,828","1,744","3,497",,,,,
43120,SOUTH DAKOTA             ,CLARK,"-15,098","-10,810","-11,673","2,779","6,036",,,,,
43130,SOUTH DAKOTA             ,CLAY,"-6,044","-9,054","-11,890","-7,042","1,324",,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"-41,372","-38,215","-33,777","5,298","17,833",,,,,
43150,SOUTH DAKOTA             ,CORSON,"-10,309","-5,254","-6,764","1,857","3,999",,,,,
43160,SOUTH DAKOTA             ,CUSTER,"-12,336","-25,594","-22,518","-3,983","1,477",,,,,
43170,SOUTH DAKOTA             ,DAVISON,"-44,326","-43,324","-50,768","2,607","20,977",,,,,
43180,SOUTH DAKOTA             ,DAY,"-12,326","-6,787","-8,196","4,727","9,177",,,,,
43190,SOUTH DAKOTA             ,DEUEL,"-8,246","-3,300","-3,177",-743,"2,732",,,,,
43200,SOUTH DAKOTA             ,DEWEY,"-7,870","-17,712","-5,003","-2,609",-245,,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,"-13,060","-10,973","-7,304","1,415","3,518",,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,"-12,227","-9,283","-15,991","2,088","6,976",,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,"-4,759","-9,606","-24,219","-3,309","-2,112",,,,,
43240,SOUTH DAKOTA             ,FAULK,"-7,282","-7,210","-8,862",996,"3,534",,,,,
43250,SOUTH DAKOTA             ,GRANT,"-15,794","-8,573","-10,481","1,578","8,241",,,,,
43260,SOUTH DAKOTA             ,GREGORY,"-4,774","-2,496",-994,"-1,440",816,,,,,
43270,SOUTH DAKOTA             ,HAAKON,"-1,778","-1,300","-6,873","-6,852","-3,959",,,,,
43280,SOUTH DAKOTA             ,HAMLIN,"-13,465","-9,223","-5,586",783,"2,884",,,,,
43290,SOUTH DAKOTA             ,HAND,"-5,639","-4,336","-6,584","1,282","2,855",,,,,
43300,SOUTH DAKOTA             ,HANSON,"-7,887","-12,397","-16,357","-6,926","2,504",,,,,
43310,SOUTH DAKOTA             ,HARDING,"-1,541","-1,683","-4,933",-12,-338,,,,,
43320,SOUTH DAKOTA             ,HUGHES,"-28,313","-20,494","-21,026","-1,755","5,578",,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"-12,108","-8,246","-19,944","-5,746","5,471",,,,,
43340,SOUTH DAKOTA             ,HYDE,"-2,620","-4,163","-1,407",179,"2,846",,,,,
43350,SOUTH DAKOTA             ,JACKSON,"-2,568",-454,"-4,537",-778,"-1,560",,,,,
43360,SOUTH DAKOTA             ,JERAULD,-942,-709,"-1,895","-1,640",74,,,,,
43370,SOUTH DAKOTA             ,JONES,"-3,588","-2,211","-2,878","-9,977","-2,653",,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,"-19,732","-16,367","-17,189",-65,"5,832",,,,,
43390,SOUTH DAKOTA             ,LAKE,"-18,578","-12,711","-10,454",-237,"6,582",,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"-30,862","-33,008","-44,016","-9,664","5,998",,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"-34,006","-45,947","-51,956","-32,429",130,,,,,
43420,SOUTH DAKOTA             ,LYMAN,"-1,863","-2,139","-4,393",170,351,,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"-64,304","-51,900","-61,782","-26,686",708,,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,"-1,832","-3,155","-2,764",-51,"1,068",,,,,
43450,SOUTH DAKOTA             ,MARSHALL,"-5,552","-4,401","-6,036","1,564","5,033",,,,,
43460,SOUTH DAKOTA             ,MEADE,"-33,710","-53,264","-77,476","-35,048","-24,675",,,,,
43470,SOUTH DAKOTA             ,MELLETTE,-788,"-6,332",-517,"-3,263",214,,,,,
43480,SOUTH DAKOTA             ,MINER,"-14,260","-10,204","-8,181",188,"3,329",,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"-633,863","-558,794","-827,874","-439,846","8,287",,,,,
43500,SOUTH DAKOTA             ,MOODY,"-10,417","-8,181","-9,953",-260,"2,693",,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"-371,090","-648,774","-839,218","-624,486","-356,958",,,,,
43520,SOUTH DAKOTA             ,PERKINS,"-6,121","-6,299","-1,781","1,068","1,920",,,,,
43530,SOUTH DAKOTA             ,POTTER,"-6,359","-2,772","-2,577",848,"1,594",,,,,
43540,SOUTH DAKOTA             ,ROBERTS,"-16,637","-13,649","-10,824","2,929","9,869",,,,,
43550,SOUTH DAKOTA             ,SANBORN,"-3,592","-3,000","-7,156","1,807","4,013",,,,,
43560,SOUTH DAKOTA             ,SHANNON,"-5,682","-8,387","-15,166","-23,477","-3,694",,,,,
43570,SOUTH DAKOTA             ,SPINK,"-22,696","-15,280","-10,430","1,701","6,523",,,,,
43580,SOUTH DAKOTA             ,STANLEY,"-4,901","-3,202","-1,867",8,429,,,,,
43590,SOUTH DAKOTA             ,SULLY,"-1,266","-1,501","-1,879","-1,225",46,,,,,
43600,SOUTH DAKOTA             ,TODD,"-5,886","-3,987","-9,252","-4,931","-1,088",,,,,
43610,SOUTH DAKOTA             ,TRIPP,"-15,440","-7,741","-6,802","-6,738","3,921",,,,,
43620,SOUTH DAKOTA             ,TURNER,"-58,265","-62,476","-56,686","-25,325",913,,,,,
43630,SOUTH DAKOTA             ,UNION,"-7,297","-26,091","-26,751","-33,676","-3,514",,,,,
43640,SOUTH DAKOTA             ,WALWORTH,"-8,181","-12,267","-13,364","2,093","7,773",,,,,
43670,SOUTH DAKOTA             ,YANKTON,"-32,783","-34,630","-33,097","3,911","22,381",,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,-247,"-1,253","-3,094","-3,087",336,,,,,
44000,TENNESSEE                ,ANDERSON,"-524,119","-541,431","-552,461","-409,381","-218,832",,,,,
44010,TENNESSEE                ,BEDFORD,"-171,871","-177,007","-198,133","-128,926","-52,139",,,,,
44020,TENNESSEE                ,BENTON,"-74,845","-89,980","-125,536","-68,097","-39,351",,,,,
44030,TENNESSEE                ,BLEDSOE,"-6,674","-16,922","-14,411","-5,823","-3,945",,,,,
44040,TENNESSEE                ,BLOUNT,"-732,491","-864,020","-801,706","-525,699","-277,261",,,,,
44050,TENNESSEE                ,BRADLEY,"-244,782","-101,386","-185,371","-121,056","-50,915",,,,,
44060,TENNESSEE                ,CAMPBELL,"-208,625","-233,624","-235,881","-188,308","-107,489",,,,,
44070,TENNESSEE                ,CANNON,"-57,661","-80,665","-71,565","-41,283","-10,434",,,,,
44080,TENNESSEE                ,CARROLL,"-186,997","-231,764","-249,355","-146,938","-66,455",,,,,
44090,TENNESSEE                ,CARTER,"-223,139","-216,397","-394,203","-134,985","25,740",,,,,
44100,TENNESSEE                ,CHEATHAM,"-73,948","-78,100","-74,165","-38,461","-12,064",,,,,
44110,TENNESSEE                ,CHESTER,"-103,597","-103,151","-102,747","-40,184","4,396",,,,,
44120,TENNESSEE                ,CLAIBORNE,"-125,888","-119,413","-146,011","-74,637","-43,893",,,,,
44130,TENNESSEE                ,CLAY,"-31,273","-27,313","-39,707","-23,835","-8,087",,,,,
44140,TENNESSEE                ,COCKE,"-68,016","-64,011","-41,184","-40,922","-19,602",,,,,
44150,TENNESSEE                ,COFFEE,"-301,629","-343,916","-401,954","-246,516","-107,626",,,,,
44160,TENNESSEE                ,CROCKETT,"-45,842","-87,055","-94,066","-39,637","-7,291",,,,,
44170,TENNESSEE                ,CUMBERLAND,"-215,507","-242,440","-255,806","-200,144","-111,438",,,,,
44180,TENNESSEE                ,DAVIDSON,"-1,370,326","-1,710,004","-1,390,913","-815,435","-162,615",,,,,
44190,TENNESSEE                ,DECATUR,"-93,078","-99,674","-108,655","-67,835","-35,081",,,,,
44200,TENNESSEE                ,DEKALB,"-47,929","-48,621","-46,758","-34,747","-17,186",,,,,
44210,TENNESSEE                ,DICKSON,"-167,091","-227,054","-214,577","-111,318","-19,348",,,,,
44220,TENNESSEE                ,DYER,"-169,829","-225,986","-266,711","-171,379","-84,500",,,,,
44230,TENNESSEE                ,FAYETTE,"-39,076","-51,662","-49,530","-37,367","-9,636",,,,,
44240,TENNESSEE                ,FENTRESS,"-102,477","-117,311","-119,221","-92,955","-50,255",,,,,
44250,TENNESSEE                ,FRANKLIN,"-168,519","-170,607","-182,546","-104,751","-46,296",,,,,
44260,TENNESSEE                ,GIBSON,"-235,048","-316,430","-361,451","-240,044","-96,933",,,,,
44270,TENNESSEE                ,GILES,"-153,032","-171,750","-195,537","-114,354","-39,583",,,,,
44280,TENNESSEE                ,GRAINGER,"-42,321","-38,671","-23,380","-10,305","9,361",,,,,
44290,TENNESSEE                ,GREENE,"-242,242","-261,200","-278,062","-163,423","-76,770",,,,,
44300,TENNESSEE                ,GRUNDY,"-46,027","-50,220","-61,635","-40,338","-13,905",,,,,
44310,TENNESSEE                ,HAMBLEN,"-123,106","-109,416","-47,164","-18,756","49,710",,,,,
44320,TENNESSEE                ,HAMILTON,"-346,948","-283,306","-281,487","-61,002","34,147",,,,,
44330,TENNESSEE                ,HANCOCK,"-27,683","-23,941","-35,009","-15,767","-6,944",,,,,
44340,TENNESSEE                ,HARDEMAN,"-101,113","-128,982","-120,262","-72,430","-25,930",,,,,
44350,TENNESSEE                ,HARDIN,"-113,431","-111,666","-159,524","-78,154","-34,700",,,,,
44360,TENNESSEE                ,HAWKINS,"-178,893","-174,771","-80,862","-36,029","-21,200",,,,,
44370,TENNESSEE                ,HAYWOOD,"-59,194","-68,945","-84,327","-59,085","-23,616",,,,,
44380,TENNESSEE                ,HENDERSON,"-150,998","-172,397","-200,972","-105,771","-42,289",,,,,
44390,TENNESSEE                ,HENRY,"-193,221","-193,853","-243,141","-163,274","-74,763",,,,,
44400,TENNESSEE                ,HICKMAN,"-81,861","-86,422","-72,272","-37,333","1,243",,,,,
44410,TENNESSEE                ,HOUSTON,"-46,905","-71,843","-68,252","-47,453","-23,812",,,,,
44420,TENNESSEE                ,HUMPHREYS,"-70,739","-101,610","-122,048","-75,143","-30,027",,,,,
44430,TENNESSEE                ,JACKSON,"-39,205","-41,244","-45,617","-24,299","-14,602",,,,,
44440,TENNESSEE                ,JEFFERSON,"-131,824","-90,188","-73,585","-37,863","27,383",,,,,
44450,TENNESSEE                ,JOHNSON,"-80,723","-87,353","-102,722","-55,516","-25,661",,,,,
44460,TENNESSEE                ,KNOX,"-1,782,290","-1,903,235","-1,879,132","-1,514,579","-804,973",,,,,
44470,TENNESSEE                ,LAKE,"-47,904","-45,288","-63,486","-45,712","-23,886",,,,,
44480,TENNESSEE                ,LAUDERDALE,"-63,182","-91,246","-108,958","-57,246","-25,348",,,,,
44490,TENNESSEE                ,LAWRENCE,"-191,474","-249,335","-273,943","-161,512","-61,400",,,,,
44500,TENNESSEE                ,LEWIS,"-47,932","-56,367","-65,590","-27,662","-10,633",,,,,
44510,TENNESSEE                ,LINCOLN,"-119,271","-144,572","-148,249","-104,879","-46,497",,,,,
44520,TENNESSEE                ,LOUDON,"-283,054","-257,612","-285,549","-185,085","-119,858",,,,,
44530,TENNESSEE                ,MCMINN,"-179,150","-185,972","-173,911","-149,267","-82,204",,,,,
44540,TENNESSEE                ,MCNAIRY,"-131,840","-180,722","-179,116","-88,386","-31,439",,,,,
44550,TENNESSEE                ,MACON,"-81,503","-87,157","-75,629","-42,021","-12,817",,,,,
44560,TENNESSEE                ,MADISON,"-459,064","-608,246","-600,839","-256,747","16,368",,,,,
44570,TENNESSEE                ,MARION,"-30,444","-21,450","-20,469","-3,993","1,320",,,,,
44580,TENNESSEE                ,MARSHALL,"-90,897","-98,310","-119,145","-66,684","-18,842",,,,,
44590,TENNESSEE                ,MAURY,"172,522","150,362","144,891","243,898","287,413",,,,,
44600,TENNESSEE                ,MEIGS,"-34,290","-27,980","-47,328","-37,474","-13,658",,,,,
44610,TENNESSEE                ,MONROE,"-166,780","-195,041","-186,852","-128,234","-61,033",,,,,
44620,TENNESSEE                ,MONTGOMERY,"-343,859","-274,210","-333,454","-373,008","-233,213",,,,,
44630,TENNESSEE                ,MOORE,"-17,328","-25,649","-21,650","-13,782","-6,440",,,,,
44640,TENNESSEE                ,MORGAN,"-77,331","-79,375","-71,499","-59,434","-31,774",,,,,
44650,TENNESSEE                ,OBION,"-146,089","-201,472","-217,646","-126,355","-61,098",,,,,
44660,TENNESSEE                ,OVERTON,"-81,692","-93,997","-103,971","-70,788","-39,537",,,,,
44670,TENNESSEE                ,PERRY,"-22,497","-21,956","-42,717","-39,653","-13,456",,,,,
44680,TENNESSEE                ,PICKETT,"-33,893","-38,036","-45,189","-25,819","-9,534",,,,,
44690,TENNESSEE                ,POLK,"-47,001","-25,506","-35,391","-25,248","-11,685",,,,,
44700,TENNESSEE                ,PUTNAM,"-289,588","-352,665","-411,932","-269,033","-129,731",,,,,
44710,TENNESSEE                ,RHEA,"-74,823","-105,833","-125,443","-92,612","-43,876",,,,,
44720,TENNESSEE                ,ROANE,"-306,470","-293,931","-353,903","-245,394","-122,270",,,,,
44730,TENNESSEE                ,ROBERTSON,"-208,487","-191,839","-159,981","-87,901","-22,969",,,,,
44740,TENNESSEE                ,RUTHERFORD,"-551,877","-651,559","-510,593","-336,367","-59,449",,,,,
44750,TENNESSEE                ,SCOTT,"-149,898","-140,797","-169,833","-84,616","-40,749",,,,,
44760,TENNESSEE                ,SEQUATCHIE,"-7,911","-4,667","-4,689","-1,104",777,,,,,
44770,TENNESSEE                ,SEVIER,"-221,921","-215,544","-231,004","-175,625","-99,473",,,,,
44780,TENNESSEE                ,SHELBY,"-1,072,945","-1,317,640","-1,415,400","-1,005,421","-199,058",,,,,
44790,TENNESSEE                ,SMITH,"-82,128","-87,964","-72,729","-33,928","-8,398",,,,,
44800,TENNESSEE                ,STEWART,"-79,195","-66,678","-92,715","-107,343","-60,908",,,,,
44810,TENNESSEE                ,SULLIVAN,"-395,234","-473,485","-332,321","-151,419","-60,328",,,,,
44820,TENNESSEE                ,SUMNER,"-357,046","-391,254","-388,611","-211,530","-52,273",,,,,
44830,TENNESSEE                ,TIPTON,"-71,440","-93,289","-86,938","-64,668","-13,479",,,,,
44840,TENNESSEE                ,TROUSDALE,"-21,139","-14,686","-22,016","-11,302","-1,796",,,,,
44850,TENNESSEE                ,UNICOI,"-95,597","-75,900","-116,337","-56,536","12,981",,,,,
44860,TENNESSEE                ,UNION,"-60,104","-53,153","-36,469","-28,039","-22,423",,,,,
44870,TENNESSEE                ,VAN BUREN,"-10,686","-11,592","-15,449","-9,260","-5,016",,,,,
44880,TENNESSEE                ,WARREN,"-131,563","-170,712","-231,223","-133,899","-61,027",,,,,
44890,TENNESSEE                ,WASHINGTON,"-360,605","-336,962","-576,696","-221,563","32,037",,,,,
44900,TENNESSEE                ,WAYNE,"-24,336","-29,013","-33,987","-13,243","-8,038",,,,,
44910,TENNESSEE                ,WEAKLEY,"-209,102","-192,557","-202,776","-121,960","-61,316",,,,,
44920,TENNESSEE                ,WHITE,"-131,030","-133,266","-167,216","-108,953","-50,135",,,,,
44930,TENNESSEE                ,WILLIAMSON,"-362,567","-459,167","-418,601","-220,836","-38,431",,,,,
44940,TENNESSEE                ,WILSON,"-257,774","-333,574","-274,542","-172,943","-32,960",,,,,
45000,TEXAS                    ,ANDERSON,"-26,652","18,947","5,994","-43,527","-42,991",,,,,
45010,TEXAS                    ,ANDREWS,"-4,015",-539,"1,382","-5,764","-11,932",,,,,
45020,TEXAS                    ,ANGELINA,"-10,590","58,533","9,178","-85,914","-90,610",,,,,
45030,TEXAS                    ,ARANSAS,"19,081","14,877","29,647","14,424","16,795",,,,,
45040,TEXAS                    ,ARCHER,"8,639","-8,240","-24,616","-30,836",210,,,,,
45050,TEXAS                    ,ARMSTRONG,"-4,394","-4,388","-4,249","-2,033",-924,,,,,
45060,TEXAS                    ,ATASCOSA,28,"-10,485","-40,756","-24,597","-11,985",,,,,
45070,TEXAS                    ,AUSTIN,"-8,914","-5,663","-15,480","-27,580","-24,005",,,,,
45080,TEXAS                    ,BAILEY,"-1,867",725,-349,"-2,601","-6,522",,,,,
45090,TEXAS                    ,BANDERA,"-1,253","-3,564","-26,980","-22,830","-10,294",,,,,
45100,TEXAS                    ,BASTROP,"5,860","14,143","10,877","-19,035","-44,989",,,,,
45110,TEXAS                    ,BAYLOR,-754,155,"-4,251","-11,462","-3,948",,,,,
45113,TEXAS                    ,BEE,"2,309","19,895","5,358","-19,526","-20,929",,,,,
45120,TEXAS                    ,BELL,"408,542","478,910","223,435","-355,962","15,381",,,,,
45130,TEXAS                    ,BEXAR,"-11,730","-254,493","-976,388","-788,238","-364,831",,,,,
45140,TEXAS                    ,BLANCO,"-1,066","6,971","1,097","-8,210","-6,028",,,,,
45150,TEXAS                    ,BORDEN,-6,0,-34,0,0,,,,,
45160,TEXAS                    ,BOSQUE,"-2,854","19,368","6,640","-16,740","-12,145",,,,,
45170,TEXAS                    ,BOWIE,"-400,803","-322,781","-218,817","-273,136","-217,228",,,,,
45180,TEXAS                    ,BRAZORIA,"-95,049","-103,761","-141,756","-233,052","-189,299",,,,,
45190,TEXAS                    ,BRAZOS,"-52,991","-116,244","-181,362","-216,283","-143,046",,,,,
45200,TEXAS                    ,BREWSTER,"-1,932",330,-368,"-2,386","-5,365",,,,,
45201,TEXAS                    ,BRISCOE,"-1,705",137,25,"-4,318","-1,208",,,,,
45210,TEXAS                    ,BROOKS,531,"5,930",-855,"-8,205","-10,044",,,,,
45220,TEXAS                    ,BROWN,"-10,812","36,020",714,"-54,939","-54,449",,,,,
45221,TEXAS                    ,BURLESON,"-8,873","-22,478","-37,987","-42,809","-25,050",,,,,
45222,TEXAS                    ,BURNET,"2,417","25,988","4,064","-40,017","-40,645",,,,,
