DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
19560,LOUISIANA                ,VERMILION,"28,956","-22,654","-9,383","59,677","61,228",,,,,,
19570,LOUISIANA                ,VERNON,"22,159","-15,138","-6,794","46,121","48,682",,,,,,
19580,LOUISIANA                ,WASHINGTON,"46,724","-39,266","-10,341","99,742","94,082",,,,,,
19590,LOUISIANA                ,WEBSTER,"22,051","-11,634","-4,529","49,859","50,419",,,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,"10,173","-7,449","-3,517","18,785","16,370",,,,,,
19610,LOUISIANA                ,WEST CARROLL,"5,205","-4,200",-849,"9,059","9,414",,,,,,
19620,LOUISIANA                ,WEST FELICIANA,"3,824","-4,594","-1,658","7,410","6,978",,,,,,
19630,LOUISIANA                ,WINN,"8,465","-5,357","-1,600","16,783","15,964",,,,,,
20000,MAINE                    ,ANDROSCOGGIN,"55,925","-27,608","-50,268","11,096","8,563",,,,,,
20010,MAINE                    ,AROOSTOOK,"39,450","-20,126","-35,934","11,066","10,095",,,,,,
20020,MAINE                    ,CUMBERLAND,"-10,215","-27,582","-74,899","-71,012","-73,720",,,,,,
20030,MAINE                    ,FRANKLIN,"9,999","-5,372","-7,888","2,343","2,409",,,,,,
20040,MAINE                    ,HANCOCK,"17,238","-9,127","-15,224","4,486","3,795",,,,,,
20050,MAINE                    ,KENNEBEC,"62,528","-29,683","-56,457","12,666","11,883",,,,,,
20060,MAINE                    ,KNOX,"14,531","-9,200","-16,979","2,265","2,286",,,,,,
20070,MAINE                    ,LINCOLN,"7,609","-3,792","-8,058",-941,"-1,708",,,,,,
20080,MAINE                    ,OXFORD,"16,222","-13,170","-18,962",329,36,,,,,,
20090,MAINE                    ,PENOBSCOT,"82,869","-40,012","-65,928","24,289","20,888",,,,,,
20100,MAINE                    ,PISCATAQUIS,"6,870","-2,940","-6,073","2,064","2,034",,,,,,
20110,MAINE                    ,SAGADAHOC,"1,075","-4,321","-8,178","-5,400","-5,583",,,,,,
20120,MAINE                    ,SOMERSET,"23,401","-12,543","-19,877","5,035","5,839",,,,,,
20130,MAINE                    ,WALDO,"13,494","-8,212","-10,379","2,234",946,,,,,,
20140,MAINE                    ,WASHINGTON,"11,554","-5,908","-10,280","3,439","2,937",,,,,,
20150,MAINE                    ,YORK,"2,692",120,"-41,187","-51,899","-53,326",,,,,,
21000,MARYLAND                 ,ALLEGANY,"102,982","90,407","58,182","7,517","7,857",,,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"340,748","350,163","141,051","-43,245","-42,474",,,,,,
21020,MARYLAND                 ,BALTIMORE,"545,227","574,064","228,374","-84,708","-88,397",,,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"574,542","608,961","242,087","-95,810","-98,107",,,,,,
21040,MARYLAND                 ,CALVERT,"57,123","60,611","34,707","5,931","4,671",,,,,,
21050,MARYLAND                 ,CAROLINE,"31,152","31,460","19,622","2,319","1,813",,,,,,
21060,MARYLAND                 ,CARROLL,"131,241","142,531","57,088","-12,863","-12,545",,,,,,
21070,MARYLAND                 ,CECIL,"100,652","102,216","66,900","16,188","15,018",,,,,,
21080,MARYLAND                 ,CHARLES,"77,318","82,496","50,650","16,712","17,041",,,,,,
21090,MARYLAND                 ,DORCHESTER,"37,615","39,319","26,199","3,113","2,293",,,,,,
21100,MARYLAND                 ,FREDERICK,"144,005","144,180","93,272","12,820","12,601",,,,,,
21110,MARYLAND                 ,GARRETT,"24,142","14,659","6,435","2,402","2,368",,,,,,
21120,MARYLAND                 ,HARFORD,"172,387","187,110","72,594","-24,284","-25,593",,,,,,
21130,MARYLAND                 ,HOWARD,"78,224","83,729","33,262","-7,448","-8,042",,,,,,
21140,MARYLAND                 ,KENT,"20,655","20,134","14,492","1,729","1,890",,,,,,
21150,MARYLAND                 ,MONTGOMERY,"82,862","81,240","55,540","143,683","149,742",,,,,,
21160,MARYLAND                 ,PRINCE GEORGE'S,"136,976","132,835","86,946","184,151","189,883",,,,,,
21170,MARYLAND                 ,QUEEN ANNE'S,"28,504","26,586","14,284",-521,143,,,,,,
21180,MARYLAND                 ,ST. MARY'S,"71,742","70,265","48,265","8,810","11,343",,,,,,
21190,MARYLAND                 ,SOMERSET,"32,212","30,843","18,683","1,575","1,978",,,,,,
21200,MARYLAND                 ,TALBOT,"33,562","28,397","17,047","1,421","1,262",,,,,,
21210,MARYLAND                 ,WASHINGTON,"171,666","159,887","110,927","10,478","9,900",,,,,,
21220,MARYLAND                 ,WICOMICO,"116,109","112,250","73,881","6,138","8,480",,,,,,
21230,MARYLAND                 ,WORCESTER,"46,245","51,068","28,698","2,347","2,823",,,,,,
22000,MASSACHUSETTS            ,BARNSTABLE,"-199,511","-205,381","-199,030","-29,826","-31,551",,,,,,
22010,MASSACHUSETTS            ,BERKSHIRE,"-106,273","-128,487","-139,679","-28,192","-29,072",,,,,,
22020,MASSACHUSETTS            ,BRISTOL,"-577,391","-660,369","-675,623","-119,131","-121,850",,,,,,
22030,MASSACHUSETTS            ,DUKES,"-7,680","-8,659","-7,659","-1,035","-1,382",,,,,,
22040,MASSACHUSETTS            ,ESSEX,"-662,745","-732,930","-710,242","-93,875","-96,148",,,,,,
22060,MASSACHUSETTS            ,FRANKLIN,"-57,836","-59,250","-73,483","-14,316","-14,127",,,,,,
22070,MASSACHUSETTS            ,HAMPDEN,"-365,191","-423,608","-494,387","-97,902","-100,562",,,,,,
22080,MASSACHUSETTS            ,HAMPSHIRE,"-83,973","-89,930","-107,461","-18,633","-19,893",,,,,,
22090,MASSACHUSETTS            ,MIDDLESEX,"-1,966,644","-2,115,109","-1,542,405","-44,373","-48,553",,,,,,
22120,MASSACHUSETTS            ,NANTUCKET,"-3,125","-2,838","-4,191",-446,-372,,,,,,
22130,MASSACHUSETTS            ,NORFOLK,"-843,080","-961,189","-709,325","-21,901","-22,855",,,,,,
22150,MASSACHUSETTS            ,PLYMOUTH,"-546,265","-612,709","-528,525","-49,823","-52,875",,,,,,
22160,MASSACHUSETTS            ,SUFFOLK,"-1,130,929","-1,233,831","-899,636","-47,627","-47,229",,,,,,
22170,MASSACHUSETTS            ,WORCESTER,"-503,347","-597,865","-625,353","-109,293","-115,117",,,,,,
23000,MICHIGAN                 ,ALCONA,"-4,924","-12,447","-12,971","-7,363","-6,758",,,,,,
23010,MICHIGAN                 ,ALGER,"-1,776","-6,688","-7,717","-2,560","-1,579",,,,,,
23020,MICHIGAN                 ,ALLEGAN,"-20,108","-58,573","-63,846","-21,149","-22,526",,,,,,
23030,MICHIGAN                 ,ALPENA,"-16,758","-39,683","-45,207","-16,848","-17,821",,,,,,
23040,MICHIGAN                 ,ANTRIM,"-4,208","-14,449","-15,992","-6,340","-5,794",,,,,,
23050,MICHIGAN                 ,ARENAC,"-8,440","-28,917","-33,548","-13,818","-11,796",,,,,,
23060,MICHIGAN                 ,BARAGA,"-1,154","-6,101","-6,042","-2,128","-1,937",,,,,,
23070,MICHIGAN                 ,BARRY,"-9,026","-26,616","-30,946","-11,869","-10,893",,,,,,
23080,MICHIGAN                 ,BAY,"-45,466","-151,523","-167,989","-59,834","-59,686",,,,,,
23090,MICHIGAN                 ,BENZIE,"-3,285","-11,524","-13,866","-4,111","-4,670",,,,,,
23100,MICHIGAN                 ,BERRIEN,"-40,101","-143,664","-159,522","-51,393","-54,133",,,,,,
23110,MICHIGAN                 ,BRANCH,"-13,220","-35,231","-36,264","-16,617","-16,349",,,,,,
23120,MICHIGAN                 ,CALHOUN,"-45,159","-152,623","-164,111","-63,544","-63,880",,,,,,
23130,MICHIGAN                 ,CASS,"-5,635","-19,630","-21,875","-8,023","-7,487",,,,,,
23140,MICHIGAN                 ,CHARLEVOIX,"-6,458","-16,369","-16,759","-6,042","-6,466",,,,,,
23150,MICHIGAN                 ,CHEBOYGAN,"-7,396","-22,752","-25,895","-9,972","-11,412",,,,,,
23160,MICHIGAN                 ,CHIPPEWA,"-10,568","-32,285","-34,268","-15,713","-14,512",,,,,,
23170,MICHIGAN                 ,CLARE,"-18,164","-47,622","-49,718","-20,578","-18,749",,,,,,
23180,MICHIGAN                 ,CLINTON,"-9,136","-28,626","-33,070","-10,195","-9,605",,,,,,
23190,MICHIGAN                 ,CRAWFORD,"-5,502","-16,723","-17,443","-7,567","-7,928",,,,,,
23200,MICHIGAN                 ,DELTA,"-3,634","-25,891","-26,477","-8,832","-11,646",,,,,,
23210,MICHIGAN                 ,DICKINSON,-121,"-13,300","-17,400","-5,799","-5,902",,,,,,
23220,MICHIGAN                 ,EATON,"-16,693","-54,470","-58,681","-21,983","-21,972",,,,,,
23230,MICHIGAN                 ,EMMET,"-7,363","-26,278","-30,228","-10,934","-11,480",,,,,,
23240,MICHIGAN                 ,GENESEE,"-295,945","-799,701","-816,233","-319,382","-339,009",,,,,,
23250,MICHIGAN                 ,GLADWIN,"-17,160","-42,134","-44,009","-16,327","-18,503",,,,,,
23260,MICHIGAN                 ,GOGEBIC,"1,522","-4,497","-3,939","-1,610","-2,654",,,,,,
23270,MICHIGAN                 ,GRAND TRAVERSE,"-21,035","-75,917","-82,093","-29,369","-29,623",,,,,,
23280,MICHIGAN                 ,GRATIOT,"-9,901","-32,428","-35,551","-12,463","-16,243",,,,,,
23290,MICHIGAN                 ,HILLSDALE,"-20,865","-46,600","-51,815","-22,438","-21,053",,,,,,
23300,MICHIGAN                 ,HOUGHTON,"-3,017","-13,682","-14,430","-5,038","-4,541",,,,,,
23310,MICHIGAN                 ,HURON,"-12,912","-35,576","-38,541","-14,402","-14,713",,,,,,
23320,MICHIGAN                 ,INGHAM,"-93,473","-319,353","-331,651","-132,272","-131,724",,,,,,
23330,MICHIGAN                 ,IONIA,"-12,356","-42,343","-44,507","-14,241","-13,804",,,,,,
23340,MICHIGAN                 ,IOSCO,"-17,010","-35,229","-37,927","-17,118","-15,281",,,,,,
23350,MICHIGAN                 ,IRON,"1,712","-3,750","-4,147","-2,168","-1,803",,,,,,
23360,MICHIGAN                 ,ISABELLA,"-15,850","-63,511","-67,911","-23,250","-23,936",,,,,,
23370,MICHIGAN                 ,JACKSON,"-91,341","-203,622","-214,295","-113,368","-118,862",,,,,,
23380,MICHIGAN                 ,KALAMAZOO,"-55,808","-177,863","-200,228","-66,422","-67,754",,,,,,
23390,MICHIGAN                 ,KALKASKA,"-3,376","-11,778","-11,277","-5,791","-5,792",,,,,,
23400,MICHIGAN                 ,KENT,"-99,842","-352,550","-393,392","-134,915","-137,934",,,,,,
23410,MICHIGAN                 ,KEWEENAW,-90,"-1,718","-2,543",-531,-843,,,,,,
23420,MICHIGAN                 ,LAKE,"-4,525","-13,297","-15,394","-5,474","-4,653",,,,,,
23430,MICHIGAN                 ,LAPEER,"-64,461","-119,567","-107,423","-66,144","-61,531",,,,,,
23440,MICHIGAN                 ,LEELANAU,"-2,034","-9,696","-11,755","-2,785","-2,483",,,,,,
23450,MICHIGAN                 ,LENAWEE,"-61,783","-118,398","-122,288","-80,181","-82,540",,,,,,
23460,MICHIGAN                 ,LIVINGSTON,"-99,526","-146,530","-131,685","-97,414","-93,730",,,,,,
23470,MICHIGAN                 ,LUCE,"-1,709","-4,787","-4,700","-2,632","-1,925",,,,,,
23480,MICHIGAN                 ,MACKINAC,"-2,148","-8,487","-7,971","-3,131","-3,511",,,,,,
23490,MICHIGAN                 ,MACOMB,"-1,952,730","-2,262,978","-2,113,145","-1,944,610","-1,932,428",,,,,,
23500,MICHIGAN                 ,MANISTEE,"-7,213","-24,664","-22,918","-9,688","-7,917",,,,,,
23510,MICHIGAN                 ,MARQUETTE,"-9,900","-43,199","-42,551","-13,789","-15,373",,,,,,
23520,MICHIGAN                 ,MASON,"-9,664","-32,273","-36,500","-12,263","-12,249",,,,,,
23530,MICHIGAN                 ,MECOSTA,"-9,845","-31,486","-39,338","-14,883","-15,595",,,,,,
23540,MICHIGAN                 ,MENOMINEE,"8,839","-1,867","-5,217","-2,370","-2,339",,,,,,
23550,MICHIGAN                 ,MIDLAND,"-19,894","-60,262","-66,255","-25,549","-27,796",,,,,,
23560,MICHIGAN                 ,MISSAUKEE,"-3,024","-8,996","-10,950","-3,286","-3,389",,,,,,
23570,MICHIGAN                 ,MONROE,"-139,327","-246,057","-233,771","-149,782","-144,896",,,,,,
23580,MICHIGAN                 ,MONTCALM,"-16,228","-55,024","-65,258","-21,355","-19,625",,,,,,
23590,MICHIGAN                 ,MONTMORENCY,"-9,047","-16,852","-17,195","-7,575","-6,375",,,,,,
23600,MICHIGAN                 ,MUSKEGON,"-48,740","-177,729","-203,720","-67,202","-70,161",,,,,,
23610,MICHIGAN                 ,NEWAYGO,"-9,091","-30,412","-35,110","-12,492","-11,697",,,,,,
23620,MICHIGAN                 ,OAKLAND,"-2,414,047","-2,666,650","-2,480,747","-2,187,720","-2,134,611",,,,,,
23630,MICHIGAN                 ,OCEANA,"-6,672","-23,585","-26,583","-9,330","-8,369",,,,,,
23640,MICHIGAN                 ,OGEMAW,"-16,072","-42,325","-40,300","-17,334","-17,683",,,,,,
23650,MICHIGAN                 ,ONTONAGON,"-1,368","-2,405","-3,420","-1,627",-903,,,,,,
23660,MICHIGAN                 ,OSCEOLA,"-9,870","-21,976","-24,063","-9,642","-8,521",,,,,,
23670,MICHIGAN                 ,OSCODA,"-5,228","-13,587","-14,113","-4,900","-5,582",,,,,,
23680,MICHIGAN                 ,OTSEGO,"-8,546","-25,924","-26,299","-10,579","-9,848",,,,,,
23690,MICHIGAN                 ,OTTAWA,"-31,906","-104,158","-116,161","-40,620","-42,069",,,,,,
23700,MICHIGAN                 ,PRESQUE ISLE,"-5,262","-13,780","-15,521","-5,430","-6,817",,,,,,
23710,MICHIGAN                 ,ROSCOMMON,"-17,871","-52,322","-54,793","-21,160","-19,631",,,,,,
23720,MICHIGAN                 ,SAGINAW,"-93,366","-292,187","-316,452","-124,735","-122,142",,,,,,
23730,MICHIGAN                 ,ST. CLAIR,"-163,709","-294,624","-306,947","-172,972","-172,280",,,,,,
23740,MICHIGAN                 ,ST. JOSEPH,"-13,986","-41,274","-46,156","-15,695","-16,036",,,,,,
23750,MICHIGAN                 ,SANILAC,"-28,845","-68,379","-62,547","-30,790","-29,464",,,,,,
23760,MICHIGAN                 ,SCHOOLCRAFT,"-1,122","-5,349","-5,517","-1,888","-1,512",,,,,,
23770,MICHIGAN                 ,SHIAWASSEE,"-25,925","-71,955","-82,257","-32,088","-34,111",,,,,,
23780,MICHIGAN                 ,TUSCOLA,"-26,282","-75,366","-81,897","-31,765","-32,055",,,,,,
23790,MICHIGAN                 ,VAN BUREN,"-17,770","-57,302","-60,578","-22,146","-26,601",,,,,,
23800,MICHIGAN                 ,WASHTENAW,"-442,475","-512,518","-497,124","-426,402","-421,816",,,,,,
23810,MICHIGAN                 ,WAYNE,"-6,630,225","-7,149,727","-6,563,169","-5,624,276","-5,277,119",,,,,,
23830,MICHIGAN                 ,WEXFORD,"-12,489","-35,283","-37,925","-13,191","-13,100",,,,,,
24000,MINNESOTA                ,AITKIN,"5,536","4,637","4,476","1,807","1,441",,,,,,
24010,MINNESOTA                ,ANOKA,"104,756","86,087","93,445","38,273","36,753",,,,,,
24020,MINNESOTA                ,BECKER,"22,385","15,832","7,012","2,595","2,536",,,,,,
24030,MINNESOTA                ,BELTRAMI,"27,563","21,285","19,095","6,882","6,762",,,,,,
24040,MINNESOTA                ,BENTON,"9,374","8,180","8,887","3,212","4,339",,,,,,
24050,MINNESOTA                ,BIG STONE,"2,664","1,367",681,209,237,,,,,,
24060,MINNESOTA                ,BLUE EARTH,"28,412","27,642","31,002","12,356","13,578",,,,,,
24070,MINNESOTA                ,BROWN,"5,154","4,289","3,646","1,624","1,828",,,,,,
24080,MINNESOTA                ,CARLTON,"13,440","10,561","11,763","4,033","4,139",,,,,,
24090,MINNESOTA                ,CARVER,"16,546","13,596","13,832","5,070","6,217",,,,,,
24100,MINNESOTA                ,CASS,"10,984","8,562","8,432","3,803","3,391",,,,,,
24110,MINNESOTA                ,CHIPPEWA,"3,041","2,347","2,135",792,848,,,,,,
24120,MINNESOTA                ,CHISAGO,"14,801","11,760","12,714","5,224","5,614",,,,,,
24130,MINNESOTA                ,CLAY,"67,568","40,117","9,374","3,493","3,246",,,,,,
24140,MINNESOTA                ,CLEARWATER,"5,099","3,342","2,111",869,686,,,,,,
24150,MINNESOTA                ,COOK,"1,066",691,706,359,277,,,,,,
24160,MINNESOTA                ,COTTONWOOD,"5,401","3,807","2,465",785,639,,,,,,
24170,MINNESOTA                ,CROW WING,"27,979","21,122","23,846","9,193","9,984",,,,,,
24180,MINNESOTA                ,DAKOTA,"86,352","60,886","65,560","27,743","28,785",,,,,,
24190,MINNESOTA                ,DODGE,"2,953","2,834","3,081","1,155","1,104",,,,,,
24200,MINNESOTA                ,DOUGLAS,"13,385","12,873","13,881","6,093","5,951",,,,,,
24210,MINNESOTA                ,FARIBAULT,"4,434","2,656","3,545","1,693","1,283",,,,,,
24220,MINNESOTA                ,FILLMORE,"5,508","4,284","4,053","1,580","1,620",,,,,,
24230,MINNESOTA                ,FREEBORN,"8,509","6,147","6,209","2,958","2,979",,,,,,
24240,MINNESOTA                ,GOODHUE,"8,747","7,905","8,423","3,059","3,721",,,,,,
24250,MINNESOTA                ,GRANT,"3,237","1,870","1,409",742,544,,,,,,
24260,MINNESOTA                ,HENNEPIN,"359,787","325,656","362,754","148,497","159,965",,,,,,
24270,MINNESOTA                ,HOUSTON,"6,655","2,045","1,099",235,252,,,,,,
24280,MINNESOTA                ,HUBBARD,"11,235","8,673","6,090","2,240","2,127",,,,,,
24290,MINNESOTA                ,ISANTI,"13,560","10,097","12,382","4,481","4,912",,,,,,
24300,MINNESOTA                ,ITASCA,"16,483","13,161","14,907","5,792","6,013",,,,,,
24310,MINNESOTA                ,JACKSON,"4,397","2,768","2,013",763,682,,,,,,
24320,MINNESOTA                ,KANABEC,"5,653","4,396","4,184","2,089","1,758",,,,,,
24330,MINNESOTA                ,KANDIYOHI,"18,782","14,116","14,681","5,377","5,436",,,,,,
24340,MINNESOTA                ,KITTSON,"3,640","1,414",542,256,200,,,,,,
24350,MINNESOTA                ,KOOCHICHING,"6,221","3,259","3,326","1,275","1,385",,,,,,
24360,MINNESOTA                ,LAC QUI PARLE,"3,332","1,469","1,004",445,454,,,,,,
24370,MINNESOTA                ,LAKE,"4,523","3,284","3,674","1,047","1,240",,,,,,
24380,MINNESOTA                ,LAKE OF THE WOODS,"1,795","1,112",608,271,256,,,,,,
24390,MINNESOTA                ,LE SUEUR,"8,401","7,185","7,232","2,697","2,851",,,,,,
24400,MINNESOTA                ,LINCOLN,"3,699","1,153",446,205,121,,,,,,
24410,MINNESOTA                ,LYON,"15,509","10,858","6,878","3,197","2,985",,,,,,
24420,MINNESOTA                ,MCLEOD,"7,679","7,037","8,200","3,491","3,396",,,,,,
24430,MINNESOTA                ,MAHNOMEN,"6,142","4,155","1,571",629,674,,,,,,
24440,MINNESOTA                ,MARSHALL,"5,056","3,078","1,699",533,495,,,,,,
24450,MINNESOTA                ,MARTIN,"9,256","7,179","8,535","4,271","4,504",,,,,,
24460,MINNESOTA                ,MEEKER,"7,339","6,702","6,601","2,353","2,401",,,,,,
24470,MINNESOTA                ,MILLE LACS,"10,598","8,936","9,207","3,754","4,204",,,,,,
24480,MINNESOTA                ,MORRISON,"10,619","7,376","7,949","3,448","3,332",,,,,,
24490,MINNESOTA                ,MOWER,"14,622","13,197","12,685","5,437","5,360",,,,,,
24500,MINNESOTA                ,MURRAY,"3,098","2,187",348,13,204,,,,,,
24510,MINNESOTA                ,NICOLLET,"9,692","7,327","8,892","2,928","3,192",,,,,,
24520,MINNESOTA                ,NOBLES,"11,830","6,532","2,845","1,031",556,,,,,,
24530,MINNESOTA                ,NORMAN,"9,789","3,933",791,275,290,,,,,,
24540,MINNESOTA                ,OLMSTED,"43,040","34,882","39,318","15,286","15,184",,,,,,
24550,MINNESOTA                ,OTTER TAIL,"31,911","23,330","12,735","5,300","5,291",,,,,,
24560,MINNESOTA                ,PENNINGTON,"7,765","4,705","2,447",929,978,,,,,,
24570,MINNESOTA                ,PINE,"8,880","8,708","7,896","3,490","4,057",,,,,,
24580,MINNESOTA                ,PIPESTONE,"5,446","3,099",500,110,215,,,,,,
24590,MINNESOTA                ,POLK,"34,265","16,261","4,922","2,184","2,399",,,,,,
24600,MINNESOTA                ,POPE,"2,857","1,864","1,677",953,"1,069",,,,,,
24610,MINNESOTA                ,RAMSEY,"239,763","222,979","234,559","94,351","98,736",,,,,,
24620,MINNESOTA                ,RED LAKE,"1,834","1,140",415,178,179,,,,,,
24630,MINNESOTA                ,REDWOOD,"4,255","2,648","3,015","1,141",853,,,,,,
24640,MINNESOTA                ,RENVILLE,"4,538","3,243","3,329","1,266","1,463",,,,,,
