"ESRD- HOSPICE - 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
34210,NORTH CAROLINA,CLAY,10,270,2.25,270,2.25,0,0,0,10,0,0
34220,NORTH CAROLINA,CLEVELAND,260,"84,102",26.96,"84,102",26.96,0,0,0,256,0,0
34230,NORTH CAROLINA,COLUMBUS,144,0,0,0,0,0,0,0,141,0,0
34240,NORTH CAROLINA,CRAVEN,210,"3,131",1.24,"3,131",1.24,0,0,0,204,0,0
34250,NORTH CAROLINA,CUMBERLAND,601,"132,674",18.4,"132,674",18.4,0,0,0,579,0,0
34251,NORTH CAROLINA,CURRITUCK,17,"5,919",29.01,"5,918",29.01,0,0,0,16,0,0
34270,NORTH CAROLINA,DARE,34,"41,891",102.67,"41,891",102.67,0,0,0,33,0,0
34280,NORTH CAROLINA,DAVIDSON,172,"89,963",43.59,"89,963",43.59,0,0,0,168,0,0
34290,NORTH CAROLINA,DAVIE,35,0,0,0,0,0,0,0,33,0,0
34300,NORTH CAROLINA,DUPLIN,135,"9,969",6.15,"9,968",6.15,0,0,0,133,0,0
34310,NORTH CAROLINA,DURHAM,503,"80,594",13.35,"80,595",13.35,0,0,0,475,0,0
34320,NORTH CAROLINA,EDGECOMBE,144,"3,609",2.09,"3,609",2.09,0,0,0,143,0,0
34330,NORTH CAROLINA,FORSYTH,535,"182,473",28.42,"182,473",28.42,0,0,0,516,0,0
34340,NORTH CAROLINA,FRANKLIN,111,"9,819",7.37,"9,820",7.37,0,0,0,110,0,0
34350,NORTH CAROLINA,GASTON,292,"5,091",1.45,"5,092",1.45,0,0,0,285,0,0
34360,NORTH CAROLINA,GATES,25,0,0,0,0,0,0,0,25,0,0
34370,NORTH CAROLINA,GRAHAM,11,0,0,0,0,0,0,0,11,0,0
34380,NORTH CAROLINA,GRANVILLE,131,"4,767",3.03,"4,767",3.03,0,0,0,124,0,0
34390,NORTH CAROLINA,GREENE,49,0,0,0,0,0,0,0,49,0,0
34400,NORTH CAROLINA,GUILFORD,812,"189,398",19.44,"189,399",19.44,0,0,0,788,0,0
34410,NORTH CAROLINA,HALIFAX,240,"8,779",3.05,"8,778",3.05,0,0,0,236,0,0
34420,NORTH CAROLINA,HARNETT,136,"43,808",26.84,"43,807",26.84,0,0,0,132,0,0
34430,NORTH CAROLINA,HAYWOOD,63,"5,570",7.37,"5,570",7.37,0,0,0,63,0,0
34440,NORTH CAROLINA,HENDERSON,92,0,0,0,0,0,0,0,89,0,0
34450,NORTH CAROLINA,HERTFORD,96,"13,357",11.59,"13,357",11.59,0,0,0,95,0,0
34460,NORTH CAROLINA,HOKE,90,"3,117",2.89,"3,117",2.89,0,0,0,90,0,0
34470,NORTH CAROLINA,HYDE,9,819,7.58,818,7.57,0,0,0,7,0,0
34480,NORTH CAROLINA,IREDELL,215,"76,166",29.52,"76,166",29.52,0,0,0,210,0,0
34490,NORTH CAROLINA,JACKSON,34,"15,959",39.12,"15,958",39.11,0,0,0,32,0,0
34500,NORTH CAROLINA,JOHNSTON,227,"2,484",0.91,"2,485",0.91,0,0,0,219,0,0
34510,NORTH CAROLINA,JONES,34,0,0,0,0,0,0,0,33,0,0
34520,NORTH CAROLINA,LEE,152,"4,326",2.37,"4,326",2.37,0,0,0,148,0,0
34530,NORTH CAROLINA,LENOIR,190,"33,549",14.71,"33,549",14.71,0,0,0,186,0,0
34540,NORTH CAROLINA,LINCOLN,94,"2,295",2.03,"2,295",2.03,0,0,0,92,0,0
34550,NORTH CAROLINA,MC DOWELL,59,"56,720",80.11,"56,720",80.11,0,0,0,58,0,0
34560,NORTH CAROLINA,MACON,39,"35,690",76.26,"35,690",76.26,0,0,0,38,0,0
34570,NORTH CAROLINA,MADISON,17,"32,045",157.08,"32,046",157.09,0,0,0,17,0,0
34580,NORTH CAROLINA,MARTIN,96,"2,719",2.36,"2,719",2.36,0,0,0,93,0,0
34590,NORTH CAROLINA,MECKLENBURG,1420,"258,919",15.19,"258,919",15.19,0,0,0,"1,347",0,0
34600,NORTH CAROLINA,MITCHELL,8,0,0,0,0,0,0,0,8,0,0
34610,NORTH CAROLINA,MONTGOMERY,65,0,0,0,0,0,0,0,64,0,0
34620,NORTH CAROLINA,MOORE,167,"25,144",12.55,"25,145",12.55,0,0,0,164,0,0
34630,NORTH CAROLINA,NASH,311,"3,577",0.96,"3,577",0.96,0,0,0,301,0,0
34640,NORTH CAROLINA,NEW HANOVER,245,"53,988",18.36,"53,988",18.36,0,0,0,238,0,0
34650,NORTH CAROLINA,NORTHAMPTON,80,"8,376",8.73,"8,377",8.73,0,0,0,79,0,0
34660,NORTH CAROLINA,ONSLOW,172,"48,076",23.29,"48,076",23.29,0,0,0,168,0,0
34670,NORTH CAROLINA,ORANGE,115,"1,200",0.87,"1,200",0.87,0,0,0,109,0,0
34680,NORTH CAROLINA,PAMLICO,19,0,0,0,0,0,0,0,18,0,0
34690,NORTH CAROLINA,PASQUOTANK,99,"12,970",10.92,"12,969",10.92,0,0,0,98,0,0
34700,NORTH CAROLINA,PENDER,110,"28,011",21.22,"28,011",21.22,0,0,0,107,0,0
34710,NORTH CAROLINA,PERQUIMANS,31,0,0,0,0,0,0,0,28,0,0
34720,NORTH CAROLINA,PERSON,86,"4,740",4.59,"4,739",4.59,0,0,0,83,0,0
34730,NORTH CAROLINA,PITT,372,"76,636",17.17,"76,636",17.17,0,0,0,366,0,0
34740,NORTH CAROLINA,POLK,13,0,0,0,0,0,0,0,13,0,0
34750,NORTH CAROLINA,RANDOLPH,154,"85,759",46.41,"85,760",46.41,0,0,0,148,0,0
34760,NORTH CAROLINA,RICHMOND,139,"48,629",29.15,"48,630",29.15,0,0,0,138,0,0
34770,NORTH CAROLINA,ROBESON,398,"91,895",19.24,"91,895",19.24,0,0,0,386,0,0
34780,NORTH CAROLINA,ROCKINGHAM,168,"40,221",19.95,"40,221",19.95,0,0,0,164,0,0
34790,NORTH CAROLINA,ROWAN,169,"3,248",1.6,"3,248",1.6,0,0,0,160,0,0
34800,NORTH CAROLINA,RUTHERFORD,114,"40,398",29.53,"40,398",29.53,0,0,0,110,0,0
34810,NORTH CAROLINA,SAMPSON,152,"12,705",6.97,"12,705",6.97,0,0,0,150,0,0
34820,NORTH CAROLINA,SCOTLAND,102,"25,318",20.68,"25,318",20.68,0,0,0,97,0,0
34830,NORTH CAROLINA,STANLY,80,"43,638",45.46,"43,638",45.46,0,0,0,80,0,0
34840,NORTH CAROLINA,STOKES,33,"8,741",22.07,"8,741",22.07,0,0,0,33,0,0
34850,NORTH CAROLINA,SURRY,97,"110,564",94.99,"110,564",94.99,0,0,0,95,0,0
34860,NORTH CAROLINA,SWAIN,56,0,0,0,0,0,0,0,55,0,0
34870,NORTH CAROLINA,TRANSYLVANIA,23,0,0,0,0,0,0,0,22,0,0
34880,NORTH CAROLINA,TYRRELL,7,0,0,0,0,0,0,0,7,0,0
34890,NORTH CAROLINA,UNION,197,"39,288",16.62,"39,288",16.62,0,0,0,193,0,0
34900,NORTH CAROLINA,VANCE,172,"3,276",1.59,"3,276",1.59,0,0,0,169,0,0
34910,NORTH CAROLINA,WAKE,954,"38,829",3.39,"38,830",3.39,0,0,0,902,0,0
34920,NORTH CAROLINA,WARREN,67,"1,890",2.35,"1,890",2.35,0,0,0,66,0,0
34930,NORTH CAROLINA,WASHINGTON,36,"2,565",5.94,"2,565",5.94,0,0,0,36,0,0
34940,NORTH CAROLINA,WATAUGA,25,"1,637",5.46,"1,637",5.46,0,0,0,25,0,0
34950,NORTH CAROLINA,WAYNE,270,"25,090",7.74,"25,090",7.74,0,0,0,267,0,0
34960,NORTH CAROLINA,WILKES,88,"17,154",16.24,"17,155",16.25,0,0,0,87,0,0
34970,NORTH CAROLINA,WILSON,242,"31,054",10.69,"31,054",10.69,0,0,0,236,0,0
34980,NORTH CAROLINA,YADKIN,42,"13,027",25.85,"13,027",25.85,0,0,0,41,0,0
34981,NORTH CAROLINA,YANCEY,20,"1,364",5.68,"1,364",5.68,0,0,0,19,0,0
35000,NORTH DAKOTA,ADAMS,1,0,0,0,0,0,0,0,1,0,0
35010,NORTH DAKOTA,BARNES,14,"4,103",24.42,"4,103",24.42,0,0,0,12,0,0
35020,NORTH DAKOTA,BENSON,12,"1,180",8.19,"1,180",8.19,0,0,0,11,0,0
35030,NORTH DAKOTA,BILLINGS,1,0,0,0,0,0,0,0,1,0,0
35040,NORTH DAKOTA,BOTTINEAU,8,"14,930",155.52,"14,930",155.52,0,0,0,8,0,0
35050,NORTH DAKOTA,BOWMAN,1,0,0,0,0,0,0,0,1,0,0
35060,NORTH DAKOTA,BURKE,2,0,0,0,0,0,0,0,1,0,0
35070,NORTH DAKOTA,BURLEIGH,95,"1,957",1.72,"1,957",1.72,0,0,0,88,0,0
35080,NORTH DAKOTA,CASS,139,"5,805",3.48,"5,804",3.48,0,0,0,130,0,0
35090,NORTH DAKOTA,CAVALIER,4,0,0,0,0,0,0,0,4,0,0
35100,NORTH DAKOTA,DICKEY,4,0,0,0,0,0,0,0,4,0,0
35110,NORTH DAKOTA,DIVIDE,1,0,0,0,0,0,0,0,1,0,0
35120,NORTH DAKOTA,DUNN,1,0,0,0,0,0,0,0,1,0,0
35130,NORTH DAKOTA,EDDY,4,0,0,0,0,0,0,0,4,0,0
35140,NORTH DAKOTA,EMMONS,6,0,0,0,0,0,0,0,6,0,0
35150,NORTH DAKOTA,FOSTER,4,0,0,0,0,0,0,0,4,0,0
35160,NORTH DAKOTA,GOLDEN VALLEY,1,0,0,0,0,0,0,0,1,0,0
35170,NORTH DAKOTA,GRAND FORKS,67,"3,971",4.94,"3,971",4.94,0,0,0,64,0,0
35180,NORTH DAKOTA,GRANT,2,0,0,0,0,0,0,0,2,0,0
35190,NORTH DAKOTA,GRIGGS,2,0,0,0,0,0,0,0,2,0,0
35200,NORTH DAKOTA,HETTINGER,6,0,0,0,0,0,0,0,5,0,0
35210,NORTH DAKOTA,KIDDER,1,0,0,0,0,0,0,0,1,0,0
35220,NORTH DAKOTA,LA MOURE,2,"2,515",104.79,"2,515",104.79,0,0,0,2,0,0
35230,NORTH DAKOTA,LOGAN,1,0,0,0,0,0,0,0,1,0,0
35240,NORTH DAKOTA,MCHENRY,2,0,0,0,0,0,0,0,2,0,0
35250,NORTH DAKOTA,MCINTOSH,4,0,0,0,0,0,0,0,4,0,0
35260,NORTH DAKOTA,MCKENZIE,6,0,0,0,0,0,0,0,4,0,0
35270,NORTH DAKOTA,MCLEAN,21,"1,686",6.69,"1,686",6.69,0,0,0,18,0,0
35280,NORTH DAKOTA,MERCER,6,0,0,0,0,0,0,0,6,0,0
35290,NORTH DAKOTA,MORTON,42,260,0.52,260,0.52,0,0,0,41,0,0
35300,NORTH DAKOTA,MOUNTRAIL,21,0,0,0,0,0,0,0,20,0,0
35310,NORTH DAKOTA,NELSON,2,0,0,0,0,0,0,0,2,0,0
35320,NORTH DAKOTA,OLIVER,2,0,0,0,0,0,0,0,2,0,0
35330,NORTH DAKOTA,PEMBINA,4,0,0,0,0,0,0,0,4,0,0
35340,NORTH DAKOTA,PIERCE,5,0,0,0,0,0,0,0,4,0,0
35350,NORTH DAKOTA,RAMSEY,18,"2,865",13.26,"2,864",13.26,0,0,0,17,0,0
35360,NORTH DAKOTA,RANSOM,6,"1,751",24.32,"1,750",24.31,0,0,0,6,0,0
35370,NORTH DAKOTA,RENVILLE,2,0,0,0,0,0,0,0,2,0,0
35380,NORTH DAKOTA,RICHLAND,9,"3,146",29.13,"3,146",29.13,0,0,0,8,0,0
35390,NORTH DAKOTA,ROLETTE,30,0,0,0,0,0,0,0,25,0,0
35400,NORTH DAKOTA,SARGENT,5,"39,716",661.93,"39,716",661.93,0,0,0,5,0,0
35410,NORTH DAKOTA,SHERIDAN,2,0,0,0,0,0,0,0,2,0,0
35420,NORTH DAKOTA,SIOUX,15,0,0,0,0,0,0,0,14,0,0
35430,NORTH DAKOTA,SLOPE,1,0,0,0,0,0,0,0,1,0,0
35440,NORTH DAKOTA,STARK,16,0,0,0,0,0,0,0,15,0,0
35450,NORTH DAKOTA,STEELE,1,0,0,0,0,0,0,0,1,0,0
35460,NORTH DAKOTA,STUTSMAN,31,"1,819",4.89,"1,819",4.89,0,0,0,31,0,0
35470,NORTH DAKOTA,TOWNER,1,0,0,0,0,0,0,0,1,0,0
35480,NORTH DAKOTA,TRAILL,9,0,0,0,0,0,0,0,8,0,0
35490,NORTH DAKOTA,WALSH,13,0,0,0,0,0,0,0,11,0,0
35500,NORTH DAKOTA,WARD,46,0,0,0,0,0,0,0,44,0,0
35510,NORTH DAKOTA,WELLS,1,0,0,0,0,0,0,0,1,0,0
35520,NORTH DAKOTA,WILLIAMS,22,0,0,0,0,0,0,0,21,0,0
36000,OHIO,ADAMS,31,0,0,0,0,0,0,0,31,0,0
36010,OHIO,ALLEN,154,"30,317",16.41,"30,317",16.41,0,0,0,149,0,0
36020,OHIO,ASHLAND,55,"36,679",55.57,"36,679",55.57,0,0,0,52,0,0
36030,OHIO,ASHTABULA,157,"112,353",59.64,"112,353",59.64,0,0,0,150,0,0
36040,OHIO,ATHENS,41,"4,414",8.97,"4,414",8.97,0,0,0,36,0,0
36050,OHIO,AUGLAIZE,55,"20,026",30.34,"20,026",30.34,0,0,0,52,0,0
36060,OHIO,BELMONT,61,"16,583",22.65,"16,582",22.65,0,0,0,58,0,0
36070,OHIO,BROWN,48,"13,843",24.03,"13,843",24.03,0,0,0,46,0,0
36080,OHIO,BUTLER,382,"96,227",20.99,"96,227",20.99,0,0,0,362,0,0
36090,OHIO,CARROLL,12,"5,543",38.49,"5,542",38.49,0,0,0,12,0,0
36100,OHIO,CHAMPAIGN,21,"8,963",35.57,"8,963",35.57,0,0,0,21,0,0
36110,OHIO,CLARK,149,"61,088",34.17,"61,087",34.16,0,0,0,137,0,0
36120,OHIO,CLERMONT,167,"37,301",18.61,"37,301",18.61,0,0,0,159,0,0
36130,OHIO,CLINTON,41,"3,861",7.85,"3,861",7.85,0,0,0,38,0,0
36140,OHIO,COLUMBIANA,151,"26,728",14.75,"26,728",14.75,0,0,0,147,0,0
36150,OHIO,COSHOCTON,42,"17,287",34.3,"17,288",34.3,0,0,0,41,0,0
36160,OHIO,CRAWFORD,64,"6,979",9.09,"6,979",9.09,0,0,0,62,0,0
36170,OHIO,CUYAHOGA,2351,"541,713",19.2,"541,713",19.2,0,0,0,"2,169",0,0
36190,OHIO,DARKE,45,"60,082",111.26,"60,082",111.26,0,0,0,43,0,0
36200,OHIO,DEFIANCE,57,"11,415",16.69,"11,414",16.69,0,0,0,54,0,0
36210,OHIO,DELAWARE,75,"19,803",22,"19,803",22,0,0,0,72,0,0
36220,OHIO,ERIE,154,"47,454",25.68,"47,453",25.68,0,0,0,147,0,0
36230,OHIO,FAIRFIELD,113,"14,216",10.48,"14,216",10.48,0,0,0,106,0,0
36240,OHIO,FAYETTE,25,"30,309",101.03,"30,308",101.03,0,0,0,25,0,0
36250,OHIO,FRANKLIN,1372,"352,341",21.4,"352,341",21.4,0,0,0,"1,274",0,0
36260,OHIO,FULTON,54,"12,040",18.58,"12,040",18.58,0,0,0,52,0,0
36270,OHIO,GALLIA,30,"2,659",7.39,"2,659",7.39,0,0,0,29,0,0
36280,OHIO,GEAUGA,70,"7,366",8.77,"7,366",8.77,0,0,0,63,0,0
36290,OHIO,GREENE,114,"96,639",70.64,"96,639",70.64,0,0,0,108,0,0
36300,OHIO,GUERNSEY,44,"4,429",8.39,"4,429",8.39,0,0,0,43,0,0
36310,OHIO,HAMILTON,1434,"490,421",28.5,"490,421",28.5,0,0,0,"1,354",0,0
36330,OHIO,HANCOCK,113,"25,693",18.95,"25,693",18.95,0,0,0,109,0,0
36340,OHIO,HARDIN,36,"2,492",5.77,"2,492",5.77,0,0,0,32,0,0
36350,OHIO,HARRISON,13,"1,190",7.63,"1,190",7.63,0,0,0,11,0,0
36360,OHIO,HENRY,37,138,0.31,138,0.31,0,0,0,35,0,0
36370,OHIO,HIGHLAND,52,"53,362",85.52,"53,363",85.52,0,0,0,50,0,0
36380,OHIO,HOCKING,22,0,0,0,0,0,0,0,22,0,0
36390,OHIO,HOLMES,11,"2,006",15.2,"2,006",15.2,0,0,0,11,0,0
36400,OHIO,HURON,98,"32,221",27.4,"32,221",27.4,0,0,0,95,0,0
36410,OHIO,JACKSON,43,"16,009",31.03,"16,009",31.03,0,0,0,42,0,0
36420,OHIO,JEFFERSON,90,"103,234",95.59,"103,234",95.59,0,0,0,88,0,0
36430,OHIO,KNOX,52,"28,038",44.93,"28,038",44.93,0,0,0,51,0,0
36440,OHIO,LAKE,256,"114,114",37.15,"114,114",37.15,0,0,0,239,0,0
36450,OHIO,LAWRENCE,99,"29,321",24.68,"29,321",24.68,0,0,0,95,0,0
36460,OHIO,LICKING,147,"124,965",70.84,"124,965",70.84,0,0,0,142,0,0
36470,OHIO,LOGAN,43,"2,612",5.06,"2,612",5.06,0,0,0,41,0,0
36480,OHIO,LORAIN,376,"101,956",22.6,"101,956",22.6,0,0,0,357,0,0
36490,OHIO,LUCAS,654,"204,400",26.04,"204,400",26.04,0,0,0,623,0,0
36500,OHIO,MADISON,41,"9,101",18.5,"9,100",18.5,0,0,0,39,0,0
36510,OHIO,MAHONING,362,"24,213",5.57,"24,213",5.57,0,0,0,344,0,0
36520,OHIO,MARION,93,"13,427",12.03,"13,426",12.03,0,0,0,90,0,0
36530,OHIO,MEDINA,114,"74,676",54.59,"74,676",54.59,0,0,0,106,0,0
36540,OHIO,MEIGS,26,"6,353",20.36,"6,352",20.36,0,0,0,25,0,0
36550,OHIO,MERCER,33,411,1.04,411,1.04,0,0,0,32,0,0
36560,OHIO,MIAMI,95,"92,305",80.97,"92,304",80.97,0,0,0,90,0,0
36570,OHIO,MONROE,9,"8,126",75.24,"8,127",75.25,0,0,0,9,0,0
36580,OHIO,MONTGOMERY,810,"408,282",42,"408,281",42,0,0,0,753,0,0
36590,OHIO,MORGAN,7,0,0,0,0,0,0,0,7,0,0
36600,OHIO,MORROW,29,"1,552",4.46,"1,552",4.46,0,0,0,28,0,0
36610,OHIO,MUSKINGUM,120,"85,245",59.2,"85,245",59.2,0,0,0,119,0,0
36620,OHIO,NOBLE,17,"2,512",12.31,"2,513",12.32,0,0,0,17,0,0
36630,OHIO,OTTAWA,65,"35,725",45.8,"35,724",45.8,0,0,0,62,0,0
36640,OHIO,PAULDING,15,"15,731",87.39,"15,731",87.39,0,0,0,13,0,0
36650,OHIO,PERRY,35,"5,192",12.36,"5,192",12.36,0,0,0,34,0,0
36660,OHIO,PICKAWAY,56,"39,174",58.29,"39,174",58.29,0,0,0,55,0,0
36670,OHIO,PIKE,35,"10,670",25.4,"10,670",25.4,0,0,0,34,0,0
36680,OHIO,PORTAGE,139,"13,611",8.16,"13,611",8.16,0,0,0,130,0,0
36690,OHIO,PREBLE,57,"28,939",42.31,"28,939",42.31,0,0,0,54,0,0
36700,OHIO,PUTNAM,33,"1,225",3.09,"1,226",3.1,0,0,0,33,0,0
36710,OHIO,RICHLAND,175,"9,674",4.61,"9,674",4.61,0,0,0,171,0,0
36720,OHIO,ROSS,88,"53,085",50.27,"53,084",50.27,0,0,0,87,0,0
36730,OHIO,SANDUSKY,91,"36,850",33.75,"36,850",33.75,0,0,0,89,0,0
36740,OHIO,SCIOTO,93,"54,794",49.1,"54,794",49.1,0,0,0,84,0,0
36750,OHIO,SENECA,79,"40,950",43.2,"40,951",43.2,0,0,0,77,0,0
36760,OHIO,SHELBY,44,"11,486",21.75,"11,486",21.75,0,0,0,41,0,0
36770,OHIO,STARK,407,"109,218",22.36,"109,218",22.36,0,0,0,385,0,0
36780,OHIO,SUMMIT,659,"99,155",12.54,"99,155",12.54,0,0,0,634,0,0
36790,OHIO,TRUMBULL,285,"29,642",8.67,"29,641",8.67,0,0,0,275,0,0
36800,OHIO,TUSCARAWAS,103,"77,418",62.64,"77,419",62.64,0,0,0,100,0,0
36810,OHIO,UNION,30,"5,053",14.04,"5,054",14.04,0,0,0,30,0,0
36820,OHIO,VAN WERT,26,"17,677",56.66,"17,677",56.66,0,0,0,25,0,0
36830,OHIO,VINTON,23,"9,910",35.91,"9,910",35.91,0,0,0,23,0,0
36840,OHIO,WARREN,122,"27,021",18.46,"27,021",18.46,0,0,0,118,0,0
36850,OHIO,WASHINGTON,65,"3,493",4.48,"3,494",4.48,0,0,0,65,0,0
36860,OHIO,WAYNE,96,"68,491",59.45,"68,491",59.45,0,0,0,92,0,0
36870,OHIO,WILLIAMS,41,0,0,0,0,0,0,0,39,0,0
36880,OHIO,WOOD,116,"37,150",26.69,"37,151",26.69,0,0,0,113,0,0
36890,OHIO,WYANDOT,42,"5,356",10.63,"5,355",10.63,0,0,0,42,0,0
37000,OKLAHOMA,ADAIR,71,"36,623",42.98,"36,623",42.98,0,0,0,69,0,0
37010,OKLAHOMA,ALFALFA,4,912,19,912,19,0,0,0,4,0,0
37020,OKLAHOMA,ATOKA,16,521,2.71,522,2.72,0,0,0,14,0,0
37030,OKLAHOMA,BEAVER,2,0,0,0,0,0,0,0,2,0,0
37040,OKLAHOMA,BECKHAM,30,0,0,0,0,0,0,0,28,0,0
37050,OKLAHOMA,BLAINE,18,"2,895",13.4,"2,896",13.41,0,0,0,18,0,0
37060,OKLAHOMA,BRYAN,57,"1,793",2.62,"1,793",2.62,0,0,0,55,0,0
37070,OKLAHOMA,CADDO,64,"1,135",1.48,"1,135",1.48,0,0,0,63,0,0
37080,OKLAHOMA,CANADIAN,93,"9,378",8.4,"9,378",8.4,0,0,0,88,0,0
37090,OKLAHOMA,CARTER,70,"101,211",120.49,"101,211",120.49,0,0,0,68,0,0
37100,OKLAHOMA,CHEROKEE,81,"50,079",51.52,"50,079",51.52,0,0,0,80,0,0
37110,OKLAHOMA,CHOCTAW,27,0,0,0,0,0,0,0,26,0,0
37120,OKLAHOMA,CIMARRON,1,782,65.17,782,65.17,0,0,0,1,0,0
37130,OKLAHOMA,CLEVELAND,164,"1,242",0.63,"1,242",0.63,0,0,0,153,0,0
37140,OKLAHOMA,COAL,4,0,0,0,0,0,0,0,3,0,0
37150,OKLAHOMA,COMANCHE,166,"8,958",4.5,"8,959",4.5,0,0,0,159,0,0
37160,OKLAHOMA,COTTON,7,0,0,0,0,0,0,0,7,0,0
37170,OKLAHOMA,CRAIG,28,"22,695",67.54,"22,694",67.54,0,0,0,27,0,0
37180,OKLAHOMA,CREEK,76,"7,954",8.72,"7,954",8.72,0,0,0,74,0,0
37190,OKLAHOMA,CUSTER,37,"1,710",3.85,"1,710",3.85,0,0,0,33,0,0
37200,OKLAHOMA,DELAWARE,63,"29,169",38.58,"29,168",38.58,0,0,0,63,0,0
37210,OKLAHOMA,DEWEY,5,0,0,0,0,0,0,0,4,0,0
37220,OKLAHOMA,ELLIS,4,0,0,0,0,0,0,0,4,0,0
37230,OKLAHOMA,GARFIELD,54,"27,172",41.93,"27,171",41.93,0,0,0,52,0,0
37240,OKLAHOMA,GARVIN,41,"1,588",3.23,"1,589",3.23,0,0,0,41,0,0
37250,OKLAHOMA,GRADY,60,"8,148",11.32,"8,148",11.32,0,0,0,59,0,0
37260,OKLAHOMA,GRANT,5,0,0,0,0,0,0,0,5,0,0
37270,OKLAHOMA,GREER,7,"5,865",69.82,"5,866",69.83,0,0,0,6,0,0
37280,OKLAHOMA,HARMON,7,0,0,0,0,0,0,0,6,0,0
37290,OKLAHOMA,HARPER,4,0,0,0,0,0,0,0,4,0,0
37300,OKLAHOMA,HASKELL,14,0,0,0,0,0,0,0,13,0,0
37310,OKLAHOMA,HUGHES,28,264,0.79,263,0.78,0,0,0,28,0,0
37320,OKLAHOMA,JACKSON,39,"3,519",7.52,"3,520",7.52,0,0,0,39,0,0
37330,OKLAHOMA,JEFFERSON,14,"1,825",10.86,"1,825",10.86,0,0,0,14,0,0
37340,OKLAHOMA,JOHNSTON,20,0,0,0,0,0,0,0,20,0,0
37350,OKLAHOMA,KAY,65,"30,378",38.95,"30,378",38.95,0,0,0,65,0,0
37360,OKLAHOMA,KINGFISHER,15,"6,514",36.19,"6,514",36.19,0,0,0,14,0,0
37370,OKLAHOMA,KIOWA,22,0,0,0,0,0,0,0,22,0,0
37380,OKLAHOMA,LATIMER,9,0,0,0,0,0,0,0,9,0,0
37390,OKLAHOMA,LE FLORE,59,"7,058",9.97,"7,058",9.97,0,0,0,59,0,0
37400,OKLAHOMA,LINCOLN,36,"19,383",44.87,"19,383",44.87,0,0,0,35,0,0
37410,OKLAHOMA,LOGAN,33,"23,688",59.82,"23,688",59.82,0,0,0,33,0,0
37420,OKLAHOMA,LOVE,12,0,0,0,0,0,0,0,12,0,0
37430,OKLAHOMA,MCCLAIN,26,0,0,0,0,0,0,0,24,0,0
37440,OKLAHOMA,MCCURTAIN,67,"4,219",5.25,"4,219",5.25,0,0,0,66,0,0
37450,OKLAHOMA,MCINTOSH,42,"12,665",25.13,"12,664",25.13,0,0,0,40,0,0
37460,OKLAHOMA,MAJOR,7,0,0,0,0,0,0,0,7,0,0
37470,OKLAHOMA,MARSHALL,19,0,0,0,0,0,0,0,19,0,0
37480,OKLAHOMA,MAYES,67,"14,611",18.17,"14,611",18.17,0,0,0,67,0,0
37490,OKLAHOMA,MURRAY,22,"9,124",34.56,"9,125",34.56,0,0,0,20,0,0
37500,OKLAHOMA,MUSKOGEE,145,"2,695",1.55,"2,695",1.55,0,0,0,138,0,0
37510,OKLAHOMA,NOBLE,11,0,0,0,0,0,0,0,10,0,0
37520,OKLAHOMA,NOWATA,14,"1,049",6.24,"1,049",6.24,0,0,0,14,0,0
37530,OKLAHOMA,OKFUSKEE,25,"18,956",63.19,"18,957",63.19,0,0,0,25,0,0
37540,OKLAHOMA,OKLAHOMA,1050,"287,116",22.79,"287,116",22.79,0,0,0,994,0,0
37550,OKLAHOMA,OKMULGEE,85,"17,115",16.78,"17,115",16.78,0,0,0,81,0,0
37560,OKLAHOMA,OSAGE,29,"3,988",11.46,"3,989",11.46,0,0,0,26,0,0
37570,OKLAHOMA,OTTAWA,38,"1,580",3.46,"1,581",3.47,0,0,0,37,0,0
37580,OKLAHOMA,PAWNEE,29,"10,014",28.78,"10,014",28.78,0,0,0,29,0,0
37590,OKLAHOMA,PAYNE,52,0,0,0,0,0,0,0,49,0,0
37600,OKLAHOMA,PITTSBURG,70,"21,782",25.93,"21,782",25.93,0,0,0,69,0,0
37610,OKLAHOMA,PONTOTOC,56,0,0,0,0,0,0,0,55,0,0
37620,OKLAHOMA,POTTAWATOMIE,116,"54,369",39.06,"54,368",39.06,0,0,0,111,0,0
37630,OKLAHOMA,PUSHMATAHA,14,0,0,0,0,0,0,0,14,0,0
37640,OKLAHOMA,ROGER MILLS,2,130,5.42,131,5.46,0,0,0,2,0,0
37650,OKLAHOMA,ROGERS,73,"29,258",33.4,"29,258",33.4,0,0,0,68,0,0
37660,OKLAHOMA,SEMINOLE,51,"8,533",13.94,"8,533",13.94,0,0,0,47,0,0
37670,OKLAHOMA,SEQUOYAH,66,"5,462",6.9,"5,462",6.9,0,0,0,62,0,0
37680,OKLAHOMA,STEPHENS,38,"2,075",4.55,"2,075",4.55,0,0,0,36,0,0
