DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
06360,COLORADO                 ,LINCOLN,-419,-375,0,-293,-17,,,,,
06370,COLORADO                 ,LOGAN,-315,"-3,179","-2,959","-8,329","-2,624",,,,,
06380,COLORADO                 ,MESA,294,-578,"1,394","5,575","6,722",,,,,
06390,COLORADO                 ,MINERAL,0,0,0,0,0,,,,,
06400,COLORADO                 ,MOFFAT,"3,283",0,-597,-791,"-2,487",,,,,
06410,COLORADO                 ,MONTEZUMA,251,"-1,323","-3,461","-3,335","-1,257",,,,,
06420,COLORADO                 ,MONTROSE,444,"-3,588","-3,157","-7,778","-6,452",,,,,
06430,COLORADO                 ,MORGAN,250,"-3,718","-2,691","-6,536","-3,329",,,,,
06440,COLORADO                 ,OTERO,298,"-3,921","-4,968","-5,676","-3,035",,,,,
06450,COLORADO                 ,OURAY,0,0,-76,0,0,,,,,
06460,COLORADO                 ,PARK,-707,-664,-223,51,-77,,,,,
06470,COLORADO                 ,PHILLIPS,0,-719,0,-236,"-1,604",,,,,
06480,COLORADO                 ,PITKIN,0,0,0,0,"-1,454",,,,,
06490,COLORADO                 ,PROWERS,210,-787,"-1,789","-1,858","-1,235",,,,,
06500,COLORADO                 ,PUEBLO,"-20,714","-13,576","-24,348","-16,585","-3,781",,,,,
06510,COLORADO                 ,RIO BLANCO,0,20,0,238,0,,,,,
06520,COLORADO                 ,RIO GRANDE,-609,-340,"-2,020","-1,764",-85,,,,,
06530,COLORADO                 ,ROUTT,-393,-690,-447,"-1,140","-1,316",,,,,
06540,COLORADO                 ,SAGUACHE,35,-441,0,-684,-288,,,,,
06550,COLORADO                 ,SAN JUAN,41,-32,0,0,0,,,,,
06560,COLORADO                 ,SAN MIGUEL,-216,0,0,0,0,,,,,
06570,COLORADO                 ,SEDGWICK,0,-597,0,0,"-1,075",,,,,
06580,COLORADO                 ,SUMMIT,"-3,809","-1,618",-308,-611,-15,,,,,
06590,COLORADO                 ,TELLER,"-4,274","-1,013",-560,"-1,581",152,,,,,
06600,COLORADO                 ,WASHINGTON,-264,-838,"-1,585",-226,0,,,,,
06610,COLORADO                 ,WELD,"-6,840",715,-3,"-3,903",-900,,,,,
06620,COLORADO                 ,YUMA,-4,"-1,188",-745,"-1,248","-1,328",,,,,
06630,COLORADO                 ,BROOMFIELD,"-3,043","-1,972",-557,-752,11,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"163,290","206,520","261,214","115,965","34,947",,,,,
07010,CONNECTICUT              ,HARTFORD,"29,937","16,101","156,671","207,765","108,615",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"31,422","29,624","38,027","24,287","13,678",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"7,975","12,912","30,903","39,771","15,487",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"262,804","380,163","406,847","270,727","64,667",,,,,
07050,CONNECTICUT              ,NEW LONDON,"54,513","76,134","121,238","108,475","66,603",,,,,
07060,CONNECTICUT              ,TOLLAND,"2,551",745,"17,825","20,811","10,027",,,,,
07070,CONNECTICUT              ,WINDHAM,"27,956","27,270","32,683","21,721","21,244",,,,,
08000,DELAWARE                 ,KENT,"-2,696","15,472","23,733","26,172","13,512",,,,,
08010,DELAWARE                 ,NEW CASTLE,"-58,869","-38,747","-44,836","-58,811","-56,256",,,,,
08020,DELAWARE                 ,SUSSEX,"-18,282","-11,021","-3,586","-24,092","-39,312",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-125,888","-147,778","-150,596","-158,372","-90,671",,,,,
10000,FLORIDA                  ,ALACHUA,"-60,270","-24,967","-56,896","-69,056","-89,589",,,,,
10010,FLORIDA                  ,BAKER,"1,923",625,"4,276","3,833","3,261",,,,,
10020,FLORIDA                  ,BAY,"-42,285","-29,296","-30,335","-54,017","-6,536",,,,,
10030,FLORIDA                  ,BRADFORD,"-8,434","-4,791","-5,729","-5,476","1,021",,,,,
10040,FLORIDA                  ,BREVARD,"-71,460","-48,941","-70,167","-8,663","36,763",,,,,
10050,FLORIDA                  ,BROWARD,"-101,149","-291,493","-203,789","-224,897","-233,531",,,,,
10060,FLORIDA                  ,CALHOUN,"-4,203","-5,724","-2,914","-3,025",-651,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-6,740","3,590","4,918","7,776","15,606",,,,,
10080,FLORIDA                  ,CITRUS,"-87,574","-80,021","-68,613","-49,506","-20,846",,,,,
10090,FLORIDA                  ,CLAY,"3,930","6,375","19,904","18,206","13,932",,,,,
10100,FLORIDA                  ,COLLIER,"-67,887","-56,332","-74,879","-66,389","-32,642",,,,,
10110,FLORIDA                  ,COLUMBIA,"-22,169","-21,128","-15,316","-9,319",408,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-237,378","-429,982","-611,902","-504,921","-394,893",,,,,
10130,FLORIDA                  ,DESOTO,"-3,159","-1,342",30,-96,"2,409",,,,,
10140,FLORIDA                  ,DIXIE,"-3,103","-5,203","-4,267","-7,097","-6,556",,,,,
10150,FLORIDA                  ,DUVAL,"49,115","40,041","151,547","136,869","111,454",,,,,
10160,FLORIDA                  ,ESCAMBIA,"-87,979","-104,863","-90,677","-22,803","12,090",,,,,
10170,FLORIDA                  ,FLAGLER,"-30,357","-16,258","-6,082","-38,663","-24,413",,,,,
10180,FLORIDA                  ,FRANKLIN,-525,"-1,647","-2,321",-500,98,,,,,
10190,FLORIDA                  ,GADSDEN,"-30,321","-20,311","-21,638","-20,971","-8,275",,,,,
10200,FLORIDA                  ,GILCHRIST,"-2,261",-280,"-1,674","-2,096","-1,232",,,,,
10210,FLORIDA                  ,GLADES,-849,"-2,740","-3,192","-2,615",-511,,,,,
10220,FLORIDA                  ,GULF,"-4,233","-4,100","-4,251","-6,060",-376,,,,,
10230,FLORIDA                  ,HAMILTON,"-1,991",-269,"-2,095","-1,670",230,,,,,
10240,FLORIDA                  ,HARDEE,"-7,009","-4,342","-3,073","-2,733","-1,589",,,,,
10250,FLORIDA                  ,HENDRY,"-5,745","-6,197","-6,216","-7,593","1,924",,,,,
10260,FLORIDA                  ,HERNANDO,"14,579","4,571",459,938,"2,515",,,,,
10270,FLORIDA                  ,HIGHLANDS,"-29,707","-41,934","-32,829","-21,306","-4,356",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"102,897","40,193","5,133","8,975","19,692",,,,,
10290,FLORIDA                  ,HOLMES,"-7,070","-7,821","-4,976","-3,497","1,982",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-23,414","-14,970","-21,247","-15,736","-1,882",,,,,
10310,FLORIDA                  ,JACKSON,"-17,647","-17,991","-9,421","-7,005","2,660",,,,,
10320,FLORIDA                  ,JEFFERSON,"-3,979","-6,222","-17,706","-7,772","-4,761",,,,,
10330,FLORIDA                  ,LAFAYETTE,"-1,958","-1,309","-1,008","-1,212",0,,,,,
10340,FLORIDA                  ,LAKE,"-14,314",156,"-24,955","-9,661",76,,,,,
10350,FLORIDA                  ,LEE,"-10,777","26,393","-3,064","-30,175","20,451",,,,,
10360,FLORIDA                  ,LEON,"-69,493","-41,467","-77,266","-54,547","-40,490",,,,,
10370,FLORIDA                  ,LEVY,"-9,492","-7,072","-10,161","-13,128","-11,456",,,,,
10380,FLORIDA                  ,LIBERTY,"-5,168","-2,325","-1,120",-814,"-1,014",,,,,
10390,FLORIDA                  ,MADISON,"-6,294","-9,290","-7,216","-6,427","-1,009",,,,,
10400,FLORIDA                  ,MANATEE,-92,-731,39,"7,868","14,203",,,,,
10410,FLORIDA                  ,MARION,"-62,391","-66,482","-64,518","-37,807","-30,904",,,,,
10420,FLORIDA                  ,MARTIN,"-21,736","-41,198","-70,984","-22,285","-16,108",,,,,
10430,FLORIDA                  ,MONROE,"-3,943","-8,477","-7,967","-5,871","-2,194",,,,,
10440,FLORIDA                  ,NASSAU,"2,618","1,634","7,245","6,573","4,978",,,,,
10450,FLORIDA                  ,OKALOOSA,"-5,851","-19,018","-47,611","-50,235","-39,127",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-16,186","-18,127","-20,675","-8,955","-3,122",,,,,
10470,FLORIDA                  ,ORANGE,"20,836","49,204","-35,318","-5,206","12,670",,,,,
10480,FLORIDA                  ,OSCEOLA,"5,511","13,748","-5,573",-295,"2,732",,,,,
10490,FLORIDA                  ,PALM BEACH,"-319,038","-363,741","-408,935","-297,530","-163,630",,,,,
10500,FLORIDA                  ,PASCO,"50,195","17,799","4,316","3,801","10,035",,,,,
10510,FLORIDA                  ,PINELLAS,"179,958","81,608","8,972","12,131","32,671",,,,,
10520,FLORIDA                  ,POLK,"-89,293","-63,722","-87,744","-62,049","-5,225",,,,,
10530,FLORIDA                  ,PUTNAM,"-12,905","-16,530","-9,427","-7,659","-1,347",,,,,
10540,FLORIDA                  ,ST. JOHNS,"5,928","2,896","16,962","26,531","9,325",,,,,
10550,FLORIDA                  ,ST. LUCIE,"-73,626","-121,852","-200,564","-77,402","-45,757",,,,,
10560,FLORIDA                  ,SANTA ROSA,"-19,949","-22,098","-22,418","-6,101",343,,,,,
10570,FLORIDA                  ,SARASOTA,"-1,255","-1,374","1,999","12,504","21,327",,,,,
10580,FLORIDA                  ,SEMINOLE,"3,276","14,393","-11,727","-5,032","3,348",,,,,
10590,FLORIDA                  ,SUMTER,"-13,064","-24,817","-15,194","-12,258",-55,,,,,
10600,FLORIDA                  ,SUWANNEE,"-10,452","-11,051","-13,565","-9,978",138,,,,,
10610,FLORIDA                  ,TAYLOR,"-6,837","-8,506","-5,272","-2,919","-2,531",,,,,
10620,FLORIDA                  ,UNION,-597,"-2,377","-1,945","-1,216",349,,,,,
10630,FLORIDA                  ,VOLUSIA,"-142,931","-137,062","-158,231","-171,496","-90,670",,,,,
10640,FLORIDA                  ,WAKULLA,"-18,230","-8,717","-19,680","-11,226","-6,792",,,,,
10650,FLORIDA                  ,WALTON,"-8,194","-10,663","-8,796","-6,073","-1,963",,,,,
10660,FLORIDA                  ,WASHINGTON,"-9,188","-4,862","-4,283","-1,402",785,,,,,
11000,GEORGIA                  ,APPLING,-988,"-1,072","-1,286",-873,-85,,,,,
11010,GEORGIA                  ,ATKINSON,-120,-299,-312,-495,181,,,,,
11011,GEORGIA                  ,BACON,"-1,862","-1,155",-630,-484,1,,,,,
11020,GEORGIA                  ,BAKER,0,0,0,0,0,,,,,
11030,GEORGIA                  ,BALDWIN,"-1,702","-2,324","-2,949",-687,667,,,,,
11040,GEORGIA                  ,BANKS,-160,"-1,166",-631,5,36,,,,,
11050,GEORGIA                  ,BARROW,"-6,274","-6,296","-6,372","-7,041","-4,624",,,,,
11060,GEORGIA                  ,BARTOW,"-9,798","-6,287","-4,177","-6,455","-6,082",,,,,
11070,GEORGIA                  ,BEN HILL,"-3,168","-3,138","-1,888","-1,434",26,,,,,
11080,GEORGIA                  ,BERRIEN,"-1,711","-2,462","-1,089",-617,-557,,,,,
11090,GEORGIA                  ,BIBB,"-54,361","-62,958","-8,546","12,458","46,985",,,,,
11100,GEORGIA                  ,BLECKLEY,-407,-443,-199,3,395,,,,,
11110,GEORGIA                  ,BRANTLEY,"-5,577","-3,231","-1,902",-889,-661,,,,,
11120,GEORGIA                  ,BROOKS,"-2,721","-2,679","-3,213","-4,503",0,,,,,
11130,GEORGIA                  ,BRYAN,"-2,544","-3,368","-3,355","-2,063",-476,,,,,
11140,GEORGIA                  ,BULLOCH,"-5,317","-7,795","-6,902","-3,955","-1,088",,,,,
11150,GEORGIA                  ,BURKE,"-1,931","-3,237","-2,444",-50,-261,,,,,
11160,GEORGIA                  ,BUTTS,"-1,040",-883,"-3,004",-816,-737,,,,,
11161,GEORGIA                  ,CALHOUN,0,-859,-29,-236,16,,,,,
11170,GEORGIA                  ,CAMDEN,"-1,189","-1,579","-1,940","1,040",-288,,,,,
11180,GEORGIA                  ,CANDLER,"-2,978","-3,297","-4,540","-1,852",-111,,,,,
11190,GEORGIA                  ,CARROLL,"-8,901","-10,115","-9,590","-10,340","-4,896",,,,,
11200,GEORGIA                  ,CATOOSA,"-3,313","-3,213","-1,701",-346,470,,,,,
11210,GEORGIA                  ,CHARLTON,-734,-759,-140,-54,770,,,,,
11220,GEORGIA                  ,CHATHAM,"-34,081","-25,403","-28,989","-31,165","-19,729",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,0,-144,-72,-176,0,,,,,
11240,GEORGIA                  ,CHATTOOGA,"-1,343","-1,386",-584,"-1,362","-1,036",,,,,
11250,GEORGIA                  ,CHEROKEE,"-9,498","-4,369","-6,005","-3,746","-2,458",,,,,
11260,GEORGIA                  ,CLARKE,"-21,038","-21,034","-28,992","-28,881","-20,049",,,,,
11270,GEORGIA                  ,CLAY,"-1,381",-751,-930,0,15,,,,,
11280,GEORGIA                  ,CLAYTON,"-38,934","-26,855","-30,289","-36,543","-13,317",,,,,
11281,GEORGIA                  ,CLINCH,"-2,036","-1,775",-850,-918,-213,,,,,
11290,GEORGIA                  ,COBB,"-32,656","-33,343","-35,717","-36,941","-19,449",,,,,
11291,GEORGIA                  ,COFFEE,-999,"-2,046","-3,758",-395,788,,,,,
11300,GEORGIA                  ,COLQUITT,"-7,866","-6,662","-5,756","-3,786",172,,,,,
11310,GEORGIA                  ,COLUMBIA,"-1,459","-2,080","-2,583","-3,729","-2,190",,,,,
11311,GEORGIA                  ,COOK,-922,-115,"-2,157",-386,76,,,,,
11320,GEORGIA                  ,COWETA,"-6,519","-5,321","-6,388","-4,869","-5,145",,,,,
11330,GEORGIA                  ,CRAWFORD,"-3,237",-820,-261,130,868,,,,,
11340,GEORGIA                  ,CRISP,"-1,548","-3,918","-3,261",-451,24,,,,,
11341,GEORGIA                  ,DADE,"-1,400",-872,-819,-3,80,,,,,
11350,GEORGIA                  ,DAWSON,-952,-566,-23,362,-424,,,,,
11360,GEORGIA                  ,DECATUR,"-1,848","-1,862","-2,164","-2,680","-2,573",,,,,
11370,GEORGIA                  ,DEKALB,"-58,058","-47,630","-48,424","-49,470","-23,549",,,,,
11380,GEORGIA                  ,DODGE,"-2,087","-2,285",-9,-949,137,,,,,
11381,GEORGIA                  ,DOOLY,"-2,808",-540,-634,-237,-112,,,,,
11390,GEORGIA                  ,DOUGHERTY,"-15,356","-22,259","-19,651","-9,826","-3,774",,,,,
11400,GEORGIA                  ,DOUGLAS,"-9,088","-6,164","-7,808","-5,594","-4,085",,,,,
11410,GEORGIA                  ,EARLY,-176,-692,-982,147,39,,,,,
11420,GEORGIA                  ,ECHOLS,0,0,-534,0,0,,,,,
11421,GEORGIA                  ,EFFINGHAM,"-2,526",-926,"-2,720","-3,478",-946,,,,,
11430,GEORGIA                  ,ELBERT,"-1,997","-1,795",-900,-96,-180,,,,,
11440,GEORGIA                  ,EMANUEL,"-3,623","-6,395","-6,498","-3,112",195,,,,,
11441,GEORGIA                  ,EVANS,"-1,233","-1,634",-80,-254,55,,,,,
11450,GEORGIA                  ,FANNIN,"-4,053","-2,045","-3,076","-3,259",-906,,,,,
11451,GEORGIA                  ,FAYETTE,"-5,333","-2,915","-3,824","-1,912",-719,,,,,
11460,GEORGIA                  ,FLOYD,"-22,053","-16,452","-8,526","-12,707","-8,165",,,,,
11461,GEORGIA                  ,FORSYTH,"-6,811","-2,973","-2,694","-1,112",-500,,,,,
11462,GEORGIA                  ,FRANKLIN,"-3,094","-2,171","-2,861","-6,672","-1,799",,,,,
11470,GEORGIA                  ,FULTON,"-79,975","-61,085","-66,157","-64,851","-33,764",,,,,
11471,GEORGIA                  ,GILMER,"-2,021",-706,-724,-549,-382,,,,,
11480,GEORGIA                  ,GLASCOCK,-439,-231,0,-93,6,,,,,
11490,GEORGIA                  ,GLYNN,"-9,764","-12,465","-11,451","-11,907","-6,027",,,,,
11500,GEORGIA                  ,GORDON,"-5,599","-6,494","-5,635","-3,296","-1,990",,,,,
11510,GEORGIA                  ,GRADY,-2,-392,-573,-450,-207,,,,,
11520,GEORGIA                  ,GREENE,"-3,480","-2,773",-452,270,"-1,102",,,,,
11530,GEORGIA                  ,GWINNETT,"-35,991","-28,570","-14,507","-18,167","-9,922",,,,,
11540,GEORGIA                  ,HABERSHAM,"-1,772","-1,922","-1,507",-338,-312,,,,,
11550,GEORGIA                  ,HALL,"-3,372","-3,951","-4,856",-88,"-2,433",,,,,
11560,GEORGIA                  ,HANCOCK,-262,-252,"-2,850",-587,11,,,,,
11570,GEORGIA                  ,HARALSON,"-3,414","-2,900","-1,079","-1,885","-1,192",,,,,
11580,GEORGIA                  ,HARRIS,-808,"-4,374","-5,207","-3,783",-560,,,,,
11581,GEORGIA                  ,HART,"-2,295","-3,096",-303,-725,-626,,,,,
11590,GEORGIA                  ,HEARD,"-4,425",-591,-586,"-1,585",-142,,,,,
11591,GEORGIA                  ,HENRY,"-12,062","-4,671","-7,049","-8,109","-3,666",,,,,
11600,GEORGIA                  ,HOUSTON,"-30,252","-34,242","-14,848","-13,380","-8,322",,,,,
11601,GEORGIA                  ,IRWIN,-854,-960,"-1,271",160,8,,,,,
11610,GEORGIA                  ,JACKSON,"-3,824","-7,199","-8,058","-4,549","-1,952",,,,,
11611,GEORGIA                  ,JASPER,-445,-383,-444,-409,-164,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"-1,361","-3,044","-1,198",-774,316,,,,,
11620,GEORGIA                  ,JEFFERSON,"-4,405","-3,035","-2,487","-2,241",40,,,,,
11630,GEORGIA                  ,JENKINS,-325,-418,-335,-156,8,,,,,
11640,GEORGIA                  ,JOHNSON,-536,-375,"-1,029",-219,295,,,,,
11650,GEORGIA                  ,JONES,399,-141,-108,49,"1,293",,,,,
11651,GEORGIA                  ,LAMAR,"-1,962",-592,-946,-610,-152,,,,,
11652,GEORGIA                  ,LANIER,-957,-106,0,"-1,692",-406,,,,,
11660,GEORGIA                  ,LAURENS,"-2,267","-6,625","-3,503","-4,032","1,078",,,,,
11670,GEORGIA                  ,LEE,-32,-523,"-1,712",-148,-695,,,,,
11680,GEORGIA                  ,LIBERTY,"-6,621","-6,616","-3,995","-7,383","-4,477",,,,,
11690,GEORGIA                  ,LINCOLN,-507,-187,"-1,026",-423,-79,,,,,
11691,GEORGIA                  ,LONG,-97,-111,-627,-223,0,,,,,
11700,GEORGIA                  ,LOWNDES,"-21,088","-26,048","-19,388","-16,814","-14,886",,,,,
11701,GEORGIA                  ,LUMPKIN,"-1,047","-1,751","-1,936",-226,-31,,,,,
11702,GEORGIA                  ,MCDUFFIE,"-1,761",-960,-414,-450,"-1,214",,,,,
11703,GEORGIA                  ,MCINTOSH,"-2,933",-531,-133,-739,-474,,,,,
11710,GEORGIA                  ,MACON,"-1,964",-633,"-1,580",-707,32,,,,,
11720,GEORGIA                  ,MADISON,"-3,241","-5,752","-4,985","-5,015",-988,,,,,
11730,GEORGIA                  ,MARION,-971,-387,-835,-757,-125,,,,,
11740,GEORGIA                  ,MERIWETHER,"-1,738",-978,"-2,541","-1,236",-489,,,,,
11741,GEORGIA                  ,MILLER,-372,"-1,233","-1,386",-262,-38,,,,,
11750,GEORGIA                  ,MITCHELL,-421,"-3,030","-2,003",-631,-220,,,,,
11760,GEORGIA                  ,MONROE,"-2,230","-1,570",-172,697,"3,704",,,,,
11770,GEORGIA                  ,MONTGOMERY,-659,-982,-946,"-1,156",2,,,,,
11771,GEORGIA                  ,MORGAN,43,224,"1,437",452,"1,386",,,,,
11772,GEORGIA                  ,MURRAY,"-5,671","-3,400","-3,346","-2,237","-1,783",,,,,
11780,GEORGIA                  ,MUSCOGEE,"-22,644","-35,577","-55,266","-49,352","-20,742",,,,,
11790,GEORGIA                  ,NEWTON,"-6,686","-5,063","-9,072","-5,761","-5,005",,,,,
11800,GEORGIA                  ,OCONEE,"-1,116","-2,127","-1,823",-169,"-2,266",,,,,
11801,GEORGIA                  ,OGLETHORPE,-360,0,-859,"-1,866",-274,,,,,
11810,GEORGIA                  ,PAULDING,"-4,434","-3,549","-3,186","-1,581",-945,,,,,
11811,GEORGIA                  ,PEACH,"-7,692","-10,548","-2,519","-4,937","1,659",,,,,
11812,GEORGIA                  ,PICKENS,"-4,881","-2,272","-1,728","-2,078",-526,,,,,
11820,GEORGIA                  ,PIERCE,-835,"-1,223",-164,"-1,317",60,,,,,
11821,GEORGIA                  ,PIKE,-977,"-2,026",-403,-691,-778,,,,,
11830,GEORGIA                  ,POLK,"-9,660","-5,381","-5,112","-3,580","-1,693",,,,,
11831,GEORGIA                  ,PULASKI,-470,"-1,586",-552,"-2,077",124,,,,,
11832,GEORGIA                  ,PUTNAM,"-1,564",-458,"1,200",-528,-494,,,,,
11833,GEORGIA                  ,QUITMAN,0,0,-116,0,0,,,,,
11834,GEORGIA                  ,RABUN,"-3,234","-3,957","-2,034",-972,96,,,,,
11835,GEORGIA                  ,RANDOLPH,-328,0,-277,-491,1,,,,,
11840,GEORGIA                  ,RICHMOND,"-19,086","-26,400","-40,657","-28,607","-9,649",,,,,
11841,GEORGIA                  ,ROCKDALE,"-4,340","-6,794","-5,029","-4,257","-2,837",,,,,
11842,GEORGIA                  ,SCHLEY,-450,-115,-37,-249,-836,,,,,
11850,GEORGIA                  ,SCREVEN,-171,-534,-181,-109,9,,,,,
11851,GEORGIA                  ,SEMINOLE,-377,"-2,064",-437,-79,-219,,,,,
11860,GEORGIA                  ,SPALDING,"-7,771","-7,469","-9,084","-5,267","-1,656",,,,,
11861,GEORGIA                  ,STEPHENS,"-7,639","-3,307","-3,316","-1,543","-1,070",,,,,
11862,GEORGIA                  ,STEWART,-392,-777,-409,0,-10,,,,,
11870,GEORGIA                  ,SUMTER,"-2,653","-1,697","-1,870","-2,012",29,,,,,
11880,GEORGIA                  ,TALBOT,"-1,164",-422,"-3,201",0,-727,,,,,
11881,GEORGIA                  ,TALIAFERRO,-34,0,-54,-151,17,,,,,
11882,GEORGIA                  ,TATTNALL,"-3,329","-3,933","-2,557","-2,610",-424,,,,,
11883,GEORGIA                  ,TAYLOR,-653,"-2,358",-577,-211,-108,,,,,
11884,GEORGIA                  ,TELFAIR,"-2,234","-4,076",-990,-867,240,,,,,
11885,GEORGIA                  ,TERRELL,-363,-150,-949,"-1,579","-1,723",,,,,
11890,GEORGIA                  ,THOMAS,"-3,773","-3,035","-4,995","-2,300",-957,,,,,
11900,GEORGIA                  ,TIFT,"-3,371","-3,061","-4,858","-1,833",333,,,,,
11901,GEORGIA                  ,TOOMBS,"-3,682","-3,003","-2,614","-1,612",191,,,,,
11902,GEORGIA                  ,TOWNS,-964,"-1,518",-64,-57,-58,,,,,
11903,GEORGIA                  ,TREUTLEN,-92,-343,-390,0,32,,,,,
11910,GEORGIA                  ,TROUP,"-5,029","-4,417","-7,776","-4,510","-1,406",,,,,
11911,GEORGIA                  ,TURNER,-767,-552,-416,-589,41,,,,,
11912,GEORGIA                  ,TWIGGS,"-4,115","-2,760",-377,25,"1,739",,,,,
11913,GEORGIA                  ,UNION,-686,-385,-752,"-1,635",22,,,,,
11920,GEORGIA                  ,UPSON,"-2,669","-3,093","-2,663",-772,-94,,,,,
11921,GEORGIA                  ,WALKER,"-6,455","-5,775","-5,346",-646,752,,,,,
11930,GEORGIA                  ,WALTON,"-5,082","-4,824","-3,704","-3,985","-2,044",,,,,
11940,GEORGIA                  ,WARE,"-4,294","-4,676","-5,669","-3,529",409,,,,,
11941,GEORGIA                  ,WARREN,-220,-813,-206,"-1,694",17,,,,,
11950,GEORGIA                  ,WASHINGTON,0,-216,-230,-596,45,,,,,
11960,GEORGIA                  ,WAYNE,"-4,886","-4,143","-4,873","-3,828",77,,,,,
11961,GEORGIA                  ,WEBSTER,0,-25,-32,0,6,,,,,
11962,GEORGIA                  ,WHEELER,-664,-329,-671,237,67,,,,,
11963,GEORGIA                  ,WHITE,"-4,054",-749,"-1,461",-499,-236,,,,,
11970,GEORGIA                  ,WHITFIELD,"-6,995","-5,991","-4,425","-1,578","-9,124",,,,,
11971,GEORGIA                  ,WILCOX,"-1,783","-1,477",-55,-503,80,,,,,
