AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 REIMBURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,
45797,TEXAS                    ,MITCHELL,0,0,0,0,0,,,
45800,TEXAS                    ,MONTAGUE,"-5,376","-9,771","-6,426","-4,891","-3,151",,,
45801,TEXAS                    ,MONTGOMERY,"-1,567,720","-1,603,056","-1,649,262","-1,625,707","-783,398",,,
45802,TEXAS                    ,MOORE,0,0,0,0,0,,,
45803,TEXAS                    ,MORRIS,0,0,0,0,0,,,
45804,TEXAS                    ,MOTLEY,0,0,-258,0,0,,,
45810,TEXAS                    ,NACOGDOCHES,-42,-432,-703,-710,-621,,,
45820,TEXAS                    ,NAVARRO,-610,"-1,590",-93,-47,-148,,,
45821,TEXAS                    ,NEWTON,0,0,-553,0,0,,,
45822,TEXAS                    ,NOLAN,0,0,0,0,0,,,
45830,TEXAS                    ,NUECES,"-1,692","-1,217",-927,-247,-233,,,
45831,TEXAS                    ,OCHILTREE,0,0,-22,0,0,,,
45832,TEXAS                    ,OLDHAM,0,0,0,0,0,,,
45840,TEXAS                    ,ORANGE,"-504,897","-425,311","-384,762","-381,271","-159,630",,,
45841,TEXAS                    ,PALO PINTO,-794,"-1,559",-355,"-1,216",-107,,,
45842,TEXAS                    ,PANOLA,-49,-51,-342,0,0,,,
45843,TEXAS                    ,PARKER,"-609,801","-606,237","-238,275","-216,725","-201,456",,,
45844,TEXAS                    ,PARMER,0,0,0,0,0,,,
45845,TEXAS                    ,PECOS,0,-76,"-1,160",0,0,,,
45850,TEXAS                    ,POLK,"-3,450","-3,235","-1,448",-566,-151,,,
45860,TEXAS                    ,POTTER,-903,-513,-538,-998,-32,,,
45861,TEXAS                    ,PRESIDIO,0,0,0,0,0,,,
45870,TEXAS                    ,RAINS,"-3,024","-3,228",-13,-49,-8,,,
45871,TEXAS                    ,RANDALL,0,0,0,0,-53,,,
45872,TEXAS                    ,REAGAN,0,0,0,0,0,,,
45873,TEXAS                    ,REAL,0,0,0,0,0,,,
45874,TEXAS                    ,RED RIVER,"-1,732","-1,211",-262,-342,-89,,,
45875,TEXAS                    ,REEVES,0,0,0,0,0,,,
45876,TEXAS                    ,REFUGIO,-139,0,0,0,0,,,
45877,TEXAS                    ,ROBERTS,0,0,0,0,0,,,
45878,TEXAS                    ,ROBERTSON,0,0,0,0,0,,,
45879,TEXAS                    ,ROCKWALL,"-276,212","-254,120","-121,105","-126,038","-111,985",,,
45880,TEXAS                    ,RUNNELS,-36,0,0,0,0,,,
45881,TEXAS                    ,RUSK,"-3,712","-1,814",0,0,0,,,
45882,TEXAS                    ,SABINE,-25,0,-626,-792,-407,,,
45883,TEXAS                    ,SAN AUGUSTINE,0,0,-105,0,0,,,
45884,TEXAS                    ,SAN JACINTO,"-131,332","-131,675","-123,737","-117,669","-47,281",,,
45885,TEXAS                    ,SAN PATRICIO,0,0,-289,-524,-293,,,
45886,TEXAS                    ,SAN SABA,0,0,0,0,0,,,
45887,TEXAS                    ,SCHLEICHER,0,0,0,0,0,,,
45888,TEXAS                    ,SCURRY,0,0,-136,-136,0,,,
45889,TEXAS                    ,SHACKELFORD,0,0,0,-591,0,,,
45890,TEXAS                    ,SHELBY,-119,-76,-3,0,0,,,
45891,TEXAS                    ,SHERMAN,0,0,0,0,0,,,
45892,TEXAS                    ,SMITH,-848,-270,-700,-283,-622,,,
45893,TEXAS                    ,SOMERVELL,0,0,0,0,0,,,
45900,TEXAS                    ,STARR,"-3,978","-3,053","-2,961","-2,609","-1,277",,,
45901,TEXAS                    ,STEPHENS,-470,-295,-301,-264,-19,,,
45902,TEXAS                    ,STERLING,0,0,0,0,0,,,
45903,TEXAS                    ,STONEWALL,-48,0,0,-207,0,,,
45904,TEXAS                    ,SUTTON,-827,-798,-670,-476,0,,,
45905,TEXAS                    ,SWISHER,0,0,0,0,0,,,
45910,TEXAS                    ,TARRANT,"-5,066,192","-4,757,436","-1,978,619","-1,815,537","-1,654,068",,,
45911,TEXAS                    ,TAYLOR,0,-48,0,-80,-23,,,
45912,TEXAS                    ,TERRELL,0,0,0,0,0,,,
45913,TEXAS                    ,TERRY,0,0,0,0,0,,,
45920,TEXAS                    ,THROCKMORTON,-183,0,0,0,0,,,
45921,TEXAS                    ,TITUS,0,0,0,0,0,,,
45930,TEXAS                    ,TOM GREEN,"-2,789","-3,374","-4,113","-3,975","-1,879",,,
45940,TEXAS                    ,TRAVIS,"-2,693,581","-2,763,793","-2,875,507","-2,840,599","-1,263,919",,,
45941,TEXAS                    ,TRINITY,0,0,0,0,0,,,
45942,TEXAS                    ,TYLER,0,0,-200,-146,0,,,
45943,TEXAS                    ,UPSHUR,0,0,0,0,0,,,
45944,TEXAS                    ,UPTON,-54,0,0,0,0,,,
45945,TEXAS                    ,UVALDE,0,0,0,0,0,,,
45946,TEXAS                    ,VAL VERDE,-328,0,0,-559,-833,,,
45947,TEXAS                    ,VAN ZANDT,-949,-501,0,-56,0,,,
45948,TEXAS                    ,VICTORIA,"-1,092","-1,136",-989,-463,-154,,,
45949,TEXAS                    ,WALKER,-505,"-1,728","-1,827","-2,141",-358,,,
45950,TEXAS                    ,WALLER,"-129,468","-125,334","-121,150","-121,777","-61,854",,,
45951,TEXAS                    ,WARD,0,0,0,0,0,,,
45952,TEXAS                    ,WASHINGTON,"-3,218","-4,582","-4,356","-6,894","-4,332",,,
45953,TEXAS                    ,WEBB,-606,-461,-709,-221,-41,,,
45954,TEXAS                    ,WHARTON,"-1,313","-1,309","-1,335","-2,135",-800,,,
45955,TEXAS                    ,WHEELER,-835,-584,-161,-145,-37,,,
45960,TEXAS                    ,WICHITA,-706,-636,-45,-41,-60,,,
45961,TEXAS                    ,WILBARGER,0,0,0,0,0,,,
45962,TEXAS                    ,WILLACY,0,0,-136,-670,-129,,,
45970,TEXAS                    ,WILLIAMSON,"-1,155,072","-1,338,581","-1,558,052","-1,622,250","-775,167",,,
45971,TEXAS                    ,WILSON,"-167,497","-163,789","-194,661","-180,998","-75,462",,,
45972,TEXAS                    ,WINKLER,0,0,0,0,0,,,
45973,TEXAS                    ,WISE,"-262,004","-274,539","-106,547","-110,232","-109,662",,,
45974,TEXAS                    ,WOOD,0,0,0,0,0,,,
45980,TEXAS                    ,YOAKUM,0,0,0,0,0,,,
45981,TEXAS                    ,YOUNG,0,0,0,0,0,,,
45982,TEXAS                    ,ZAPATA,0,0,0,0,0,,,
45983,TEXAS                    ,ZAVALA,0,0,0,0,0,,,
46000,UTAH                     ,BEAVER,0,0,0,0,0,,,
46010,UTAH                     ,BOX ELDER,-398,-25,0,0,0,,,
46020,UTAH                     ,CACHE,-771,-789,0,-939,-305,,,
46030,UTAH                     ,CARBON,0,0,0,0,0,,,
46040,UTAH                     ,DAGGETT,0,0,0,0,0,,,
46050,UTAH                     ,DAVIS,"-2,065","-1,692","-2,873",-762,-306,,,
46060,UTAH                     ,DUCHESNE,0,0,0,0,0,,,
46070,UTAH                     ,EMERY,0,0,0,0,0,,,
46080,UTAH                     ,GARFIELD,0,0,0,0,-8,,,
46090,UTAH                     ,GRAND,0,0,0,0,0,,,
46100,UTAH                     ,IRON,-259,-736,-292,0,-306,,,
46110,UTAH                     ,JUAB,0,-38,0,0,-20,,,
46120,UTAH                     ,KANE,0,-599,-4,-77,0,,,
46130,UTAH                     ,MILLARD,0,0,0,0,0,,,
46140,UTAH                     ,MORGAN,0,0,0,0,0,,,
46150,UTAH                     ,PIUTE,0,0,0,0,0,,,
46160,UTAH                     ,RICH,0,0,0,0,0,,,
46170,UTAH                     ,SALT LAKE,"-3,391,107","-3,515,469","-3,663,836","-3,410,692","-1,611,487",,,
46180,UTAH                     ,SAN JUAN,0,0,0,0,0,,,
46190,UTAH                     ,SANPETE,0,-133,0,0,0,,,
46200,UTAH                     ,SEVIER,0,0,0,0,0,,,
46210,UTAH                     ,SUMMIT,"-97,773","-93,623","-93,404","-97,400","-43,602",,,
46220,UTAH                     ,TOOELE,"-376,464","-361,674","-380,505","-358,591","-175,675",,,
46230,UTAH                     ,UINTAH,-686,-739,-737,-83,0,,,
46240,UTAH                     ,UTAH,-905,"-1,252",-204,"-2,032",-769,,,
46250,UTAH                     ,WASATCH,-409,-181,-52,0,0,,,
46260,UTAH                     ,WASHINGTON,0,0,-207,0,0,,,
46270,UTAH                     ,WAYNE,0,0,0,0,0,,,
46280,UTAH                     ,WEBER,-275,-739,-753,-181,-39,,,
47000,VERMONT                  ,ADDISON,0,0,0,0,0,,,
47010,VERMONT                  ,BENNINGTON,0,0,0,0,0,,,
47020,VERMONT                  ,CALEDONIA,-493,0,0,0,0,,,
47030,VERMONT                  ,CHITTENDEN,0,0,0,0,0,,,
47040,VERMONT                  ,ESSEX,0,0,0,0,0,,,
47050,VERMONT                  ,FRANKLIN,0,0,0,0,0,,,
47060,VERMONT                  ,GRAND ISLE,0,0,0,0,0,,,
47070,VERMONT                  ,LAMOILLE,0,0,0,0,0,,,
47080,VERMONT                  ,ORANGE,0,0,0,0,0,,,
47090,VERMONT                  ,ORLEANS,0,0,0,0,0,,,
47100,VERMONT                  ,RUTLAND,0,0,0,-28,-114,,,
47110,VERMONT                  ,WASHINGTON,0,0,0,0,0,,,
47120,VERMONT                  ,WINDHAM,0,0,0,-197,0,,,
47130,VERMONT                  ,WINDSOR,0,0,0,0,0,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,-144,-231,-718,-6,0,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,-77,-56,0,0,0,,,
49000,VIRGINIA                 ,ACCOMACK,"-1,124",-863,"-1,223","-1,728",-458,,,
49010,VIRGINIA                 ,ALBEMARLE,0,-503,"-2,501",-90,0,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-316,924","-319,866","-324,692","-372,335","-187,772",,,
49020,VIRGINIA                 ,ALLEGHANY,0,0,0,0,-310,,,
49030,VIRGINIA                 ,AMELIA,"-75,486","-82,720","-97,099","-102,008","-33,128",,,
49040,VIRGINIA                 ,AMHERST,0,0,0,0,0,,,
49050,VIRGINIA                 ,APPOMATTOX,0,0,-339,-125,-64,,,
49060,VIRGINIA                 ,ARLINGTON,"-308,090","-325,809","-346,793","-371,119","-183,234",,,
49070,VIRGINIA                 ,AUGUSTA,-188,0,0,0,0,,,
49080,VIRGINIA                 ,BATH,-777,0,0,0,0,,,
49088,VIRGINIA                 ,BEDFORD CITY,0,0,0,0,0,,,
49090,VIRGINIA                 ,BEDFORD,-184,0,-170,-754,-425,,,
49100,VIRGINIA                 ,BLAND,0,0,0,0,0,,,
49110,VIRGINIA                 ,BOTETOURT,-149,0,0,0,-85,,,
49111,VIRGINIA                 ,BRISTOL CITY,0,0,0,0,0,,,
49120,VIRGINIA                 ,BRUNSWICK,-257,"-1,422",-394,-70,0,,,
49130,VIRGINIA                 ,BUCHANAN,0,0,0,0,0,,,
49140,VIRGINIA                 ,BUCKINGHAM,0,0,0,0,0,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,0,-282,0,"-1,022",0,,,
49150,VIRGINIA                 ,CAMPBELL,-957,0,0,0,0,,,
49160,VIRGINIA                 ,CAROLINE,"-102,912","-102,982","-117,813","-114,895","-64,729",,,
49170,VIRGINIA                 ,CARROLL,0,0,0,0,0,,,
49180,VIRGINIA                 ,CHARLES CITY,"-23,430","-26,047","-35,127","-34,179","-20,590",,,
49190,VIRGINIA                 ,CHARLOTTE,-353,0,0,-415,-379,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,-929,"-1,444","-2,527","-2,811","-1,338",,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"-865,164","-859,332","-876,847","-904,050","-442,902",,,
49200,VIRGINIA                 ,CHESTERFIELD,"-858,402","-949,148","-1,014,926","-1,078,181","-541,133",,,
49210,VIRGINIA                 ,CLARKE,0,0,0,-86,0,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"-138,561","-141,435","-154,489","-153,564","-81,138",,,
49213,VIRGINIA                 ,COVINGTON CITY,0,0,0,0,0,,,
49220,VIRGINIA                 ,CRAIG,0,0,0,0,-42,,,
49230,VIRGINIA                 ,CULPEPER,"-1,419","-2,452","-4,414","-5,426","-4,243",,,
49240,VIRGINIA                 ,CUMBERLAND,-752,-707,-72,-41,-465,,,
49241,VIRGINIA                 ,DANVILLE CITY,-151,-298,0,0,0,,,
49250,VIRGINIA                 ,DICKENSON,-39,"-2,248","-1,382",0,0,,,
49260,VIRGINIA                 ,DINWIDDIE,"-111,962","-143,025","-126,730","-122,133","-53,327",,,
49270,VIRGINIA                 ,EMPORIA CITY,-83,-91,-504,0,-178,,,
49280,VIRGINIA                 ,ESSEX,0,0,0,0,0,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-264,952","-281,828","-288,848","-312,497","-164,002",,,
49290,VIRGINIA                 ,FAIRFAX,"-1,495,119","-1,562,678","-1,718,214","-1,978,443","-972,419",,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-48,091","-45,472","-46,422","-44,097","-25,624",,,
49300,VIRGINIA                 ,FAUQUIER,"-190,369","-189,401","-220,695","-233,096","-121,093",,,
49310,VIRGINIA                 ,FLOYD,0,0,0,0,0,,,
49320,VIRGINIA                 ,FLUVANNA,"-6,036","-8,634","-6,613","-9,949","-5,787",,,
49328,VIRGINIA                 ,FRANKLIN CITY,0,-43,0,-97,-96,,,
49330,VIRGINIA                 ,FRANKLIN,0,0,0,0,0,,,
49340,VIRGINIA                 ,FREDERICK,-192,-374,-998,-304,-583,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-265,054","-238,424","-232,032","-236,803","-119,611",,,
49343,VIRGINIA                 ,GALAX CITY,0,0,0,0,0,,,
49350,VIRGINIA                 ,GILES,-94,-35,0,0,0,,,
49360,VIRGINIA                 ,GLOUCESTER,"-132,085","-124,692","-134,690","-142,155","-74,753",,,
49370,VIRGINIA                 ,GOOCHLAND,"-65,338","-69,932","-76,051","-87,561","-39,868",,,
49380,VIRGINIA                 ,GRAYSON,0,0,0,0,0,,,
49390,VIRGINIA                 ,GREENE,0,0,0,0,0,,,
49400,VIRGINIA                 ,GREENSVILLE,0,0,0,0,0,,,
49410,VIRGINIA                 ,HALIFAX,-128,-368,0,0,0,,,
49411,VIRGINIA                 ,HAMPTON CITY,"-504,130","-505,574","-566,674","-558,327","-274,045",,,
49420,VIRGINIA                 ,HANOVER,"-413,703","-402,130","-431,956","-419,498","-211,442",,,
49421,VIRGINIA                 ,HARRISONBURG CITY,0,0,-533,0,0,,,
49430,VIRGINIA                 ,HENRICO,"-842,175","-844,669","-942,620","-909,708","-418,027",,,
49440,VIRGINIA                 ,HENRY,0,0,0,0,0,,,
49450,VIRGINIA                 ,HIGHLAND,0,0,0,0,0,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"-179,939","-181,093","-183,013","-175,844","-99,732",,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"-122,819","-132,173","-131,812","-141,392","-72,152",,,
49470,VIRGINIA                 ,JAMES CITY,"-74,129","-85,248","-96,070","-97,860","-45,275",,,
49480,VIRGINIA                 ,KING AND QUEEN,"-39,349","-41,034","-53,052","-47,250","-21,231",,,
49490,VIRGINIA                 ,KING GEORGE,-492,-968,"-1,346",-370,-122,,,
49500,VIRGINIA                 ,KING WILLIAM,"-54,272","-59,573","-71,078","-70,785","-31,879",,,
49510,VIRGINIA                 ,LANCASTER,0,-372,-33,0,0,,,
49520,VIRGINIA                 ,LEE,0,0,0,0,0,,,
49522,VIRGINIA                 ,LEXINGTON CITY,0,0,0,0,0,,,
49530,VIRGINIA                 ,LOUDOUN,"-379,456","-447,582","-509,639","-597,170","-298,260",,,
49540,VIRGINIA                 ,LOUISA,"-133,503","-148,972","-139,055","-147,522","-86,322",,,
49550,VIRGINIA                 ,LUNENBURG,0,0,0,0,0,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,0,0,0,0,"-1,153",,,
49560,VIRGINIA                 ,MADISON,0,-37,-43,-755,0,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,0,0,0,0,0,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-204,228","-256,768","-322,665","-373,540","-187,603",,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,-742,-618,0,0,0,,,
49570,VIRGINIA                 ,MATHEWS,"-54,938","-69,792","-66,912","-69,007","-32,634",,,
49580,VIRGINIA                 ,MECKLENBURG,-87,0,0,0,0,,,
49590,VIRGINIA                 ,MIDDLESEX,-493,"-1,421","-1,581",-810,-311,,,
49600,VIRGINIA                 ,MONTGOMERY,0,0,0,0,0,,,
49620,VIRGINIA                 ,NELSON,0,0,-59,0,-44,,,
49621,VIRGINIA                 ,NEW KENT,"-72,009","-76,163","-79,696","-78,315","-37,068",,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"-597,719","-532,216","-537,531","-579,144","-246,610",,,
49641,VIRGINIA                 ,NORFOLK CITY,"-879,744","-827,607","-837,863","-863,057","-417,975",,,
49650,VIRGINIA                 ,NORTHAMPTON,-267,0,0,-294,0,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,"-1,069",-743,-496,-71,-77,,,
49661,VIRGINIA                 ,NORTON CITY,0,0,0,0,0,,,
49670,VIRGINIA                 ,NOTTOWAY,0,0,-130,-147,-86,,,
49680,VIRGINIA                 ,ORANGE,-251,-323,-544,-347,0,,,
49690,VIRGINIA                 ,PAGE,-157,-60,0,-16,-150,,,
49700,VIRGINIA                 ,PATRICK,0,-22,0,0,0,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"-232,301","-257,575","-253,416","-237,546","-117,558",,,
49710,VIRGINIA                 ,PITTSYLVANIA,0,0,-39,0,0,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"-492,447","-465,006","-465,847","-495,562","-217,037",,,
49712,VIRGINIA                 ,POQUOSON CITY,"-29,396","-28,934","-36,002","-35,664","-16,383",,,
49720,VIRGINIA                 ,POWHATAN,"-128,723","-133,158","-125,084","-148,036","-66,293",,,
49730,VIRGINIA                 ,PRINCE EDWARD,-212,-784,"-1,122",-335,0,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"-108,583","-108,171","-127,999","-127,085","-62,715",,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-496,817","-565,801","-630,059","-734,748","-359,391",,,
49770,VIRGINIA                 ,PULASKI,-129,-237,-278,-7,-19,,,
49771,VIRGINIA                 ,RADFORD CITY,-43,-313,-37,-375,-77,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,0,-35,-333,0,-83,,,
49790,VIRGINIA                 ,RICHMOND,"-1,255",-284,-976,"-1,363",0,,,
49791,VIRGINIA                 ,RICHMOND CITY,"-1,115,735","-1,204,195","-1,146,025","-1,180,843","-549,059",,,
49800,VIRGINIA                 ,ROANOKE,0,0,-472,-140,-424,,,
49801,VIRGINIA                 ,ROANOKE CITY,0,0,0,-622,-322,,,
49810,VIRGINIA                 ,ROCKBRIDGE,0,0,0,0,0,,,
49820,VIRGINIA                 ,ROCKINGHAM,0,-35,-767,-394,-90,,,
49830,VIRGINIA                 ,RUSSELL,0,0,0,0,0,,,
49838,VIRGINIA                 ,SALEM CITY,0,0,0,0,0,,,
49840,VIRGINIA                 ,SCOTT,0,0,0,0,0,,,
49850,VIRGINIA                 ,SHENANDOAH,"-2,697","-2,689","-2,985","-2,348","-1,009",,,
49860,VIRGINIA                 ,SMYTH,-516,-27,0,0,0,,,
49870,VIRGINIA                 ,SOUTHAMPTON,-750,-309,-241,-79,0,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"-188,935","-204,486","-221,709","-251,771","-132,115",,,
49890,VIRGINIA                 ,STAFFORD,"-245,602","-254,990","-296,975","-368,084","-193,502",,,
49891,VIRGINIA                 ,STAUNTON CITY,"-6,044","-5,688","-5,631","-6,631","-1,996",,,
49892,VIRGINIA                 ,SUFFOLK CITY,"-208,358","-223,238","-246,174","-226,461","-93,727",,,
49900,VIRGINIA                 ,SURRY,-138,-117,-383,-248,0,,,
49910,VIRGINIA                 ,SUSSEX,-256,"-1,825",-470,"-1,721",-689,,,
49920,VIRGINIA                 ,TAZEWELL,-153,-283,-35,0,0,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"-1,438,602","-1,503,619","-1,595,418","-1,666,432","-799,311",,,
49930,VIRGINIA                 ,WARREN,"-137,354","-152,424","-162,619","-168,310","-79,136",,,
49950,VIRGINIA                 ,WASHINGTON,0,0,0,0,0,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,0,0,0,0,0,,,
49960,VIRGINIA                 ,WESTMORELAND,-182,-188,-35,-576,-402,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"-137,083","-143,330","-142,267","-149,224","-68,782",,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-1,368","-2,190","-2,535","-2,799",-581,,,
49970,VIRGINIA                 ,WISE,0,0,0,0,0,,,
49980,VIRGINIA                 ,WYTHE,0,-87,-54,0,0,,,
49981,VIRGINIA                 ,YORK,"-289,917","-291,624","-299,122","-338,386","-163,274",,,
50000,WASHINGTON               ,ADAMS,-52,0,0,0,0,,,
50010,WASHINGTON               ,ASOTIN,-3,-739,"-3,121",-78,0,,,
50020,WASHINGTON               ,BENTON,0,0,0,0,0,,,
50030,WASHINGTON               ,CHELAN,-72,-45,-628,"-1,788",-446,,,
50040,WASHINGTON               ,CLALLAM,-577,-853,-464,-287,-70,,,
50050,WASHINGTON               ,CLARK,"-743,544","-789,564","-826,042","-853,252","-419,729",,,
50060,WASHINGTON               ,COLUMBIA,0,0,0,0,0,,,
50070,WASHINGTON               ,COWLITZ,-624,-158,-125,-546,-992,,,
50080,WASHINGTON               ,DOUGLAS,0,0,0,0,0,,,
50090,WASHINGTON               ,FERRY,0,0,0,0,0,,,
50100,WASHINGTON               ,FRANKLIN,0,0,0,0,0,,,
50110,WASHINGTON               ,GARFIELD,0,0,0,0,-120,,,
50120,WASHINGTON               ,GRANT,-564,-59,0,0,0,,,
50130,WASHINGTON               ,GRAYS HARBOR,0,-47,-295,-102,0,,,
50140,WASHINGTON               ,ISLAND,"-35,292","-31,824","-35,781","-28,027","-11,414",,,
50150,WASHINGTON               ,JEFFERSON,"-1,668","-1,617","-1,070",-499,0,,,
50160,WASHINGTON               ,KING,"-4,212,496","-4,292,137","-4,466,703","-4,508,195","-2,168,668",,,
50170,WASHINGTON               ,KITSAP,-708,-146,-78,-71,-349,,,
50180,WASHINGTON               ,KITTITAS,0,-230,0,0,0,,,
50190,WASHINGTON               ,KLICKITAT,0,-194,0,0,-228,,,
50200,WASHINGTON               ,LEWIS,-39,-468,-507,0,0,,,
50210,WASHINGTON               ,LINCOLN,0,-573,-168,0,0,,,
50220,WASHINGTON               ,MASON,-553,0,0,-303,0,,,
50230,WASHINGTON               ,OKANOGAN,0,-76,0,"-1,302",-681,,,
50240,WASHINGTON               ,PACIFIC,"-1,879",-98,-5,-616,-89,,,
50250,WASHINGTON               ,PEND OREILLE,0,0,0,0,0,,,
50260,WASHINGTON               ,PIERCE,"-2,204,921","-2,318,879","-2,493,651","-2,575,171","-1,263,429",,,
50270,WASHINGTON               ,SAN JUAN,-607,-95,-207,-198,0,,,
