DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
27320,MONTANA                  ,MUSSELSHELL,"20,119","11,754",0,0,0,,,,,,,,,,,
27330,MONTANA                  ,PARK,"9,266","4,126",342,532,"2,536",,,,,,,,,,,
27340,MONTANA                  ,PETROLEUM,834,"1,597",0,0,0,,,,,,,,,,,
27350,MONTANA                  ,PHILLIPS,766,"2,233",0,0,0,,,,,,,,,,,
27360,MONTANA                  ,PONDERA,379,"2,343",94,0,-25,,,,,,,,,,,
27370,MONTANA                  ,POWDER RIVER,483,0,0,0,0,,,,,,,,,,,
27380,MONTANA                  ,POWELL,"9,113","4,327",-322,-60,893,,,,,,,,,,,
27390,MONTANA                  ,PRAIRIE,"1,871","1,215",0,0,0,,,,,,,,,,,
27400,MONTANA                  ,RAVALLI,"98,956","54,937","7,269","3,052","4,940",,,,,,,,,,,
27410,MONTANA                  ,RICHLAND,"9,401","9,322",0,-98,148,,,,,,,,,,,
27420,MONTANA                  ,ROOSEVELT,"28,798","13,136","2,671",366,0,,,,,,,,,,,
27430,MONTANA                  ,ROSEBUD,"25,990","16,399",0,0,-7,,,,,,,,,,,
27440,MONTANA                  ,SANDERS,"30,637","13,157",751,"1,857",724,,,,,,,,,,,
27450,MONTANA                  ,SHERIDAN,"14,296",0,827,0,0,,,,,,,,,,,
27460,MONTANA                  ,SILVER BOW,"24,400","25,177","17,350","6,205","3,260",,,,,,,,,,,
27470,MONTANA                  ,STILLWATER,"20,398","11,856",0,0,36,,,,,,,,,,,
27480,MONTANA                  ,SWEET GRASS,"2,198","4,002",0,0,0,,,,,,,,,,,
27490,MONTANA                  ,TETON,"2,915","1,557",0,32,"1,155",,,,,,,,,,,
27500,MONTANA                  ,TOOLE,0,437,0,0,0,,,,,,,,,,,
27510,MONTANA                  ,TREASURE,114,"2,402",0,0,0,,,,,,,,,,,
27520,MONTANA                  ,VALLEY,"13,490","12,357",-371,"3,157",165,,,,,,,,,,,
27530,MONTANA                  ,WHEATLAND,"1,527","4,990",0,0,0,,,,,,,,,,,
27540,MONTANA                  ,WIBAUX,551,0,0,0,0,,,,,,,,,,,
27550,MONTANA                  ,YELLOWSTONE,"449,580","323,034","9,001","5,056","10,047",,,,,,,,,,,
28000,NEBRASKA                 ,ADAMS,"-24,813","-11,738","-7,834","-20,061","-25,805",,,,,,,,,,,
28010,NEBRASKA                 ,ANTELOPE,-472,-914,-858,"-1,949","-2,263",,,,,,,,,,,
28020,NEBRASKA                 ,ARTHUR,0,"-2,090",0,0,126,,,,,,,,,,,
28030,NEBRASKA                 ,BANNER,0,"-1,304",0,0,0,,,,,,,,,,,
28040,NEBRASKA                 ,BLAINE,-88,0,0,0,-256,,,,,,,,,,,
28050,NEBRASKA                 ,BOONE,645,120,306,-133,-976,,,,,,,,,,,
28060,NEBRASKA                 ,BOX BUTTE,"-2,856",282,"-2,918",-842,"-2,782",,,,,,,,,,,
28070,NEBRASKA                 ,BOYD,"3,422","5,072",-147,-113,-16,,,,,,,,,,,
28080,NEBRASKA                 ,BROWN,598,-88,98,"-1,706","-2,853",,,,,,,,,,,
28090,NEBRASKA                 ,BUFFALO,"17,324","14,893",759,"-3,621","-2,423",,,,,,,,,,,
28100,NEBRASKA                 ,BURT,"1,880",-87,"-1,529","-4,201","-2,789",,,,,,,,,,,
28110,NEBRASKA                 ,BUTLER,337,533,416,"-1,254",-760,,,,,,,,,,,
28120,NEBRASKA                 ,CASS,"10,033",336,"7,101","-15,011","-17,088",,,,,,,,,,,
28130,NEBRASKA                 ,CEDAR,"6,119","2,211","-1,900","-4,111","-3,304",,,,,,,,,,,
28140,NEBRASKA                 ,CHASE,"1,474",198,-463,"-1,203",-380,,,,,,,,,,,
28150,NEBRASKA                 ,CHERRY,229,137,444,"2,242",-647,,,,,,,,,,,
28160,NEBRASKA                 ,CHEYENNE,"-1,700","-2,084","-1,119","-3,912","-1,065",,,,,,,,,,,
28170,NEBRASKA                 ,CLAY,"-5,036","-2,572","-1,211","-9,100","-5,488",,,,,,,,,,,
28180,NEBRASKA                 ,COLFAX,"8,893","-1,249","-1,497","-3,313","-4,633",,,,,,,,,,,
28190,NEBRASKA                 ,CUMING,"2,872",-986,-311,"-2,249","-2,313",,,,,,,,,,,
28200,NEBRASKA                 ,CUSTER,"4,996","4,382",62,-330,"-1,527",,,,,,,,,,,
28210,NEBRASKA                 ,DAKOTA,"-3,512","3,212","-7,386","-16,453","-3,847",,,,,,,,,,,
28220,NEBRASKA                 ,DAWES,"2,737",-759,"-1,447",-985,118,,,,,,,,,,,
28230,NEBRASKA                 ,DAWSON,"12,379","11,150",-257,"-2,182","-4,458",,,,,,,,,,,
28240,NEBRASKA                 ,DEUEL,-295,"-1,219",-439,"-1,141",-819,,,,,,,,,,,
28250,NEBRASKA                 ,DIXON,"-1,710","-1,941","-3,497","-12,485","-1,824",,,,,,,,,,,
28260,NEBRASKA                 ,DODGE,"8,548","-25,245","-37,404","-42,780","-7,302",,,,,,,,,,,
28270,NEBRASKA                 ,DOUGLAS,"299,406","43,992","-42,869","-442,654","-416,434",,,,,,,,,,,
28280,NEBRASKA                 ,DUNDY,400,-705,80,-31,0,,,,,,,,,,,
28290,NEBRASKA                 ,FILLMORE,-300,"1,865",-210,405,"-1,046",,,,,,,,,,,
28300,NEBRASKA                 ,FRANKLIN,-37,-522,54,-18,-962,,,,,,,,,,,
28310,NEBRASKA                 ,FRONTIER,905,366,96,-490,-76,,,,,,,,,,,
28320,NEBRASKA                 ,FURNAS,-922,"2,088",394,-786,-276,,,,,,,,,,,
28330,NEBRASKA                 ,GAGE,103,"7,044","4,101",-498,"-5,535",,,,,,,,,,,
28340,NEBRASKA                 ,GARDEN,-338,-561,-177,-543,-5,,,,,,,,,,,
28350,NEBRASKA                 ,GARFIELD,419,446,"1,321",-148,356,,,,,,,,,,,
28360,NEBRASKA                 ,GOSPER,164,202,-79,-928,-291,,,,,,,,,,,
28370,NEBRASKA                 ,GRANT,0,0,0,0,-21,,,,,,,,,,,
28380,NEBRASKA                 ,GREELEY,358,386,211,132,83,,,,,,,,,,,
28390,NEBRASKA                 ,HALL,"17,715","18,609","6,448","1,275","2,500",,,,,,,,,,,
28400,NEBRASKA                 ,HAMILTON,"1,063","1,641","1,407",353,"-4,046",,,,,,,,,,,
28410,NEBRASKA                 ,HARLAN,-669,"1,202",0,-545,-124,,,,,,,,,,,
28420,NEBRASKA                 ,HAYES,0,0,0,0,0,,,,,,,,,,,
28430,NEBRASKA                 ,HITCHCOCK,-242,230,-148,-303,"-1,083",,,,,,,,,,,
28440,NEBRASKA                 ,HOLT,"14,719","5,666",292,"-4,989","-2,474",,,,,,,,,,,
28450,NEBRASKA                 ,HOOKER,-38,123,0,0,-82,,,,,,,,,,,
28460,NEBRASKA                 ,HOWARD,"1,817","1,773",459,"1,048",921,,,,,,,,,,,
28470,NEBRASKA                 ,JEFFERSON,"1,370","1,496","1,811",-158,"-4,900",,,,,,,,,,,
28480,NEBRASKA                 ,JOHNSON,867,350,193,-626,"-1,157",,,,,,,,,,,
28490,NEBRASKA                 ,KEARNEY,870,37,-97,"-3,271",579,,,,,,,,,,,
28500,NEBRASKA                 ,KEITH,-406,-341,-822,16,-758,,,,,,,,,,,
28510,NEBRASKA                 ,KEYA PAHA,0,0,0,0,-541,,,,,,,,,,,
28520,NEBRASKA                 ,KIMBALL,-268,48,56,"-1,564",-216,,,,,,,,,,,
28530,NEBRASKA                 ,KNOX,919,"2,076",-584,"-3,961",-242,,,,,,,,,,,
28540,NEBRASKA                 ,LANCASTER,"15,273","69,945","48,760","-16,715","-112,368",,,,,,,,,,,
28550,NEBRASKA                 ,LINCOLN,"3,953",-707,"1,177","-11,736","-7,309",,,,,,,,,,,
28560,NEBRASKA                 ,LOGAN,-72,0,448,0,-65,,,,,,,,,,,
28570,NEBRASKA                 ,LOUP,0,18,0,0,0,,,,,,,,,,,
28580,NEBRASKA                 ,MCPHERSON,0,0,0,0,0,,,,,,,,,,,
28590,NEBRASKA                 ,MADISON,"14,586","15,254","-1,762","-10,776","-4,108",,,,,,,,,,,
28600,NEBRASKA                 ,MERRICK,"2,763","2,750",565,"1,185",-119,,,,,,,,,,,
28610,NEBRASKA                 ,MORRILL,"-1,458",37,"-1,806","-1,497",-39,,,,,,,,,,,
28620,NEBRASKA                 ,NANCE,811,-61,-57,"-1,121",-695,,,,,,,,,,,
28630,NEBRASKA                 ,NEMAHA,420,"1,783",453,-691,"-1,547",,,,,,,,,,,
28640,NEBRASKA                 ,NUCKOLLS,"-1,304","-1,193",544,-15,"-1,059",,,,,,,,,,,
28650,NEBRASKA                 ,OTOE,"1,589","2,020","1,134",-850,"-6,790",,,,,,,,,,,
28660,NEBRASKA                 ,PAWNEE,51,366,207,-183,-715,,,,,,,,,,,
28670,NEBRASKA                 ,PERKINS,142,-178,-408,-104,-159,,,,,,,,,,,
28680,NEBRASKA                 ,PHELPS,153,"2,477",-84,-152,"-1,153",,,,,,,,,,,
28690,NEBRASKA                 ,PIERCE,368,"1,244",73,"-2,238","-1,363",,,,,,,,,,,
28700,NEBRASKA                 ,PLATTE,"1,072","5,449","3,091","-6,849","-6,483",,,,,,,,,,,
28710,NEBRASKA                 ,POLK,311,"1,592",960,-930,-758,,,,,,,,,,,
28720,NEBRASKA                 ,RED WILLOW,"3,685","1,109",766,"-2,946",-449,,,,,,,,,,,
28730,NEBRASKA                 ,RICHARDSON,-202,735,"1,206",-809,"-2,758",,,,,,,,,,,
28740,NEBRASKA                 ,ROCK,64,85,82,0,0,,,,,,,,,,,
28750,NEBRASKA                 ,SALINE,"1,803","2,992","1,788","-1,445","-7,291",,,,,,,,,,,
28760,NEBRASKA                 ,SARPY,"46,596","3,321","-12,976","-105,212","-113,876",,,,,,,,,,,
28770,NEBRASKA                 ,SAUNDERS,"11,328","-1,856","-2,928","-12,397","-7,099",,,,,,,,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"-5,810","-7,093","-2,862","-18,026","-4,568",,,,,,,,,,,
28790,NEBRASKA                 ,SEWARD,840,"2,885","2,777",-964,"-5,952",,,,,,,,,,,
28800,NEBRASKA                 ,SHERIDAN,151,"-1,024","-1,288","-2,473",-583,,,,,,,,,,,
28810,NEBRASKA                 ,SHERMAN,677,783,313,540,373,,,,,,,,,,,
28820,NEBRASKA                 ,SIOUX,0,0,-419,0,0,,,,,,,,,,,
28830,NEBRASKA                 ,STANTON,499,9,-14,0,-929,,,,,,,,,,,
28840,NEBRASKA                 ,THAYER,-463,856,294,-983,"-2,436",,,,,,,,,,,
28850,NEBRASKA                 ,THOMAS,52,0,0,0,0,,,,,,,,,,,
28860,NEBRASKA                 ,THURSTON,447,"-2,184","-7,597","-15,436","-6,335",,,,,,,,,,,
28870,NEBRASKA                 ,VALLEY,671,436,167,4,625,,,,,,,,,,,
28880,NEBRASKA                 ,WASHINGTON,"1,418",-934,"-1,300","-6,530","-3,874",,,,,,,,,,,
28890,NEBRASKA                 ,WAYNE,"4,078",-121,-155,-581,71,,,,,,,,,,,
28900,NEBRASKA                 ,WEBSTER,-578,"-2,822",-402,"-1,065","-1,581",,,,,,,,,,,
28910,NEBRASKA                 ,WHEELER,89,0,0,0,0,,,,,,,,,,,
28920,NEBRASKA                 ,YORK,"1,123","2,368",296,"-4,203","-7,231",,,,,,,,,,,
29000,NEVADA                   ,CHURCHILL,"26,279","71,248","52,788","42,516","47,855",,,,,,,,,,,
29010,NEVADA                   ,CLARK,"-666,365","-1,465,710","-1,215,263","-856,540","-552,377",,,,,,,,,,,
29020,NEVADA                   ,DOUGLAS,"26,372","19,148","34,426","29,129","12,384",,,,,,,,,,,
29030,NEVADA                   ,ELKO,"36,686","14,421","29,253","28,281","30,157",,,,,,,,,,,
29040,NEVADA                   ,ESMERALDA,-154,"1,598",-180,"1,004","-1,999",,,,,,,,,,,
29050,NEVADA                   ,EUREKA,"3,202",504,"2,783",52,682,,,,,,,,,,,
29060,NEVADA                   ,HUMBOLDT,"21,199","49,696","30,122","33,089","20,503",,,,,,,,,,,
29070,NEVADA                   ,LANDER,"6,799","8,189","6,721","4,533","2,771",,,,,,,,,,,
29080,NEVADA                   ,LINCOLN,"-9,479","-23,981","-29,097","-26,589","-20,321",,,,,,,,,,,
29090,NEVADA                   ,LYON,"99,082","96,610","133,074","116,970","116,687",,,,,,,,,,,
29100,NEVADA                   ,MINERAL,"11,409","12,188","4,074",-448,"5,931",,,,,,,,,,,
29110,NEVADA                   ,NYE,"-21,800","-47,435","-21,825","-20,206","-20,008",,,,,,,,,,,
29120,NEVADA                   ,CARSON CITY,"70,017","73,801","32,014","99,656","62,267",,,,,,,,,,,
29130,NEVADA                   ,PERSHING,"14,140","22,772","10,837","19,635","5,679",,,,,,,,,,,
29140,NEVADA                   ,STOREY,"3,063","1,879","1,371","8,151",759,,,,,,,,,,,
29150,NEVADA                   ,WASHOE,"1,131,287","1,244,067","1,165,781","1,012,815","1,019,412",,,,,,,,,,,
29160,NEVADA                   ,WHITE PINE,"3,665",-507,"12,163",591,"5,819",,,,,,,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"99,112","55,778","41,457","2,569","8,722",,,,,,,,,,,
30010,NEW HAMPSHIRE            ,CARROLL,"27,683","71,465","40,752","40,333","9,583",,,,,,,,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,"69,463","99,967","70,257","16,655","10,666",,,,,,,,,,,
30030,NEW HAMPSHIRE            ,COOS,"58,547","33,560","25,904","18,639","-2,360",,,,,,,,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"45,185","49,119","25,214",-420,"9,058",,,,,,,,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"847,750","853,161","790,405","339,963","-53,580",,,,,,,,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"176,244","277,909","143,969","52,514","-13,732",,,,,,,,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"949,367","899,500","824,484","310,884","102,101",,,,,,,,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,"216,115","324,967","153,248","63,585","1,104",,,,,,,,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"3,347","4,186","4,336","1,803",693,,,,,,,,,,,
31000,NEW JERSEY               ,ATLANTIC,"191,598","687,431","923,254","1,043,625","-260,249",,,,,,,,,,,
31100,NEW JERSEY               ,BERGEN,"-34,586","-153,491","-276,649","-263,701","18,733",,,,,,,,,,,
31150,NEW JERSEY               ,BURLINGTON,"1,961","74,947","598,920","1,498,610","509,735",,,,,,,,,,,
31160,NEW JERSEY               ,CAMDEN,"-267,299","-265,439","550,645","1,980,392","537,449",,,,,,,,,,,
31180,NEW JERSEY               ,CAPE MAY,"-78,442","51,258","164,189","343,265","80,055",,,,,,,,,,,
31190,NEW JERSEY               ,CUMBERLAND,"110,125","147,955","376,590","751,571","390,413",,,,,,,,,,,
31200,NEW JERSEY               ,ESSEX,"164,881","93,100","-116,041","-14,217","341,887",,,,,,,,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-49,957","-68,112","243,622","837,487","295,340",,,,,,,,,,,
31230,NEW JERSEY               ,HUDSON,"-1,554","-114,308","-269,062","-217,067","3,778",,,,,,,,,,,
31250,NEW JERSEY               ,HUNTERDON,"-109,836","-52,598","-11,370","65,100","36,213",,,,,,,,,,,
31260,NEW JERSEY               ,MERCER,"-43,566","110,914","808,653","1,951,307","851,658",,,,,,,,,,,
31270,NEW JERSEY               ,MIDDLESEX,"630,942","639,006","609,737","868,203","977,212",,,,,,,,,,,
31290,NEW JERSEY               ,MONMOUTH,"2,454,723","2,508,714","2,911,942","3,214,650","2,814,448",,,,,,,,,,,
31300,NEW JERSEY               ,MORRIS,"-37,399","-41,874","-15,336","250,527","823,493",,,,,,,,,,,
31310,NEW JERSEY               ,OCEAN,"2,532,196","2,701,358","3,174,979","3,707,131","3,220,474",,,,,,,,,,,
31320,NEW JERSEY               ,PASSAIC,"-18,776","-99,856","-238,352","-191,019","126,537",,,,,,,,,,,
31340,NEW JERSEY               ,SALEM,"-46,539","-32,343","30,981","143,931","54,811",,,,,,,,,,,
31350,NEW JERSEY               ,SOMERSET,"12,591","7,225","56,121","158,623","233,890",,,,,,,,,,,
31360,NEW JERSEY               ,SUSSEX,"-231,311","-172,855","-29,333","104,732","237,058",,,,,,,,,,,
31370,NEW JERSEY               ,UNION,"-416,233","-284,744","-75,982","71,458","223,974",,,,,,,,,,,
31390,NEW JERSEY               ,WARREN,"-290,843","-248,644","109,854","290,622","86,557",,,,,,,,,,,
32000,NEW MEXICO               ,BERNALILLO,"393,509","212,297","126,978","-73,669","-217,107",,,,,,,,,,,
32010,NEW MEXICO               ,CATRON,"4,440",-16,-349,-346,-804,,,,,,,,,,,
32020,NEW MEXICO               ,CHAVES,"17,059","45,222","6,169","-10,452","-53,868",,,,,,,,,,,
32025,NEW MEXICO               ,CIBOLA,"27,621","7,522","5,989","-2,955","-7,234",,,,,,,,,,,
32030,NEW MEXICO               ,COLFAX,606,"-1,290",404,"-4,604","-5,463",,,,,,,,,,,
32040,NEW MEXICO               ,CURRY,"8,968","-2,135","-29,975","-20,292","-20,779",,,,,,,,,,,
32050,NEW MEXICO               ,DEBACA,-497,41,-178,-464,200,,,,,,,,,,,
32060,NEW MEXICO               ,DONA ANA,"-152,046","-164,178","-198,418","-168,568","-154,136",,,,,,,,,,,
32070,NEW MEXICO               ,EDDY,"6,194",885,"-10,737","-8,734","-18,047",,,,,,,,,,,
32080,NEW MEXICO               ,GRANT,"-7,681","-42,611","-19,316","-22,022","-21,535",,,,,,,,,,,
32090,NEW MEXICO               ,GUADALUPE,"11,672","2,109",672,-120,"-1,050",,,,,,,,,,,
32100,NEW MEXICO               ,HARDING,0,-227,0,-486,-181,,,,,,,,,,,
32110,NEW MEXICO               ,HIDALGO,"4,080",-220,"-2,365","-3,840","-4,599",,,,,,,,,,,
32120,NEW MEXICO               ,LEA,"11,511","-1,625","-2,875","-9,569","-27,081",,,,,,,,,,,
32130,NEW MEXICO               ,LINCOLN,"6,506","3,022","2,941","-5,740","-7,786",,,,,,,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"1,470","-1,374",97,-317,-514,,,,,,,,,,,
32140,NEW MEXICO               ,LUNA,"-17,408","-20,466","-23,574","-13,052","-13,531",,,,,,,,,,,
32150,NEW MEXICO               ,MCKINLEY,"26,535","13,537","3,197","-5,262","-20,387",,,,,,,,,,,
32160,NEW MEXICO               ,MORA,"-1,091",-975,870,-159,"-1,170",,,,,,,,,,,
32170,NEW MEXICO               ,OTERO,"-24,802","-29,210","-33,390","-29,987","-17,067",,,,,,,,,,,
32180,NEW MEXICO               ,QUAY,"-14,373","-4,838","-17,707","-6,040","-2,650",,,,,,,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"5,744","4,190","1,841","-3,914","-9,262",,,,,,,,,,,
32200,NEW MEXICO               ,ROOSEVELT,864,"-6,781","-8,114","-4,052","-6,677",,,,,,,,,,,
32210,NEW MEXICO               ,SANDOVAL,"54,558","19,836","17,291","-1,646","-25,891",,,,,,,,,,,
32220,NEW MEXICO               ,SAN JUAN,"16,862","2,671",-942,"-8,258","-8,431",,,,,,,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"12,277","2,103",711,"-2,766","-4,884",,,,,,,,,,,
32240,NEW MEXICO               ,SANTA FE,"11,393","17,657","7,969","-2,570","-13,865",,,,,,,,,,,
32250,NEW MEXICO               ,SIERRA,"-4,613","-6,250","-10,550","-10,609","-11,584",,,,,,,,,,,
32260,NEW MEXICO               ,SOCORRO,"8,381","5,933","3,867",-986,"-5,628",,,,,,,,,,,
32270,NEW MEXICO               ,TAOS,"6,380",-260,-826,"-5,147","-3,200",,,,,,,,,,,
32280,NEW MEXICO               ,TORRANCE,"18,985","8,795","5,021","-2,183","-7,123",,,,,,,,,,,
32290,NEW MEXICO               ,UNION,"-6,575","-1,832","-6,309","-6,836","-2,188",,,,,,,,,,,
32300,NEW MEXICO               ,VALENCIA,"56,686","24,446","13,589","-7,416","-27,505",,,,,,,,,,,
33000,NEW YORK                 ,ALBANY,"-44,961","2,152","77,099","-3,359","-214,929",,,,,,,,,,,
33010,NEW YORK                 ,ALLEGANY,"91,576","95,667","46,465","66,366","19,107",,,,,,,,,,,
33020,NEW YORK                 ,BRONX,"-460,919","-1,215,460","-993,909","-1,031,856","-202,148",,,,,,,,,,,
33030,NEW YORK                 ,BROOME,"-2,460","-165,389","-78,695","-139,854","-139,497",,,,,,,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"82,231","94,756","150,600","124,479","66,802",,,,,,,,,,,
33050,NEW YORK                 ,CAYUGA,"16,849","9,032","28,477","24,406","28,593",,,,,,,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-10,842","-10,192","79,623","58,510","25,964",,,,,,,,,,,
33070,NEW YORK                 ,CHEMUNG,"-99,678","-147,878","-78,257","67,405","88,048",,,,,,,,,,,
33080,NEW YORK                 ,CHENANGO,-417,"-17,932","-16,003","-6,213","-11,004",,,,,,,,,,,
33090,NEW YORK                 ,CLINTON,"-26,721","-50,145","3,186","3,792","12,397",,,,,,,,,,,
33200,NEW YORK                 ,COLUMBIA,"123,516","131,197","97,956","44,117","-6,817",,,,,,,,,,,
33210,NEW YORK                 ,CORTLAND,"32,956","1,441","19,753","22,229","19,209",,,,,,,,,,,
33220,NEW YORK                 ,DELAWARE,"-2,872","-12,824",-239,"-10,448","-10,101",,,,,,,,,,,
33230,NEW YORK                 ,DUTCHESS,"350,309","480,083","784,201","352,898","462,065",,,,,,,,,,,
33240,NEW YORK                 ,ERIE,"1,818,734","1,401,268","2,018,547","1,704,195","795,693",,,,,,,,,,,
33260,NEW YORK                 ,ESSEX,"-35,734","-36,742","8,085",413,"2,272",,,,,,,,,,,
33270,NEW YORK                 ,FRANKLIN,"-44,770","-45,539","1,257","-2,107","9,485",,,,,,,,,,,
33280,NEW YORK                 ,FULTON,"-41,791","-53,955","-20,839","-29,912","-35,207",,,,,,,,,,,
33290,NEW YORK                 ,GENESEE,"91,326","97,584","183,932","129,887","36,453",,,,,,,,,,,
33300,NEW YORK                 ,GREENE,"50,795","30,948","40,021","12,717","-22,809",,,,,,,,,,,
33310,NEW YORK                 ,HAMILTON,"11,199","-2,782",-141,-92,3,,,,,,,,,,,
33320,NEW YORK                 ,HERKIMER,"51,283","46,599","41,788","46,617","34,742",,,,,,,,,,,
33330,NEW YORK                 ,JEFFERSON,"-113,597","-265,488","-343,434","27,231","19,081",,,,,,,,,,,
33331,NEW YORK                 ,KINGS,"-656,504","-1,737,410","-1,357,115","-1,305,113","-298,361",,,,,,,,,,,
33340,NEW YORK                 ,LEWIS,"3,518","-1,506","-13,662","10,778","13,355",,,,,,,,,,,
33350,NEW YORK                 ,LIVINGSTON,"86,109","139,455","187,555","138,866","29,819",,,,,,,,,,,
33360,NEW YORK                 ,MADISON,"29,226","16,826","8,065","31,666","32,948",,,,,,,,,,,
33370,NEW YORK                 ,MONROE,"1,599,886","1,845,136","2,089,033","1,672,324","359,061",,,,,,,,,,,
33380,NEW YORK                 ,MONTGOMERY,"-18,037","9,459","-6,246","-11,116","-15,456",,,,,,,,,,,
33400,NEW YORK                 ,NASSAU,"487,293","704,166","1,246,203","1,054,630","542,713",,,,,,,,,,,
33420,NEW YORK                 ,NEW YORK,"-487,708","-1,134,224","-881,627","-895,150","-175,126",,,,,,,,,,,
33500,NEW YORK                 ,NIAGARA,"642,962","536,933","723,359","503,885","250,388",,,,,,,,,,,
33510,NEW YORK                 ,ONEIDA,"296,382","328,226","386,190","440,843","335,357",,,,,,,,,,,
33520,NEW YORK                 ,ONONDAGA,"188,575","144,258","56,591","211,637","256,095",,,,,,,,,,,
