SSA Code,State,County,Provider Number,CBSA 2015,IPPS Provider  2009,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2015
17870,KS,SEWARD,170068,NA,0.8852,0.8468,0.8468,0.8396,0.8502,0.832,0.8074
17880,KS,SHAWNEE,170086,45820,0.884,0.918,0.918,0.9092,0.8956,0.9083,0.8862
17880,KS,SHAWNEE,170016,45820,0.884,0.918,0.918,0.9092,0.8956,0.9083,0.8862
17950,KS,SUMNER,170039,48620,0.8947,0.8962,0.8961,0.8815,0.8569,0.8548,0.7763
17986,KS,WYANDOTTE,170146,28140,0.9423,0.9555,0.9554,0.951,0.9494,0.9442,0.9239
17986,KS,WYANDOTTE,170040,28140,0.9423,0.9555,0.9554,0.951,0.9494,0.9442,0.9239
18000,KY,ADAIR,180149,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18040,KY,BARREN,180017,NA,0.82,0.808,0.808,0.8307,0.8292,0.8501,0.8263
18060,KY,BELL,180021,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18060,KY,BELL,180020,NA,0.7899,0.8101,0.8101,0.8022,0.7996,0.8011,0.7744
18070,KY,BOONE,180045,17140,0.9561,0.9399,0.9399,0.9589,0.9333,0.9319,0.926
18080,KY,BOURBON,180046,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18090,KY,BOYD,180036,26580,0.9093,0.9036,0.9036,0.8877,0.8819,0.8492,0.8693
18090,KY,BOYD,180009,26580,0.9093,0.9036,0.9036,0.8877,0.8819,0.8492,0.8693
18100,KY,BOYLE,180048,NA,0.9089,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18120,KY,BREATHITT,180139,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18170,KY,CALLOWAY,180027,NA,0.8271,0.8143,0.8143,0.7968,0.795,0.806,0.7722
18180,KY,CAMPBELL,180001,17140,0.9561,0.9399,0.9399,0.9589,0.9333,0.9319,0.926
18230,KY,CHRISTIAN,180051,17300,0.8271,0.8143,0.8143,0.7968,0.8115,0.806,0.7722
18240,KY,CLARK,180092,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18250,KY,CLAY,180043,NA,0.7947,0.7961,0.7961,0.7968,0.8592,0.863,0.8587
18260,KY,CLINTON,180106,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18270,KY,CRITTENDEN,180095,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18290,KY,DAVIESS,180038,36980,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18330,KY,FAYETTE,180143,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18330,KY,FAYETTE,180103,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18330,KY,FAYETTE,180010,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18330,KY,FAYETTE,180067,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18340,KY,FLEMING,180053,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18350,KY,FLOYD,180005,NA,0.8734,0.8725,0.8725,0.7968,0.8637,0.8492,0.848
18360,KY,FRANKLIN,180127,NA,0.9089,0.8902,0.8902,0.9589,0.9333,0.9319,0.926
18361,KY,FULTON,180117,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18410,KY,GRAVES,180116,NA,0.8398,0.8143,0.8143,0.8401,0.8421,0.8371,0.8351
18420,KY,GRAYSON,180070,NA,0.8139,0.8201,0.8201,0.808,0.8062,0.8036,0.7722
18460,KY,HARDIN,180012,21060,0.9089,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18470,KY,HARLAN,180050,NA,0.7899,0.8123,0.8123,0.7968,0.795,0.7924,0.7744
18480,KY,HARRISON,180079,NA,0.8158,0.822,0.822,0.8134,0.8116,0.809,0.7942
18500,KY,HENDERSON,180056,21780,0.8499,0.8456,0.8456,0.8353,0.8597,0.8401,0.8581
18530,KY,HOPKINS,180093,NA,0.81,0.8152,0.8152,0.8112,0.8331,0.8106,0.7722
18550,KY,JEFFERSON,180130,31140,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18550,KY,JEFFERSON,180088,31140,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18550,KY,JEFFERSON,180040,31140,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18550,KY,JEFFERSON,180141,31140,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18570,KY,JOHNSON,180078,NA,0.8734,0.8725,0.8725,0.8726,0.8637,0.8492,0.848
18580,KY,KENTON,180035,17140,0.9561,0.9399,0.9399,0.9589,0.9333,0.9319,0.926
18600,KY,KNOX,180080,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18620,KY,LAUREL,180011,NA,0.8723,0.8732,0.8732,0.8604,0.8592,0.863,0.8587
18630,KY,LAWRENCE,180128,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18660,KY,LETCHER,180002,NA,0.8032,0.8101,0.8101,0.8022,0.7996,0.8011,0.7744
18700,KY,LOGAN,180066,NA,0.9241,0.9351,0.9351,0.8491,0.8473,0.8447,0.8246
18720,KY,MC CRACKEN,180102,NA,0.8271,0.8143,0.8143,0.8401,0.8328,0.8371,0.8351
18720,KY,MC CRACKEN,180104,NA,0.8271,0.8143,0.8143,0.8401,0.8328,0.8371,0.8351
18750,KY,MADISON,180049,NA,0.8723,0.8732,0.8732,0.8604,0.8592,0.863,0.8587
18770,KY,MARION,180024,NA,0.9089,0.8902,0.8902,0.8817,0.8825,0.8742,0.7722
18800,KY,MASON,180019,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18850,KY,MONROE,180105,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18860,KY,MONTGOMERY,180064,NA,0.8213,0.8275,0.8275,0.8169,0.8151,0.8125,0.7989
18880,KY,MUHLENBERG,180004,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18890,KY,NELSON,180025,NA,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18920,KY,OLDHAM,180138,31140,0.921,0.8902,0.8902,0.8817,0.8825,0.8742,0.8531
18960,KY,PERRY,180029,NA,0.8723,0.8732,0.8732,0.8604,0.8592,0.863,0.8587
18970,KY,PIKE,180069,NA,0.8734,0.8725,0.8725,0.8726,0.8637,0.8492,0.848
18970,KY,PIKE,180044,NA,0.8734,0.8725,0.8725,0.8726,0.8637,0.8492,0.848
18972,KY,PULASKI,180132,NA,0.8723,0.8732,0.8732,0.8604,0.8592,0.863,0.8587
18974,KY,ROCKCASTLE,180115,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18975,KY,ROWAN,180018,NA,0.7899,0.7961,0.7961,0.8604,0.8592,0.863,0.7722
18977,KY,SCOTT,180101,30460,0.8917,0.8842,0.8842,0.8731,0.8748,0.8927,0.8862
18978,KY,SHELBY,180016,31140,0.921,0.8902,0.8902,0.7968,0.795,0.7924,0.7722
18981,KY,TAYLOR,180087,NA,0.7899,0.7961,0.7961,0.7968,0.795,0.7924,0.7722
18986,KY,WARREN,180124,14540,0.9241,0.9351,0.9351,0.9245,0.8989,0.8823,0.8765
18986,KY,WARREN,180013,14540,0.9241,0.9351,0.9351,0.9245,0.8989,0.8823,0.8765
19000,LA,ACADIA,190044,29180,0.7917,0.8085,0.8085,0.8129,0.8179,0.8056,0.7902
19010,LA,ALLEN,190133,NA,0.7758,0.7926,0.7926,0.7996,0.8046,0.7923,0.7532
19010,LA,ALLEN,190106,NA,0.8095,0.8152,0.8151,0.8137,0.8046,0.7923,0.7532
19020,LA,ASCENSION,190242,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19040,LA,AVOYELLES,190099,NA,0.7845,0.8013,0.8013,0.8022,0.8072,0.7949,0.7565
19050,LA,BEAUREGARD,190050,NA,0.77,0.7868,0.7868,0.797,0.802,0.7897,0.7509
19070,LA,BOSSIER,190236,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19080,LA,CADDO,190278,43340,,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19080,LA,CADDO,190098,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19080,LA,CADDO,190041,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19080,LA,CADDO,190111,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19090,LA,CALCASIEU,190201,29340,0.7656,0.7971,0.7971,0.8167,0.7964,0.7841,0.7603
19090,LA,CALCASIEU,190161,29340,0.7656,0.7971,0.7971,0.8167,0.7964,0.7841,0.7603
19090,LA,CALCASIEU,190060,29340,0.7656,0.7971,0.7971,0.8167,0.7964,0.7841,0.7487
19090,LA,CALCASIEU,190027,29340,0.7656,0.7971,0.7971,0.8167,0.7964,0.7841,0.8325
19090,LA,CALCASIEU,190013,29340,0.7656,0.7971,0.7971,0.8167,0.7964,0.7841,0.7603
19100,LA,CALDWELL,190190,NA,0.7731,0.7925,0.7925,0.8163,0.8087,0.789,0.7607
19100,LA,CALDWELL,190184,NA,0.7758,0.7925,0.7925,0.7989,0.7964,0.789,0.7607
19110,LA,CAMERON,190307,29340,,,,,,0.7841,0.7603
19130,LA,CLAIBORNE,190114,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7648
19150,LA,DE SOTO,190118,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8291
19160,LA,E. BATON ROUGE,190020,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190122,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190064,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190273,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190266,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190251,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190202,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190128,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19160,LA,E. BATON ROUGE,190065,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19170,LA,EAST CARROLL,190208,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19180,LA,EAST FELICIANA,190199,12940,0.8131,0.8239,0.8239,0.8691,0.8625,0.8109,0.7911
19190,LA,EVANGELINE,190025,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19190,LA,EVANGELINE,190167,NA,0.8422,0.8569,0.8569,0.8522,0.8339,0.8279,0.7925
19200,LA,FRANKLIN,190140,NA,0.7691,0.7859,0.7859,0.7944,0.7994,0.7871,0.7507
19220,LA,IBERIA,190054,29180,0.7741,0.7909,0.7909,0.7984,0.8034,0.7911,0.7809
19220,LA,IBERIA,190003,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8279,0.7809
19250,LA,JEFFERSON,190146,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19250,LA,JEFFERSON,190274,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19250,LA,JEFFERSON,190039,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19250,LA,JEFFERSON,190036,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19260,LA,JEFFRSON DAVIS,190053,NA,0.7757,0.7925,0.7925,0.8021,0.8071,0.7948,0.7603
19270,LA,LAFAYETTE,190268,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190263,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190259,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190205,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190102,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190006,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19270,LA,LAFAYETTE,190002,29180,0.8422,0.8569,0.8569,0.8522,0.8339,0.8422,0.7808
19280,LA,LAFOURCHE,190004,26380,0.7844,0.8006,0.8006,0.7971,0.7964,0.8016,0.7546
19290,LA,LA SALLE,190145,NA,0.7746,0.7914,0.7914,0.7965,0.8015,0.7892,0.7524
19300,LA,LINCOLN,190257,NA,0.7758,0.7925,0.7925,0.8163,0.8018,0.7895,0.7523
19300,LA,LINCOLN,190086,NA,0.7758,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19330,LA,MOREHOUSE,190116,NA,0.7741,0.7909,0.7909,0.7988,0.8038,0.7915,0.7537
19340,LA,NATCHITOCHES,190007,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19350,LA,ORLEANS,190135,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19350,LA,ORLEANS,190176,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19350,LA,ORLEANS,190046,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19350,LA,ORLEANS,190005,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19360,LA,OUACHITA,190261,33740,0.7935,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19360,LA,OUACHITA,190160,33740,0.7935,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19360,LA,OUACHITA,190245,33740,0.7935,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19360,LA,OUACHITA,190011,33740,0.7935,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19360,LA,OUACHITA,190246,33740,0.7731,0.7899,0.7899,0.7989,0.7964,0.7944,0.7764
19360,LA,OUACHITA,190125,33740,0.7935,0.7925,0.7925,0.8163,0.8087,0.7944,0.7764
19390,LA,RAPIDES,190298,10780,,,,,,0.796,0.7925
19390,LA,RAPIDES,190026,10780,0.8095,0.8152,0.8151,0.8137,0.8148,0.796,0.7925
19390,LA,RAPIDES,190019,10780,0.8095,0.8152,0.8151,0.8137,0.8148,0.796,0.7925
19390,LA,RAPIDES,190009,10780,0.8095,0.8152,0.8151,0.8137,0.8148,0.796,0.7925
19410,LA,RICHLAND,190151,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19420,LA,SABINE,190218,NA,0.8519,0.8465,0.8465,0.8608,0.858,0.7841,0.7487
19440,LA,ST. CHARLES,190079,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19470,LA,ST. JOHN BAPTIST,190175,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19480,LA,ST. LANDRY,190017,NA,0.8422,0.8569,0.8569,0.8522,0.8339,0.8279,0.7702
19500,LA,ST. MARY,190014,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7702
19510,LA,ST. TAMMANY,190250,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190270,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190267,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190256,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190204,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190177,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190045,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19510,LA,ST. TAMMANY,190040,35380,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19520,LA,TANGIPAHOA,190303,25220,,,,,,0.8078,0.9526
19520,LA,TANGIPAHOA,190015,25220,0.8953,0.901,0.901,0.896,0.8921,0.8829,0.864
19540,LA,TERREBONNE,190241,26380,0.7844,0.8006,0.8006,0.7971,0.7964,0.8016,0.7546
19540,LA,TERREBONNE,190183,26380,0.7844,0.8006,0.8006,0.7971,0.7964,0.8016,0.7546
19540,LA,TERREBONNE,190008,26380,0.7844,0.8006,0.8006,0.7971,0.7964,0.8016,0.864
19560,LA,VERMILION,190034,29180,0.7845,0.8013,0.8013,0.807,0.812,0.7997,0.7864
19570,LA,VERNON,190297,NA,,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19570,LA,VERNON,190164,NA,0.8123,0.8152,0.8151,0.8137,0.8113,0.796,0.7925
19580,LA,WASHINGTON,190001,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19590,LA,WEBSTER,190144,43340,0.8519,0.8465,0.8465,0.8608,0.858,0.8398,0.8512
19590,LA,WEBSTER,190088,43340,0.8519,0.8465,0.8465,0.8192,0.8242,0.8119,0.8501
19610,LA,WEST CARROLL,190081,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
19630,LA,WINN,190090,NA,0.7656,0.7824,0.7824,0.7914,0.7964,0.7841,0.7487
20000,ME,ANDROSCOGGIN,200024,30340,0.9611,0.9743,0.9743,0.9467,0.9377,0.9671,0.9661
20000,ME,ANDROSCOGGIN,200034,30340,0.9611,0.9743,0.9743,0.9467,0.9377,0.9671,0.9661
20010,ME,AROOSTOOK,200052,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.8276,0.8556
20010,ME,AROOSTOOK,200031,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.8276,0.8556
20010,ME,AROOSTOOK,200018,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.8276,0.8556
20020,ME,CUMBERLAND,200025,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
20020,ME,CUMBERLAND,200021,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
20020,ME,CUMBERLAND,200009,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
20020,ME,CUMBERLAND,200008,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
20030,ME,FRANKLIN,200037,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.8276,0.8556
20040,ME,HANCOCK,200050,NA,0.9977,1.0025,1.0025,0.9646,0.9838,0.9796,0.9489
20050,ME,KENNEBEC,200041,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.9796,0.9489
20050,ME,KENNEBEC,200039,NA,0.9611,0.9743,0.9743,0.9467,0.9377,0.9671,0.9661
20060,ME,KNOX,200063,NA,0.8576,0.8555,0.8555,0.8546,0.8545,0.8276,0.8556
20070,ME,LINCOLN,200002,NA,0.8576,0.9743,0.9743,0.9467,0.9377,0.8276,0.8556
20090,ME,PENOBSCOT,200033,12620,1.0078,1.0025,1.0025,0.9646,0.9838,1.0041,0.9665
20090,ME,PENOBSCOT,200001,12620,1.0078,1.0025,1.0025,0.9646,0.9838,1.0041,0.9665
20150,ME,YORK,200020,38860,0.997,1.0206,1.0206,1.0167,1.0268,1.0248,1.0091
20150,ME,YORK,200019,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
20150,ME,YORK,200040,38860,0.9889,1.02,1.02,0.9891,0.9656,1.0053,1.0117
21000,MD,ALLEGANY,210027,19060,0.879,0.9246,0.9246,0.9258,0.9378,0.8763,0.8614
21010,MD,ANNE ARUNDEL,210043,12580,1.0061,1.0227,1.0227,1.0188,1.0089,1.0032,0.9819
21010,MD,ANNE ARUNDEL,210023,12580,1.0061,1.0227,1.0227,1.0188,1.0089,1.0032,0.9819
21020,MD,BALTIMORE,210044,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21020,MD,BALTIMORE,210040,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21020,MD,BALTIMORE,210015,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21020,MD,BALTIMORE,210007,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210002,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210013,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210056,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210058,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210038,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210024,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210012,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210011,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210008,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210034,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210029,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21030,MD,BALTIMORE CITY,210009,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21040,MD,CALVERT,210039,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21060,MD,CARROLL,210033,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21070,MD,CECIL,210032,48864,1.0639,1.076,1.076,1.0723,1.081,1.0753,1.0482
21080,MD,CHARLES,210035,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21100,MD,FREDERICK,210005,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21110,MD,GARRETT,210017,NA,0.879,0.9246,0.9246,0.9258,0.9378,0.8723,0.8614
21120,MD,HARFORD,210049,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21120,MD,HARFORD,210006,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9776
21130,MD,HOWARD,210048,12580,0.9982,1.0148,1.0148,1.0153,1.0054,0.9997,0.9848
21140,MD,KENT,210030,NA,0.879,0.9246,0.9246,0.9258,0.9378,0.8723,0.8614
21150,MD,MONTGOMERY,210018,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21150,MD,MONTGOMERY,210022,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21150,MD,MONTGOMERY,210057,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21150,MD,MONTGOMERY,210016,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21150,MD,MONTGOMERY,210004,43524,1.1009,1.0789,1.0789,1.0363,1.015,1.0228,1.02
21160,MD,PRINCE GEORGES,210055,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21160,MD,PRINCE GEORGES,210060,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21160,MD,PRINCE GEORGES,210051,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21160,MD,PRINCE GEORGES,210003,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21160,MD,PRINCE GEORGES,210054,47894,1.0685,1.0718,1.0718,1.0528,1.0608,1.0453,1.0178
21180,MD,ST. MARYS,210028,15680,0.9173,0.9629,0.9629,0.9641,0.9378,0.897,0.893
21190,MD,SOMERSET,210045,41540,0.9189,0.9246,0.9246,0.9258,0.9378,0.9148,0.9197
21200,MD,TALBOT,210037,NA,0.879,0.9246,0.9246,0.9258,0.9378,0.8723,0.8614
21210,MD,WASHINGTON,210001,25180,0.9455,0.9433,0.9433,0.9553,0.9474,0.9536,0.9175
21220,MD,WICOMICO,210019,41540,0.9189,0.9246,0.9246,0.9258,0.9378,0.9148,0.9197
21230,MD,WORCESTER,210061,41540,0.8978,0.9434,0.9434,0.9446,0.9378,0.8923,0.9397
22000,MA,BARNSTABLE,220135,12700,1.2652,1.258,1.258,1.2761,1.353,1.3001,1.3336
22000,MA,BARNSTABLE,220012,12700,1.2652,1.258,1.258,1.2761,1.353,1.3001,1.3336
22010,MA,BERKSHIRE,220046,38340,1.1366,1.0735,1.1577,1.043,1.353,1.3001,1.3336
22010,MA,BERKSHIRE,220051,38340,1.0161,1.0358,1.0358,0.9623,1.353,1.3001,1.3336
22020,MA,BRISTOL,220074,39300,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22020,MA,BRISTOL,220073,39300,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22020,MA,BRISTOL,220020,39300,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22020,MA,BRISTOL,220008,39300,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220174,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220080,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220035,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220033,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220029,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22040,MA,ESSEX,220010,15764,1.1366,1.1577,1.1577,1.1629,1.353,1.3001,1.3336
22060,MA,FRANKLIN,220016,NA,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22070,MA,HAMPDEN,220065,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22070,MA,HAMPDEN,220030,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22070,MA,HAMPDEN,220024,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22070,MA,HAMPDEN,220066,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22070,MA,HAMPDEN,220077,44140,1.1007,1.1179,1.1178,1.0962,1.353,1.3001,1.3336
22080,MA,HAMPSHIRE,220050,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22080,MA,HAMPSHIRE,220015,44140,1.0492,1.0433,1.0433,1.0342,1.353,1.3001,1.3336
22090,MA,MIDDLESEX,220101,15764,1.1359,1.1577,1.1577,1.1675,1.353,1.3439,1.3336
22090,MA,MIDDLESEX,220063,15764,1.1359,1.1577,1.1577,1.1675,1.353,1.3439,1.3336
22090,MA,MIDDLESEX,220049,15764,1.1359,1.1577,1.1577,1.1675,1.353,1.3439,1.3336
22090,MA,MIDDLESEX,220011,15764,1.1359,1.1577,1.1577,1.1675,1.353,1.3439,1.3336
22090,MA,MIDDLESEX,220002,15764,1.1359,1.1577,1.1577,1.1675,1.353,1.3439,1.3336
