DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,
18992,KENTUCKY                 ,WOODFORD,-179,"1,160","1,108","1,350",-795
19000,LOUISIANA                ,ACADIA,"-34,240","-61,475","-67,689","-64,480","-47,480"
19010,LOUISIANA                ,ALLEN,"-10,815","-14,763","-16,806","-17,627","-8,813"
19020,LOUISIANA                ,ASCENSION,"-28,346","-50,616","-86,617","-62,428","-20,444"
19030,LOUISIANA                ,ASSUMPTION,"-2,666","-11,514","-18,988","-15,665","-10,241"
19040,LOUISIANA                ,AVOYELLES,"-29,720","-35,991","-42,010","-34,106","-18,155"
19050,LOUISIANA                ,BEAUREGARD,"-8,173","-20,748","-30,471","-22,976","-16,802"
19060,LOUISIANA                ,BIENVILLE,"-3,313","-3,795","-6,490","-5,346","-1,326"
19070,LOUISIANA                ,BOSSIER,"-25,093","-28,280","-44,566","-32,863","-9,403"
19080,LOUISIANA                ,CADDO,"-95,793","-111,622","-166,177","-117,679","-37,489"
19090,LOUISIANA                ,CALCASIEU,-14,"-101,928","-162,642","-104,590","-72,371"
19100,LOUISIANA                ,CALDWELL,"-2,675","-5,069","-9,013","-6,265","-6,746"
19110,LOUISIANA                ,CAMERON,-355,"-2,649","-3,539","-2,339","-1,779"
19120,LOUISIANA                ,CATAHOULA,"-3,862","-4,651","-6,286","-8,529","-5,004"
19130,LOUISIANA                ,CLAIBORNE,"-2,861","-5,875","-7,015","-7,518","-4,787"
19140,LOUISIANA                ,CONCORDIA,"-14,726","-10,725","-8,998","-7,981","-4,505"
19150,LOUISIANA                ,DE SOTO,"-8,567","-9,285","-13,114","-12,638","-3,424"
19160,LOUISIANA                ,EAST BATON ROUGE,"-282,363","-522,525","-814,993","-397,011","-79,101"
19170,LOUISIANA                ,EAST CARROLL,"-3,426","-5,253","-6,560","-8,804","-3,741"
19180,LOUISIANA                ,EAST FELICIANA,"-13,038","-14,556","-21,982","-17,684","-4,565"
19190,LOUISIANA                ,EVANGELINE,"-35,063","-61,650","-51,025","-47,990","-43,934"
19200,LOUISIANA                ,FRANKLIN,"-6,961","-11,436","-15,382","-15,126","-10,687"
19210,LOUISIANA                ,GRANT,"-7,933","-11,583","-11,883","-10,073","-3,894"
19220,LOUISIANA                ,IBERIA,"-47,991","-80,143","-93,093","-85,969","-74,228"
19230,LOUISIANA                ,IBERVILLE,"-17,237","-30,966","-45,272","-21,012","-3,461"
19240,LOUISIANA                ,JACKSON,"-5,457","-9,705","-11,874","-11,683","-7,494"
19250,LOUISIANA                ,JEFFERSON,"-147,802","-183,335","-174,717","-144,702","-88,300"
19260,LOUISIANA                ,JEFFERSON DAVIS,"-10,197","-29,932","-33,109","-24,229","-23,864"
19270,LOUISIANA                ,LAFAYETTE,"-273,535","-345,477","-324,188","-248,557","-236,452"
19280,LOUISIANA                ,LAFOURCHE,"-17,693","-22,957","-18,379","-18,419","-8,845"
19290,LOUISIANA                ,LA SALLE,"-5,011","-7,495","-8,683","-10,033","-6,589"
19300,LOUISIANA                ,LINCOLN,"-10,336","-19,480","-30,729","-23,527","-14,456"
19310,LOUISIANA                ,LIVINGSTON,"-24,485","-47,824","-69,142","-45,770","-2,623"
19320,LOUISIANA                ,MADISON,"-1,693","-5,105","-6,599","-3,707","-2,898"
19330,LOUISIANA                ,MOREHOUSE,"-13,488","-22,536","-37,211","-39,248","-29,415"
19340,LOUISIANA                ,NATCHITOCHES,"-12,860","-20,433","-27,677","-26,113","-15,849"
19350,LOUISIANA                ,ORLEANS,"-166,128","-221,690","-211,153","-165,099","-95,935"
19360,LOUISIANA                ,OUACHITA,"-42,171","-59,447","-102,094","-83,560","-56,398"
19370,LOUISIANA                ,PLAQUEMINES,"-6,140","-7,415","-8,324","-4,818","7,106"
19380,LOUISIANA                ,POINTE COUPEE,"-6,332","-10,913","-19,642","-10,845","-4,995"
19390,LOUISIANA                ,RAPIDES,"-55,786","-83,266","-88,905","-73,392","-16,456"
19400,LOUISIANA                ,RED RIVER,"-2,015","-1,900","-2,158","-2,373","-1,116"
19410,LOUISIANA                ,RICHLAND,"-6,598","-12,185","-14,092","-11,131","-7,935"
19420,LOUISIANA                ,SABINE,"-23,141","-29,373","-27,219","-21,149","-10,795"
19430,LOUISIANA                ,ST. BERNARD,"-15,124","-25,678","-19,547","-16,645","-9,810"
19440,LOUISIANA                ,ST. CHARLES,"-17,800","-21,761","-18,685","-14,201","-9,341"
19450,LOUISIANA                ,ST. HELENA,-319,"-5,001","-3,655","4,926","6,429"
19460,LOUISIANA                ,ST. JAMES,"-6,502","-8,114","-11,765","-11,320","-4,211"
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"-18,793","-28,527","-25,371","-20,892","-8,398"
19480,LOUISIANA                ,ST. LANDRY,"-129,252","-184,327","-197,809","-165,252","-157,742"
19490,LOUISIANA                ,ST. MARTIN,"-52,808","-71,081","-59,654","-57,552","-65,407"
19500,LOUISIANA                ,ST. MARY,"-15,102","-30,422","-37,103","-29,312","-22,255"
19510,LOUISIANA                ,ST. TAMMANY,"-103,126","-135,063","-110,106","-82,345","-49,524"
19520,LOUISIANA                ,TANGIPAHOA,"43,720",830,"36,576","40,283","51,884"
19530,LOUISIANA                ,TENSAS,"-3,303","-1,985","-3,474","-3,295","-2,100"
19540,LOUISIANA                ,TERREBONNE,"32,579","11,462","18,872","20,732","43,960"
19550,LOUISIANA                ,UNION,"-7,390","-14,784","-19,406","-19,406","-12,677"
19560,LOUISIANA                ,VERMILION,"-33,055","-51,621","-48,732","-52,255","-43,261"
19570,LOUISIANA                ,VERNON,"-13,630","-20,163","-21,032","-19,146","-11,301"
19580,LOUISIANA                ,WASHINGTON,"-46,976","-64,727","-54,327","-44,610","-17,112"
19590,LOUISIANA                ,WEBSTER,"-10,902","-13,090","-21,972","-15,368","4,392"
19600,LOUISIANA                ,WEST BATON ROUGE,"-7,596","-13,523","-19,072","-13,805","-3,297"
19610,LOUISIANA                ,WEST CARROLL,"-4,240","-5,381","-8,173","-9,945","-6,105"
19620,LOUISIANA                ,WEST FELICIANA,"-6,085","-12,636","-15,920","-1,037",773
19630,LOUISIANA                ,WINN,"-5,594","-9,284","-10,547","-12,937","-7,683"
20000,MAINE                    ,ANDROSCOGGIN,"13,742","8,236","72,749","78,978","4,754"
20010,MAINE                    ,AROOSTOOK,"-7,413","-8,598","8,511","10,839","52,453"
20020,MAINE                    ,CUMBERLAND,"77,196","16,053","154,075","191,717","37,228"
20030,MAINE                    ,FRANKLIN,"2,479","1,331","7,189","8,479","18,463"
20040,MAINE                    ,HANCOCK,"-33,800","-25,024","-5,328","-25,161","-23,411"
20050,MAINE                    ,KENNEBEC,"42,393","39,643","114,751","101,030","-1,150"
20060,MAINE                    ,KNOX,"1,255",59,"7,033","11,075","27,524"
20070,MAINE                    ,LINCOLN,-965,"-14,698","-4,248",511,"9,194"
20080,MAINE                    ,OXFORD,"8,757","7,080","19,323","23,606","12,059"
20090,MAINE                    ,PENOBSCOT,"-158,028","-104,088","-4,346","-113,971","-136,169"
20100,MAINE                    ,PISCATAQUIS,"-8,034","-4,790",66,"-5,684","-5,183"
20110,MAINE                    ,SAGADAHOC,"10,924",-464,"15,988","23,851","5,384"
20120,MAINE                    ,SOMERSET,"8,296","14,559","34,490","20,574",298
20130,MAINE                    ,WALDO,"-2,816","-1,685","7,792",913,"-3,205"
20140,MAINE                    ,WASHINGTON,"-12,249","-8,068","-1,373","-7,770","-3,110"
20150,MAINE                    ,YORK,"78,505","34,142","124,716","131,032","17,308"
21000,MARYLAND                 ,ALLEGANY,"-5,573","-8,710","-6,000","-6,028",853
21010,MARYLAND                 ,ANNE ARUNDEL,"-8,148","-11,369","-11,933","-8,494","-5,337"
21020,MARYLAND                 ,BALTIMORE,"-13,285","-21,689","-21,544","-13,848","-9,521"
21030,MARYLAND                 ,BALTIMORE CITY,"-19,985","-29,673","-27,425","-24,028","-17,129"
21040,MARYLAND                 ,CALVERT,"-5,470","-5,049","-3,917","-2,355","-2,972"
21050,MARYLAND                 ,CAROLINE,"-1,692",-8,"-5,910","-6,277","-1,155"
21060,MARYLAND                 ,CARROLL,"-2,436","-1,766","-2,697","-1,346",-599
21070,MARYLAND                 ,CECIL,"-4,376","-7,787","-9,165","-11,632","-9,442"
21080,MARYLAND                 ,CHARLES,"-10,791","-14,278","-8,244","-8,001","-7,735"
21090,MARYLAND                 ,DORCHESTER,-748,-163,"-6,286","-5,600","-1,594"
21100,MARYLAND                 ,FREDERICK,"-8,574","-6,553","-3,838","-3,502","-1,273"
21110,MARYLAND                 ,GARRETT,"-3,176","-4,069","-1,371","-2,938",573
21120,MARYLAND                 ,HARFORD,"-1,496","-2,009","-2,678","-1,957",-678
21130,MARYLAND                 ,HOWARD,"-2,252","-3,418","-2,918","-1,506","-1,389"
21140,MARYLAND                 ,KENT,-303,-551,"-1,038",-414,-352
21150,MARYLAND                 ,MONTGOMERY,"-36,306","-30,150","-28,319","-24,980","-14,984"
21160,MARYLAND                 ,PRINCE GEORGE'S,"-80,589","-70,119","-60,606","-74,018","-44,642"
21170,MARYLAND                 ,QUEEN ANNE'S,"-2,112","-1,237","-1,037",-732,-671
21180,MARYLAND                 ,ST. MARY'S,"-8,363","-4,392","-5,857","-7,723","-4,872"
21190,MARYLAND                 ,SOMERSET,-556,-645,-575,-803,768
21200,MARYLAND                 ,TALBOT,"-1,781","-1,001","-1,906","-1,474",-343
21210,MARYLAND                 ,WASHINGTON,"-2,665",-456,"-6,139","-5,339","1,198"
21220,MARYLAND                 ,WICOMICO,-638,"-1,151","-1,379","-1,739",788
21230,MARYLAND                 ,WORCESTER,-730,-465,-704,-465,395
22000,MASSACHUSETTS            ,BARNSTABLE,"289,777","296,489","205,687","-25,927","146,705"
22010,MASSACHUSETTS            ,BERKSHIRE,"629,772","714,551","823,796","-21,194","128,734"
22020,MASSACHUSETTS            ,BRISTOL,"1,603,781","1,587,932","1,306,705","-60,884","463,498"
22030,MASSACHUSETTS            ,DUKES,"8,618","7,736","5,091","-1,088","3,252"
22040,MASSACHUSETTS            ,ESSEX,"1,924,451","1,928,687","1,496,550","-97,875","402,417"
22060,MASSACHUSETTS            ,FRANKLIN,"300,452","305,560","287,396","-9,030","49,151"
22070,MASSACHUSETTS            ,HAMPDEN,"2,182,884","2,418,021","2,011,603","-67,672","380,136"
22080,MASSACHUSETTS            ,HAMPSHIRE,"418,925","441,081","351,860","-10,908","56,793"
22090,MASSACHUSETTS            ,MIDDLESEX,"2,911,508","2,760,252","2,064,886","-250,861","283,324"
22120,MASSACHUSETTS            ,NANTUCKET,"8,624","8,691","10,229",-89,"1,750"
22130,MASSACHUSETTS            ,NORFOLK,"884,739","827,289","665,258","-56,379","279,907"
22150,MASSACHUSETTS            ,PLYMOUTH,"793,982","775,613","601,412","-47,347","289,053"
22160,MASSACHUSETTS            ,SUFFOLK,"1,870,277","1,633,780","1,272,746","-115,371","538,481"
22170,MASSACHUSETTS            ,WORCESTER,"2,002,974","2,051,059","1,623,198","-91,663","490,640"
23000,MICHIGAN                 ,ALCONA,"-23,264","-18,076",734,"10,233","10,477"
23010,MICHIGAN                 ,ALGER,"-4,505","-6,664","-4,536","-3,187","-2,841"
23020,MICHIGAN                 ,ALLEGAN,"-79,402","-50,085","-34,453","-17,629","-16,896"
23030,MICHIGAN                 ,ALPENA,"-65,642","-41,002","72,538","92,228","64,437"
23040,MICHIGAN                 ,ANTRIM,"-22,492","-15,837","-10,858","-5,557","-4,138"
23050,MICHIGAN                 ,ARENAC,"-14,440","-16,358","-7,858","1,374","-2,767"
23060,MICHIGAN                 ,BARAGA,"-4,290","-2,382","-3,976","-3,038","-1,813"
23070,MICHIGAN                 ,BARRY,"-46,239","-34,491","-15,167","-7,142","-6,963"
23080,MICHIGAN                 ,BAY,"-2,673","-17,058","31,255","89,461","57,166"
23090,MICHIGAN                 ,BENZIE,"-19,341","-10,034","-5,248","-3,557","-2,894"
23100,MICHIGAN                 ,BERRIEN,"-128,056","-82,508","-64,144","17,721","45,614"
23110,MICHIGAN                 ,BRANCH,-100,"8,419","1,804","26,310","30,009"
23120,MICHIGAN                 ,CALHOUN,"-51,216","-32,203","12,833","16,722","63,186"
23130,MICHIGAN                 ,CASS,"-24,117","-18,667","-18,158","-2,543","-2,137"
23140,MICHIGAN                 ,CHARLEVOIX,"-14,817","-10,588","-11,256","-4,680","-3,280"
23150,MICHIGAN                 ,CHEBOYGAN,"-26,817","-20,916","-18,426","-10,495","-7,067"
23160,MICHIGAN                 ,CHIPPEWA,"-44,064","-45,810","-31,660","-13,605","-8,692"
23170,MICHIGAN                 ,CLARE,"-53,198","-54,644","-28,996","-13,012","-21,657"
23180,MICHIGAN                 ,CLINTON,"12,121","15,898","8,619","8,828","19,431"
23190,MICHIGAN                 ,CRAWFORD,"-21,637","-18,010","-10,792","-4,853","-3,875"
23200,MICHIGAN                 ,DELTA,"-42,057","-40,733","-23,399","-12,675","-9,223"
23210,MICHIGAN                 ,DICKINSON,"-23,537","-21,232","-13,371","-9,274","-7,996"
23220,MICHIGAN                 ,EATON,"26,841","28,925","16,643","18,836","41,300"
23230,MICHIGAN                 ,EMMET,"-20,450","-17,056","-17,102","-11,447","-7,949"
23240,MICHIGAN                 ,GENESEE,"-148,930","-128,467","-163,940","-17,252","-89,655"
23250,MICHIGAN                 ,GLADWIN,"-29,012","-25,942","-10,897","-3,054","-10,697"
23260,MICHIGAN                 ,GOGEBIC,"-2,839","-2,980","-3,001","-1,561","-1,051"
23270,MICHIGAN                 ,GRAND TRAVERSE,"-119,011","-91,632","-49,563","-29,643","-17,017"
23280,MICHIGAN                 ,GRATIOT,"-17,955","-28,233","-15,294","-10,794","-6,515"
23290,MICHIGAN                 ,HILLSDALE,"-27,526","-14,235","-1,804","13,886","19,755"
23300,MICHIGAN                 ,HOUGHTON,"-23,476","-18,826","-11,964","-5,751","-5,356"
23310,MICHIGAN                 ,HURON,"-19,126","-24,016","-11,703",-688,"-4,799"
23320,MICHIGAN                 ,INGHAM,"220,233","291,099","147,172","166,388","306,290"
23330,MICHIGAN                 ,IONIA,"-25,250","-17,835","-17,527","-12,864","-8,289"
23340,MICHIGAN                 ,IOSCO,"-54,646","-49,089","-18,714",-21,"-3,562"
23350,MICHIGAN                 ,IRON,"-5,839","-3,264","-2,726",-806,"-1,980"
23360,MICHIGAN                 ,ISABELLA,"-56,579","-56,297","-27,451","-25,083","-49,210"
23370,MICHIGAN                 ,JACKSON,"-19,266","32,351","159,408","210,341","171,543"
23380,MICHIGAN                 ,KALAMAZOO,"-191,143","-86,809","-67,114","33,898","57,188"
23390,MICHIGAN                 ,KALKASKA,"-17,865","-13,669","-6,395","-3,514","-2,250"
23400,MICHIGAN                 ,KENT,"-633,105","-393,154","-253,952","-262,108","-287,794"
23410,MICHIGAN                 ,KEWEENAW,"-1,878","-2,038","-1,406","-1,158",-363
23420,MICHIGAN                 ,LAKE,"-12,745","-9,329","-8,061","-5,524","-4,528"
23430,MICHIGAN                 ,LAPEER,"-33,546","-32,422","-21,099","-15,153","-12,605"
23440,MICHIGAN                 ,LEELANAU,"-11,118","-8,827","-4,308","-2,272","-1,629"
23450,MICHIGAN                 ,LENAWEE,"-4,416","11,466","40,941","70,737","80,898"
23460,MICHIGAN                 ,LIVINGSTON,"-62,265","-46,506","-19,143","-3,245","8,671"
23470,MICHIGAN                 ,LUCE,"-7,996","-6,944","-4,784","-2,445","-1,444"
23480,MICHIGAN                 ,MACKINAC,"-9,262","-10,475","-7,749","-3,502","-2,642"
23490,MICHIGAN                 ,MACOMB,"-463,685","-392,136","-226,782","-139,707","-94,897"
23500,MICHIGAN                 ,MANISTEE,"-31,478","-22,200","-11,096","-6,601","-4,356"
23510,MICHIGAN                 ,MARQUETTE,"-38,949","-41,179","-32,418","-31,230","-21,292"
23520,MICHIGAN                 ,MASON,"-42,516","-35,302","-23,167","-15,933","-23,603"
23530,MICHIGAN                 ,MECOSTA,"-41,381","-31,557","-21,127","-13,385","-18,079"
23540,MICHIGAN                 ,MENOMINEE,"-15,149","-13,791","-8,797","-10,631","-10,784"
23550,MICHIGAN                 ,MIDLAND,"-59,977","-51,817","-15,925","-1,733","-31,402"
23560,MICHIGAN                 ,MISSAUKEE,"-15,922","-11,475","-6,978","-3,058","-2,059"
23570,MICHIGAN                 ,MONROE,"-98,053","-104,496","-50,714","-23,733","16,827"
23580,MICHIGAN                 ,MONTCALM,"-54,319","-43,018","-29,116","-16,070","-2,127"
23590,MICHIGAN                 ,MONTMORENCY,"-22,752","-12,506",-889,"8,684","9,573"
23600,MICHIGAN                 ,MUSKEGON,"-248,451","-131,116","-118,676","-258,702","-557,493"
23610,MICHIGAN                 ,NEWAYGO,"-63,038","-42,392","-33,327","-36,867","-45,320"
23620,MICHIGAN                 ,OAKLAND,"-643,722","-491,146","-193,670","-124,286","-120,894"
23630,MICHIGAN                 ,OCEANA,"-27,116","-16,267","-11,133","-21,525","-30,902"
23640,MICHIGAN                 ,OGEMAW,"-47,942","-38,588","-20,767","-9,750","-21,225"
23650,MICHIGAN                 ,ONTONAGON,"-3,315","-3,418","-1,595","-1,427","-1,828"
23660,MICHIGAN                 ,OSCEOLA,"-24,512","-15,445","-10,134","-9,540","-6,994"
23670,MICHIGAN                 ,OSCODA,"-15,748","-12,123","-5,260","-3,061","-4,931"
23680,MICHIGAN                 ,OTSEGO,"-27,905","-24,316","-15,670","-6,184","-4,864"
23690,MICHIGAN                 ,OTTAWA,"-190,336","-111,530","-69,738","-77,517","-101,994"
23700,MICHIGAN                 ,PRESQUE ISLE,"-14,066","-9,212","3,697","10,404","6,099"
23710,MICHIGAN                 ,ROSCOMMON,"-49,023","-47,241","-33,880","-12,006","-14,422"
23720,MICHIGAN                 ,SAGINAW,"-246,852","-320,445","-172,940","-22,055","-87,645"
23730,MICHIGAN                 ,ST. CLAIR,"-101,437","-83,842","-52,709","-41,368","-30,566"
23740,MICHIGAN                 ,ST. JOSEPH,"-34,620","-13,119","3,062","29,268","31,013"
23750,MICHIGAN                 ,SANILAC,"-22,351","-21,446","-9,523","-6,577","-4,718"
23760,MICHIGAN                 ,SCHOOLCRAFT,"-8,815","-8,085","-4,202","-3,080","-2,051"
23770,MICHIGAN                 ,SHIAWASSEE,"23,355","29,660","-1,588","9,411","43,491"
23780,MICHIGAN                 ,TUSCOLA,"-34,374","-38,023","-27,177","1,034","-9,189"
23790,MICHIGAN                 ,VAN BUREN,"-61,544","-31,460","-22,294","5,945","13,990"
23800,MICHIGAN                 ,WASHTENAW,"-99,642","-43,334","13,783","21,561","41,959"
23810,MICHIGAN                 ,WAYNE,"-1,389,310","-1,114,514","-642,986","-330,420","9,365"
23830,MICHIGAN                 ,WEXFORD,"-45,879","-39,636","-25,961","-10,367","-9,189"
24000,MINNESOTA                ,AITKIN,"-3,344","-5,569","-4,251","-6,588","-10,359"
24010,MINNESOTA                ,ANOKA,138,155,"-3,972","-13,002","-34,066"
24020,MINNESOTA                ,BECKER,"23,551","18,760",-61,"-1,782",447
24030,MINNESOTA                ,BELTRAMI,"14,248","2,226","-1,893",-999,-337
24040,MINNESOTA                ,BENTON,"-6,672","-6,968","-10,489","-6,454","-12,707"
24050,MINNESOTA                ,BIG STONE,97,"1,169",-177,-143,-101
24060,MINNESOTA                ,BLUE EARTH,"-2,015","-1,450","-6,693","-4,124","-8,629"
