HHA Wage Indices by Fiscal Year,,,,,,,,,,,
SSACD,State,County,CBSA Code,Wage 2009,Wage 2010,Wage 2011,Wage 2012,Wage 2013,Wage 2014,Wage 2015,
04520,AR,PERRY,30780,0.8672,0.8559,0.8546,0.8558,0.8614,0.8661,0.8374,
04590,AR,PULASKI,30780,0.8672,0.8559,0.8546,0.8558,0.8614,0.8661,0.8374,
04620,AR,SALINE,30780,0.8672,0.8559,0.8546,0.8558,0.8614,0.8661,0.8374,
13200,ID,FRANKLIN,30860,0.8765,0.8993,0.8794,0.8592,0.8475,0.8791,0.8819,
46020,UT,CACHE,30860,0.8765,0.8993,0.8794,0.8592,0.8475,0.8791,0.8819,
45570,TX,GREGG,30980,0.837,0.8049,0.8563,0.853,0.8569,0.8971,0.8211,
45881,TX,RUSK,30980,0.837,0.8049,0.8563,0.853,0.8569,0.8971,0.8211,
45943,TX,UPSHUR,30980,0.837,0.8049,0.8563,0.853,0.8569,0.8971,0.8211,
50070,WA,COWLITZ,31020,1.1207,1.0707,1.0296,0.9989,1.0103,1.0504,0.9824,
05200,CA,LOS ANGELES,31084,1.2208,1.2039,1.213,1.2287,1.2207,1.2315,1.2424,
05210,CA,LOS ANGELES,31084,1.2208,1.2039,1.213,1.2287,1.2207,1.2315,1.2424,
15090,IN,CLARK,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
15210,IN,FLOYD,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
15300,IN,HARRISON,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
15710,IN,SCOTT,31140,0.8473,0.8529,0.8391,0.8551,0.8422,0.8547,0.8511,
15870,IN,WASHINGTON,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18140,KY,BULLITT,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18510,KY,HENRY,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18550,KY,JEFFERSON,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18920,KY,OLDHAM,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18978,KY,SHELBY,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18980,KY,SPENCER,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
18984,KY,TRIMBLE,31140,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8599,
45362,TX,CROSBY,31180,0.8731,0.8751,0.8847,0.8794,0.889,0.8994,0.883,
45770,TX,LUBBOCK,31180,0.8731,0.8751,0.8847,0.8794,0.889,0.8994,0.883,
45771,TX,LYNN,31180,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8343,
49040,VA,AMHERST,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
49050,VA,APPOMATTOX,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
49088,VA,BEDFORD CITY,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
49090,VA,BEDFORD,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
49150,VA,CAMPBELL,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
49551,VA,LYNCHBURG CITY,31340,0.8774,0.8521,0.8694,0.8768,0.8634,0.8808,0.883,
11090,GA,BIBB,31420,0.957,0.9826,0.9202,0.9122,0.8457,0.886,0.9129,
11330,GA,CRAWFORD,31420,0.957,0.9826,0.9202,0.9122,0.8457,0.886,0.9129,
11650,GA,JONES,31420,0.957,0.9826,0.9202,0.9122,0.8457,0.886,0.9129,
11760,GA,MONROE,31420,0.957,0.9826,0.9202,0.9122,0.8457,0.886,0.9129,
11912,GA,TWIGGS,31420,0.957,0.9826,0.9202,0.9122,0.8457,0.886,0.9129,
05300,CA,MADERA,31460,0.7939,0.7958,0.7986,0.8114,0.8068,0.8352,0.7789,
52100,WI,COLUMBIA,31540,1.0967,1.1234,1.1294,1.1234,1.1289,1.1463,1.1235,
52120,WI,DANE,31540,1.0967,1.1234,1.1294,1.1234,1.1289,1.1463,1.1235,
52220,WI,GREEN,31540,0.9373,0.9206,0.9186,0.8977,0.9162,0.8934,1.0086,
52240,WI,IOWA,31540,1.0967,1.1234,1.1294,1.1234,1.1289,1.1463,1.1235,
30050,NH,HILLSBOROUGH,31700,1.0359,1.0171,0.9869,1.0083,1.0064,1.0099,1.0049,
17740,KS,POTTAWATOMIE,31740,,0.7878,0.7847,0.7912,0.7856,0.7876,0.8839,
17800,KS,RILEY,31740,,0.7878,0.7847,0.7912,0.7856,0.7876,0.8839,
24060,MN,BLUE EARTH,31860,,0.9177,0.9083,0.9346,0.9434,0.9316,0.9084,
24510,MN,NICOLLET,31860,,0.9177,0.9083,0.9346,0.9434,0.9316,0.9084,
36710,OH,RICHLAND,31900,0.933,0.91,0.8918,0.9215,0.896,0.8448,0.8771,
32010,NM,CATRON,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32020,NM,CHAVES,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32025,NM,CIBOLA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32030,NM,COLFAX,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32040,NM,CURRY,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32050,NM,DE BACA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32070,NM,EDDY,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32080,NM,GRANT,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32090,NM,GUADALUPE,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32100,NM,HARDING,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32110,NM,HIDALGO,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32120,NM,LEA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32130,NM,LINCOLN,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32131,NM,LOS ALAMOS,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32140,NM,LUNA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32150,NM,MCKINLEY,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32160,NM,MORA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32170,NM,OTERO,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32180,NM,QUAY,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32190,NM,RIO ARRIBA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32200,NM,ROOSEVELT,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32230,NM,SAN MIGUEL,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32250,NM,SIERRA,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32260,NM,SOCORRO,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32270,NM,TAOS,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
32290,NM,UNION,32,0.8812,0.8938,0.8911,0.8878,0.8899,0.8843,0.8811,
40330,PR,HORMIGUEROS,32420,0.394,0.3704,0.364,0.3676,0.3593,0.3769,0.3767,
40480,PR,MAYAGUEZ,32420,0.394,0.3704,0.364,0.3676,0.3593,0.3769,0.3767,
45650,TX,HIDALGO,32580,0.9009,0.8852,0.8837,0.8878,0.8631,0.8429,0.8175,
38140,OR,JACKSON,32780,1.0244,1.007,1.0061,1.0318,1.0423,1.0735,1.0492,
04170,AR,CRITTENDEN,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
25040,MS,BENTON,32820,0.7584,0.7638,0.762,0.7539,0.754,0.761,0.829,
25160,MS,DE SOTO,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
25460,MS,MARSHALL,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
25680,MS,TATE,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
25710,MS,TUNICA,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
44230,TN,FAYETTE,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
44780,TN,SHELBY,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
44830,TN,TIPTON,32820,0.9232,0.9268,0.9268,0.9275,0.9048,0.9075,0.8991,
05340,CA,MERCED,32900,1.2243,1.2123,1.2359,1.2424,1.3025,1.2788,1.2713,
33010,NY,ALLEGANY,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33040,NY,CATTARAUGUS,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33050,NY,CAYUGA,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33060,NY,CHAUTAUQUA,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33080,NY,CHENANGO,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33090,NY,CLINTON,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33200,NY,COLUMBIA,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33210,NY,CORTLAND,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33220,NY,DELAWARE,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33260,NY,ESSEX,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33270,NY,FRANKLIN,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33280,NY,FULTON,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33290,NY,GENESEE,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33300,NY,GREENE,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33310,NY,HAMILTON,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33340,NY,LEWIS,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33380,NY,MONTGOMERY,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33570,NY,OTSEGO,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33630,NY,ST. LAWRENCE,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33670,NY,SCHUYLER,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33680,NY,SENECA,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33690,NY,STEUBEN,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33710,NY,SULLIVAN,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
33900,NY,WYOMING,33,0.8145,0.8269,0.8185,0.8152,0.8217,0.8235,0.82,
10120,FL,MIAMI-DADE,33124,0.983,0.9954,1.0128,1.0085,1.0153,0.9912,0.9673,
15450,IN,LA PORTE,33140,0.9159,0.9311,0.947,0.9358,0.9662,0.9255,0.9472,
23550,MI,MIDLAND,33220,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8071,
45784,TX,MARTIN,33260,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8398,
45794,TX,MIDLAND,33260,0.9827,0.9546,0.9711,1.0514,1.0663,1.0092,0.894,
52390,WI,MILWAUKEE,33340,1.008,1.0151,1.0183,0.9961,0.99,0.9868,0.9892,
52440,WI,OZAUKEE,33340,1.008,1.0151,1.0183,0.9961,0.99,0.9868,0.9892,
52650,WI,WASHINGTON,33340,1.008,1.0151,1.0183,0.9961,0.99,0.9868,0.9892,
52660,WI,WAUKESHA,33340,1.008,1.0151,1.0183,0.9961,0.99,0.9868,0.9892,
24010,MN,ANOKA,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24090,MN,CARVER,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24120,MN,CHISAGO,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24180,MN,DAKOTA,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24260,MN,HENNEPIN,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24290,MN,ISANTI,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24390,MN,LE SUEUR,33460,0.9059,0.916,0.9038,0.9107,0.9073,0.914,1.016,
24470,MN,MILLE LACS,33460,0.9059,0.916,0.9038,0.9107,0.9073,0.914,1.016,
24610,MN,RAMSEY,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24690,MN,SCOTT,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24700,MN,SHERBURNE,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24710,MN,SIBLEY,33460,0.9059,0.916,0.9038,0.9107,0.9073,0.914,1.016,
24810,MN,WASHINGTON,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
24850,MN,WRIGHT,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
52460,WI,PIERCE,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
52540,WI,ST. CROIX,33460,1.115,1.1095,1.1143,1.1105,1.1362,1.126,1.1196,
27310,MT,MISSOULA,33540,0.8973,0.9206,0.8921,0.9154,0.9021,0.91,0.886,
01480,AL,MOBILE,33660,0.7908,0.7785,0.796,0.8002,0.7447,0.7475,0.7539,
05600,CA,STANISLAUS,33700,1.2194,1.2502,1.2104,1.267,1.287,1.3641,1.3136,
19360,LA,OUACHITA,33740,0.79,0.7752,0.7993,0.7964,0.7734,0.755,0.7434,
19550,LA,UNION,33740,0.79,0.7752,0.7993,0.7964,0.7734,0.755,0.7434,
23570,MI,MONROE,33780,0.8941,0.8885,0.8684,0.8727,0.8491,0.8755,0.9217,
01000,AL,AUTAUGA,33860,0.8283,0.8304,0.8442,0.8103,0.786,0.7507,0.7678,
01250,AL,ELMORE,33860,0.8283,0.8304,0.8442,0.8103,0.786,0.7507,0.7678,
01420,AL,LOWNDES,33860,0.8283,0.8304,0.8442,0.8103,0.786,0.7507,0.7678,
01500,AL,MONTGOMERY,33860,0.8283,0.8304,0.8442,0.8103,0.786,0.7507,0.7678,
39140,PA,BUCKS,33874,1.0979,1.0739,1.0803,1.076,1.0816,1.0926,1.0497,
39210,PA,CHESTER,33874,1.0979,1.0739,1.0803,1.076,1.0816,1.0926,1.0497,
39560,PA,MONTGOMERY,33874,1.0979,1.0739,1.0803,1.076,1.0816,1.0926,1.0497,
34020,NC,ALLEGHANY,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34030,NC,ANSON,34,0.9595,0.9474,0.942,0.9321,0.9266,0.9479,0.8565,
34040,NC,ASHE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34050,NC,AVERY,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34060,NC,BEAUFORT,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34070,NC,BERTIE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34080,NC,BLADEN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34140,NC,CAMDEN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34150,NC,CARTERET,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34160,NC,CASWELL,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34190,NC,CHEROKEE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34200,NC,CHOWAN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34210,NC,CLAY,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34220,NC,CLEVELAND,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34230,NC,COLUMBUS,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34270,NC,DARE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34300,NC,DUPLIN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34370,NC,GRAHAM,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34380,NC,GRANVILLE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34390,NC,GREENE,34,0.9448,0.9401,0.937,0.9637,0.9716,0.9382,0.8635,
34410,NC,HALIFAX,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34420,NC,HARNETT,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34450,NC,HERTFORD,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34470,NC,HYDE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34490,NC,JACKSON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34520,NC,LEE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34530,NC,LENOIR,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34550,NC,MC DOWELL,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34560,NC,MACON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34580,NC,MARTIN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34600,NC,MITCHELL,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34610,NC,MONTGOMERY,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34620,NC,MOORE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34650,NC,NORTHAMPTON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34690,NC,PASQUOTANK,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34710,NC,PERQUIMANS,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34740,NC,POLK,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34760,NC,RICHMOND,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34770,NC,ROBESON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34800,NC,RUTHERFORD,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34810,NC,SAMPSON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34820,NC,SCOTLAND,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34830,NC,SURRY,34,0.9595,0.9474,0.942,0.9321,0.9266,0.9479,0.7947,
34850,NC,SWAIN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34860,NC,TRANSYLVANIA,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34870,NC,TYRRELL,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34880,NC,VANCE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34900,NC,WARREN,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34920,NC,WASHINGTON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34930,NC,WATAUGA,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34940,NC,WILKES,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34960,NC,WILSON,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34970,NC,YANCEY,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
34981,NC,STATEWIDE,34,0.8576,0.8535,0.8359,0.8288,0.8236,0.8118,0.7947,
51300,WV,MONONGALIA,34060,0.8528,0.8459,0.8137,0.8197,0.8209,0.8267,0.827,
51380,WV,PRESTON,34060,0.8528,0.8459,0.8137,0.8197,0.8209,0.8267,0.827,
44310,TN,HAMBLEN,34100,0.7254,0.7201,0.7041,0.7031,0.6718,0.6884,0.6983,
44440,TN,JEFFERSON,34100,0.7254,0.7201,0.7041,0.7031,0.6718,0.6884,0.6983,
50280,WA,SKAGIT,34580,1.0292,1.0452,1.0363,1.0235,1.0363,1.0697,0.9792,
15170,IN,DELAWARE,34620,0.8489,0.8386,0.8206,0.7817,0.8732,0.878,0.9174,
23600,MI,MUSKEGON,34740,1.0055,0.9823,0.9809,0.9967,0.9538,0.9625,0.967,
34090,NC,BRUNSWICK,34820,0.9089,0.8986,0.9202,0.9107,0.9126,0.89,0.8744,
42250,SC,HORRY,34820,0.8652,0.873,0.8738,0.8653,0.8393,0.8663,0.861,
05380,CA,NAPA,34900,1.452,1.4453,1.4604,1.4511,1.6064,1.5354,1.6066,
10100,FL,COLLIER,34940,0.9672,0.9662,0.9698,0.974,0.9286,0.9147,0.8752,
44070,TN,CANNON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44100,TN,CHEATHAM,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44180,TN,DAVIDSON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44210,TN,DICKSON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44400,TN,HICKMAN,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44550,TN,MACON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44590,TN,MAURY,34980,0.7789,0.7808,0.7886,0.7734,0.7571,0.7458,0.8167,
44730,TN,ROBERTSON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44740,TN,RUTHERFORD,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44790,TN,SMITH,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44820,TN,SUMNER,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44840,TN,TROUSDALE,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44930,TN,WILLIAMSON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
44940,TN,WILSON,34980,0.9504,0.9689,0.9457,0.934,0.908,0.9174,0.8988,
35000,ND,ADAMS,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35010,ND,BARNES,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35020,ND,BENSON,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35030,ND,BILLINGS,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35040,ND,BOTTINEAU,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35050,ND,BOWMAN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35060,ND,BURKE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35090,ND,CAVALIER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35100,ND,DICKEY,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35110,ND,DIVIDE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35120,ND,DUNN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35130,ND,EDDY,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35140,ND,EMMONS,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35150,ND,FOSTER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35160,ND,GOLDEN VALLEY,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35180,ND,GRANT,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35190,ND,GRIGGS,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35200,ND,HETTINGER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35210,ND,KIDDER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35220,ND,LA MOURE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35230,ND,LOGAN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35240,ND,MCHENRY,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35250,ND,MCINTOSH,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35260,ND,MCKENZIE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35270,ND,MCLEAN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35280,ND,MERCER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35300,ND,MOUNTRAIL,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35310,ND,NELSON,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35330,ND,PEMBINA,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35340,ND,PIERCE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35350,ND,RAMSEY,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35360,ND,RANSOM,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35370,ND,RENVILLE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35380,ND,RICHLAND,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35390,ND,ROLETTE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35400,ND,SARGENT,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35410,ND,SHERIDAN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35430,ND,SLOPE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35440,ND,STARK,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35450,ND,STEELE,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35460,ND,STUTSMAN,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35470,ND,TOWNER,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35480,ND,TRAILL,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35490,ND,WALSH,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35500,ND,WARD,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
35510,ND,WELLS,35,0.7205,0.7813,0.6831,0.7295,0.6906,0.6814,0.7099,
