AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
31300,NEW JERSEY               ,MORRIS,"-146,178","-152,628","-243,622","3,125,611","8,818,537",,,,,,,,,,,
31310,NEW JERSEY               ,OCEAN,"26,980,463","26,719,942","29,321,239","34,122,421","27,591,476",,,,,,,,,,,
31320,NEW JERSEY               ,PASSAIC,"-132,059","-531,249","-1,393,689","-751,311","1,472,125",,,,,,,,,,,
31340,NEW JERSEY               ,SALEM,"-323,059","-299,767","18,281","532,157","115,047",,,,,,,,,,,
31350,NEW JERSEY               ,SOMERSET,"-229,632","137,465","657,409","1,773,458","2,357,970",,,,,,,,,,,
31360,NEW JERSEY               ,SUSSEX,"-1,554,456","-1,017,539","-116,389","481,742","1,442,706",,,,,,,,,,,
31370,NEW JERSEY               ,UNION,"-4,422,825","-2,939,092","-603,706","652,740","1,484,613",,,,,,,,,,,
31390,NEW JERSEY               ,WARREN,"-2,686,343","-1,919,345","559,669","2,673,012","806,981",,,,,,,,,,,
32000,NEW MEXICO               ,BERNALILLO,"1,340,786","767,125","353,273","-110,475","-594,679",,,,,,,,,,,
32010,NEW MEXICO               ,CATRON,"11,942","3,949","-5,371","-6,324","-21,310",,,,,,,,,,,
32020,NEW MEXICO               ,CHAVES,"58,232","163,217","3,961","-71,056","-137,257",,,,,,,,,,,
32025,NEW MEXICO               ,CIBOLA,"63,591","29,599","18,137","-5,993","-24,911",,,,,,,,,,,
32030,NEW MEXICO               ,COLFAX,"4,215","-15,621","-18,184","-25,753","-32,613",,,,,,,,,,,
32040,NEW MEXICO               ,CURRY,"21,010","-9,725","-108,376","-101,590","-78,351",,,,,,,,,,,
32050,NEW MEXICO               ,DEBACA,497,"-3,317","-5,572","-5,648","-5,998",,,,,,,,,,,
32060,NEW MEXICO               ,DONA ANA,"-703,103","-977,164","-1,084,885","-761,467","-726,913",,,,,,,,,,,
32070,NEW MEXICO               ,EDDY,"44,278","12,951","-12,022","-34,775","-58,268",,,,,,,,,,,
32080,NEW MEXICO               ,GRANT,"-50,142","-62,628","-59,619","-64,608","-117,673",,,,,,,,,,,
32090,NEW MEXICO               ,GUADALUPE,"12,838","6,810",-977,"-2,082","-4,751",,,,,,,,,,,
32100,NEW MEXICO               ,HARDING,"-5,491","-2,428","-2,117",916,"-2,289",,,,,,,,,,,
32110,NEW MEXICO               ,HIDALGO,"-18,297","-17,275","-17,510","-11,593","-9,474",,,,,,,,,,,
32120,NEW MEXICO               ,LEA,"73,602","4,602","1,391","-45,414","-104,684",,,,,,,,,,,
32130,NEW MEXICO               ,LINCOLN,"-13,501","-1,889","-14,213","-39,752","-44,617",,,,,,,,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"17,048","12,570","20,911",-798,-536,,,,,,,,,,,
32140,NEW MEXICO               ,LUNA,"-76,168","-87,085","-121,759","-91,041","-102,253",,,,,,,,,,,
32150,NEW MEXICO               ,MCKINLEY,"108,268","48,582","29,474","-16,206","-51,682",,,,,,,,,,,
32160,NEW MEXICO               ,MORA,"6,938",-355,936,"-2,615","-3,519",,,,,,,,,,,
32170,NEW MEXICO               ,OTERO,"-125,402","-182,215","-177,482","-128,770","-124,714",,,,,,,,,,,
32180,NEW MEXICO               ,QUAY,"-98,679","-59,393","-58,154","-63,135","-36,475",,,,,,,,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"40,132","10,594","-2,509","-1,012","-13,521",,,,,,,,,,,
32200,NEW MEXICO               ,ROOSEVELT,-845,"-32,267","-46,597","-32,350","-32,145",,,,,,,,,,,
32210,NEW MEXICO               ,SANDOVAL,"237,900","126,952","77,987","-24,752","-111,359",,,,,,,,,,,
32220,NEW MEXICO               ,SAN JUAN,"79,378","45,243","8,817","-24,258","-41,886",,,,,,,,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"12,939","5,568",197,"-1,368","-18,315",,,,,,,,,,,
32240,NEW MEXICO               ,SANTA FE,"114,122","49,506","49,514","45,428","-30,139",,,,,,,,,,,
32250,NEW MEXICO               ,SIERRA,"-25,666","-65,275","-68,472","-67,751","-61,089",,,,,,,,,,,
32260,NEW MEXICO               ,SOCORRO,"48,546","26,072","17,598",-707,"-21,455",,,,,,,,,,,
32270,NEW MEXICO               ,TAOS,"19,404","19,769","-4,101","-4,611","-13,034",,,,,,,,,,,
32280,NEW MEXICO               ,TORRANCE,"37,648","21,696","9,574","-11,483","-2,130",,,,,,,,,,,
32290,NEW MEXICO               ,UNION,"-43,633","-28,030","-43,890","-36,996","-11,083",,,,,,,,,,,
32300,NEW MEXICO               ,VALENCIA,"152,062","87,932","36,983","-12,000","-77,593",,,,,,,,,,,
33000,NEW YORK                 ,ALBANY,"457,021","637,169","902,781","380,638","-996,393",,,,,,,,,,,
33010,NEW YORK                 ,ALLEGANY,"242,669","260,576","269,153","221,200","64,169",,,,,,,,,,,
33020,NEW YORK                 ,BRONX,"-1,756,427","-4,889,163","-3,777,240","-3,570,550","-732,790",,,,,,,,,,,
33030,NEW YORK                 ,BROOME,"-101,591","-770,118","-528,817","-646,677","-615,478",,,,,,,,,,,
33040,NEW YORK                 ,CATTARAUGUS,"294,750","208,132","265,340","232,565","185,576",,,,,,,,,,,
33050,NEW YORK                 ,CAYUGA,"-34,599","-131,937","-18,501","122,807","102,282",,,,,,,,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"-300,159","-295,992","10,224","64,336","52,879",,,,,,,,,,,
33070,NEW YORK                 ,CHEMUNG,"-435,622","-685,032","-377,626","289,059","367,621",,,,,,,,,,,
33080,NEW YORK                 ,CHENANGO,"-26,418","-134,720","-56,357","-58,612","-57,531",,,,,,,,,,,
33090,NEW YORK                 ,CLINTON,"-145,871","-207,182","28,816","-1,710","4,743",,,,,,,,,,,
33200,NEW YORK                 ,COLUMBIA,"883,736","687,283","807,954","244,096","-11,849",,,,,,,,,,,
33210,NEW YORK                 ,CORTLAND,"27,860","-5,640","-5,468","60,620","58,548",,,,,,,,,,,
33220,NEW YORK                 ,DELAWARE,"-41,764","-74,425","-54,964","-58,233","-42,540",,,,,,,,,,,
33230,NEW YORK                 ,DUTCHESS,"2,266,887","3,056,877","4,287,058","2,234,210","2,610,740",,,,,,,,,,,
33240,NEW YORK                 ,ERIE,"6,073,395","4,219,933","5,938,827","4,314,730","2,178,020",,,,,,,,,,,
33260,NEW YORK                 ,ESSEX,"-156,878","-176,042","-10,423","-19,614","16,873",,,,,,,,,,,
33270,NEW YORK                 ,FRANKLIN,"-147,300","-153,223","19,694","4,969","9,520",,,,,,,,,,,
33280,NEW YORK                 ,FULTON,"-102,631","-177,086","-67,328","-65,732","-62,213",,,,,,,,,,,
33290,NEW YORK                 ,GENESEE,"291,428","285,926","349,259","299,425","61,081",,,,,,,,,,,
33300,NEW YORK                 ,GREENE,"389,853","311,987","296,426","101,376","-129,134",,,,,,,,,,,
33310,NEW YORK                 ,HAMILTON,"-15,793","-12,058",970,"4,482","6,981",,,,,,,,,,,
33320,NEW YORK                 ,HERKIMER,"309,032","265,997","266,714","257,837","182,564",,,,,,,,,,,
33330,NEW YORK                 ,JEFFERSON,"-881,389","-1,300,149","-1,916,646","101,774","98,675",,,,,,,,,,,
33331,NEW YORK                 ,KINGS,"-4,361,710","-11,311,972","-8,647,851","-7,966,952","-1,450,934",,,,,,,,,,,
33340,NEW YORK                 ,LEWIS,"24,344","4,803","-39,259","58,539","44,852",,,,,,,,,,,
33350,NEW YORK                 ,LIVINGSTON,"388,380","420,124","441,293","373,818","69,396",,,,,,,,,,,
33360,NEW YORK                 ,MADISON,"133,640","100,904","42,336","189,386","150,006",,,,,,,,,,,
33370,NEW YORK                 ,MONROE,"2,824,068","3,105,809","3,714,319","2,847,709","526,096",,,,,,,,,,,
33380,NEW YORK                 ,MONTGOMERY,"-108,349","-184,988","-49,551","-49,357","-79,892",,,,,,,,,,,
33400,NEW YORK                 ,NASSAU,"4,235,520","7,756,683","12,784,876","9,876,795","5,212,203",,,,,,,,,,,
33420,NEW YORK                 ,NEW YORK,"-2,964,319","-7,033,918","-5,466,230","-5,204,022","-1,086,842",,,,,,,,,,,
33500,NEW YORK                 ,NIAGARA,"2,115,636","1,470,722","1,984,113","1,478,351","685,818",,,,,,,,,,,
33510,NEW YORK                 ,ONEIDA,"1,753,836","1,759,087","1,948,818","2,011,564","1,359,422",,,,,,,,,,,
33520,NEW YORK                 ,ONONDAGA,"795,001","438,536","54,547","970,906","1,084,530",,,,,,,,,,,
33530,NEW YORK                 ,ONTARIO,"260,097","352,920","429,847","399,743","80,137",,,,,,,,,,,
33540,NEW YORK                 ,ORANGE,"3,701,017","3,670,591","4,453,006","2,379,953","3,140,765",,,,,,,,,,,
33550,NEW YORK                 ,ORLEANS,"74,982","140,589","148,498","136,896","34,029",,,,,,,,,,,
33560,NEW YORK                 ,OSWEGO,"169,343","62,594","-14,929","181,485","219,423",,,,,,,,,,,
33570,NEW YORK                 ,OTSEGO,"24,476","-21,118","-16,456","-1,492","-18,332",,,,,,,,,,,
33580,NEW YORK                 ,PUTNAM,"446,643","260,272","259,964","225,877","329,957",,,,,,,,,,,
33590,NEW YORK                 ,QUEENS,"-5,536,147","-6,309,593","-2,212,437","-2,413,277","296,226",,,,,,,,,,,
33600,NEW YORK                 ,RENSSELAER,"-312,023","-259,870","-48,864","-249,303","-511,458",,,,,,,,,,,
33610,NEW YORK                 ,RICHMOND,"-482,678","-1,522,262","-1,184,912","-1,219,620","-215,334",,,,,,,,,,,
33620,NEW YORK                 ,ROCKLAND,"-324,616","-1,091,005","-1,004,889","-1,082,544","-90,290",,,,,,,,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"-358,143","-286,387","-47,646","38,342","75,786",,,,,,,,,,,
33640,NEW YORK                 ,SARATOGA,"-582,832","-458,459","-176,275","-318,583","-447,597",,,,,,,,,,,
33650,NEW YORK                 ,SCHENECTADY,"-653,952","-509,865","-260,514","-375,919","-430,896",,,,,,,,,,,
33660,NEW YORK                 ,SCHOHARIE,"-38,162","-22,059",-121,"-23,645","-58,267",,,,,,,,,,,
33670,NEW YORK                 ,SCHUYLER,"-43,447","-83,135","-17,711","93,378","33,481",,,,,,,,,,,
33680,NEW YORK                 ,SENECA,"56,088","49,129","115,759","155,421","23,254",,,,,,,,,,,
33690,NEW YORK                 ,STEUBEN,"27,046","-85,935","131,564","467,178","90,825",,,,,,,,,,,
33700,NEW YORK                 ,SUFFOLK,"1,529,073","3,274,872","7,736,126","3,546,966","-1,546,850",,,,,,,,,,,
33710,NEW YORK                 ,SULLIVAN,"279,168","177,099","218,110","283,106","421,600",,,,,,,,,,,
33720,NEW YORK                 ,TIOGA,"65,285","-104,688","-60,673","-19,335","-36,354",,,,,,,,,,,
33730,NEW YORK                 ,TOMPKINS,"-125,463","-318,386","-36,753","411,012","141,668",,,,,,,,,,,
33740,NEW YORK                 ,ULSTER,"471,033","-424,564","-498,205","-650,204","218,923",,,,,,,,,,,
33750,NEW YORK                 ,WARREN,"-202,242","-196,850","-118,551","-119,543","-17,037",,,,,,,,,,,
33760,NEW YORK                 ,WASHINGTON,"-239,678","-224,886","-137,330","-150,982","-31,757",,,,,,,,,,,
33770,NEW YORK                 ,WAYNE,"78,244","221,586","281,688","289,265","52,244",,,,,,,,,,,
33800,NEW YORK                 ,WESTCHESTER,"109,452","-2,523,586","-1,982,860","-2,138,311","222,856",,,,,,,,,,,
33900,NEW YORK                 ,WYOMING,"174,170","165,956","179,315","127,945","44,136",,,,,,,,,,,
33910,NEW YORK                 ,YATES,"110,667","111,813","94,815","73,453","19,207",,,,,,,,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"456,859","420,205","592,938","831,531","405,306",,,,,,,,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"-310,911","-169,567","-75,087","33,950","85,254",,,,,,,,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"-70,901","-75,881","-31,715","25,671","-6,912",,,,,,,,,,,
34030,NORTH CAROLINA           ,ANSON,"-348,354","-241,094","-155,323","-66,630","-38,301",,,,,,,,,,,
34040,NORTH CAROLINA           ,ASHE,"-228,825","-212,088","-61,950","39,374","2,967",,,,,,,,,,,
34050,NORTH CAROLINA           ,AVERY,"-205,323","-195,724","-137,107","-85,099","-22,915",,,,,,,,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"-260,353","-263,465","-180,540","-301,964","-297,055",,,,,,,,,,,
34070,NORTH CAROLINA           ,BERTIE,"-125,029","-108,827","-88,856","-130,715","-140,862",,,,,,,,,,,
34080,NORTH CAROLINA           ,BLADEN,"-301,423","-318,359","-338,175","-282,392","-74,363",,,,,,,,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"-944,017","-1,005,381","-1,276,207","-1,069,376","-355,877",,,,,,,,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"-4,366,383","-3,515,491","-2,663,271","-1,607,353","190,091",,,,,,,,,,,
34110,NORTH CAROLINA           ,BURKE,"-1,030,610","-825,311","-480,227","-476,194","-157,692",,,,,,,,,,,
34120,NORTH CAROLINA           ,CABARRUS,"-1,699,205","-1,208,879","-965,179","-501,082","-383,939",,,,,,,,,,,
34130,NORTH CAROLINA           ,CALDWELL,"-828,265","-669,837","-345,991","-392,901","-127,701",,,,,,,,,,,
34140,NORTH CAROLINA           ,CAMDEN,"13,380","9,004","12,036","4,071","-5,346",,,,,,,,,,,
34150,NORTH CAROLINA           ,CARTERET,"-28,858","4,778","-24,516","-73,306","-41,300",,,,,,,,,,,
34160,NORTH CAROLINA           ,CASWELL,"-28,780","-1,453","45,451","54,420","43,101",,,,,,,,,,,
34170,NORTH CAROLINA           ,CATAWBA,"-1,315,493","-1,094,759","-538,318","-489,108","-94,623",,,,,,,,,,,
34180,NORTH CAROLINA           ,CHATHAM,"-30,336","14,090","31,550","97,467","166,208",,,,,,,,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"-546,253","-441,818","-300,725","-155,139","-102,185",,,,,,,,,,,
34200,NORTH CAROLINA           ,CHOWAN,"11,981","-1,971","-4,194","-42,961","-56,473",,,,,,,,,,,
34210,NORTH CAROLINA           ,CLAY,"-176,856","-155,794","-98,035","-34,976","-35,873",,,,,,,,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"-1,463,611","-1,234,986","-761,272","-503,489","-461,211",,,,,,,,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"-373,182","-504,802","-624,147","-709,893","-208,315",,,,,,,,,,,
34240,NORTH CAROLINA           ,CRAVEN,"-11,902","-8,098","-1,307","-70,770","-68,758",,,,,,,,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"-5,784,820","-4,957,359","-5,115,593","-4,848,813","-2,678,483",,,,,,,,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"48,066","45,031","53,064","21,008","-1,102",,,,,,,,,,,
34270,NORTH CAROLINA           ,DARE,"73,512","45,353","42,673","10,100","-14,464",,,,,,,,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"-670,127","-756,948","-346,634","125,337","186,556",,,,,,,,,,,
34290,NORTH CAROLINA           ,DAVIE,"-196,695","-194,722","-77,574","182,271","46,613",,,,,,,,,,,
34300,NORTH CAROLINA           ,DUPLIN,"-490,101","-356,582","-350,946","-333,997","-180,388",,,,,,,,,,,
34310,NORTH CAROLINA           ,DURHAM,"62,097","236,694","219,897","466,705","845,003",,,,,,,,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"-403,126","-330,900","-436,631","-432,175","-265,034",,,,,,,,,,,
34330,NORTH CAROLINA           ,FORSYTH,"-1,286,249","-1,398,770","-570,708","1,072,056","319,555",,,,,,,,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"-451,050","-445,053","-423,554","-321,576","-212,278",,,,,,,,,,,
34350,NORTH CAROLINA           ,GASTON,"-2,340,536","-1,744,880","-1,235,473","-660,719","-538,657",,,,,,,,,,,
34360,NORTH CAROLINA           ,GATES,"2,431","1,449","6,629","-10,272","-13,406",,,,,,,,,,,
34370,NORTH CAROLINA           ,GRAHAM,"-152,898","-139,044","-107,453","-79,314","-20,543",,,,,,,,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"-89,810","-48,951","-8,402","50,854","162,199",,,,,,,,,,,
34390,NORTH CAROLINA           ,GREENE,"-17,071","10,015","1,403","-55,924","-67,575",,,,,,,,,,,
34400,NORTH CAROLINA           ,GUILFORD,"-3,583,295","-3,335,913","-2,123,773","-1,206,772","-118,446",,,,,,,,,,,
34410,NORTH CAROLINA           ,HALIFAX,"-361,968","-420,510","-433,236","-393,882","-261,011",,,,,,,,,,,
34420,NORTH CAROLINA           ,HARNETT,"-1,143,023","-1,113,355","-1,153,223","-794,673","-502,975",,,,,,,,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"-1,119,482","-952,898","-910,589","-520,556","79,846",,,,,,,,,,,
34440,NORTH CAROLINA           ,HENDERSON,"-2,150,497","-1,833,610","-1,503,413","-920,627","-81,160",,,,,,,,,,,
34450,NORTH CAROLINA           ,HERTFORD,"-221,479","-221,784","-188,358","-179,582","-162,440",,,,,,,,,,,
34460,NORTH CAROLINA           ,HOKE,"-239,937","-177,593","-218,417","-148,267","-13,784",,,,,,,,,,,
34470,NORTH CAROLINA           ,HYDE,"-4,427","-6,334","-1,632","-18,015","-13,853",,,,,,,,,,,
34480,NORTH CAROLINA           ,IREDELL,"-1,173,086","-515,607","2,007","798,936","707,009",,,,,,,,,,,
34490,NORTH CAROLINA           ,JACKSON,"-503,593","-468,297","-337,544","-217,599","-66,096",,,,,,,,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"-1,897,182","-1,768,012","-1,957,146","-1,349,216","-891,172",,,,,,,,,,,
34510,NORTH CAROLINA           ,JONES,"-8,084",-929,"-3,439","-10,089","-8,519",,,,,,,,,,,
34520,NORTH CAROLINA           ,LEE,"251,657","367,106","482,109","492,873","280,197",,,,,,,,,,,
34530,NORTH CAROLINA           ,LENOIR,"-143,221","-6,027","-17,529","-191,313","-204,416",,,,,,,,,,,
34540,NORTH CAROLINA           ,LINCOLN,"-622,561","-413,820","-160,986","3,352","23,622",,,,,,,,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"-694,802","-509,725","-468,441","-314,082","-97,744",,,,,,,,,,,
34560,NORTH CAROLINA           ,MACON,"-508,521","-483,552","-331,559","-199,380","-16,521",,,,,,,,,,,
34570,NORTH CAROLINA           ,MADISON,"-436,030","-372,130","-246,815","-179,650","22,226",,,,,,,,,,,
34580,NORTH CAROLINA           ,MARTIN,"-198,777","-143,430","-59,559","-115,377","-239,237",,,,,,,,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"-5,649,568","-4,031,034","-3,013,252","-1,595,466","-1,333,482",,,,,,,,,,,
34600,NORTH CAROLINA           ,MITCHELL,"-187,221","-312,078","-221,293","-162,745","-51,163",,,,,,,,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"-182,847","-131,290","-78,176","-17,048","59,652",,,,,,,,,,,
34620,NORTH CAROLINA           ,MOORE,"-523,594","-308,212","-39,300","136,966","556,880",,,,,,,,,,,
34630,NORTH CAROLINA           ,NASH,"-1,387,730","-1,535,020","-1,566,610","-1,395,021","-809,543",,,,,,,,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"-991,535","-1,299,217","-1,697,426","-1,416,008","34,460",,,,,,,,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"-159,411","-159,257","-134,968","-126,119","-85,729",,,,,,,,,,,
34660,NORTH CAROLINA           ,ONSLOW,"-128,507","-152,241","-218,421","-239,914","-78,567",,,,,,,,,,,
34670,NORTH CAROLINA           ,ORANGE,"41,910","138,002","128,259","242,679","414,931",,,,,,,,,,,
34680,NORTH CAROLINA           ,PAMLICO,-778,"3,839","-5,449","-9,352","-9,719",,,,,,,,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"45,380","22,904","34,712","6,130","-16,367",,,,,,,,,,,
34700,NORTH CAROLINA           ,PENDER,"-229,902","-303,151","-411,836","-380,847","14,438",,,,,,,,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"15,797","14,824","10,343","-9,927","-26,274",,,,,,,,,,,
34720,NORTH CAROLINA           ,PERSON,"8,875","52,819","44,086","101,879","163,079",,,,,,,,,,,
34730,NORTH CAROLINA           ,PITT,"205,435","176,366","95,522","-758,845","-988,899",,,,,,,,,,,
34740,NORTH CAROLINA           ,POLK,"-320,647","-264,080","-174,592","-113,067","-69,684",,,,,,,,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"-1,159,227","-1,114,740","-737,847","-394,627","-5,721",,,,,,,,,,,
34760,NORTH CAROLINA           ,RICHMOND,"-570,539","-343,894","-158,350","-68,107","163,692",,,,,,,,,,,
34770,NORTH CAROLINA           ,ROBESON,"-639,741","-476,597","-360,500","-283,656","18,001",,,,,,,,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"-961,203","-901,325","-646,922","-369,777","-54,247",,,,,,,,,,,
34790,NORTH CAROLINA           ,ROWAN,"-1,135,057","-862,697","-505,104","-183,552","-262,622",,,,,,,,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"-881,427","-789,899","-414,801","-307,614","-339,069",,,,,,,,,,,
34810,NORTH CAROLINA           ,SAMPSON,"-1,153,224","-1,044,537","-886,180","-621,279","-383,238",,,,,,,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-367,785","-226,032","-10,628","-78,793","61,424",,,,,,,,,,,
34830,NORTH CAROLINA           ,STANLY,"-865,017","-633,943","-490,089","-233,815","-162,964",,,,,,,,,,,
34840,NORTH CAROLINA           ,STOKES,"-174,217","-184,605","-62,340","127,594","44,756",,,,,,,,,,,
34850,NORTH CAROLINA           ,SURRY,"-657,966","-658,466","-419,484","-33,587","-122,149",,,,,,,,,,,
34860,NORTH CAROLINA           ,SWAIN,"-225,753","-190,265","-140,650","-101,294","-18,564",,,,,,,,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-445,786","-399,302","-277,540","-170,303","14,212",,,,,,,,,,,
34880,NORTH CAROLINA           ,TYRRELL,977,"1,428","-3,050","-12,237","-19,027",,,,,,,,,,,
34890,NORTH CAROLINA           ,UNION,"-1,402,399","-1,024,750","-764,626","-380,115","-298,266",,,,,,,,,,,
34900,NORTH CAROLINA           ,VANCE,"-332,312","-295,159","-247,107","-161,265","-89,797",,,,,,,,,,,
34910,NORTH CAROLINA           ,WAKE,"-5,025,239","-4,711,445","-4,801,966","-3,300,995","-2,204,422",,,,,,,,,,,
