AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
06350,COLORADO                 ,LAS ANIMAS,"45,308","38,911","36,300","25,841","26,068",,,,,
06360,COLORADO                 ,LINCOLN,"18,466","20,162","16,479","10,737","10,026",,,,,
06370,COLORADO                 ,LOGAN,"72,186","61,288","66,310","40,275","38,813",,,,,
06380,COLORADO                 ,MESA,"339,528","306,411","304,335","201,172","203,139",,,,,
06390,COLORADO                 ,MINERAL,"2,642","1,768","1,908","1,932","2,445",,,,,
06400,COLORADO                 ,MOFFAT,"31,822","31,034","31,181","22,217","21,988",,,,,
06410,COLORADO                 ,MONTEZUMA,"87,642","77,894","74,629","49,676","48,411",,,,,
06420,COLORADO                 ,MONTROSE,"141,572","127,682","135,099","88,486","90,852",,,,,
06430,COLORADO                 ,MORGAN,"94,724","92,670","92,950","56,833","54,141",,,,,
06440,COLORADO                 ,OTERO,"82,722","74,100","73,639","46,440","45,636",,,,,
06450,COLORADO                 ,OURAY,"11,511","9,262","12,893","8,922","9,448",,,,,
06460,COLORADO                 ,PARK,"28,133","29,210","30,062","18,882","20,561",,,,,
06470,COLORADO                 ,PHILLIPS,"22,974","20,615","21,167","10,199","10,318",,,,,
06480,COLORADO                 ,PITKIN,"29,780","27,705","31,419","27,093","27,336",,,,,
06490,COLORADO                 ,PROWERS,"38,648","32,033","30,892","17,313","16,885",,,,,
06500,COLORADO                 ,PUEBLO,"548,664","520,033","496,221","318,636","305,273",,,,,
06510,COLORADO                 ,RIO BLANCO,"14,719","11,981","13,571","7,930","8,777",,,,,
06520,COLORADO                 ,RIO GRANDE,"32,779","27,973","31,622","19,631","18,623",,,,,
06530,COLORADO                 ,ROUTT,"43,631","41,000","41,544","30,273","35,040",,,,,
06540,COLORADO                 ,SAGUACHE,"12,377","11,913","11,724","7,375","8,021",,,,,
06550,COLORADO                 ,SAN JUAN,"1,502",555,"1,035","1,050","1,055",,,,,
06560,COLORADO                 ,SAN MIGUEL,"8,311","6,612","7,969","6,812","7,497",,,,,
06570,COLORADO                 ,SEDGWICK,"12,053","9,572","7,603","5,239","4,686",,,,,
06580,COLORADO                 ,SUMMIT,"43,777","37,388","43,127","29,996","31,521",,,,,
06590,COLORADO                 ,TELLER,"68,259","62,668","61,633","43,470","43,814",,,,,
06600,COLORADO                 ,WASHINGTON,"18,011","16,799","15,491","10,443","10,265",,,,,
06610,COLORADO                 ,WELD,"552,987","500,971","519,122","323,932","323,161",,,,,
06620,COLORADO                 ,YUMA,"41,257","37,356","36,841","22,184","21,324",,,,,
06630,COLORADO                 ,BROOMFIELD,"65,180","71,888","78,012","59,760","63,778",,,,,
07000,CONNECTICUT              ,FAIRFIELD,"-4,710,420","-4,910,032","-3,698,491","1,005,885","1,013,972",,,,,
07010,CONNECTICUT              ,HARTFORD,"-4,190,764","-4,273,064","-3,373,528","776,326","752,300",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-1,078,977","-1,120,773","-856,234","218,924","212,605",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-863,823","-869,693","-687,747","165,037","165,908",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-4,125,206","-4,208,685","-3,231,381","764,718","737,341",,,,,
07050,CONNECTICUT              ,NEW LONDON,"-1,450,711","-1,456,263","-1,173,012","200,914","198,542",,,,,
07060,CONNECTICUT              ,TOLLAND,"-595,487","-611,882","-489,369","110,332","112,147",,,,,
07070,CONNECTICUT              ,WINDHAM,"-443,253","-454,104","-369,717","62,589","63,559",,,,,
08000,DELAWARE                 ,KENT,"230,785","228,130","391,311","391,741","385,537",,,,,
08010,DELAWARE                 ,NEW CASTLE,"642,027","628,559","1,085,842","1,106,925","1,091,203",,,,,
08020,DELAWARE                 ,SUSSEX,"690,472","711,713","822,058","631,675","660,390",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"392,008","391,369","260,947","865,262","839,074",,,,,
10000,FLORIDA                  ,ALACHUA,"-148,618","-847,472","-1,026,021","-668,639","-667,840",,,,,
10010,FLORIDA                  ,BAKER,"-18,391","-91,362","-110,569","-73,964","-69,417",,,,,
10020,FLORIDA                  ,BAY,"-154,489","-947,900","-1,197,512","-736,986","-717,807",,,,,
10030,FLORIDA                  ,BRADFORD,"-18,497","-98,940","-120,729","-80,040","-74,686",,,,,
10040,FLORIDA                  ,BREVARD,"-605,862","-3,052,151","-3,740,682","-2,425,043","-2,360,060",,,,,
10050,FLORIDA                  ,BROWARD,"-4,240,692","-4,400,657","-6,477,709","-5,476,055","-5,304,084",,,,,
10060,FLORIDA                  ,CALHOUN,"-5,188","-48,217","-57,378","-35,383","-33,728",,,,,
10070,FLORIDA                  ,CHARLOTTE,"-350,541","-1,548,771","-1,885,449","-1,211,637","-1,167,522",,,,,
10080,FLORIDA                  ,CITRUS,"-262,030","-1,297,634","-1,492,064","-895,217","-887,284",,,,,
10090,FLORIDA                  ,CLAY,"-127,449","-721,465","-928,535","-600,700","-597,265",,,,,
10100,FLORIDA                  ,COLLIER,"-1,954,938","-2,022,040","-3,897,559","-3,683,597","-3,518,060",,,,,
10110,FLORIDA                  ,COLUMBIA,"-65,065","-325,071","-422,076","-251,632","-246,109",,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-15,006,864","-14,316,857","-13,974,628","-8,124,859","-7,859,513",,,,,
10130,FLORIDA                  ,DESOTO,"-48,400","-192,239","-228,009","-144,536","-127,285",,,,,
10140,FLORIDA                  ,DIXIE,"-15,469","-68,954","-84,263","-55,650","-55,685",,,,,
10150,FLORIDA                  ,DUVAL,"-629,700","-3,161,368","-3,794,720","-2,432,848","-2,376,327",,,,,
10160,FLORIDA                  ,ESCAMBIA,"-249,450","-1,226,455","-1,469,504","-914,107","-887,983",,,,,
10170,FLORIDA                  ,FLAGLER,"-109,816","-554,527","-650,699","-423,018","-423,458",,,,,
10180,FLORIDA                  ,FRANKLIN,"-9,543","-51,500","-61,060","-43,770","-39,990",,,,,
10190,FLORIDA                  ,GADSDEN,"-21,188","-106,907","-127,147","-82,404","-75,539",,,,,
10200,FLORIDA                  ,GILCHRIST,"-15,654","-79,411","-95,166","-54,734","-56,320",,,,,
10210,FLORIDA                  ,GLADES,"-17,350","-31,681","-44,120","-38,076","-35,903",,,,,
10220,FLORIDA                  ,GULF,"-14,975","-87,768","-96,795","-65,771","-59,886",,,,,
10230,FLORIDA                  ,HAMILTON,"-1,082","-50,245","-65,186","-35,810","-36,400",,,,,
10240,FLORIDA                  ,HARDEE,"-22,919","-111,611","-127,335","-80,830","-77,923",,,,,
10250,FLORIDA                  ,HENDRY,"-85,842","-102,908","-173,568","-146,368","-146,197",,,,,
10260,FLORIDA                  ,HERNANDO,"-223,492","-1,166,551","-1,341,903","-790,249","-757,806",,,,,
10270,FLORIDA                  ,HIGHLANDS,"-199,125","-951,733","-1,104,467","-687,162","-632,689",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-678,674","-3,401,904","-4,011,978","-2,554,454","-2,547,439",,,,,
10290,FLORIDA                  ,HOLMES,"32,265","-86,577","-99,808","-15,607","-13,359",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-881,331","-1,037,820","-1,762,779","-1,581,823","-1,517,099",,,,,
10310,FLORIDA                  ,JACKSON,"58,265","-206,719","-237,920","-66,841","-68,863",,,,,
10320,FLORIDA                  ,JEFFERSON,"-4,299","-36,698","-43,549","-28,349","-25,944",,,,,
10330,FLORIDA                  ,LAFAYETTE,"-4,330","-20,992","-27,716","-16,666","-16,329",,,,,
10340,FLORIDA                  ,LAKE,"-599,396","-3,715,808","-4,609,148","-2,925,891","-2,909,012",,,,,
10350,FLORIDA                  ,LEE,"-2,770,891","-2,964,833","-5,602,600","-5,381,886","-5,327,126",,,,,
10360,FLORIDA                  ,LEON,"-84,210","-487,699","-569,937","-377,388","-366,499",,,,,
10370,FLORIDA                  ,LEVY,"-42,855","-195,353","-244,094","-152,093","-147,158",,,,,
10380,FLORIDA                  ,LIBERTY,"-4,020","-22,729","-26,228","-14,492","-15,386",,,,,
10390,FLORIDA                  ,MADISON,-222,"-71,333","-83,136","-39,254","-39,041",,,,,
10400,FLORIDA                  ,MANATEE,"-312,233","-1,919,629","-2,223,318","-1,373,155","-1,366,846",,,,,
10410,FLORIDA                  ,MARION,"-408,395","-2,518,261","-3,125,461","-1,948,669","-1,851,112",,,,,
10420,FLORIDA                  ,MARTIN,"-877,438","-995,941","-1,672,122","-1,489,570","-1,443,805",,,,,
10430,FLORIDA                  ,MONROE,"-588,555","-650,197","-693,280","-404,942","-423,940",,,,,
10440,FLORIDA                  ,NASSAU,"-60,807","-356,037","-449,300","-287,293","-290,811",,,,,
10450,FLORIDA                  ,OKALOOSA,"-148,005","-931,701","-1,083,097","-664,341","-678,084",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-97,099","-216,112","-301,414","-232,211","-213,144",,,,,
10470,FLORIDA                  ,ORANGE,"-604,656","-3,055,468","-3,590,488","-2,245,394","-2,139,197",,,,,
10480,FLORIDA                  ,OSCEOLA,"-134,402","-687,362","-835,868","-519,585","-529,299",,,,,
10490,FLORIDA                  ,PALM BEACH,"-6,749,314","-6,997,871","-11,938,189","-10,813,069","-10,524,950",,,,,
10500,FLORIDA                  ,PASCO,"-357,595","-1,940,039","-2,275,240","-1,373,347","-1,359,048",,,,,
10510,FLORIDA                  ,PINELLAS,"-868,407","-4,569,503","-5,232,768","-3,207,949","-3,112,028",,,,,
10520,FLORIDA                  ,POLK,"-449,274","-2,437,603","-2,856,468","-1,784,130","-1,705,085",,,,,
10530,FLORIDA                  ,PUTNAM,"-78,754","-441,873","-525,809","-325,683","-302,585",,,,,
10540,FLORIDA                  ,ST. JOHNS,"-179,253","-1,068,775","-1,344,160","-867,273","-869,967",,,,,
10550,FLORIDA                  ,ST. LUCIE,"-1,104,894","-1,143,348","-2,109,558","-1,945,098","-1,824,058",,,,,
10560,FLORIDA                  ,SANTA ROSA,"-120,103","-556,928","-668,744","-437,054","-433,066",,,,,
10570,FLORIDA                  ,SARASOTA,"-740,917","-4,176,744","-4,989,366","-3,046,670","-2,948,796",,,,,
10580,FLORIDA                  ,SEMINOLE,"-258,946","-1,272,454","-1,545,286","-986,686","-970,578",,,,,
10590,FLORIDA                  ,SUMTER,"-47,296","-236,940","-292,468","-196,898","-233,224",,,,,
10600,FLORIDA                  ,SUWANNEE,"-43,884","-235,606","-273,508","-171,760","-172,589",,,,,
10610,FLORIDA                  ,TAYLOR,"-15,794","-87,080","-103,230","-66,864","-66,484",,,,,
10620,FLORIDA                  ,UNION,"-7,415","-44,558","-51,689","-32,477","-35,533",,,,,
10630,FLORIDA                  ,VOLUSIA,"-450,541","-2,326,383","-2,779,647","-1,743,403","-1,732,285",,,,,
10640,FLORIDA                  ,WAKULLA,"-13,874","-64,738","-78,448","-47,625","-47,287",,,,,
10650,FLORIDA                  ,WALTON,"-29,672","-208,357","-248,474","-148,645","-143,537",,,,,
10660,FLORIDA                  ,WASHINGTON,"5,024","-101,595","-119,257","-54,284","-51,090",,,,,
11000,GEORGIA                  ,APPLING,"30,901","-50,558","-68,715","-3,641","-3,077",,,,,
11010,GEORGIA                  ,ATKINSON,"11,791","-19,986","-23,822","-2,343","-1,703",,,,,
11011,GEORGIA                  ,BACON,"18,771","-41,456","-43,125","-4,232","-3,363",,,,,
11020,GEORGIA                  ,BAKER,"1,963","-2,694","-2,174",-124,-123,,,,,
11030,GEORGIA                  ,BALDWIN,"60,049","-76,011","-94,813","-6,593","-5,693",,,,,
11040,GEORGIA                  ,BANKS,"15,516","-31,314","-38,408","-2,524","-2,056",,,,,
11050,GEORGIA                  ,BARROW,"34,742","-111,331","-126,298","-27,927","-27,375",,,,,
11060,GEORGIA                  ,BARTOW,"69,286","-197,139","-232,962","-34,727","-32,015",,,,,
11070,GEORGIA                  ,BEN HILL,"25,747","-41,103","-53,517","-3,265","-3,319",,,,,
11080,GEORGIA                  ,BERRIEN,"27,959","-47,234","-60,675","-4,050","-3,450",,,,,
11090,GEORGIA                  ,BIBB,"294,051","-503,489","-625,891","-31,261","-29,914",,,,,
11100,GEORGIA                  ,BLECKLEY,"14,907","-22,993","-25,308","-1,480","-1,519",,,,,
11110,GEORGIA                  ,BRANTLEY,"21,475","-48,865","-57,217","-5,913","-5,733",,,,,
11120,GEORGIA                  ,BROOKS,"19,228","-35,761","-44,039","-4,429","-3,634",,,,,
11130,GEORGIA                  ,BRYAN,"47,422","-78,428","-104,753","-3,165","-3,188",,,,,
11140,GEORGIA                  ,BULLOCH,"106,548","-166,317","-229,623","-6,025","-6,572",,,,,
11150,GEORGIA                  ,BURKE,"22,374","-34,810","-46,615","-2,250","-2,042",,,,,
11160,GEORGIA                  ,BUTTS,"-3,420","-41,311","-29,455","-23,754","-20,475",,,,,
11161,GEORGIA                  ,CALHOUN,"9,173","-13,559","-18,824",-139,-113,,,,,
11170,GEORGIA                  ,CAMDEN,"26,339","-122,249","-146,228","-39,709","-38,165",,,,,
11180,GEORGIA                  ,CANDLER,"17,046","-25,992","-33,914","-1,202","-1,370",,,,,
11190,GEORGIA                  ,CARROLL,"79,554","-190,274","-206,810","-46,258","-46,442",,,,,
11200,GEORGIA                  ,CATOOSA,"29,666","-182,987","-204,100","-1,551","-1,353",,,,,
11210,GEORGIA                  ,CHARLTON,"6,335","-39,436","-42,140","-14,390","-14,949",,,,,
11220,GEORGIA                  ,CHATHAM,"438,942","-763,759","-979,337","-29,348","-27,383",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"4,535","-7,533","-9,766",-324,-164,,,,,
11240,GEORGIA                  ,CHATTOOGA,"46,897","-96,886","-103,469","-3,853","-4,283",,,,,
11250,GEORGIA                  ,CHEROKEE,"-106,947","-131,303","-49,826","-144,342","-138,989",,,,,
11260,GEORGIA                  ,CLARKE,"117,232","-218,924","-289,245","-14,302","-15,537",,,,,
11270,GEORGIA                  ,CLAY,"6,440","-5,846","-6,611","2,441","1,991",,,,,
11280,GEORGIA                  ,CLAYTON,"-125,391","-155,251","-63,310","-162,055","-158,293",,,,,
11281,GEORGIA                  ,CLINCH,"8,272","-17,666","-20,303","-1,995","-1,650",,,,,
11290,GEORGIA                  ,COBB,"-495,574","-565,470","-211,839","-641,666","-640,964",,,,,
11291,GEORGIA                  ,COFFEE,"56,856","-115,423","-141,819","-11,028","-10,077",,,,,
11300,GEORGIA                  ,COLQUITT,"54,906","-105,805","-134,051","-14,648","-13,394",,,,,
11310,GEORGIA                  ,COLUMBIA,"142,995","-241,871","-314,426","-11,183","-9,249",,,,,
11311,GEORGIA                  ,COOK,"25,270","-41,704","-56,232","-4,363","-3,244",,,,,
11320,GEORGIA                  ,COWETA,"35,817","-173,059","-162,500","-71,026","-70,513",,,,,
11330,GEORGIA                  ,CRAWFORD,"8,266","-14,399","-17,914",-792,-909,,,,,
11340,GEORGIA                  ,CRISP,"25,130","-49,211","-63,161","-4,516","-2,881",,,,,
11341,GEORGIA                  ,DADE,"9,164","-81,907","-77,824",-704,-884,,,,,
11350,GEORGIA                  ,DAWSON,"7,492","-45,197","-48,975","-17,088","-16,552",,,,,
11360,GEORGIA                  ,DECATUR,"21,556","-54,299","-71,957","-14,489","-14,120",,,,,
11370,GEORGIA                  ,DEKALB,"-333,525","-362,415","-126,559","-396,765","-391,135",,,,,
11380,GEORGIA                  ,DODGE,"47,728","-86,037","-107,356","-5,292","-4,818",,,,,
11381,GEORGIA                  ,DOOLY,"14,484","-28,002","-31,600","-1,881","-1,797",,,,,
11390,GEORGIA                  ,DOUGHERTY,"119,358","-209,357","-262,450","-14,311","-12,499",,,,,
11400,GEORGIA                  ,DOUGLAS,"-63,393","-82,548","-35,086","-92,512","-89,517",,,,,
11410,GEORGIA                  ,EARLY,"22,230","-21,942","-24,396","10,873","10,237",,,,,
11420,GEORGIA                  ,ECHOLS,"1,266","-2,894","-3,607",-175,-538,,,,,
11421,GEORGIA                  ,EFFINGHAM,"56,860","-101,669","-130,437","-4,706","-3,705",,,,,
11430,GEORGIA                  ,ELBERT,"30,706","-54,780","-61,863",-846,-218,,,,,
11440,GEORGIA                  ,EMANUEL,"42,154","-61,201","-84,348","-2,485","-2,780",,,,,
11441,GEORGIA                  ,EVANS,"19,220","-32,118","-39,900",-848,"-1,175",,,,,
11450,GEORGIA                  ,FANNIN,"26,900","-94,517","-89,975","-19,506","-17,806",,,,,
11451,GEORGIA                  ,FAYETTE,"-63,835","-116,052","-67,099","-110,558","-110,974",,,,,
11460,GEORGIA                  ,FLOYD,"188,972","-318,432","-404,795","-19,206","-18,788",,,,,
11461,GEORGIA                  ,FORSYTH,"-73,045","-112,824","-58,783","-115,429","-112,782",,,,,
11462,GEORGIA                  ,FRANKLIN,"44,668","-82,830","-100,565","-1,516",52,,,,,
11470,GEORGIA                  ,FULTON,"-432,456","-497,545","-191,032","-522,570","-524,048",,,,,
11471,GEORGIA                  ,GILMER,"12,012","-70,691","-72,586","-24,567","-24,927",,,,,
11480,GEORGIA                  ,GLASCOCK,"5,837","-11,022","-12,793",-632,-681,,,,,
11490,GEORGIA                  ,GLYNN,"149,355","-309,457","-377,109","-34,505","-34,272",,,,,
11500,GEORGIA                  ,GORDON,"67,656","-148,098","-181,703","-9,541","-9,290",,,,,
11510,GEORGIA                  ,GRADY,"22,936","-54,876","-73,022","-10,095","-10,715",,,,,
11520,GEORGIA                  ,GREENE,"21,520","-66,076","-66,255","-10,915","-10,541",,,,,
11530,GEORGIA                  ,GWINNETT,"-304,355","-394,552","-168,403","-435,115","-430,146",,,,,
11540,GEORGIA                  ,HABERSHAM,"70,454","-132,320","-162,876","-9,469","-10,213",,,,,
11550,GEORGIA                  ,HALL,"195,434","-396,649","-496,513","-46,591","-45,743",,,,,
11560,GEORGIA                  ,HANCOCK,"10,572","-15,773","-19,515","-1,524","-1,317",,,,,
11570,GEORGIA                  ,HARALSON,"29,435","-54,097","-61,889","-9,181","-8,655",,,,,
11580,GEORGIA                  ,HARRIS,"33,931","-62,824","-77,709","-3,087","-2,685",,,,,
11581,GEORGIA                  ,HART,"36,922","-62,116","-76,173","8,417","7,910",,,,,
11590,GEORGIA                  ,HEARD,"6,871","-16,791","-15,142","-3,436","-2,932",,,,,
11591,GEORGIA                  ,HENRY,"-98,389","-142,606","-56,930","-152,723","-149,280",,,,,
11600,GEORGIA                  ,HOUSTON,"248,066","-457,482","-559,608","-23,756","-23,252",,,,,
11601,GEORGIA                  ,IRWIN,"11,265","-19,211","-22,289","-1,102","-1,169",,,,,
11610,GEORGIA                  ,JACKSON,"67,312","-159,559","-203,684","-23,946","-24,182",,,,,
11611,GEORGIA                  ,JASPER,-266,"-13,911","-12,172","-6,188","-7,033",,,,,
11612,GEORGIA                  ,JEFF DAVIS,"23,862","-45,206","-57,663","-2,792","-2,364",,,,,
11620,GEORGIA                  ,JEFFERSON,"25,534","-38,484","-48,425","-2,461","-2,071",,,,,
11630,GEORGIA                  ,JENKINS,"11,641","-19,262","-23,885","-1,128",-696,,,,,
11640,GEORGIA                  ,JOHNSON,"16,368","-25,856","-32,946","-1,061",-992,,,,,
11650,GEORGIA                  ,JONES,"25,794","-43,822","-51,877","-3,578","-2,981",,,,,
11651,GEORGIA                  ,LAMAR,"13,252","-28,646","-36,017","-6,630","-6,412",,,,,
11652,GEORGIA                  ,LANIER,"9,045","-15,631","-18,766","-1,528","-1,658",,,,,
11660,GEORGIA                  ,LAURENS,"103,942","-169,928","-222,966","-6,531","-6,603",,,,,
