AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,
16120,IOWA                     ,CALHOUN,-901,"-3,978","-2,573","-1,311","-2,804",,-714,"-2,885","-1,214",-572,"-1,934",
16130,IOWA                     ,CARROLL,"-3,126","-11,826","-6,186","-2,811","-6,711",,"-2,319","-8,762","-5,368","-2,573","-5,045",
16140,IOWA                     ,CASS,"-2,530","-10,779","-3,475","-1,111","-2,859",,"-1,201","-6,693","-3,315","-1,496","-3,514",
16150,IOWA                     ,CEDAR,-736,"-1,000",384,"1,361",-874,,-184,"-2,312",-305,"1,646",-548,
16160,IOWA                     ,CERRO GORDO,"-5,002","-15,601","-9,344","-5,225","-9,186",,"-5,610","-10,217","-5,420","-2,487","-5,613",
16170,IOWA                     ,CHEROKEE,-965,"-4,181","-1,350",-899,"-2,721",,-807,"-1,754","-1,422",-670,"-1,207",
16180,IOWA                     ,CHICKASAW,"-1,843","-7,872","-2,615","-1,740","-2,939",,"-2,382","-10,590","-2,464","1,063","-1,510",
16190,IOWA                     ,CLARKE,132,-966,"-1,344",-233,-551,,8,-666,"-1,351",-180,-856,
16200,IOWA                     ,CLAY,"-1,243","-4,767","-1,912","-1,077","-1,466",,-725,"-2,967",-799,-369,-869,
16210,IOWA                     ,CLAYTON,"-2,091","-7,901","-2,676","-1,194","-2,957",,"-1,492","-4,598","-3,119","-1,338","-2,472",
16220,IOWA                     ,CLINTON,"-7,124","-27,386","-12,413","-5,670","-13,418",,"-5,113","-17,143","-6,065","-2,572","-11,325",
16230,IOWA                     ,CRAWFORD,"-1,076","-3,672","-1,865","-1,074","-1,987",,"-1,072","-3,114","-1,954","-1,214","-1,947",
16240,IOWA                     ,DALLAS,"6,363","-3,237","-8,646","-6,646","-13,317",,"6,295","-3,649","-6,963","-6,937","-12,785",
16250,IOWA                     ,DAVIS,-153,-802,-448,-249,-568,,-108,-304,-360,-152,-408,
16260,IOWA                     ,DECATUR,-803,"-2,529","-1,196",-637,"-1,307",,-633,"-4,402","-2,035",-623,"-1,589",
16270,IOWA                     ,DELAWARE,"-2,505","-7,288","-3,021",-904,"-2,791",,"-1,397","-3,510","-2,476",-820,"-2,023",
16280,IOWA                     ,DES MOINES,"-5,577","-13,946","-8,684","-2,187","-7,262",,"-3,032","-8,484","-4,275","-3,646","-6,080",
16290,IOWA                     ,DICKINSON,"-2,240","-6,769","-3,634","-1,926","-2,889",,"-1,784","-6,330","-2,923","-1,159","-3,338",
16300,IOWA                     ,DUBUQUE,"-31,417","58,096","-6,103","6,652","16,603",,"-10,306","19,304","-2,766","3,424","9,056",
16310,IOWA                     ,EMMET,-972,"-3,912","-1,673",-802,"-2,049",,"-1,393","-2,981","-1,003",-471,"-1,307",
16320,IOWA                     ,FAYETTE,"-2,419","-8,943","-4,838","-1,997","-4,090",,"-2,113","-6,250","-5,019","-2,684","-4,514",
16330,IOWA                     ,FLOYD,"-1,666","-8,106","-3,019","-1,440","-2,109",,-674,"-2,391",-804,-555,"-1,050",
16340,IOWA                     ,FRANKLIN,"-1,064","-4,492","-1,839",-672,"-1,343",,-36,"-1,667",-340,-555,-953,
16350,IOWA                     ,FREMONT,"-1,185","-3,758","-1,913",-766,"-1,706",,-860,"-4,460","-2,233","-1,087","-2,674",
16360,IOWA                     ,GREENE,-757,"-2,034","-1,115",-673,"-1,947",,-307,"-1,362",-943,-314,-711,
16370,IOWA                     ,GRUNDY,"-1,480","-1,872","-2,714","-1,207",-251,,"-1,396","-1,052","-1,854",-822,-107,
16380,IOWA                     ,GUTHRIE,"1,464","-1,605","-2,363","-1,855","-3,401",,"1,167","-1,338","-1,306","-1,560","-4,843",
16390,IOWA                     ,HAMILTON,-994,"-4,047","-1,838","-1,600","-2,777",,-646,"-2,334","-1,660",-974,"-2,713",
16400,IOWA                     ,HANCOCK,"-1,151","-3,344","-1,925",-539,"-1,079",,-104,"-2,206","-1,468",728,-768,
16410,IOWA                     ,HARDIN,"-2,905","-8,752","-3,759","-1,801","-2,386",,-764,"-2,045","-1,033",-489,-716,
16420,IOWA                     ,HARRISON,"4,262","7,881","3,443","4,668","-1,239",,"2,558","3,340","5,472","3,907","-1,519",
16430,IOWA                     ,HENRY,-992,"-1,580","-1,786",-845,-763,,"-1,655","-5,626","-1,409","-1,288","-2,761",
16440,IOWA                     ,HOWARD,-639,"-2,778",-658,-441,"-1,434",,-759,"-2,515",-821,-509,-740,
16450,IOWA                     ,HUMBOLDT,"-1,140","-3,323","-2,556",-912,"-2,637",,-581,"-1,580","-1,922",-847,"-2,568",
16460,IOWA                     ,IDA,-809,"-2,782","-1,569",-863,"-1,203",,-330,"-1,520",-488,-189,-921,
16470,IOWA                     ,IOWA,-391,"-2,788",-887,-384,"-1,448",,"-2,555","-1,308","-1,539",-768,"-1,399",
16480,IOWA                     ,JACKSON,"-3,285","-9,144","-4,015","-2,180","-5,933",,"-1,752","-4,913","-4,075",-960,"-2,866",
16490,IOWA                     ,JASPER,"-3,062","-9,942","-6,814","-3,629","-7,573",,"-1,041","-4,119","-2,402","-1,857","-3,466",
16500,IOWA                     ,JEFFERSON,"-1,015","-4,096","-1,503",-903,"-2,134",,"-3,405","-6,298","-2,934","-1,155","-2,253",
16510,IOWA                     ,JOHNSON,"13,923","14,609","15,879","9,323","-8,547",,"6,336","14,287","12,506","8,574","-5,883",
16520,IOWA                     ,JONES,"2,770",796,208,"3,997","4,042",,"1,310","-1,219",-136,-7,"2,575",
16530,IOWA                     ,KEOKUK,-575,"-1,652",-668,-513,-925,,-237,"-1,660",-707,-303,-369,
16540,IOWA                     ,KOSSUTH,"-1,559","-6,173","-3,643","-1,496","-2,277",,"-1,735","-5,169","-2,093",-725,"-1,671",
16550,IOWA                     ,LEE,"-5,222","-17,870","-9,135","-4,246","-6,761",,"-3,820","-16,043","-9,662","-4,667","-10,738",
16560,IOWA                     ,LINN,"19,165","11,576","2,125","28,275","33,429",,"15,813","3,973","2,100","20,255","24,221",
16570,IOWA                     ,LOUISA,-677,"-1,302",-294,-539,-874,,-429,"-2,672","-1,577",-544,-785,
16580,IOWA                     ,LUCAS,"-1,668","-4,298","-2,081","-1,084","-2,042",,"-1,219","-3,952","-1,913",-720,"-1,458",
16590,IOWA                     ,LYON,-325,"-1,760","-1,091",-888,-673,,-563,-897,-817,-733,-465,
16600,IOWA                     ,MADISON,"1,037","-1,355","-3,125","-1,330","-4,004",,370,-675,"-1,069","-1,675","-3,546",
16610,IOWA                     ,MAHASKA,"-2,411","-6,735","-3,643","-1,895","-2,854",,-592,"-3,575","-1,111",-71,"-1,905",
16620,IOWA                     ,MARION,"-3,403","-10,379","-6,451","-2,584","-7,313",,"-1,973","-10,152","-3,744","-2,138","-6,501",
16630,IOWA                     ,MARSHALL,"-1,852","-5,913","-3,100","-1,646","-4,187",,"-1,227","-4,702","-1,873",-816,"-4,943",
16640,IOWA                     ,MILLS,"2,411","3,349","1,865","3,099","-1,566",,737,"1,951","1,157","1,759","-1,013",
16650,IOWA                     ,MITCHELL,"-1,402","-4,021","-2,099","-1,379","-2,245",,-912,"-3,596","-1,927",-384,"-1,566",
16660,IOWA                     ,MONONA,"-1,423","-6,261","-2,621","-1,174","-2,046",,"-1,448","-4,757","-2,437","-1,120","-3,390",
16670,IOWA                     ,MONROE,-846,"-2,596",-576,-391,-567,,-937,"-1,941","-1,195",-420,"-1,039",
16680,IOWA                     ,MONTGOMERY,"-1,337","-4,751","-2,445","-1,279","-1,589",,-738,"-3,466","-2,436",-819,"-1,415",
16690,IOWA                     ,MUSCATINE,"-1,473","-3,808","-2,146",-459,"-4,159",,-330,"-7,386","-3,122","-1,219","-4,205",
16700,IOWA                     ,O'BRIEN,"-1,786","-6,281","-3,480","-1,321","-3,196",,"-1,498","-3,104","-2,577","-1,369","-1,747",
16710,IOWA                     ,OSCEOLA,-824,-499,-357,-207,-319,,-346,-472,-212,-95,-295,
16720,IOWA                     ,PAGE,"-1,310","-4,408","-4,229","-1,284","-2,969",,"-1,573","-7,430","-3,488","-1,493","-2,338",
16730,IOWA                     ,PALO ALTO,-797,"-3,027","-1,051",-451,"-1,241",,-597,-790,-340,-252,-362,
16740,IOWA                     ,PLYMOUTH,"-1,657","-3,689","-2,819","-1,204","-3,575",,-451,"-2,783","-1,779",-880,"-2,643",
16750,IOWA                     ,POCAHONTAS,-985,"-2,916","-1,551",-885,"-1,614",,-913,"-1,339",-530,-309,-457,
16760,IOWA                     ,POLK,"84,190","-45,178","-102,591","-80,965","-162,116",,"59,968","-33,206","-84,290","-74,696","-156,437",
16770,IOWA                     ,POTTAWATTAMIE,"5,709","39,262","21,889","21,147","-10,471",,"20,368","35,030","20,373","19,878","-8,912",
16780,IOWA                     ,POWESHIEK,"-1,068","-2,978","-1,154",-733,"-1,582",,"-1,021","-1,768","-1,529",-651,-312,
16790,IOWA                     ,RINGGOLD,-214,-984,-619,-293,-462,,-125,-435,-135,-66,-134,
16800,IOWA                     ,SAC,"-2,339","-5,920","-2,399",-946,"-2,387",,"-1,286","-3,696","-1,633",-880,"-1,847",
16810,IOWA                     ,SCOTT,"131,356","255,540","309,609","230,362","74,802",,"94,311","227,764","330,372","323,800","108,756",
16820,IOWA                     ,SHELBY,"-1,718","-6,685","-2,745","-1,104","-3,823",,-944,"-1,853","-1,981",-626,"-2,668",
16830,IOWA                     ,SIOUX,"-4,245","-8,215","-4,130","-1,959","-4,394",,"-2,091","-5,509","-1,697","-1,221","-2,504",
16840,IOWA                     ,STORY,"-27,133","-2,067","-3,078","-22,150","-29,114",,"-14,677","-2,851","-1,500","-12,889","-17,133",
16850,IOWA                     ,TAMA,-736,"-3,036","-1,514",-629,"-1,703",,-578,"-2,296","-1,202",-688,-771,
16860,IOWA                     ,TAYLOR,-946,"-2,895","-1,135",-563,-724,,-659,"-1,114",-716,-422,-947,
16870,IOWA                     ,UNION,-669,"-3,144","-1,360",-578,-781,,"-1,938","-4,288","-2,174",-773,"-2,094",
16880,IOWA                     ,VAN BUREN,"-1,069","-3,218",45,-214,-644,,"-1,370","-4,070","-1,281",-442,"-1,319",
16890,IOWA                     ,WAPELLO,"-3,809","-11,728","-5,832","-3,399","-6,456",,"-2,289","-8,432","-4,190","-1,987","-4,596",
16900,IOWA                     ,WARREN,"7,773","-4,479","-10,173","-7,939","-14,432",,"5,335","-2,945","-5,120","-6,399","-15,363",
16910,IOWA                     ,WASHINGTON,"3,809","2,572","1,983","1,676",-992,,979,"2,449","3,316","1,739","-1,306",
16920,IOWA                     ,WAYNE,"-1,631","-5,501","-1,130",-752,"-1,541",,"-2,531","-8,554","-4,255","-2,213","-4,551",
16930,IOWA                     ,WEBSTER,"-3,466","-17,880","-8,126","-4,180","-9,634",,"-3,002","-9,915","-5,244","-2,881","-7,884",
16940,IOWA                     ,WINNEBAGO,"-1,074","-3,635","-2,480","-1,187","-2,499",,-964,"-2,196","-1,988","-1,651","-1,854",
16950,IOWA                     ,WINNESHIEK,"-1,488","-5,611","-2,521","-1,060","-2,066",,-987,"-5,512","-3,526","-1,283","-2,183",
16960,IOWA                     ,WOODBURY,"-5,802","27,332","11,202","12,475","-35,620",,"-3,840","14,055","6,533","7,350","-30,369",
16970,IOWA                     ,WORTH,-477,"-1,724",-663,-429,-986,,-396,"-1,159",-595,-117,-535,
16980,IOWA                     ,WRIGHT,"-2,876","-11,626","-5,025","-2,454","-4,491",,"-2,081","-6,553","-4,756","-1,971","-3,606",
17000,KANSAS                   ,ALLEN,-363,"-1,757","-4,314",-91,"-2,056",,"-1,166","-1,553","-3,968",-470,"-1,688",
17010,KANSAS                   ,ANDERSON,-198,"-1,470","-1,775",-335,-859,,-222,-618,"-1,106",-322,-649,
17020,KANSAS                   ,ATCHISON,176,"-2,597","-4,634",-451,"-1,660",,-24,"-1,520","-4,099",-399,"-1,219",
17030,KANSAS                   ,BARBER,-235,-897,-913,-41,-109,,-220,-568,-955,-33,-148,
17040,KANSAS                   ,BARTON,-360,"-2,702","-6,143",-554,"-2,654",,-213,"-2,428","-6,883",-502,"-4,102",
17050,KANSAS                   ,BOURBON,-691,"-2,168","-6,604","-1,050","-2,883",,-215,"-1,690","-5,066",-397,"-2,005",
17060,KANSAS                   ,BROWN,-430,"-1,916","-3,900",-271,"-1,850",,-552,"-1,618","-3,075",-157,-843,
17070,KANSAS                   ,BUTLER,"-35,674","-33,390","-28,662","-15,638","1,106",,"-19,210","-24,231","-26,589","-17,252","1,191",
17080,KANSAS                   ,CHASE,-73,-278,-397,-162,-212,,-56,-379,-152,-116,-254,
17090,KANSAS                   ,CHAUTAUQUA,191,-610,"-1,284",-194,-790,,-96,-682,"-1,373",-326,"-1,313",
17100,KANSAS                   ,CHEROKEE,"-1,042","-3,337","-7,317",-621,"-1,988",,-387,"-2,762","-3,838",-763,"-1,888",
17110,KANSAS                   ,CHEYENNE,46,-601,"-1,744",-179,-653,,-60,-358,"-1,265",-87,-393,
17120,KANSAS                   ,CLARK,-4,-24,-346,-106,-76,,-5,-25,51,-2,-23,
17130,KANSAS                   ,CLAY,-310,-418,-863,-56,-386,,-89,-377,"-1,032",-89,-275,
17140,KANSAS                   ,CLOUD,-427,-208,-538,-98,-496,,-532,-626,-349,-111,-293,
17150,KANSAS                   ,COFFEY,-163,-556,"-1,951",-162,-666,,310,-648,-898,-148,-375,
17160,KANSAS                   ,COMANCHE,-13,-27,-229,-2,-28,,-7,-36,-114,-326,-40,
17170,KANSAS                   ,COWLEY,-810,"-4,101","-5,860",-721,"-1,880",,-428,"-2,324","-5,315","-1,579","-1,522",
17180,KANSAS                   ,CRAWFORD,"-1,507","-8,673","-17,308","-2,381","-6,368",,"-1,387","-6,354","-16,484","-1,690","-5,909",
17190,KANSAS                   ,DECATUR,-183,-128,-334,-38,-289,,-18,-146,-646,-63,-446,
17200,KANSAS                   ,DICKINSON,-359,"-2,741","-5,588",-587,"-2,237",,-744,"-1,551","-4,088",-852,"-2,823",
17210,KANSAS                   ,DONIPHAN,"20,284","-7,899","-7,382","-6,061","-5,561",,"8,846","-5,231","-3,543","-3,849","-4,545",
17220,KANSAS                   ,DOUGLAS,"41,284","26,710","6,409","14,170","-14,272",,"34,228","22,723","4,085","8,629","-11,493",
17230,KANSAS                   ,EDWARDS,-61,-5,-200,-32,-373,,-11,-137,"-1,090",-332,-295,
17240,KANSAS                   ,ELK,-218,"-1,022","-1,936",-168,-545,,-152,-925,"-1,955",-144,-640,
17250,KANSAS                   ,ELLIS,-127,"-2,090","-3,571",-660,"-2,252",,3,"-1,758","-3,119",-882,"-4,086",
17260,KANSAS                   ,ELLSWORTH,-119,-435,-773,-133,-919,,-96,-281,-453,-114,-951,
17270,KANSAS                   ,FINNEY,-801,"-3,092","-4,520",-391,"-1,267",,-606,"-4,016","-3,633",-420,-959,
17280,KANSAS                   ,FORD,-744,"-2,311","-6,244",-538,"-1,474",,-56,"-2,440","-4,980",-578,"-1,508",
17290,KANSAS                   ,FRANKLIN,-236,"-4,073","-7,690","-4,990","-5,515",,-60,"-1,279","-3,410","-2,446","-3,041",
17300,KANSAS                   ,GEARY,-150,-245,"-2,831",-261,"-1,433",,-3,128,"-1,862",266,"-1,480",
17310,KANSAS                   ,GOVE,-83,-104,0,4,70,,-3,-37,-278,-52,-59,
17320,KANSAS                   ,GRAHAM,-21,-92,4,1,-108,,-14,-13,-22,-29,-32,
17330,KANSAS                   ,GRANT,121,-311,937,-59,-137,,-29,-17,-191,-9,-42,
17340,KANSAS                   ,GRAY,-103,-749,-908,-136,-241,,-56,-157,-568,-15,-130,
17350,KANSAS                   ,GREELEY,-203,-323,-269,-3,-11,,-31,-77,-362,-95,0,
17360,KANSAS                   ,GREENWOOD,"-1,249","-2,535","-5,987",-503,"-1,461",,-782,"-5,606","-13,924",-924,"-2,615",
17370,KANSAS                   ,HAMILTON,16,-61,-242,-38,-56,,-30,-17,-31,0,-63,
17380,KANSAS                   ,HARPER,-197,-721,"-1,654",-580,-508,,-161,"-1,261",-912,-45,-381,
17390,KANSAS                   ,HARVEY,"-7,850","-11,279","-8,869","-5,258",582,,"-2,516","-6,147","-5,286","-3,681",214,
17391,KANSAS                   ,HASKELL,24,-131,-441,-123,0,,-35,-28,-479,2,-29,
17410,KANSAS                   ,HODGEMAN,0,-98,-146,-30,-67,,-281,-973,-353,2,-79,
17420,KANSAS                   ,JACKSON,"12,392","5,069",-890,"1,125","3,293",,"15,485","8,534",-582,"1,360","5,249",
17430,KANSAS                   ,JEFFERSON,"13,611","7,979",-665,"1,836","5,381",,"12,196","6,192",-814,691,"2,886",
17440,KANSAS                   ,JEWELL,11,80,121,-99,94,,8,-158,0,-2,-37,
17450,KANSAS                   ,JOHNSON,"-13,340","-92,391","-153,422","-127,553","-116,923",,"-9,921","-69,297","-115,964","-100,247","-91,452",
17451,KANSAS                   ,KEARNY,-29,-153,-677,-34,-65,,-35,-157,"-1,024",-59,-240,
17470,KANSAS                   ,KINGMAN,-300,-913,"-2,193",-425,"-1,240",,-67,-619,"-1,389",-301,-305,
17480,KANSAS                   ,KIOWA,-17,-310,-573,-59,0,,-3,-42,-190,-1,-207,
17490,KANSAS                   ,LABETTE,-529,"-1,786","-5,363","-1,193","-2,300",,-212,"-2,509","-6,301",-691,"-3,466",
17500,KANSAS                   ,LANE,-323,-31,-10,8,-86,,0,-191,-64,0,0,
17510,KANSAS                   ,LEAVENWORTH,"-65,998","-11,489","-22,312","-17,845","-15,020",,"-33,699","-10,749","-21,242","-13,954","-14,209",
17520,KANSAS                   ,LINCOLN,-241,-588,-750,-53,-291,,-199,-871,"-1,686",-72,-715,
17530,KANSAS                   ,LINN,-311,"-1,749","-4,072","-2,140","-1,658",,-492,"-1,489","-2,077","-1,188","-1,369",
17540,KANSAS                   ,LOGAN,34,-81,-389,-183,-210,,-80,190,0,-21,-5,
17550,KANSAS                   ,LYON,-37,"-2,313","-6,967",-595,"-2,812",,"1,147","-1,683","-4,570",-597,"-2,220",
17560,KANSAS                   ,MCPHERSON,-878,"-2,039","-6,551",-840,"-2,730",,-467,"-2,144","-13,226","-1,518","-4,952",
17570,KANSAS                   ,MARION,-491,"-1,444","-2,755",-569,-966,,-632,-650,"-1,825",-320,-660,
17580,KANSAS                   ,MARSHALL,-426,"-1,630","-4,804",-662,"-1,192",,-470,-618,"-1,724",-263,-916,
17590,KANSAS                   ,MEADE,-151,-350,-248,-122,-74,,19,-17,-81,-2,-15,
17600,KANSAS                   ,MIAMI,-581,"-4,071","-6,531","-5,391","-5,787",,-449,"-2,905","-5,449","-4,605","-4,084",
17610,KANSAS                   ,MITCHELL,-135,-208,-277,-16,-85,,-155,66,-160,-53,-114,
17620,KANSAS                   ,MONTGOMERY,"-1,338","-6,354","-14,515","-2,775","-4,282",,"-1,161","-8,913","-16,189","-2,107","-6,071",
17630,KANSAS                   ,MORRIS,-38,-846,"-1,197",-164,-645,,-274,"-1,357","-1,722",-333,-655,
17640,KANSAS                   ,MORTON,-139,-144,-733,-2,-28,,-201,-41,98,-8,-49,
17650,KANSAS                   ,NEMAHA,87,"-1,405","-3,507",-530,-953,,-18,-680,"-2,290",-47,-679,
17660,KANSAS                   ,NEOSHO,-286,"-3,795","-7,616",-675,"-2,723",,-583,"-3,408","-8,028",-599,"-3,501",
17670,KANSAS                   ,NESS,-50,-401,-761,-11,-211,,-27,-250,-847,-53,-134,
17680,KANSAS                   ,NORTON,-74,-255,-409,-221,-82,,88,-74,-306,-16,1,
17690,KANSAS                   ,OSAGE,"7,800","2,960",-212,"1,011","3,752",,"3,178","2,717",-156,211,"1,813",
17700,KANSAS                   ,OSBORNE,-135,-14,-91,14,-272,,-71,-310,-41,-2,-184,
17710,KANSAS                   ,OTTAWA,-19,-90,-234,-14,-255,,-26,-194,-355,-24,-227,
17720,KANSAS                   ,PAWNEE,-327,-892,-402,-230,-548,,-83,-259,-787,-70,-537,
17730,KANSAS                   ,PHILLIPS,-38,-282,-808,-42,-344,,-19,-22,-660,-92,-414,
17740,KANSAS                   ,POTTAWATOMIE,222,"-1,490","-3,423",-280,"-1,279",,506,"-1,687","-4,597",-125,"-1,071",
17750,KANSAS                   ,PRATT,-44,-621,"-1,967",-299,-567,,-176,-308,-610,-192,-391,
17760,KANSAS                   ,RAWLINS,-80,-145,-171,1,-259,,-15,-20,-58,-18,-84,
17770,KANSAS                   ,RENO,"-3,588","-6,608","-12,759","-1,277","-5,022",,-838,"-4,632","-11,638","-1,424","-5,047",
17780,KANSAS                   ,REPUBLIC,-480,-265,-876,-128,-188,,-216,-137,-636,-5,-104,
