DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
18989,KENTUCKY                 ,WEBSTER,"-1,664",-876,-210,-747,-819,,,,,,
18990,KENTUCKY                 ,WHITLEY,"-1,594",-835,"-2,454","-4,303","-3,026",,,,,,
18991,KENTUCKY                 ,WOLFE,-90,-206,-243,-169,-364,,,,,,
18992,KENTUCKY                 ,WOODFORD,"-1,391",-88,-179,406,241,,,,,,
19000,LOUISIANA                ,ACADIA,"3,729","2,497","-2,741","-7,088","-8,403",,,,,,
19010,LOUISIANA                ,ALLEN,609,"1,745","-1,396","-1,942","-1,920",,,,,,
19020,LOUISIANA                ,ASCENSION,387,"-1,624","-2,922","-8,135","-5,311",,,,,,
19030,LOUISIANA                ,ASSUMPTION,-894,"-1,415","-3,526",-782,"-1,531",,,,,,
19040,LOUISIANA                ,AVOYELLES,"4,675","2,989","-2,542","-4,360","-2,007",,,,,,
19050,LOUISIANA                ,BEAUREGARD,"2,939","3,135","-1,382","-4,760","-3,921",,,,,,
19060,LOUISIANA                ,BIENVILLE,"2,418","1,309","-1,029","-2,592","-3,317",,,,,,
19070,LOUISIANA                ,BOSSIER,"-5,750","-5,291","-6,153","-13,096","-14,481",,,,,,
19080,LOUISIANA                ,CADDO,"-27,376","-27,761","-30,084","-55,812","-47,885",,,,,,
19090,LOUISIANA                ,CALCASIEU,"4,964","7,800","-26,575","-41,016","-12,331",,,,,,
19100,LOUISIANA                ,CALDWELL,"1,070","1,250",-826,"-2,583",-766,,,,,,
19110,LOUISIANA                ,CAMERON,-21,163,0,0,0,,,,,,
19120,LOUISIANA                ,CATAHOULA,954,270,-233,"-1,589",-789,,,,,,
19130,LOUISIANA                ,CLAIBORNE,"1,647",149,"-1,532","-2,141","-3,567",,,,,,
19140,LOUISIANA                ,CONCORDIA,"2,206","-1,013",-309,"-3,012","-2,861",,,,,,
19150,LOUISIANA                ,DE SOTO,"-1,926","-2,669","-3,250","-4,505","-1,969",,,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,571,"-19,268","-67,871","-156,874","-89,091",,,,,,
19170,LOUISIANA                ,EAST CARROLL,"1,619","1,130",-377,"-1,793","-1,207",,,,,,
19180,LOUISIANA                ,EAST FELICIANA,-235,"-1,443","-3,782","-8,278","-3,620",,,,,,
19190,LOUISIANA                ,EVANGELINE,"4,456","1,762","-1,259","-2,197","-4,500",,,,,,
19200,LOUISIANA                ,FRANKLIN,"2,910",367,"-2,550","-4,224","-2,919",,,,,,
19210,LOUISIANA                ,GRANT,"-2,480","-3,634","-3,497","-3,114","-3,097",,,,,,
19220,LOUISIANA                ,IBERIA,"3,721","2,801","-4,429","-7,053","-9,860",,,,,,
19230,LOUISIANA                ,IBERVILLE,87,"-1,809","-5,504","-25,699","-13,946",,,,,,
19240,LOUISIANA                ,JACKSON,"3,817","2,272","-1,535","-2,757","-3,931",,,,,,
19250,LOUISIANA                ,JEFFERSON,"-29,023","-57,206","-54,492","-65,512","-49,428",,,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,"1,979",400,-155,"-2,095","-2,059",,,,,,
19270,LOUISIANA                ,LAFAYETTE,-67,"-10,899","-22,067","-19,641","-15,165",,,,,,
19280,LOUISIANA                ,LAFOURCHE,"-4,337","-5,169","-8,347","-10,507","-14,639",,,,,,
19290,LOUISIANA                ,LA SALLE,"1,632",-109,-431,"-1,102","-2,954",,,,,,
19300,LOUISIANA                ,LINCOLN,"2,655","3,040","-2,187","-4,300","-7,851",,,,,,
19310,LOUISIANA                ,LIVINGSTON,831,"-2,868","-7,502","-15,710","-11,201",,,,,,
19320,LOUISIANA                ,MADISON,"1,607",458,-491,-476,-887,,,,,,
19330,LOUISIANA                ,MOREHOUSE,"1,955",355,"-2,828","-3,468","-4,212",,,,,,
19340,LOUISIANA                ,NATCHITOCHES,"1,974",807,"-2,516","-6,548","-5,086",,,,,,
19350,LOUISIANA                ,ORLEANS,"-15,214","-23,155","-33,720","-37,625","-28,238",,,,,,
19360,LOUISIANA                ,OUACHITA,"-21,323","-18,356","-21,842","-43,174","-31,931",,,,,,
19370,LOUISIANA                ,PLAQUEMINES,"-1,263","-1,006","-2,937","-2,208","-2,096",,,,,,
19380,LOUISIANA                ,POINTE COUPEE,83,-463,"-2,095","-6,149","-3,499",,,,,,
19390,LOUISIANA                ,RAPIDES,"-13,034","-27,153","-20,995","-23,899","-15,008",,,,,,
19400,LOUISIANA                ,RED RIVER,"1,780",352,"-1,251","-1,919","-2,666",,,,,,
19410,LOUISIANA                ,RICHLAND,277,"1,613","-2,822","-2,764","-1,821",,,,,,
19420,LOUISIANA                ,SABINE,"1,293",466,-255,"-1,968","-1,293",,,,,,
19430,LOUISIANA                ,ST. BERNARD,"-1,117","-1,016",-370,-616,-602,,,,,,
19440,LOUISIANA                ,ST. CHARLES,"-2,181","-1,915","-4,395","-2,187",-562,,,,,,
19450,LOUISIANA                ,ST. HELENA,-40,-201,-145,-349,-440,,,,,,
19460,LOUISIANA                ,ST. JAMES,-365,-113,-37,"-2,490",-985,,,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"-1,972","-2,178","-2,723","-8,564","-5,082",,,,,,
19480,LOUISIANA                ,ST. LANDRY,"6,324","3,084","-3,279","-10,793","-13,632",,,,,,
19490,LOUISIANA                ,ST. MARTIN,"-1,123","-2,060","-4,031","-2,693","-3,689",,,,,,
19500,LOUISIANA                ,ST. MARY,"2,988","1,120","-3,006","-7,313","-9,485",,,,,,
19510,LOUISIANA                ,ST. TAMMANY,"-7,081","-11,797","-23,938","-22,642","-17,280",,,,,,
19520,LOUISIANA                ,TANGIPAHOA,"7,035","2,503","-4,111","-13,256","-7,331",,,,,,
19530,LOUISIANA                ,TENSAS,"1,177",211,-403,-126,-132,,,,,,
19540,LOUISIANA                ,TERREBONNE,"-12,345","-10,378","-20,172","-25,589","-27,440",,,,,,
19550,LOUISIANA                ,UNION,"-4,014","-4,586","-3,205","-10,011","-8,021",,,,,,
19560,LOUISIANA                ,VERMILION,"5,345","2,830","-1,715","-7,393","-3,265",,,,,,
19570,LOUISIANA                ,VERNON,693,672,"-1,535","-2,617","-2,602",,,,,,
19580,LOUISIANA                ,WASHINGTON,"3,323",35,"-2,750","-5,458","-5,715",,,,,,
19590,LOUISIANA                ,WEBSTER,"2,237","1,109","-2,670","-6,588","-4,499",,,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,262,"-1,241","-3,890","-9,726","-2,239",,,,,,
19610,LOUISIANA                ,WEST CARROLL,705,336,-440,"-1,150","-1,136",,,,,,
19620,LOUISIANA                ,WEST FELICIANA,55,"-1,168","-4,376","-13,014","-4,975",,,,,,
19630,LOUISIANA                ,WINN,903,822,-923,"-2,547","-3,172",,,,,,
20000,MAINE                    ,ANDROSCOGGIN,"-7,576","-8,365","-1,204","3,043","-2,908",,,,,,
20010,MAINE                    ,AROOSTOOK,"-14,982","-15,883","-11,638","-14,791","-15,161",,,,,,
20020,MAINE                    ,CUMBERLAND,"-6,069","-4,799","-14,001","15,715","23,700",,,,,,
20030,MAINE                    ,FRANKLIN,"-1,769","-2,636","-4,776","-2,362","-2,370",,,,,,
20040,MAINE                    ,HANCOCK,"-5,668","-8,836","-9,656","-7,547","-6,124",,,,,,
20050,MAINE                    ,KENNEBEC,"-15,214","-18,502","-20,731","-21,938","-16,941",,,,,,
20060,MAINE                    ,KNOX,"-5,323","-9,083","-8,436","-8,448","-6,263",,,,,,
20070,MAINE                    ,LINCOLN,"-2,750","-1,674","-1,881","-1,155","-1,894",,,,,,
20080,MAINE                    ,OXFORD,"-3,388","-10,051","-6,050","-5,226","-5,256",,,,,,
20090,MAINE                    ,PENOBSCOT,"-29,126","-48,319","-43,831","-12,423","-40,524",,,,,,
20100,MAINE                    ,PISCATAQUIS,"-2,110","-6,425","-1,828","-2,455","-1,797",,,,,,
20110,MAINE                    ,SAGADAHOC,"-1,165","-1,034","-1,239","1,358","1,996",,,,,,
20120,MAINE                    ,SOMERSET,"-8,057","-7,731","-9,725","-10,974","-11,643",,,,,,
20130,MAINE                    ,WALDO,"-4,826","-9,684","-6,008","-3,146","-5,023",,,,,,
20140,MAINE                    ,WASHINGTON,"-1,621","-2,722","-3,009","-4,375","-5,842",,,,,,
20150,MAINE                    ,YORK,-675,860,"-10,791","10,617","14,288",,,,,,
21000,MARYLAND                 ,ALLEGANY,"-3,125","4,400","-4,203","-5,546","-6,829",,,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"-56,313","-59,001","-96,027","-106,885","-92,028",,,,,,
21020,MARYLAND                 ,BALTIMORE,"-96,771","-99,329","-170,714","-215,744","-148,108",,,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"-144,458","-146,293","-245,782","-279,319","-223,077",,,,,,
21040,MARYLAND                 ,CALVERT,"-8,237","-7,900","-13,872","-10,908","-4,421",,,,,,
21050,MARYLAND                 ,CAROLINE,"-5,236","-3,614","-14,237","-9,017","-15,348",,,,,,
21060,MARYLAND                 ,CARROLL,"-11,798","-13,333","-19,894","-28,816","-14,966",,,,,,
21070,MARYLAND                 ,CECIL,"-14,046","-4,292","-6,374","-4,637","-10,389",,,,,,
21080,MARYLAND                 ,CHARLES,"-10,575","-11,353","-16,612","-11,500","-9,333",,,,,,
21090,MARYLAND                 ,DORCHESTER,"-5,017","-4,966","-9,675","-16,337","-13,568",,,,,,
21100,MARYLAND                 ,FREDERICK,"-14,157","-11,622",-258,"-15,024","-1,072",,,,,,
21110,MARYLAND                 ,GARRETT,"-3,871","-2,836","-4,883","-7,239","-6,059",,,,,,
21120,MARYLAND                 ,HARFORD,"-16,570","-15,864","-31,036","-32,913","-25,040",,,,,,
21130,MARYLAND                 ,HOWARD,"-10,375","-8,659","-16,898","-20,127","-12,883",,,,,,
21140,MARYLAND                 ,KENT,"-2,814","-2,940","-8,630","-8,369","-6,783",,,,,,
21150,MARYLAND                 ,MONTGOMERY,"-46,034","-43,277","-19,221","-47,166","-15,038",,,,,,
21160,MARYLAND                 ,PRINCE GEORGE'S,"-107,123","-104,923","-108,777","-107,279","-104,910",,,,,,
21170,MARYLAND                 ,QUEEN ANNE'S,"-5,836","-4,773","-8,061","-8,742","-6,088",,,,,,
21180,MARYLAND                 ,ST. MARY'S,"-13,264","-11,361","-10,713","-16,509","-12,107",,,,,,
21190,MARYLAND                 ,SOMERSET,"-1,587","-5,072","-3,049","-3,562","-6,860",,,,,,
21200,MARYLAND                 ,TALBOT,"-5,224","-6,282","-9,455","-10,200","-5,611",,,,,,
21210,MARYLAND                 ,WASHINGTON,"12,050","16,641","9,172","-3,284","-4,498",,,,,,
21220,MARYLAND                 ,WICOMICO,"-6,448","-17,297","-14,834","-7,689","-29,759",,,,,,
21230,MARYLAND                 ,WORCESTER,"-2,349","-7,591","-10,646","-16,948","-17,635",,,,,,
22000,MASSACHUSETTS            ,BARNSTABLE,"55,602","51,836","48,135","30,127","26,373",,,,,,
22010,MASSACHUSETTS            ,BERKSHIRE,"63,175","42,693","41,097","72,654","34,726",,,,,,
22020,MASSACHUSETTS            ,BRISTOL,-246,"-28,600","-60,683","-43,021","-38,701",,,,,,
22030,MASSACHUSETTS            ,DUKES,534,284,524,51,614,,,,,,
22040,MASSACHUSETTS            ,ESSEX,"-24,018","-78,269","-132,319","-165,115","-41,881",,,,,,
22060,MASSACHUSETTS            ,FRANKLIN,"7,093","4,608","7,010","8,907","6,794",,,,,,
22070,MASSACHUSETTS            ,HAMPDEN,"4,143","3,791","16,604","46,602","37,876",,,,,,
22080,MASSACHUSETTS            ,HAMPSHIRE,"4,338","1,026","4,165","12,227","8,053",,,,,,
22090,MASSACHUSETTS            ,MIDDLESEX,"49,176","59,478","-53,455","-37,013","-17,235",,,,,,
22120,MASSACHUSETTS            ,NANTUCKET,-178,0,"2,131",78,-95,,,,,,
22130,MASSACHUSETTS            ,NORFOLK,"164,659","122,337","83,686","100,929","44,030",,,,,,
22150,MASSACHUSETTS            ,PLYMOUTH,"201,178","119,086","73,938","92,971","44,988",,,,,,
22160,MASSACHUSETTS            ,SUFFOLK,"257,118","200,744","106,621","118,263","57,946",,,,,,
22170,MASSACHUSETTS            ,WORCESTER,"163,322","290,173","239,951","269,211","214,546",,,,,,
23000,MICHIGAN                 ,ALCONA,-922,"-1,831","-5,126","-1,131",-12,,,,,,
23010,MICHIGAN                 ,ALGER,"-3,336","-2,927","-2,508","-1,390",-365,,,,,,
23020,MICHIGAN                 ,ALLEGAN,"-14,449","-25,038","-22,567","-10,539","-1,901",,,,,,
23030,MICHIGAN                 ,ALPENA,"-17,032","-20,177","-10,397","-3,965",-549,,,,,,
23040,MICHIGAN                 ,ANTRIM,"-3,558","-3,788","-3,240","-2,477",-507,,,,,,
23050,MICHIGAN                 ,ARENAC,"-5,575","-5,490","-7,790","-2,340",802,,,,,,
23060,MICHIGAN                 ,BARAGA,"-1,551",-608,"-1,491",-268,-235,,,,,,
23070,MICHIGAN                 ,BARRY,-750,"-2,786",-728,-847,-928,,,,,,
23080,MICHIGAN                 ,BAY,"16,980","5,399","11,945","21,541","24,125",,,,,,
23090,MICHIGAN                 ,BENZIE,"-2,540","-1,964","-2,807",-573,-183,,,,,,
23100,MICHIGAN                 ,BERRIEN,"-30,814","-41,654","-33,126","-38,537","-7,590",,,,,,
23110,MICHIGAN                 ,BRANCH,"-9,934","-11,309","-11,951","-4,460","-1,425",,,,,,
23120,MICHIGAN                 ,CALHOUN,"-25,166","-14,678","-6,624","7,157","-1,723",,,,,,
23130,MICHIGAN                 ,CASS,"-7,720","-4,493","-7,289","-3,818",-385,,,,,,
23140,MICHIGAN                 ,CHARLEVOIX,"-4,440","-4,263","-4,178","-2,020",376,,,,,,
23150,MICHIGAN                 ,CHEBOYGAN,"-1,120","-1,785","-6,404","-4,393",-277,,,,,,
23160,MICHIGAN                 ,CHIPPEWA,"-7,033","-8,051","-12,163","-5,465","-1,497",,,,,,
23170,MICHIGAN                 ,CLARE,"-3,928","-9,601","-5,634","-4,450",-787,,,,,,
23180,MICHIGAN                 ,CLINTON,"1,886","1,157","3,814","2,203","1,846",,,,,,
23190,MICHIGAN                 ,CRAWFORD,"-1,805",-665,"-2,783","-1,609",-560,,,,,,
23200,MICHIGAN                 ,DELTA,"-7,487","-4,163","-5,008","-3,413",-367,,,,,,
23210,MICHIGAN                 ,DICKINSON,"-7,495","-7,183","-8,415","-5,469","-1,287",,,,,,
23220,MICHIGAN                 ,EATON,"2,240","12,544","13,942","7,890","5,281",,,,,,
23230,MICHIGAN                 ,EMMET,"-7,110","-4,281","-2,518","-2,955",-159,,,,,,
23240,MICHIGAN                 ,GENESEE,"-13,162","-28,587","-22,035","-47,551","15,209",,,,,,
23250,MICHIGAN                 ,GLADWIN,"-4,296","-4,938","-5,966","-1,992",566,,,,,,
23260,MICHIGAN                 ,GOGEBIC,-577,"-2,647","-5,371",-620,-211,,,,,,
23270,MICHIGAN                 ,GRAND TRAVERSE,"-17,961","-23,127","-24,169","-6,472","-2,366",,,,,,
23280,MICHIGAN                 ,GRATIOT,"-5,701","-15,946","-11,400","-10,022","-1,015",,,,,,
23290,MICHIGAN                 ,HILLSDALE,"-11,876","-5,133","-8,784","-7,121",-956,,,,,,
23300,MICHIGAN                 ,HOUGHTON,"-2,855","-5,390","-4,607","-3,769",-346,,,,,,
23310,MICHIGAN                 ,HURON,"-7,443","-6,832","-7,474","-3,741",126,,,,,,
23320,MICHIGAN                 ,INGHAM,"9,564","36,689","65,651","32,921","39,083",,,,,,
23330,MICHIGAN                 ,IONIA,"-5,178","-2,837",-803,"-1,972","-1,643",,,,,,
23340,MICHIGAN                 ,IOSCO,"-8,023","-9,530","-5,923","-3,581","-1,601",,,,,,
23350,MICHIGAN                 ,IRON,"-1,549","-3,048","-1,230",-316,-406,,,,,,
23360,MICHIGAN                 ,ISABELLA,"-14,985","-20,649","-9,559","-9,695","-2,530",,,,,,
23370,MICHIGAN                 ,JACKSON,"-23,232","-16,573",953,"-13,416","3,016",,,,,,
23380,MICHIGAN                 ,KALAMAZOO,"-49,684","-72,436","-36,812","-30,998","2,513",,,,,,
23390,MICHIGAN                 ,KALKASKA,"-2,513","-1,079","-2,090","-1,267",-166,,,,,,
23400,MICHIGAN                 ,KENT,"-44,897","-39,073","-35,131","-29,417","-14,211",,,,,,
23410,MICHIGAN                 ,KEWEENAW,0,0,-875,-821,-46,,,,,,
23420,MICHIGAN                 ,LAKE,"-4,571","-3,643","-3,084","-1,202",-231,,,,,,
23430,MICHIGAN                 ,LAPEER,"-5,775","-5,911","-4,713",-395,-843,,,,,,
23440,MICHIGAN                 ,LEELANAU,"-2,361","-2,968","-2,252","-1,797",-352,,,,,,
23450,MICHIGAN                 ,LENAWEE,"-21,373","-28,701","-28,402","-17,385","-3,254",,,,,,
23460,MICHIGAN                 ,LIVINGSTON,"-16,961","-14,370","-13,022","-11,068","-4,782",,,,,,
23470,MICHIGAN                 ,LUCE,0,0,-321,0,-310,,,,,,
23480,MICHIGAN                 ,MACKINAC,-770,0,-961,-411,-106,,,,,,
23490,MICHIGAN                 ,MACOMB,"-132,954","-118,592","-118,219","-111,030","-84,209",,,,,,
23500,MICHIGAN                 ,MANISTEE,-933,"-1,053",-611,"-2,196",241,,,,,,
23510,MICHIGAN                 ,MARQUETTE,"-11,176","-9,614","-11,087","-4,682","-1,423",,,,,,
23520,MICHIGAN                 ,MASON,"-5,712","-7,910",-395,"-2,050",-334,,,,,,
23530,MICHIGAN                 ,MECOSTA,"-6,925","-5,848","-6,509","-4,702",-389,,,,,,
23540,MICHIGAN                 ,MENOMINEE,"-4,120","-6,197","-3,322","-2,349",-918,,,,,,
23550,MICHIGAN                 ,MIDLAND,"-5,874","-7,494","-9,206","-5,510",-60,,,,,,
23560,MICHIGAN                 ,MISSAUKEE,"-3,191","-3,226",-880,-705,-217,,,,,,
23570,MICHIGAN                 ,MONROE,"-34,903","-26,582","-21,920","-8,935",150,,,,,,
23580,MICHIGAN                 ,MONTCALM,"-16,139","-12,593","-14,681","-5,405","-1,473",,,,,,
23590,MICHIGAN                 ,MONTMORENCY,"-5,129","-4,037","-3,633","-2,263",-422,,,,,,
23600,MICHIGAN                 ,MUSKEGON,"60,549","92,235","104,104","121,189","53,516",,,,,,
23610,MICHIGAN                 ,NEWAYGO,"-4,328","-2,061","-1,698",-463,"2,061",,,,,,
23620,MICHIGAN                 ,OAKLAND,"-237,955","-234,889","-172,801","-150,899","-97,907",,,,,,
23630,MICHIGAN                 ,OCEANA,"2,476","2,639","5,273",-197,"2,214",,,,,,
23640,MICHIGAN                 ,OGEMAW,"-3,363","-8,241","-10,662","-2,504",-276,,,,,,
23650,MICHIGAN                 ,ONTONAGON,"-3,433","-2,650","-1,337","-2,846",-281,,,,,,
23660,MICHIGAN                 ,OSCEOLA,"-3,709","-4,068",-894,"-3,371",-220,,,,,,
23670,MICHIGAN                 ,OSCODA,"-2,215","-2,125","-2,035","-1,516",-240,,,,,,
23680,MICHIGAN                 ,OTSEGO,"-6,089","-5,676","-2,447","-3,433",-459,,,,,,
23690,MICHIGAN                 ,OTTAWA,"-50,590","-49,077","-34,470","-31,762","-14,851",,,,,,
23700,MICHIGAN                 ,PRESQUE ISLE,"-4,046","-6,151","-2,973","-3,393",-726,,,,,,
23710,MICHIGAN                 ,ROSCOMMON,"-18,654","-14,815","-12,055","-3,458",-507,,,,,,
23720,MICHIGAN                 ,SAGINAW,"-2,049","-3,849","-17,077","16,717","21,958",,,,,,
23730,MICHIGAN                 ,ST. CLAIR,"-45,659","-27,198","-22,864","-16,624","-13,481",,,,,,
23740,MICHIGAN                 ,ST. JOSEPH,"-24,368","-14,605","-12,165","-10,361","-1,419",,,,,,
23750,MICHIGAN                 ,SANILAC,"-4,572","-8,668","-8,955","-5,164","-1,431",,,,,,
23760,MICHIGAN                 ,SCHOOLCRAFT,-650,-791,"-3,413",-946,-140,,,,,,
23770,MICHIGAN                 ,SHIAWASSEE,"2,450",6,"4,644",86,"1,749",,,,,,
23780,MICHIGAN                 ,TUSCOLA,"-5,552","-8,907","-7,657","-2,752",724,,,,,,
23790,MICHIGAN                 ,VAN BUREN,"-14,216","-21,566","-15,758","-8,549",-422,,,,,,
23800,MICHIGAN                 ,WASHTENAW,"-60,229","-53,369","-33,754","-16,860","-12,063",,,,,,
23810,MICHIGAN                 ,WAYNE,"-710,943","-711,801","-571,868","-578,237","-313,755",,,,,,
23830,MICHIGAN                 ,WEXFORD,"-8,438","-8,528","-10,163","-4,692",-968,,,,,,
24000,MINNESOTA                ,AITKIN,33,-978,-130,-396,49,,,,,,
24010,MINNESOTA                ,ANOKA,"7,551","6,024","8,516","6,161","4,631",,,,,,
24020,MINNESOTA                ,BECKER,-46,498,-8,"1,383",188,,,,,,
24030,MINNESOTA                ,BELTRAMI,534,341,231,780,725,,,,,,
24040,MINNESOTA                ,BENTON,120,"-2,473","-2,817","-2,475",-525,,,,,,
24050,MINNESOTA                ,BIG STONE,-884,-309,259,0,112,,,,,,
24060,MINNESOTA                ,BLUE EARTH,-225,205,"3,078","2,982",-611,,,,,,
24070,MINNESOTA                ,BROWN,292,409,-10,648,-7,,,,,,
24080,MINNESOTA                ,CARLTON,456,-922,"-1,872","-2,188","-5,227",,,,,,
24090,MINNESOTA                ,CARVER,"1,202","1,015","1,639","1,557","1,687",,,,,,
24100,MINNESOTA                ,CASS,402,552,54,539,205,,,,,,
24110,MINNESOTA                ,CHIPPEWA,109,272,76,641,161,,,,,,
24120,MINNESOTA                ,CHISAGO,616,"1,024","1,176","1,340",705,,,,,,
24130,MINNESOTA                ,CLAY,"-3,709","-3,621","-6,725","-5,463","-9,158",,,,,,
24140,MINNESOTA                ,CLEARWATER,-471,-155,32,375,54,,,,,,
24150,MINNESOTA                ,COOK,38,-49,0,0,0,,,,,,
24160,MINNESOTA                ,COTTONWOOD,152,90,185,0,85,,,,,,
24170,MINNESOTA                ,CROW WING,"1,269",292,-945,"1,220",834,,,,,,
24180,MINNESOTA                ,DAKOTA,"4,963","4,495","5,498","4,043","5,236",,,,,,
24190,MINNESOTA                ,DODGE,"2,201","1,422",481,"2,569","2,194",,,,,,
24200,MINNESOTA                ,DOUGLAS,564,359,"1,157",976,721,,,,,,
24210,MINNESOTA                ,FARIBAULT,"1,613",217,32,257,779,,,,,,
24220,MINNESOTA                ,FILLMORE,112,"1,956",153,"1,016",509,,,,,,
24230,MINNESOTA                ,FREEBORN,491,638,"1,429","1,084",279,,,,,,
24240,MINNESOTA                ,GOODHUE,942,"1,356",345,"1,475","4,355",,,,,,
24250,MINNESOTA                ,GRANT,152,125,0,-755,54,,,,,,
24260,MINNESOTA                ,HENNEPIN,"39,691","38,896","51,669","48,693","25,709",,,,,,
24270,MINNESOTA                ,HOUSTON,"4,361","1,022","1,900","5,832","3,882",,,,,,
