HHA Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,HHA Wage 2008,HHA Wage 2009,HHA Wage 2010,HHA Wage 2011,HHA Wage 2012,HHA Wage 2013,HHA Wage 2014
06100,CO,CONEJOS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06110,CO,COSTILLA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06120,CO,CROWLEY,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06130,CO,CUSTER,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06140,CO,DELTA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06150,CO,DENVER,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06160,CO,DOLORES,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06170,CO,DOUGLAS,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06180,CO,EAGLE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06190,CO,ELBERT,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06200,CO,EL PASO,17820,0.9719,0.9977,0.9821,0.9481,0.9846,0.9392,0.9321
06210,CO,FREMONT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06220,CO,GARFIELD,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06230,CO,GILPIN,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06240,CO,GRAND,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06250,CO,GUNNISON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06260,CO,HINSDALE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06270,CO,HUERFANO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06280,CO,JACKSON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06290,CO,JEFFERSON,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06300,CO,KIOWA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06310,CO,KIT CARSON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06320,CO,LAKE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06330,CO,LA PLATA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06340,CO,LARIMER,22660,0.9897,0.9867,1.0175,0.9892,0.9876,0.9855,0.9743
06350,CO,LAS ANIMAS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06360,CO,LINCOLN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06370,CO,LOGAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06380,CO,MESA,24300,0.9864,0.9812,0.9721,0.9850,0.9394,0.9436,0.9347
06390,CO,MINERAL,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06400,CO,MOFFAT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06410,CO,MONTEZUMA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06420,CO,MONTROSE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06430,CO,MORGAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06440,CO,OTERO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06450,CO,OURAY,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06460,CO,PARK,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06470,CO,PHILLIPS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06480,CO,PITKIN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06490,CO,PROWERS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06500,CO,PUEBLO,39380,0.8851,0.8713,0.8570,0.8721,0.8668,0.8537,0.8250
06510,CO,RIO BLANCO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06520,CO,RIO GRANDE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06530,CO,ROUTT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06540,CO,SAGUACHE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06550,CO,SAN JUAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06560,CO,SAN MIGUEL,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06570,CO,SEDGWICK,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06580,CO,SUMMIT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06590,CO,TELLER,17820,0.9719,0.9977,0.9821,0.9481,0.9846,0.9392,0.9321
06600,CO,WASHINGTON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06610,CO,WELD,24540,0.9658,0.9684,0.9578,0.9496,0.9553,0.9614,0.9694
06620,CO,YUMA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0228,0.9844
06630,CO,BROOMFIELD,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461
06999,CO,STATEWIDE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,n/a ,0.9844
07000,CT,FAIRFIELD,14860,1.2735,1.2868,1.2792,1.2547,1.2914,1.2938,1.3287
07010,CT,HARTFORD,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0887,1.1056
07020,CT,LITCHFIELD,NA,1.1711,1.1016,1.1093,1.1128,1.1287,1.1153,1.1356
07030,CT,MIDDLESEX,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0887,1.1056
07040,CT,NEW HAVEN,35300,1.1871,1.1742,1.1545,1.1515,1.1556,1.2087,1.1933
07050,CT,NEW LONDON,35980,1.1432,1.1398,1.1399,1.1215,1.1227,1.1401,1.1871
07060,CT,TOLLAND,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0887,1.1056
07070,CT,WINDHAM,NA,1.1711,1.1016,1.1093,1.1128,1.1287,1.1153,1.1356
07999,CT,STATEWIDE,NA,1.1711,1.1016,1.1093,1.1128,1.1287,n/a ,1.1356
08000,DE,KENT,20100,1.0099,1.0325,0.9931,0.9921,0.9909,0.9913,0.9981
08010,DE,NEW CASTLE,48864,1.0824,1.0696,1.0555,1.0580,1.0662,1.0712,1.0632
08020,DE,SUSSEX,NA,0.9727,0.9962,0.9910,0.9757,1.0008,1.0192,1.0116
08999,DE,STATEWIDE,NA,0.9727,0.9962,0.9910,0.9757,1.0008,n/a ,1.0116
09000,DC,THE DISTRICT,47894,1.0855,1.0827,1.0882,1.0723,1.0807,1.0613,1.0570
10000,FL,ALACHUA,23540,0.9196,0.9312,0.8978,0.9160,0.9375,0.9652,0.9751
10010,FL,BAKER,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8903,0.8987
10020,FL,BAY,37460,0.8313,0.8360,0.8324,0.7954,0.8388,0.7994,0.7909
10030,FL,BRADFORD,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10040,FL,BREVARD,37340,0.9325,0.9332,0.9060,0.9211,0.9042,0.8858,0.8707
10050,FL,BROWARD,22744,1.0229,0.9946,1.0383,1.0160,1.0160,1.0371,1.0422
10060,FL,CALHOUN,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10070,FL,CHARLOTTE,39460,0.9254,0.8976,0.8774,0.8759,0.8801,0.8609,0.8771
10080,FL,CITRUS,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10090,FL,CLAY,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8903,0.8987
10100,FL,COLLIER,34940,0.9487,0.9672,0.9662,0.9698,0.9740,0.9286,0.9147
10110,FL,COLUMBIA,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10120,FL,MIAMI-DADE,33124,1.0002,0.9830,0.9954,1.0128,1.0085,1.0153,0.9912
10130,FL,DE SOTO,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10140,FL,DIXIE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10150,FL,DUVAL,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8903,0.8987
10160,FL,ESCAMBIA,37860,0.8281,0.8242,0.8312,0.8254,0.8013,0.7836,0.7800
10170,FL,FLAGLER,37380,0.8945,0.8963,0.9603,0.8405,0.9373,0.9902,0.8209
10180,FL,FRANKLIN,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10190,FL,GADSDEN,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8540,0.8602
10200,FL,GILCHRIST,23540,0.9196,0.9312,0.8978,0.9160,0.9375,0.9652,0.9751
10210,FL,GLADES,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10220,FL,GULF,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10230,FL,HAMILTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10240,FL,HARDEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10250,FL,HENDRY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10260,FL,HERNANDO,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114
10270,FL,HIGHLANDS,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10280,FL,HILLSBOROUGH,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114
10290,FL,HOLMES,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10300,FL,INDIAN RIVER,42680,0.9412,0.9217,0.9362,0.9097,0.9032,0.8870,0.8797
10310,FL,JACKSON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10320,FL,JEFFERSON,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8540,0.8602
10330,FL,LAFAYETTE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10340,FL,LAKE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9102,0.9101
10350,FL,LEE,15980,0.9396,0.9396,0.9076,0.9195,0.9341,0.9174,0.8720
10360,FL,LEON,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8540,0.8602
10370,FL,LEVY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10380,FL,LIBERTY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10390,FL,MADISON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10400,FL,MANATEE,35840,,,,0.9481,0.9435,0.9396,0.9468
10410,FL,MARION,36100,0.8627,0.8512,0.8556,0.8468,0.8449,0.8474,0.8461
10420,FL,MARTIN,38940,1.0016,0.987,0.9896,1.0723,0.9784,0.9598,0.9391
10430,FL,MONROE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10440,FL,NASSAU,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8903,0.8987
10450,FL,OKALOOSA,18880,,,,0.8842,0.8961,0.8936,0.8948
10460,FL,OKEECHOBEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10470,FL,ORANGE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9102,0.9101
10480,FL,OSCEOLA,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9102,0.9101
10490,FL,PALM BEACH,48424,0.9728,0.9757,0.9879,0.9934,0.9823,0.9682,0.9637
10500,FL,PASCO,45300,0.902,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114
10510,FL,PINELLAS,45300,0.902,0.8852,0.8982,0.9054,0.9072,0.9053,0.9114
10520,FL,POLK,29460,0.8661,0.853,0.839,0.8447,0.8432,0.8280,0.8316
10530,FL,PUTNAM,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10540,FL,ST. JOHNS,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8903,0.8987
10550,FL,ST. LUCIE,38940,1.0016,0.987,0.9896,1.0723,0.9784,0.9598,0.9391
10560,FL,SANTA ROSA,37860,0.8281,0.8242,0.8312,0.8254,0.8013,0.7836,0.78
10570,FL,SARASOTA,35840,,,,0.9481,0.9435,0.9396,0.9468
10580,FL,SEMINOLE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9102,0.9101
10590,FL,SUMTER,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10600,FL,SUWANNEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10610,FL,TAYLOR,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10620,FL,UNION,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10630,FL,VOLUSIA,19660,0.9031,0.889,0.8865,0.8736,0.8865,0.8735,0.8596
10640,FL,WAKULLA,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8540,0.8602
10650,FL,WALTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10660,FL,WASHINGTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8080,0.8009
10999,FL,STATEWIDE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,n/a ,0.8009
11000,GA,APPLING,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11010,GA,ATKINSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11011,GA,BACON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11020,GA,BAKER,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8332,0.875
11030,GA,BALDWIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11040,GA,BANKS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11050,GA,BARROW,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11060,GA,BARTOW,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11070,GA,BEN HILL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11080,GA,BERRIEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11090,GA,BIBB,31420,0.9541,0.957,0.9826,0.9202,0.9122,0.8457,0.886
11100,GA,BLECKLEY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11110,GA,BRANTLEY,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8811,0.7716
11120,GA,BROOKS,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558
11130,GA,BRYAN,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8873,0.8572
11140,GA,BULLOCH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11150,GA,BURKE,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189
11160,GA,BUTTS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11161,GA,CALHOUN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11170,GA,CAMDEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11180,GA,CANDLER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11190,GA,CARROLL,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11200,GA,CATOOSA,16860,0.8994,0.8878,0.8831,0.8829,0.874,0.8740,0.8499
11210,GA,CHARLTON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11220,GA,CHATHAM,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8873,0.8572
11230,GA,CHATTAHOOCHEE,17980,0.8729,0.8739,0.8724,0.9027,0.904,0.8572,0.7896
11240,GA,CHATTOOGA,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11250,GA,CHEROKEE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11260,GA,CLARKE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9430,0.9284
11270,GA,CLAY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11280,GA,CLAYTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11281,GA,CLINCH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11290,GA,COBB,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11291,GA,COFFEE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11300,GA,COLQUITT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11310,GA,COLUMBIA,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189
11311,GA,COOK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11320,GA,COWETA,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11330,GA,CRAWFORD,31420,0.9541,0.957,0.9826,0.9202,0.9122,0.8457,0.886
11340,GA,CRISP,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11341,GA,DADE,16860,0.8994,0.8878,0.8831,0.8829,0.874,0.8740,0.8499
11350,GA,DAWSON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11360,GA,DECATUR,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11370,GA,DE KALB,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11380,GA,DODGE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11381,GA,DOOLY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11390,GA,DOUGHERTY,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8332,0.875
11400,GA,DOUGLAS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11410,GA,EARLY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11420,GA,ECHOLS,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558
11421,GA,EFFINGHAM,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8873,0.8572
11430,GA,ELBERT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11440,GA,EMANUEL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11441,GA,EVANS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11450,GA,FANNIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11451,GA,FAYETTE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11460,GA,FLOYD,40660,0.9042,0.9134,0.8915,0.8635,0.8838,0.8862,0.8962
11461,GA,FORSYTH,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11462,GA,FRANKLIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11470,GA,FULTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11471,GA,GILMER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11480,GA,GLASCOCK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11490,GA,GLYNN,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8811,0.7716
11500,GA,GORDON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11510,GA,GRADY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11520,GA,GREENE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11530,GA,GWINNETT,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11540,GA,HABERSHAM,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11550,GA,HALL,23580,0.9216,0.9109,0.9123,0.9223,0.901,0.9347,0.9292
11560,GA,HANCOCK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11570,GA,HARALSON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11580,GA,HARRIS,17980,0.8729,0.8739,0.8724,0.9027,0.904,0.8572,0.7896
11581,GA,HART,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11590,GA,HEARD,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11591,GA,HENRY,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11600,GA,HOUSTON,47580,0.9128,0.8989,0.8754,0.8028,0.8245,0.8106,0.7718
11601,GA,IRWIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11610,GA,JACKSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11611,GA,JASPER,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11612,GA,JEFF DAVIS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11620,GA,JEFFERSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11630,GA,JENKINS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11640,GA,JOHNSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11650,GA,JONES,31420,0.9541,0.957,0.9826,0.9202,0.9122,0.8457,0.886
11651,GA,LAMAR,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11652,GA,LANIER,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558
11660,GA,LAURENS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11670,GA,LEE,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8332,0.875
11680,GA,LIBERTY,25980,0.9187,0.911,0.9028,0.8958,0.8926,0.8802,0.8602
11690,GA,LINCOLN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11691,GA,LONG,25980,0.9187,0.911,0.9028,0.8958,0.8926,0.8802,0.8602
11700,GA,LOWNDES,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7935,0.7558
11701,GA,LUMPKIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11702,GA,MC DUFFIE,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189
11703,GA,MC INTOSH,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8811,0.7716
11710,GA,MACON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11720,GA,MADISON,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9430,0.9284
11730,GA,MARION,17980,0.8729,0.8739,0.8724,0.9027,0.904,0.8572,0.7896
11740,GA,MERIWETHER,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11741,GA,MILLER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11750,GA,MITCHELL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11760,GA,MONROE,31420,0.9541,0.957,0.9826,0.9202,0.9122,0.8457,0.886
11770,GA,MONTGOMERY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11771,GA,MORGAN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11772,GA,MURRAY,19140,0.876,0.8705,0.8666,0.8622,0.8374,0.8848,0.8662
11780,GA,MUSCOGEE,17980,0.8729,0.8739,0.8724,0.9027,0.904,0.8572,0.7896
11790,GA,NEWTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11800,GA,OCONEE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9430,0.9284
11801,GA,OGLETHORPE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9430,0.9284
11810,GA,PAULDING,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11811,GA,PEACH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11812,GA,PICKENS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11820,GA,PIERCE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11821,GA,PIKE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11830,GA,POLK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11831,GA,PULASKI,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11832,GA,PUTNAM,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11833,GA,QUITMAN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11834,GA,RABUN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11835,GA,RANDOLPH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11840,GA,RICHMOND,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9394,0.9189
11841,GA,ROCKDALE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11842,GA,SCHLEY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11850,GA,SCREVEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11851,GA,SEMINOLE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11860,GA,SPALDING,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9516,0.9465
11861,GA,STEPHENS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11862,GA,STEWART,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11870,GA,SUMTER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11880,GA,TALBOT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11881,GA,TALIAFERRO,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11882,GA,TATTNALL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11883,GA,TAYLOR,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11884,GA,TELFAIR,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11885,GA,TERRELL,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8332,0.875
11890,GA,THOMAS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11900,GA,TIFT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
11901,GA,TOOMBS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7411,0.7482
